_EF_ZIP_CODE_REF_EZ.CITY_NAME,V_EF_ZIP_CODE_REF_EZ.COUNTY_NAME,V_EF_ZIP_CODE_REF_EZ.STATE_ABBR,V_EF_ZIP_CODE_REF_EZ.ZIP_CODE
MAGGARD,MAGOFFIN,KY,41465
MAHASKA,WASHINGTON,KS,66955
MAMMOTH CAVE,EDMONSON,KY,42259
MANCHESTER,DICKINSON,KS,67410
MANCHESTER,SCOTT,IL,62663
MANILLA,RUSH,IN,46146
MANITOU,HOPKINS,KY,42436
MAPLE MOUNT,DAVIESS,KY,42356
MARCUM,CLAY,KY,40962
MARIBA,MENIFEE,KY,40322
MARKLE,WELLS,IN,46770
MARQUETTE,ELLSWORTH,KS,67464
MARYWOOD,VIGO,IN,47802
MATHEWS,LAFOURCHE,LA,70375
MATTHEW,MORGAN,KY,41472
MAUNIE,WHITE,IL,62861
MAUREPAS,LIVINGSTON,LA,70449
MAXIE,ACADIA,LA,70516
MAYFAIR,TAZEWELL,IL,61550
MAYKING,LETCHER,KY,41837
MAYSVILLE,DAVIESS,IN,47501
MBORO,JACKSON,IL,62966
MC DANIELS,BRECKINRIDGE,KY,40152
MC DONALD,RAWLINS,KS,67745
MC GAW PARK,LAKE,IL,60085
MC LEAN,MCLEAN,IL,61754
MC NABB,PUTNAM,IL,61335
MCCLURE,ALEXANDER,IL,62957
MCFARLAND,WABAUNSEE,KS,66501
MCHENRY,MCHENRY,IL,60050
MCKINNEYSBURG,PENDLETON,KY,41040
MCNARY,RAPIDES,LA,71433
MCNATTS,BLACKFORD,IN,47359
MCNEELY,GRANT,LA,71417
MECHANICSBURG,SANGAMON,IL,62545
MENARD,RANDOLPH,IL,62259
MERCER,MERCER,IL,61231
MEREDOSIA,MORGAN,IL,62665
MERRITT,MORGAN,IL,62650
METAIRIE,JEFFERSON,LA,70001
METAIRIE,JEFFERSON,LA,70004
METAIRIE,JEFFERSON,LA,70006
METAIRIE,JEFFERSON,LA,70011
METAIRIE,JEFFERSON,LA,70033
METHODIST HOSP,PEORIA,IL,61636
METHODIST MEMORIAL HOME,HUNTINGTON,IN,46792
MIDDLEGROVE,FULTON,IL,61531
MIDDLESBOROUGH,BELL,KY,40965
MIDDLESWORTH,SHELBY,IL,62565
MIDLAND,GREENE,IN,47445
MIDLAND HILLS,JACKSON,IL,62958
MIDWAY,RAPIDES,LA,71430
MIGRATE,FAYETTE,KY,41901
MIGRATE,FAYETTE,KY,41905
MILES STATION,MACOUPIN,IL,62012
MILFORD,KOSCIUSKO,IN,46542
MILL CREEK,MASON,KY,41055
MILLER LAKE,JEFFERSON,IL,62864
MILLERSBURG,BOURBON,KY,40348
MILLERSVILLE,CHRISTIAN,IL,62557
MILLSEAT,BOYD,KY,41101
MINERAL,GREENE,IN,47424
MINNIE,FLOYD,KY,41651
MISHAWAKA,ST JOSEPH,IN,46544
MITCHELL CITY,WASHINGTON,LA,70427
MODOC,WICHITA,KS,67863
MOLINE,ELK,KS,67353
MONMOUTH,WARREN,IL,61462
MONROE,OUACHITA,LA,71203
MONROE,OUACHITA,LA,71210
MONTGOMERY,DAVIESS,IN,47558
MONTGOMERY,KENDALL,IL,60538
MONTICELLO,WAYNE,KY,42633
MONTPELIER,ADAIR,KY,42728
MOORELAND,HENRY,IN,47360
MOORES HILL,DEARBORN,IN,47032
MOREAUVILLE,AVOYELLES,LA,71355
MORGAN CITY,SAINT MARY,LA,70380
MORGANTOWN,MORGAN,IN,46160
MORTON,PUTNAM,IN,46135
MOSSVILLE,PEORIA,IL,61552
MOUNT CLARE,MACOUPIN,IL,62033
MOUNT EDEN,SPENCER,KY,40046
MOUNT MERIDIAN,PUTNAM,IN,46135
MOUNT OLIVE,JACKSON,LA,71268
MOUNT PISGAH,WAYNE,KY,42633
MOUNT PROSPECT,COOK,IL,60056
MOUNT PULASKI,LOGAN,IL,62548
MOUNT STERLING,BROWN,IL,62353
MT PULASKI,LOGAN,IL,62548
MUDVILLE,GRANT,LA,71432
MUNCIE,DELAWARE,IN,47302
MUNCIE,DELAWARE,IN,47307
MUNDEN,REPUBLIC,KS,66959
MURRAY,CALLOWAY,KY,42071
MUSES MILLS,FLEMING,KY,41065
MYRA,PIKE,KY,41549
N MANCHESTER,WABASH,IN,46962
N TERRE HAUTE,VIGO,IN,47805
NANTATCHIE,GRANT,LA,71454
NAPOLEONVILLE,ASSUMPTION,LA,70390
NATCH,NATCHITOCHES,LA,71457
NATIONAL BANK OF DETROIT,MARION,IN,46266
NAUVOO,HANCOCK,IL,62354
NAVILLETON,FLOYD,IN,47119
NED,BREATHITT,KY,41348
NEGREET,SABINE,LA,71460
NEOGA,CUMBERLAND,IL,62447
NEOSHO FALLS,COFFEY,KS,66758
NEW BERLIN,SANGAMON,IL,62670
NEW ERA,CONCORDIA,LA,71316
NEW LIBERTY,OWEN,KY,40355
NEW MT PLEASANT,JAY,IN,47371
NEW ORLEANS,JEFFERSON,LA,70141
NEW ORLEANS,ORLEANS,LA,70115
NEW ORLEANS,ORLEANS,LA,70122
NEW ORLEANS,ORLEANS,LA,70124
NEW ORLEANS,ORLEANS,LA,70127
NEW ORLEANS,ORLEANS,LA,70128
NEW ORLEANS,ORLEANS,LA,70129
NEW ORLEANS,ORLEANS,LA,70150
NEW ORLEANS,ORLEANS,LA,70152
NEW ORLEANS,ORLEANS,LA,70159
NEW ORLEANS,ORLEANS,LA,70166
NEW ORLEANS,ORLEANS,LA,70178
NEW ORLEANS,ORLEANS,LA,70187
NEW ORLEANS PUB SERV,ORLEANS,LA,70167
NEW ROADS,POINTE COUPEE,LA,70760
NEW SALEM,GRANT,LA,71454
NEW SARPY,SAINT CHARLES,LA,70078
NEW WASHINGTON,CLARK,IN,47162
NEWARK,GREENE,IN,47459
NEWARK,KENDALL,IL,60541
NEWBURGH,WARRICK,IN,47629
NEWELLTON,TENSAS,LA,71357
NEWMANSVILLE,CASS,IL,62612
NEWPORT,CAMPBELL,KY,41073
NEWPORT,CAMPBELL,KY,41074
NEWPORT,CAMPBELL,KY,41099
NOCTOR,BREATHITT,KY,41339
NORRIDGE,COOK,IL,60656
NORRIS CITY,WHITE,IL,62869
NORTH CHICAGO,LAKE,IL,60086
NORTH HODGE,JACKSON,LA,71247
NORTH ISLAND,CAMERON,LA,70643
NORTH MADISON,JEFFERSON,IN,47250
NORTH MOUNDS,PULASKI,IL,62964
NORTH RIVERSIDE,COOK,IL,60546
NORTH TERRE HAUTE,VIGO,IN,47805
NORTH VERNON,JENNINGS,IN,47265
NORTHBROOK,COOK,IL,60065
NORTHEAST UNIV,OUACHITA,LA,71209
NORTHMORE HEIGHTS,EFFINGHAM,IL,62401
NORTHWEST,ORANGE,IN,47469
NORWAY,REPUBLIC,KS,66961
NOTTINGHAM,BLACKFORD,IN,47359
NYESVILLE,PARKE,IN,47872
OAK BROOK,DU PAGE,IL,60521
OAK BROOK,DU PAGE,IL,60523
OAK FOREST,COOK,IL,60452
OAK LAWN,COOK,IL,60457
OAK LAWN,COOK,IL,60459
OAK PARK,COOK,IL,60301
OAK RUN,KNOX,IL,61428
OAKDALE,WASHINGTON,IL,62268
OAKHILL,CLAY,KS,67432
OAKLAND,COLES,IL,61943
OAKLAND,WARREN,KY,42159
OAKS,CLAIBORNE,LA,71038
OAKTON,HICKMAN,KY,42031
ODIN,MARION,IL,62870
ODRA,GRANT,LA,71454
OFFERLE,EDWARDS,KS,67563
OGALLAH,TREGO,KS,67656
OGLESBY,LA SALLE,IL,61348
OKETO,MARSHALL,KS,66518
OLATON,OHIO,KY,42361
OLDTOWN,GREENUP,KY,41144
OLENA,HENDERSON,IL,61480
OLINKRAFT,OUACHITA,LA,71292
OLIVE HILL,CARTER,KY,41164
OLLA,LA SALLE,LA,71465
OLMITZ,BARTON,KS,67564
OLSBURG,POTTAWATOMIE,KS,66520
OMAHA,GALLATIN,IL,62871
OMEGA,MARION,IL,62849
ONAGA,POTTAWATOMIE,KS,66521
ONECO,STEPHENSON,IL,61060
ONTARIO,LAGRANGE,IN,46746
OREGON,OGLE,IL,61061
ORION,HENRY,IL,61273
ORKNEY,FLOYD,KY,41647
ORLAND PARK,COOK,IL,60462
OSAGE CITY,OSAGE,KS,66523
OSCO,HENRY,IL,61274
OSSIAN,WELLS,IN,46777
OVEN FORK,HARLAN,KY,40823
OVERLAND,JOHNSON,KS,66206
OVERLAND,JOHNSON,KS,66207
OVERLAND,JOHNSON,KS,66212
OVERLAND,JOHNSON,KS,66215
OVERLAND PARK,JOHNSON,KS,66203
OVERLAND PARK,JOHNSON,KS,66210
OVERLAND PARK,JOHNSON,KS,66223
OZAWKIE,JEFFERSON,KS,66070
PADUCAH,MCCRACKEN,KY,42002
PALATINE,COOK,IL,60055
PALMYRA,HARRISON,IN,47164
PARK,GREENE,IN,47424
PARK CITY,SEDGWICK,KS,67204
PARK FOREST,COOK,IL,60466
PARK RIDGE,COOK,IL,60068
PAWNEE ROCK,BARTON,KS,67567
PAYNES POINT,OGLE,IL,61015
PECAN ISLAND,VERMILION,LA,70548
PECKSRIDGE,FLEMING,KY,41041
PEMBROKE,CHRISTIAN,KY,42266
PENN PARK,STEUBEN,IN,46742
PEORIA,PEORIA,IL,61625
PEORIA,PEORIA,IL,61630
PEORIA,PEORIA,IL,61651
PEORIA HEIGHTS,PEORIA,IL,61616
PERRY,PIKE,IL,62362
PERRYVILLE,BOYLE,KY,40468
PERRYVILLE,WINNEBAGO,IL,61016
PETROLIA,LAWRENCE,IL,62417
PETROS,WARREN,KY,42274
PEYTONSBURG,CUMBERLAND,KY,42717
PIERRON,BOND,IL,62273
PINE COUPEE,RAPIDES,LA,71427
PIPE CREEK,MADISON,IN,46036
PIPER CITY,FORD,IL,60959
PITKIN,VERNON,LA,70656
PITTSBURG,FAYETTE,IL,62471
PITTSBURG,WILLIAMSON,IL,62974
PLAQUEMINE,IBERVILLE,LA,70765
PLEASANT HILL,PENDLETON,KY,41006
PLEASANT RIDGE,LA SALLE,LA,71465
PLEASANTON,LINN,KS,66075
PLEASURE RIDGE PARK,JEFFERSON,KY,40268
PLUMMERS MILL,FLEMING,KY,41081
PLUMVILLE,MASON,KY,41056
POINT COMMERCE,GREENE,IN,47471
POLING,JAY,IN,47326
POMEROYTON,MENIFEE,KY,40387
PONTIAC,CLAY,IN,47837
PORT BARRINGTON,LAKE,IL,60010
POSEY,CLINTON,IL,62231
POSEYVILLE,POSEY,IN,47633
PRAIRIE CREEK,VIGO,IN,47869
PRAIRIE VIEW,PHILLIPS,KS,67664
PRAIRIE VILLAGE,JOHNSON,KS,66206
PRAIRIEVILLE,LEE,IL,61021
PREEMPTION,MERCER,IL,61276
PRESTON,RENO,KS,67583
PRESTONSBURG,FLOYD,KY,41653
PRETTY LAKE,LAGRANGE,IN,46795
PRETTY PRAIRIE,RENO,KS,67570
PRINTER,FLOYD,KY,41655
PROSPECT,JEFFERSON,KY,40059
PROTECTION,COMANCHE,KS,67127
PROVIDENCE,BUREAU,IL,61368
PROVIDENCE,JEFFERSON,LA,70062
PULLEYS MILL,JOHNSON,IL,62939
PUMPKIN CTR,ORANGE,IN,47452
QUAD CITY AIRPORT,ROCK ISLAND,IL,61265
QUAKER,CHEROKEE,KS,66725
QUALITY,LOGAN,KY,42256
QUINCY,ADAMS,IL,62301
QUINCY,ADAMS,IL,62305
RABBIT HASH,BOONE,KY,41005
RACCOON,PIKE,KY,41557
RADCLIFF,HARDIN,KY,40159
RAGLESVILLE,DAVIESS,IN,47562
RAGO,KINGMAN,KS,67128
RAGO,KINGMAN,KS,67142
RALSTON PURINA,SAINT CLAIR,IL,62224
RANDOLPH,RANDOLPH,IN,47380
RATES AND CLASSIFICATION,DU PAGE,IL,60597
RATTAN,SABINE,LA,71449
RAY,STEUBEN,IN,46737
RAYWICK,MARION,KY,40060
REDKEY,JAY,IN,47373
REDMON,EDGAR,IL,61949
REEVE,MARTIN,IN,47553
REEVESVILLE,JOHNSON,IL,62943
RENDER,OHIO,KY,42320
RESERVE,BROWN,KS,66434
RESERVE,PARKE,IN,47862
RICE,CLOUD,KS,66901
RIDDLE HILL,SANGAMON,IL,62707
RIDGEFIELD,MCHENRY,IL,60012
RIDGWAY,GALLATIN,IL,62979
RISNER,FLOYD,KY,41649
ROBERTO CLEMENTE,COOK,IL,60647
ROCK HILL,GRANT,LA,71423
ROCKFORD,WINNEBAGO,IL,61110
ROCKWOOD,RANDOLPH,IL,62280
ROCKY BRANCH,UNION,LA,71241
RODESSA,CADDO,LA,71069
ROLLING PR,LA PORTE,IN,46371
ROME CITY,LAGRANGE,IN,46784
ROSE HILL,JASPER,IL,62432
ROSEDALE,PARKE,IN,47874
ROSSVILLE,SHAWNEE,KS,66533
ROUGON,POINTE COUPEE,LA,70773
ROUND LAKE,LAKE,IL,60073
ROUSSEAU,BREATHITT,KY,41366
ROWE,LIVINGSTON,IL,61764
ROXBURY,MCPHERSON,KS,67476
RR DONNELLEY & SONS,MONTGOMERY,IN,47937
RR DONNELLEY & SONS,MONTGOMERY,IN,47938
RR DONNELLY,JEFFERSON,KY,40281
RUGBY,LIVINGSTON,IL,61764
RURAL,RANDOLPH,IN,47394
RUSH CENTER,RUSH,KS,67575
RUSHVILLE,RUSH,IN,46173
RUSSELVILLE,LAWRENCE,IL,62439
RUTH,PULASKI,KY,42501
RYLAND HEIGHTS,KENTON,KY,41015
RYLAND HGHT,KENTON,KY,41015
S BARRINGTON,LAKE,IL,60010
SAINT AMANT,ASCENSION,LA,70774
SAINT CROIX,PERRY,IN,47576
SAINT ELMO,FAYETTE,IL,62458
SAINT HELENS,LEE,KY,41368
SAINT JOHN,STAFFORD,KS,67576
SAINT MARYS,POTTAWATOMIE,KS,66536
SAINT MEINRAD,SPENCER,IN,47577
SAINT ROSE,CLINTON,IL,62230
SALINA,SALINE,KS,67401
SAN JOSE,MASON,IL,62682
SANDBORN,KNOX,IN,47578
SAVANNA,CARROLL,IL,61074
SAVANNA ARMY DEPOT,CARROLL,IL,61074
SAVOY,CHAMPAIGN,IL,61874
SAWYER,MCCREARY,KY,42634
SAWYERVILLE,MACOUPIN,IL,62085
SCHAUMBURG,COOK,IL,60159
SCIOTO MILLS,STEPHENSON,IL,61032
SCOTLAND,GREENE,IN,47457
SCOTT,STEUBEN,IN,46703
SCOTT AFB,SAINT CLAIR,IL,62225
SCOTT CITY,SCOTT,KS,67871
SCOTTSBURG,SCOTT,IN,47170
SE REE,BRECKINRIDGE,KY,40164
SELMA,GRANT,LA,71432
SERVIA,WABASH,IN,46980
SHADY GROVE,MASSAC,IL,62910
SHARON GROVE,TODD,KY,42280
SHARPSBURG,CHRISTIAN,IL,62568
SHARPSVILLE,TIPTON,IN,46068
SHAWNEE,GALLATIN,IL,62984
SHAWNEE,JOHNSON,KS,66204
SHAWNEE,JOHNSON,KS,66220
SHAWNEE MISSION,JOHNSON,KS,66209
SHAWNEE MISSION,JOHNSON,KS,66223
SHEPARDSVILLE,VIGO,IN,47880
SHERIDAN,LA SALLE,IL,60551
SHERWIN,CHEROKEE,KS,66725
SHIELDS,LANE,KS,67839
SHIRLEY,HANCOCK,IN,47384
SHOALS,MARTIN,IN,47581
SHOREWOOD,WILL,IL,60431
SHOREWOOD,WILL,IL,60435
SHREVE ISLAND,CADDO,LA,71105
SHREVEPORT,CADDO,LA,71104
SHREVEPORT,CADDO,LA,71105
SHREVEPORT,CADDO,LA,71115
SHREVEPORT,CADDO,LA,71119
SHREVEPORT,CADDO,LA,71130
SHREVEPORT,CADDO,LA,71136
SHREVEPORT,CADDO,LA,71138
SHREVEPORT,CADDO,LA,71152
SIBLEY,WEBSTER,LA,71073
SIDNEY,KOSCIUSKO,IN,46566
SIKES,WINN,LA,71473
SILER,WHITLEY,KY,40763
SILVERDALE,COWLEY,KS,67005
SIMPSONVILLE,SHELBY,KY,40067
SLEEPY HOLLOW,KANE,IL,60118
SLIDELL,SAINT TAMMANY,LA,70461
SM,JOHNSON,KS,66201
SM,JOHNSON,KS,66208
SM,JOHNSON,KS,66218
SM,JOHNSON,KS,66250
SM,JOHNSON,KS,66276
SM,JOHNSON,KS,66282
SMITHS GROVE,WARREN,KY,42171
SMOLAN,MCPHERSON,KS,67456
SNOW,CLINTON,KY,42602
SOLLITT,WILL,IL,60401
SOMERSET,PULASKI,KY,42502
SOUTH BEND,ST JOSEPH,IN,46613
SOUTH BEND,ST JOSEPH,IN,46626
SOUTH CARROLLTON,MUHLENBERG,KY,42374
SOUTH ROME,PEORIA,IL,61523
SOUTHPORT,MARION,IN,46237
SOUTHPORT,MARION,IN,46247
SOUTHTOWN MALL,ALLEN,IN,46816
SPARLAND,MARSHALL,IL,61565
SPARTA,NOBLE,IN,46760
SPEED,CLARK,IN,47172
SPENCER HEIGHTS,PULASKI,IL,62964
SPOKANE,CONCORDIA,LA,71334
SPRING BAY,TAZEWELL,IL,61611
SPRING VALLEY ESTATES,VIGO,IN,47802
SPRINGCREEK,TANGIPAHOA,LA,70444
SPRINGERTON,WHITE,IL,62887
SPRINGFIELD,SANGAMON,IL,62702
SPRINGFIELD,SANGAMON,IL,62704
SPRINGFIELD,SANGAMON,IL,62722
SPRINGFIELD,SANGAMON,IL,62769
SPRINGFIELD,SANGAMON,IL,62776
SPRINGVILLE,LAWRENCE,IN,47462
ST FRANCIS,EFFINGHAM,IL,62467
ST GEORGE,POTTAWATOMIE,KS,66535
ST JOHNS HOSPITAL,SANGAMON,IL,62769
ST LANDRY,EVANGELINE,LA,71367
ST MEINRAD,SPENCER,IN,47577
ST MORGAN,CLINTON,IL,62293
STAFFORDSVILLE,JOHNSON,KY,41256
STAR CITY,PULASKI,IN,46985
STATE FARM INS CORPORATE OFC,MCLEAN,IL,61791
STATE REV 3707,SANGAMON,IL,62746
STATIC,CLINTON,KY,42602
STEARNS,MCCREARY,KY,42647
STELLE,FORD,IL,60919
STEUBENVILLE,WAYNE,KY,42633
STICKNEY,COOK,IL,60402
STICKNEY,COOK,IL,60638
STILESVILLE,HENDRICKS,IN,46180
STOCKLAND,IROQUOIS,IL,60967
STONEWALL,DE SOTO,LA,71078
STRASBURG,SHELBY,IL,62465
STRAWN,LIVINGSTON,IL,61775
STRAWTOWN,HAMILTON,IN,46060
STREAMWOOD,COOK,IL,60107
STUTTGART,PHILLIPS,KS,67661
SUBTLE,METCALFE,KY,42129
SUDITH,BATH,KY,40371
SULPHUR,CRAWFORD,IN,47174
SULPHUR SPRINGS,HENRY,IN,47388
SUMMITT,BOYD,KY,41102
SUNNYHILL,TANGIPAHOA,LA,70444
SUNSET ACRES,CADDO,LA,71108
SUTTON,FLEMING,KY,41041
SWAN,NOBLE,IN,46763
SYCAMORE PARK,VIGO,IN,47885
SYLVANIA,PARKE,IN,47832
SYMSONIA,GRAVES,KY,42082
TABERTOWN,VIGO,IN,47878
TALBERT,BREATHITT,KY,41339
TALISHEEK,SAINT TAMMANY,LA,70464
TALLULA,MENARD,IL,62688
TAMALCO,CLINTON,IL,62253
TAMMS,ALEXANDER,IL,62988
TANGIER,PARKE,IN,47952
TANGIPAHOA,TANGIPAHOA,LA,70465
TECUMSEH,VIGO,IN,47885
TEDDERS,KNOX,KY,40906
TEMPLE HILL,POPE,IL,62938
TEMPLETON,BENTON,IN,47986
TEXICO,JEFFERSON,IL,62889
THAWVILLE,IROQUOIS,IL,60968
THAYER,NEWTON,IN,46381
THE BLUFFS,EAST FELICIANA,LA,70748
THIBODAUX,LAFOURCHE,LA,70310
THOMASTOWN,MADISON,LA,71282
THORNCREEK,WHITLEY,IN,46725
THORNTON,COOK,IL,60476
TIMBER LAKE,LAKE,IL,60010
TIMEWELL,BROWN,IL,62375
TINLEY PARK,COOK,IL,60477
TINSLEY,BELL,KY,40977
TINY TOWN,TODD,KY,42234
TODDS MILL,WASHINGTON,IL,62263
TOLEDO BEND,SABINE,LA,71449
TOLU,CRITTENDEN,KY,42084
TOMPKINS,WARREN,IL,61447
TOPEKA,SHAWNEE,KS,66604
TOPEKA,SHAWNEE,KS,66617
TOPEKA,SHAWNEE,KS,66634
TOPEKA,SHAWNEE,KS,66667
TOPEKA,SHAWNEE,KS,66686
TOPEKA,SHAWNEE,KS,66692
TORBERT,POINTE COUPEE,LA,70762
TOTZ,HARLAN,KY,40870
TOWER HILL,SHELBY,IL,62571
TRENTON,CLINTON,IL,62293
TRIBUNE,GREELEY,KS,67879
TRIVOLI,PEORIA,IL,61569
TULIP,GREENE,IN,47424
TURKEY CREEK,EVANGELINE,LA,70585
TYRO,MONTGOMERY,KS,67364
UDALL,COWLEY,KS,67146
ULYSSES,GRANT,KS,67880
UNION,BOONE,KY,41091
UNION,MCHENRY,IL,60180
UNIONDALE,WELLS,IN,46791
UNIONTOWN,BOURBON,KS,66779
UNIONVILLE,MASSAC,IL,62910
UNIVERSITY,EAST BATON ROUGE,LA,70803
UNIVERSITY OF KY,FAYETTE,KY,40506
UPLAND,MOREHOUSE,LA,71220
URBANA,CHAMPAIGN,IL,61803
USPS SYMBOL REPAIR,MARION,IN,46296
VADA,LEE,KY,41311
VALIER,FRANKLIN,IL,62891
VALPARAISO,PORTER,IN,46385
VAN BURENSBURG,MONTGOMERY,IL,62032
VAN CLEVE,CALLOWAY,KY,42071
VELPEN,PIKE,IN,47590
VERMILLION ACRES,VIGO,IN,47885
VERSAILLES,BROWN,IL,62378
VERSAILLES,WOODFORD,KY,40386
VICCO,PERRY,KY,41773
VICTORIA,KNOX,IL,61485
VIENNA,JOHNSON,IL,62995
VILLA HILLS,KENTON,KY,41017
VILLA RIDGE,PULASKI,IL,62996
VILLAGE OF LAKEWOOD,MCHENRY,IL,60014
VIOLA,SEDGWICK,KS,67149
VISA LOTTERY,FAYETTE,KY,41904
VOLGA,JOHNSON,KY,41219
VOLO,MCHENRY,IL,60051
WADDAMS GROVE,STEPHENSON,IL,61048
WAKEENEY,TREGO,KS,67672
WAKEFIELD,CLAY,KS,67487
WALDO,RUSSELL,KS,67673
WALKER,ELLIS,KS,67674
WALKER,LIVINGSTON,LA,70785
WALKERVILLE,GREENE,IL,62092
WALL LAKE,OUACHITA,LA,71291
WALL LAKE,STEUBEN,IN,46776
WANATAH,LA PORTE,IN,46390
WARRINGTON,HANCOCK,IN,46186
WASHINGTON,DAVIESS,IN,47501
WASHINGTON PARK,SAINT CLAIR,IL,62204
WAYNE,DU PAGE,IL,60184
WAYNESBURG,LINCOLN,KY,40489
WEDONIA,MASON,KY,41055
WELLINGTON,IROQUOIS,IL,60973
WELLSVILLE,FRANKLIN,KS,66092
WEST ACRES,DELAWARE,IN,47304
WEST LEBANON,WARREN,IN,47991
WEST LIBERTY,JAY,IN,47326
WEST MONROE,OUACHITA,LA,71291
WEST POINT,HANCOCK,IL,62380
WEST POINT,HARDIN,KY,40177
WEST POINTE A LA HACHE,PLAQUEMINES,LA,70083
WEST SOMERSET,PULASKI,KY,42564
WESTERN,HENRY,IL,61273
WESTLAKE,CALCASIEU,LA,70669
WESTMORELAND,POTTAWATOMIE,KS,66426
WESTON,JACKSON,LA,71251
WESTPOINT,TIPPECANOE,IN,47992
WESTPORT,LAWRENCE,IL,62439
WETAUG,UNION,IL,62926
WETMORE,NEMAHA,KS,66550
WHEELING,COOK,IL,60070
WHEELING,GRANT,LA,71454
WHITEOAK,PIKE,IN,47598
WHITTINGTON,FRANKLIN,IL,62897
WICHITA,SEDGWICK,KS,67201
WICHITA,SEDGWICK,KS,67207
WICHITA,SEDGWICK,KS,67208
WICHITA,SEDGWICK,KS,67235
WILDCAT,CLAY,KY,40962
WILDIE,ROCKCASTLE,KY,40492
WILDWOOD LANDING,LAGRANGE,IN,46789
WILLIS,BROWN,KS,66434
WILLOW,BRACKEN,KY,41004
WILMORE,JESSAMINE,KY,40390
WILSON,ELLSWORTH,KS,67490
WINCHESTER,CLARK,KY,40392
WIND CAVE,JACKSON,KY,40447
WINDSOR,RANDOLPH,IN,47368
WINFIELD,DU PAGE,IL,60190
WINONA,LOGAN,KS,67747
WINSLOW,STEPHENSON,IL,61089
WINSTON,ESTILL,KY,40495
WINTHROP HBR,LAKE,IL,60096
WOODLAND PARK,LAGRANGE,IN,46795
WOODRIDGE,DU PAGE,IL,60540
WOODSTON,ROOKS,KS,67675
WOODVILLE,GREENE,IL,62027
WOODVILLE,LINCOLN,LA,71270
WOODWORTH,RAPIDES,LA,71485
WOODYARD,FAYETTE,IL,62885
WORDEN,MADISON,IL,62097
WORTHINGTON,GREENUP,KY,41183
WURTLAND,GREENUP,KY,41144
XENIA,CLAY,IL,62899
YATES CENTER,WOODSON,KS,66783
YEOWARD ADDITION,WHITESIDE,IL,61071
ZEARING,BUREAU,IL,61337
ZOE,LEE,KY,41397
ABBEVILLE,VERMILION,LA,70510
ABERDEEN,BUTLER,KY,42201
ADA,OTTAWA,KS,67467
ADAMS,DECATUR,IN,47240
ADEN,WAYNE,IL,62895
AKRON,KOSCIUSKO,IN,46910
ALBANY,CLINTON,KY,42602
ALEX,RAPIDES,LA,71302
ALEX,RAPIDES,LA,71303
ALEX,RAPIDES,LA,71307
ALEXANDER,MORGAN,IL,62601
ALEXANDRIA,RAPIDES,LA,71307
ALGIERS,ORLEANS,LA,70114
ALLEGRE,TODD,KY,42203
ALMA,WABAUNSEE,KS,66401
ALMO,CALLOWAY,KY,42020
ALORTON,SAINT CLAIR,IL,62207
ALTON,MADISON,IL,62002
ALTOONA,WILSON,KS,66710
AMA,SAINT CHARLES,LA,70031
AMELIA,SAINT MARY,LA,70340
ANACOCO,VERNON,LA,71403
ANANDALE,RAPIDES,LA,71301
ANCO,KNOTT,KY,41759
ANDERSON,MADISON,IN,46012
ANDERSON,MADISON,IN,46016
ANDERSON,MADISON,IN,46018
ANGIE,WASHINGTON,LA,70426
ANGIE,WASHINGTON,LA,70467
ANNA,UNION,IL,62906
ANNANDALE ESTATES,BROWN,IN,47448
ANNVILLE,JACKSON,KY,40402
ANSLEY,LINCOLN,LA,71270
ANTHONY,HARPER,KS,67003
ANTONIA,GRANT,LA,71467
ANTONINO,ELLIS,KS,67601
ARABI,SAINT BERNARD,LA,70032
ARCOLA,DOUGLAS,IL,61910
AREA OFFICE,COOK,IL,60699
ARGILLITE,GREENUP,KY,41121
ARKANSAS LOUISIANA GAS,CADDO,LA,71151
ARLINGTON HEIGHTS,COOK,IL,60005
ARLINGTON HEIGHTS,COOK,IL,60006
ARMIESBURG,PARKE,IN,47862
ARNOLD,MORGAN,IL,62650
AROMA,HAMILTON,IN,46031
ARRINGTON,WAYNE,IL,62886
ASBURY,GALLATIN,IL,62871
ASHLAND,BOYD,KY,41105
ASHLEY,MADISON,LA,71282
ASSUMPTION,CHRISTIAN,IL,62510
ASTORIA,FULTON,IL,61501
ATCHISON TOPEKA SANTA FE,SHAWNEE,KS,66628
ATKINSONVILLE,OWEN,IN,47868
ATWOOD,KOSCIUSKO,IN,46502
AUBURN,LOGAN,KY,42206
AUGUSTA,PIKE,IN,47598
AURORA,KANE,IL,60504
AURORA,KENDALL,IL,60504
AURORA,OHIO,IN,47001
AUSTIN,SCOTT,IN,47102
AVA,JACKSON,IL,62907
AVISTON,CLINTON,IL,62216
AVONDALE,JEFFERSON,LA,70094
BADER,SCHUYLER,IL,62624
BAKERVILLE,JEFFERSON,IL,62864
BALMORAL,TENSAS,LA,71357
BARATARIA,JEFFERSON,LA,70036
BARKLEY REGIONAL AIRPORT,MCCRACKEN,KY,42001
BARNARD,PUTNAM,IN,46172
BARNET SPRINGS,LINCOLN,LA,71270
BARRINGTON HILLS,LAKE,IL,60010
BARRY,PIKE,IL,62312
BARSTOW,ROCK ISLAND,IL,61236
BARTONVILLE,PEORIA,IL,61607
BASEHOR,LEAVENWORTH,KS,66007
BASS LAKE,STARKE,IN,46534
BASTROP,MOREHOUSE,LA,71221
