-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CHT1        49718.000    1995     1     1     0
CHT1        52274.750    2001    12    31    18
CHT1      1635806.118 -4482177.303  4218387.494
52143.25     0.723990     0.398386     0.220513
52143.50     0.799353     0.580520     0.181721
52143.75     0.468296     0.412615    -0.220074
52144.00     0.513495     0.470442     0.023119
52144.25     0.365002     0.429952    -0.408916
52144.50     0.426770     0.623156    -0.299970
52144.75     0.166935     0.453937    -0.588768
52145.00     0.270509     0.458808    -0.424865
52145.25     0.143277     0.402591    -0.914819
52145.50     0.419619     0.540698    -0.896980
52145.75     0.087446     0.289685    -1.275332
52146.00     0.002082     0.219560    -1.259832
52146.25    -0.054623     0.119649    -1.583860
52146.50     0.156045     0.285810    -1.351338
52146.75    -0.250464     0.113058    -1.290795
52147.00    -0.226308     0.136660    -0.774397
52147.25    -0.280273     0.084207    -0.780593
52147.50    -0.021187     0.404924    -0.076087
52147.75    -0.245711     0.294525     0.092960
52148.00     0.087558     0.425315     0.808073
52148.25     0.376685     0.486031     0.992485
52148.50     0.808838     0.815471     1.600652
52148.75     0.765567     0.635843     1.491137
52149.00     1.027211     0.697745     1.860371
52149.25     0.968328     0.641689     1.575285
52149.50     0.933315     0.850341     1.618648
52149.75     0.566489     0.623359     1.235290
52150.00     0.493835     0.531485     1.122939
52150.25     0.411649     0.390623     0.523044
52150.50     0.601005     0.542894     0.493281
52150.75     0.396409     0.431938     0.313871
52151.00     0.481992     0.431226     0.476367
52151.25     0.384220     0.404352     0.255266
52151.50     0.554055     0.604581     0.530306
52151.75     0.182689     0.463729     0.567433
52152.00     0.248725     0.492650     1.100661
52152.25     0.308199     0.522215     1.242145
52152.50     0.487828     0.689417     1.621880
52152.75     0.252044     0.515661     1.541994
52153.00     0.498209     0.539443     1.887307
52153.25     0.541489     0.490211     1.791384
52153.50     0.776398     0.592329     1.941875
52153.75     0.719765     0.298271     1.471971
52154.00     0.915748     0.245259     1.407609
52154.25     0.909569     0.176465     0.910974
52154.50     0.988854     0.378051     0.977512
52154.75     0.643742     0.185706     0.672917
52155.00     0.736499     0.187142     0.934125
52155.25     0.639942     0.168327     0.890415
52155.50     0.766515     0.381643     1.202489
52155.75     0.601111     0.251355     1.160406
52156.00     0.697348     0.269522     1.402122
52156.25     0.690399     0.267569     1.026024
52156.50     0.782760     0.541964     1.111825
52156.75     0.545233     0.390455     0.619040
52157.00     0.735063     0.349194     0.506224
52157.25     0.701646     0.328135     0.009404
52157.50     0.936342     0.493055    -0.112533
52157.75     0.652556     0.313486    -0.452413
52158.00     0.692681     0.315263    -0.156599
52158.25     0.521435     0.211268    -0.562448
52158.50     0.554790     0.382050    -0.284209
52158.75     0.141156     0.232669    -0.226896
52159.00     0.143871     0.224912     0.402006
52159.25     0.043290     0.220517     0.404431
52159.50     0.234003     0.398694     0.883397
52159.75    -0.121164     0.165598     0.683174
52160.00     0.075129     0.147968     1.039781
52160.25     0.068524     0.053581     0.818647
52160.50     0.264109     0.186251     0.933164
52160.75     0.092668     0.010035     0.591475
52161.00     0.257267     0.056743     0.735490
52161.25     0.278089     0.029305     0.268973
52161.50     0.387477     0.227919     0.036897
52161.75     0.075871     0.041459    -0.376754
52162.00     0.178247     0.086802    -0.358351
52162.25    -0.038463     0.026818    -0.770478
52162.50    -0.098414     0.293995    -0.433516
52162.75    -0.427081     0.038761    -0.573703
52163.00    -0.439971    -0.087732    -0.452397
52163.25    -0.396357    -0.171406    -0.697788
52163.50    -0.648940    -0.083208    -0.847379
52163.75    -0.753266    -0.305656    -1.293554
52164.00    -0.891371    -0.449719    -1.441928
52164.25    -0.803522    -0.551150    -1.887606
52164.50    -0.552568    -0.325500    -1.770648
52164.75    -0.660930    -0.429644    -1.823660
52165.00    -0.405825    -0.349816    -1.438823
52165.25    -0.228868    -0.296159    -1.281353
52165.50    -0.029247    -0.084319    -0.900821
52165.75    -0.141183    -0.257126    -1.013903
52166.00    -0.096248    -0.312374    -0.875097
52166.25    -0.217083    -0.434746    -1.458299
52166.50    -0.088767    -0.283020    -1.429340
52166.75    -0.468045    -0.553285    -1.843934
52167.00    -0.503734    -0.651917    -1.882276
52167.25    -0.750625    -0.632413    -2.097827
52167.50    -0.617173    -0.394825    -1.790562
52167.75    -0.890642    -0.476804    -1.633770
52168.00    -0.812276    -0.417258    -1.099589
52168.25    -0.776091    -0.361502    -0.877020
52168.50    -0.576829    -0.075768    -0.481500
52168.75    -0.794881    -0.230776    -0.646667
52169.00    -0.639930    -0.169679    -0.522862
52169.25    -0.829206    -0.181926    -1.164126
52169.50    -0.935564    -0.018607    -1.194339
52169.75    -1.370037    -0.223766    -1.536904
52170.00    -1.417162    -0.225248    -1.430541
52170.25    -1.582133    -0.243520    -1.838914
52170.50    -1.466609     0.015348    -1.547092
52170.75    -1.658532    -0.155115    -1.847596
52171.00    -1.576004    -0.230554    -1.991227
52171.25    -1.659710    -0.255666    -2.447121
52171.50    -1.346711    -0.028766    -2.174072
52171.75    -1.736327    -0.208604    -2.575632
52172.00    -1.628577    -0.226162    -2.424820
52172.25    -1.695208    -0.238477    -2.582929
52172.50    -1.446490     0.041914    -2.223725
52172.75    -1.666866    -0.118574    -2.364437
52173.00    -1.342104    -0.099428    -2.024521
52173.25    -1.260190    -0.089370    -2.005149
52173.50    -0.930829     0.162480    -1.563898
52173.75    -0.916478     0.047968    -1.433223
52174.00    -0.705212    -0.004659    -1.166872
52174.25    -0.666986    -0.047809    -1.227541
52174.50    -0.461338     0.191688    -0.946039
52174.75    -0.655225    -0.082817    -1.340900
52175.00    -0.522148    -0.172843    -1.432310
52175.25    -0.543228    -0.294582    -1.896882
52175.50    -0.463911    -0.112663    -1.941568
52175.75    -0.769587    -0.344706    -2.504329
52176.00    -0.588365    -0.270441    -2.095566
52176.25    -0.620266    -0.295516    -2.256823
52176.50    -0.422898     0.063024    -1.829799
52176.75    -0.545770    -0.017077    -1.860084
52177.00    -0.243635     0.074955    -1.453457
52177.25    -0.339628     0.153381    -1.508770
52177.50    -0.282753     0.461865    -1.151048
52177.75    -0.443645     0.296423    -1.268093
52178.00    -0.357654     0.267535    -0.893231
52178.25    -0.597918     0.166797    -0.969588
52178.50    -0.525746     0.425061    -0.479420
52178.75    -0.880744     0.189109    -0.721853
52179.00    -0.757492     0.100054    -0.604530
52179.25    -0.823350     0.028749    -0.868368
52179.50    -0.744287     0.295086    -0.618281
52179.75    -1.017487     0.100492    -1.100687
52180.00    -0.868717    -0.019445    -1.253622
52180.25    -1.082222    -0.053365    -1.756871
52180.50    -0.921948     0.170976    -1.687900
52180.75    -0.990021    -0.047284    -2.011005
52181.00    -0.853378    -0.138977    -2.105164
52181.25    -0.773910    -0.211174    -2.663208
52181.50    -0.644691     0.019501    -2.821119
52181.75    -0.780996    -0.237097    -3.279407
52182.00    -0.719643    -0.334174    -3.208783
52182.25    -0.949927    -0.391998    -3.400673
52182.50    -1.099469    -0.191529    -3.018570
52182.75    -1.520874    -0.394758    -2.952732
52183.00    -1.651930    -0.331093    -2.181703
52183.25    -1.952953    -0.345864    -1.910779
52183.50    -1.904130    -0.073235    -1.064378
52183.75    -2.185760    -0.241350    -0.802413
52184.00    -1.959194    -0.182603    -0.043349
52184.25    -2.027210    -0.208431    -0.027350
52184.50    -1.858307    -0.005765     0.203497
52184.75    -1.991596    -0.177306    -0.072279
52185.00    -1.696692    -0.199511    -0.155110
52185.25    -1.679557    -0.231126    -0.722518
52185.50    -1.462237     0.150598    -0.457723
52185.75    -1.617007     0.060263    -0.572778
52186.00    -1.529781     0.050285    -0.508387
52186.25    -1.462851     0.032903    -0.646527
52186.50    -1.205178     0.312874    -0.224374
52186.75    -1.290627     0.120304    -0.332033
52187.00    -0.897717     0.100530    -0.106391
52187.25    -0.758212     0.026019    -0.261101
52187.50    -0.516567     0.235441     0.154893
52187.75    -0.578799     0.109466     0.314956
52188.00    -0.426871     0.182249     0.817479
52188.25    -0.621042     0.253094     1.072256
52188.50    -0.665437     0.513246     1.935566
52188.75    -0.917861     0.035704     1.460145
52189.00    -0.856793    -0.235877     1.038268
52189.25    -0.912515    -0.338849     0.596455
52189.50    -0.689299    -0.198575     0.397932
52189.75    -0.832098    -0.481993    -0.251243
52190.00    -0.421925    -0.566090    -0.474202
52190.25    -0.392908    -0.744736    -1.157025
52190.50    -0.135493    -0.635861    -1.567565
52190.75    -0.150521    -0.888369    -2.096041
52191.00     0.250622    -0.877950    -2.098536
52191.25     0.167544    -1.025432    -2.594664
52191.50     0.385120    -0.795363    -2.293167
52191.75     0.065810    -0.937107    -2.127858
52192.00     0.028874    -0.958274    -1.906135
52192.25    -0.184727    -0.955999    -2.026836
52192.50    -0.033963    -0.646894    -1.671648
52192.75    -0.309001    -0.785891    -1.745791
52193.00    -0.383006    -0.791523    -1.596397
52193.25    -0.527182    -0.698118    -1.487574
52193.50    -0.554674    -0.349127    -1.061652
52193.75    -0.999186    -0.456228    -1.103533
52194.00    -0.904906    -0.470403    -1.000645
52194.25    -0.840867    -0.407893    -1.041386
52194.50    -0.564538    -0.119317    -0.944691
52194.75    -0.555401    -0.170697    -1.040793
52195.00    -0.251239    -0.024414    -0.684666
52195.25    -0.255041     0.038998    -0.800173
52195.50    -0.281610     0.291427    -0.646466
52195.75    -0.468740     0.095537    -0.773985
52196.00    -0.452918     0.105234    -0.549268
52196.25    -0.645689     0.179229    -0.240465
52196.50    -0.704232     0.511259     0.498337
52196.75    -1.221448     0.261996     0.444690
52197.00    -1.388882     0.170682     0.506102
52197.25    -1.665432     0.003943     0.032659
52197.50    -1.800845     0.112939     0.029017
52197.75    -1.947125    -0.301081    -0.803540
52198.00    -1.563702    -0.470112    -1.346044
52198.25    -1.231860    -0.552166    -2.150051
52198.50    -0.910767    -0.212750    -1.977316
52198.75    -0.963113    -0.199154    -1.841315
52199.00    -0.627518    -0.049502    -1.202434
52199.25    -0.734495     0.129817    -0.613268
52199.50    -0.754362     0.358296     0.367214
52199.75    -0.963833     0.121729     0.566744
52200.00    -0.718293    -0.111333     0.608741
52200.25    -0.700727    -0.259288     0.191086
52200.50    -0.610049    -0.148086     0.004865
52200.75    -0.848354    -0.410068    -0.531198
52201.00    -0.763629    -0.433025    -0.666361
52201.25    -1.005597    -0.443457    -0.980252
52201.50    -1.002144    -0.151446    -0.602888
52201.75    -1.405108    -0.298633    -0.730327
52202.00    -1.341504    -0.280385    -0.618331
52202.25    -1.564148    -0.315509    -0.944996
52202.50    -1.641893    -0.021791    -0.774667
52202.75    -1.836790    -0.224023    -1.063030
52203.00    -1.566471    -0.204753    -1.011245
52203.25    -1.553260    -0.292527    -1.430962
52203.50    -1.152016    -0.022083    -1.100182
52203.75    -1.166794    -0.191427    -0.984097
52204.00    -1.015776    -0.173966    -0.496224
52204.25    -1.038826    -0.215591    -0.502078
52204.50    -0.788908    -0.020287    -0.152659
52204.75    -0.911786    -0.204727    -0.250223
52205.00    -0.762537    -0.283469    -0.215025
52205.25    -0.805395    -0.226263    -0.049900
52205.50    -0.646367     0.166007     0.642362
52205.75    -1.159917     0.157242     0.955433
52206.00    -1.227326     0.262823     1.402838
52206.25    -1.553703     0.242712     1.334575
52206.50    -1.703358     0.495499     1.408713
52206.75    -2.076885     0.326034     0.914454
52207.00    -2.001505     0.408646     0.953134
52207.25    -2.265368     0.480628     0.783459
52207.50    -2.327350     0.804124     1.337217
52207.75    -2.582617     0.502506     1.160426
