Storm Name	Storm #	Year	Month	Day	Hour (UTC)	Latitude (deg)	Longitude (deg)	Storm direction (deg)	Storm speed (mph)	Storm speed (kph)	Wind speed (mph)	Wind speed (kph)	Pressure (mb)	Storm category
JANICE    	11	1971	September	23	12	15.0N	52.6W	295	16	25	60	95	-9	Tropical Storm            
JANICE    	11	1971	September	23	18	15.8N	53.9W	305	16	25	50	85	-9	Tropical Storm            
JANICE    	11	1971	September	24	0	16.3N	55.2W	290	14	24	50	85	-9	Tropical Storm            
JANICE    	11	1971	September	24	6	17.1N	57.0W	295	21	35	40	65	1006	Tropical Storm            
JANICE    	11	1971	September	24	12	18.1N	58.6W	305	20	33	35	55	-9	Tropical Depression       
JANICE    	11	1971	September	24	18	19.4N	60.0W	315	20	33	35	55	-9	Tropical Depression       
KRISTY    	12	1971	October	18	0	25.0N	58.5W	-9	-9	-9	30	45	-9	Tropical Depression       
KRISTY    	12	1971	October	18	6	26.0N	58.0W	25	11	18	30	45	-9	Tropical Depression       
KRISTY    	12	1971	October	18	12	27.0N	57.6W	20	11	18	30	45	-9	Tropical Depression       
KRISTY    	12	1971	October	18	18	28.0N	57.3W	15	11	18	30	45	1009	Tropical Depression       
KRISTY    	12	1971	October	19	0	29.1N	57.1W	10	12	20	30	45	1009	Tropical Depression       
KRISTY    	12	1971	October	19	6	30.0N	56.8W	15	10	16	30	45	-9	Tropical Depression       
KRISTY    	12	1971	October	19	12	31.1N	56.3W	20	12	20	30	45	-9	Tropical Depression       
KRISTY    	12	1971	October	19	18	32.5N	54.7W	45	21	35	35	55	1009	Tropical Depression       
KRISTY    	12	1971	October	20	0	33.5N	52.8W	60	20	33	40	65	-9	Tropical Storm            
KRISTY    	12	1971	October	20	6	34.8N	49.8W	60	32	51	40	65	-9	Tropical Storm            
KRISTY    	12	1971	October	20	12	35.4N	47.1W	75	25	40	50	85	997	Tropical Storm            
KRISTY    	12	1971	October	20	18	36.4N	42.9W	75	40	64	50	85	992	Tropical Storm            
KRISTY    	12	1971	October	21	0	36.7N	38.3W	85	42	68	45	75	-9	Tropical Storm            
KRISTY    	12	1971	October	21	6	37.0N	34.6W	85	33	53	45	75	-9	Extratropical Storm       
KRISTY    	12	1971	October	21	12	38.2N	30.8W	70	36	59	45	75	-9	Extratropical Storm       
KRISTY    	12	1971	October	21	18	40.5N	28.9W	35	31	50	45	75	-9	Extratropical Storm       
LAURA     	13	1971	November	12	12	12.0N	78.5W	-9	-9	-9	30	45	-9	Tropical Depression       
LAURA     	13	1971	November	12	18	12.3N	78.8W	315	4	7	35	55	-9	Tropical Depression       
LAURA     	13	1971	November	13	0	12.7N	79.0W	335	4	7	35	55	-9	Tropical Depression       
LAURA     	13	1971	November	13	6	13.3N	79.6W	315	9	14	35	55	-9	Tropical Depression       
LAURA     	13	1971	November	13	12	13.8N	80.0W	320	6	11	35	55	-9	Tropical Depression       
LAURA     	13	1971	November	13	18	14.5N	80.6W	320	10	16	35	55	-9	Tropical Depression       
LAURA     	13	1971	November	14	0	15.2N	81.3W	315	10	16	35	55	-9	Tropical Depression       
LAURA     	13	1971	November	14	6	16.0N	82.0W	320	11	18	35	55	-9	Tropical Depression       
LAURA     	13	1971	November	14	12	16.6N	82.5W	320	8	12	40	65	1004	Tropical Storm            
LAURA     	13	1971	November	14	18	17.4N	83.2W	320	11	18	45	75	-9	Tropical Storm            
LAURA     	13	1971	November	15	0	18.2N	83.6W	335	9	14	45	75	-9	Tropical Storm            
LAURA     	13	1971	November	15	6	19.0N	83.8W	345	9	14	50	85	-9	Tropical Storm            
LAURA     	13	1971	November	15	12	19.8N	84.0W	345	9	14	65	100	-9	Tropical Storm            
LAURA     	13	1971	November	15	18	20.4N	84.1W	350	6	11	70	110	-9	Tropical Storm            
LAURA     	13	1971	November	16	0	21.0N	84.0W	10	6	11	70	110	998	Tropical Storm            
LAURA     	13	1971	November	16	6	21.4N	83.8W	25	4	7	70	110	-9	Tropical Storm            
LAURA     	13	1971	November	16	12	21.7N	83.5W	45	4	7	70	110	-9	Tropical Storm            
LAURA     	13	1971	November	16	18	21.4N	83.4W	165	3	5	70	110	-9	Tropical Storm            
LAURA     	13	1971	November	17	0	21.1N	83.3W	165	3	5	70	110	995	Tropical Storm            
LAURA     	13	1971	November	17	6	20.5N	83.5W	195	6	11	70	110	-9	Tropical Storm            
LAURA     	13	1971	November	17	12	20.1N	83.9W	225	5	9	70	110	994	Tropical Storm            
LAURA     	13	1971	November	17	18	19.9N	84.2W	235	3	5	70	110	996	Tropical Storm            
LAURA     	13	1971	November	18	0	19.7N	84.4W	225	2	3	65	100	-9	Tropical Storm            
LAURA     	13	1971	November	18	6	19.8N	84.7W	290	2	3	60	95	1000	Tropical Storm            
LAURA     	13	1971	November	18	12	19.9N	85.0W	290	2	3	60	95	-9	Tropical Storm            
LAURA     	13	1971	November	18	18	19.9N	85.2W	270	1	1	60	95	1001	Tropical Storm            
LAURA     	13	1971	November	19	0	19.7N	85.5W	235	3	5	60	95	1003	Tropical Storm            
LAURA     	13	1971	November	19	6	19.4N	85.5W	180	3	5	50	85	-9	Tropical Storm            
LAURA     	13	1971	November	19	12	19.1N	85.5W	180	2	3	50	85	-9	Tropical Storm            
LAURA     	13	1971	November	19	18	18.6N	85.7W	200	5	9	50	85	1000	Tropical Storm            
LAURA     	13	1971	November	20	0	18.2N	86.1W	225	5	9	45	75	-9	Tropical Storm            
LAURA     	13	1971	November	20	6	17.9N	86.5W	230	4	7	60	95	1000	Tropical Storm            
LAURA     	13	1971	November	20	12	17.6N	87.2W	245	8	12	65	100	1000	Tropical Storm            
LAURA     	13	1971	November	20	18	17.2N	87.7W	230	6	11	70	110	997	Tropical Storm            
LAURA     	13	1971	November	21	0	16.7N	88.2W	225	6	11	70	110	997	Tropical Storm            
LAURA     	13	1971	November	21	6	16.3N	88.6W	225	5	9	70	110	-9	Tropical Storm            
LAURA     	13	1971	November	21	12	16.0N	89.0W	230	4	7	70	110	-9	Tropical Storm            
LAURA     	13	1971	November	21	18	15.7N	89.4W	230	4	7	70	110	-9	Tropical Storm            
LAURA     	13	1971	November	22	0	15.3N	90.0W	235	8	12	35	55	-9	Tropical Depression       
ALPHA     	1	1972	May    	23	18	31.2N	78.2W	-9	-9	-9	30	45	1004	Subtropical Storm         
ALPHA     	1	1972	May    	24	0	31.7N	77.0W	65	12	20	35	55	-9	Subtropical Storm         
ALPHA     	1	1972	May    	24	6	32.2N	76.6W	35	6	11	35	55	1003	Subtropical Storm         
ALPHA     	1	1972	May    	24	12	32.9N	76.2W	25	8	12	35	55	-9	Subtropical Storm         
ALPHA     	1	1972	May    	24	18	33.5N	75.7W	35	8	12	35	55	-9	Subtropical Storm         
ALPHA     	1	1972	May    	25	0	34.0N	75.4W	25	5	9	35	55	1004	Subtropical Storm         
ALPHA     	1	1972	May    	25	6	34.3N	75.1W	40	3	5	35	55	-9	Subtropical Storm         
ALPHA     	1	1972	May    	25	12	34.4N	74.6W	75	4	7	35	55	-9	Subtropical Storm         
ALPHA     	1	1972	May    	25	18	34.2N	74.1W	115	4	7	35	55	-9	Subtropical Storm         
ALPHA     	1	1972	May    	26	0	34.0N	73.5W	110	5	9	50	85	-9	Subtropical Storm         
ALPHA     	1	1972	May    	26	6	32.5N	74.6W	210	19	31	60	95	-9	Subtropical Storm         
ALPHA     	1	1972	May    	26	12	31.6N	75.7W	225	13	22	70	110	1001	Subtropical Storm         
ALPHA     	1	1972	May    	26	18	31.4N	75.9W	220	2	3	65	100	-9	Subtropical Storm         
ALPHA     	1	1972	May    	27	0	31.2N	76.2W	230	3	5	60	95	-9	Subtropical Storm         
ALPHA     	1	1972	May    	27	6	30.8N	77.1W	245	9	14	50	85	-9	Subtropical Storm         
ALPHA     	1	1972	May    	27	12	30.6N	78.4W	260	12	20	65	100	-9	Subtropical Storm         
ALPHA     	1	1972	May    	27	18	30.8N	80.1W	280	16	25	60	95	991	Subtropical Storm         
ALPHA     	1	1972	May    	28	0	31.0N	81.7W	280	14	24	35	55	-9	Subtropical Storm         
ALPHA     	1	1972	May    	28	6	30.5N	83.0W	245	13	22	35	55	1011	Subtropical Storm         
ALPHA     	1	1972	May    	28	12	29.8N	84.0W	230	12	20	35	55	1012	Subtropical Storm         
ALPHA     	1	1972	May    	28	18	29.2N	84.7W	225	9	14	35	55	1013	Subtropical Storm         
ALPHA     	1	1972	May    	29	0	28.8N	85.0W	215	4	7	30	45	-9	Subtropical Storm         
ALPHA     	1	1972	May    	29	6	28.4N	85.2W	205	4	7	30	45	-9	Subtropical Storm         
ALPHA     	1	1972	May    	29	12	27.8N	85.5W	205	6	11	30	45	1013	Subtropical Storm         
AGNES     	2	1972	June   	14	12	20.0N	89.0W	-9	-9	-9	30	45	-9	Tropical Depression       
AGNES     	2	1972	June   	14	18	20.0N	88.7W	90	2	3	30	45	-9	Tropical Depression       
AGNES     	2	1972	June   	15	0	20.0N	88.4W	90	2	3	30	45	-9	Tropical Depression       
AGNES     	2	1972	June   	15	6	20.0N	88.1W	90	2	3	30	45	-9	Tropical Depression       
AGNES     	2	1972	June   	15	12	20.0N	87.8W	90	2	3	30	45	-9	Tropical Depression       
AGNES     	2	1972	June   	15	18	20.0N	87.4W	90	3	5	35	55	-9	Tropical Depression       
AGNES     	2	1972	June   	16	0	20.0N	87.0W	90	3	5	35	55	1001	Tropical Depression       
AGNES     	2	1972	June   	16	6	20.0N	86.6W	90	3	5	35	55	-9	Tropical Depression       
AGNES     	2	1972	June   	16	12	20.0N	86.2W	90	3	5	45	75	998	Tropical Storm            
AGNES     	2	1972	June   	16	18	20.2N	85.8W	60	4	7	50	85	-9	Tropical Storm            
AGNES     	2	1972	June   	17	0	20.5N	85.5W	45	4	7	60	95	-9	Tropical Storm            
AGNES     	2	1972	June   	17	6	20.9N	85.3W	25	4	7	60	95	-9	Tropical Storm            
AGNES     	2	1972	June   	17	12	21.4N	85.2W	10	5	9	60	95	-9	Tropical Storm            
AGNES     	2	1972	June   	17	18	21.9N	85.3W	350	5	9	65	100	-9	Tropical Storm            
AGNES     	2	1972	June   	18	0	22.4N	85.4W	350	5	9	70	110	-9	Tropical Storm            
AGNES     	2	1972	June   	18	6	23.0N	85.5W	350	6	11	70	110	-9	Tropical Storm            
AGNES     	2	1972	June   	18	12	23.8N	85.6W	355	9	14	75	120	986	Hurricane - Category 1    
AGNES     	2	1972	June   	18	18	24.8N	85.7W	355	11	18	75	120	983	Hurricane - Category 1    
AGNES     	2	1972	June   	19	0	26.0N	85.7W	0	13	22	85	140	982	Hurricane - Category 1    
AGNES     	2	1972	June   	19	6	27.2N	85.7W	0	13	22	85	140	978	Hurricane - Category 1    
AGNES     	2	1972	June   	19	12	28.5N	85.7W	0	13	22	85	140	978	Hurricane - Category 1    
AGNES     	2	1972	June   	19	18	29.6N	85.6W	5	12	20	75	120	983	Hurricane - Category 1    
AGNES     	2	1972	June   	20	0	30.5N	85.2W	20	10	16	50	85	-9	Tropical Storm            
AGNES     	2	1972	June   	20	6	31.4N	84.7W	25	10	16	35	55	990	Tropical Depression       
AGNES     	2	1972	June   	20	12	32.2N	83.8W	45	12	20	35	55	-9	Tropical Depression       
AGNES     	2	1972	June   	20	18	32.9N	82.8W	50	11	18	35	55	992	Tropical Depression       
AGNES     	2	1972	June   	21	0	33.5N	81.7W	55	11	18	35	55	992	Tropical Depression       
AGNES     	2	1972	June   	21	6	33.8N	80.2W	75	13	22	35	55	-9	Tropical Depression       
AGNES     	2	1972	June   	21	12	34.4N	79.0W	60	12	20	35	55	990	Tropical Depression       
AGNES     	2	1972	June   	21	18	35.2N	77.6W	55	16	25	45	75	988	Tropical Storm            
AGNES     	2	1972	June   	22	0	35.8N	75.7W	70	18	29	50	85	-9	Tropical Storm            
AGNES     	2	1972	June   	22	6	36.9N	74.3W	45	17	27	60	95	-9	Tropical Storm            
AGNES     	2	1972	June   	22	12	38.2N	73.1W	35	18	29	70	110	977	Tropical Storm            
AGNES     	2	1972	June   	22	18	40.2N	73.4W	355	23	37	65	100	980	Tropical Storm            
AGNES     	2	1972	June   	23	0	41.7N	74.5W	330	19	31	50	85	-9	Tropical Storm            
BETTY     	3	1972	August 	22	12	36.5N	64.0W	-9	-9	-9	35	55	-9	Subtropical Storm         
BETTY     	3	1972	August 	22	18	37.0N	62.5W	65	14	24	35	55	-9	Subtropical Storm         
BETTY     	3	1972	August 	23	0	37.5N	61.0W	65	13	22	35	55	-9	Subtropical Storm         
BETTY     	3	1972	August 	23	6	37.5N	59.5W	90	12	20	35	55	-9	Subtropical Storm         
BETTY     	3	1972	August 	23	12	37.5N	58.0W	90	12	20	35	55	-9	Subtropical Storm         
BETTY     	3	1972	August 	23	18	37.3N	56.8W	100	10	16	35	55	-9	Subtropical Storm         
BETTY     	3	1972	August 	24	0	37.2N	56.2W	100	4	7	40	65	-9	Subtropical Storm         
BETTY     	3	1972	August 	24	6	37.2N	55.5W	90	5	9	40	65	-9	Subtropical Storm         
BETTY     	3	1972	August 	24	12	37.2N	54.8W	90	5	9	40	65	-9	Subtropical Storm         
BETTY     	3	1972	August 	24	18	37.3N	54.3W	75	4	7	40	65	-9	Subtropical Storm         
BETTY     	3	1972	August 	25	0	37.3N	53.8W	90	3	5	40	65	-9	Subtropical Storm         
BETTY     	3	1972	August 	25	6	37.3N	53.5W	90	2	3	45	75	-9	Subtropical Storm         
BETTY     	3	1972	August 	25	12	37.3N	53.3W	90	1	1	50	85	997	Subtropical Storm         
BETTY     	3	1972	August 	25	18	37.2N	53.1W	120	1	1	50	85	1002	Subtropical Storm         
BETTY     	3	1972	August 	26	0	37.4N	52.9W	40	2	3	65	100	992	Subtropical Storm         
BETTY     	3	1972	August 	26	6	37.7N	52.7W	30	3	5	65	100	-9	Subtropical Storm         
BETTY     	3	1972	August 	26	12	38.0N	52.4W	40	3	5	65	100	998	Subtropical Storm         
BETTY     	3	1972	August 	26	18	38.3N	52.0W	45	4	7	65	100	998	Subtropical Storm         
BETTY     	3	1972	August 	27	0	38.5N	51.0W	75	9	14	70	110	-9	Subtropical Storm         
BETTY     	3	1972	August 	27	6	38.5N	49.0W	90	17	27	70	110	-9	Subtropical Storm         
BETTY     	3	1972	August 	27	12	38.8N	46.6W	80	20	33	90	150	987	Hurricane - Category 1    
BETTY     	3	1972	August 	27	18	40.0N	44.6W	50	21	35	100	160	-9	Hurricane - Category 2    
BETTY     	3	1972	August 	28	0	40.5N	42.6W	70	18	29	105	165	976	Hurricane - Category 2    
BETTY     	3	1972	August 	28	6	40.9N	40.7W	75	16	25	100	160	-9	Hurricane - Category 2    
BETTY     	3	1972	August 	28	12	41.1N	39.9W	70	6	11	100	160	977	Hurricane - Category 2    
BETTY     	3	1972	August 	28	18	41.2N	37.0W	85	24	38	100	160	978	Hurricane - Category 2    
BETTY     	3	1972	August 	29	0	41.0N	35.7W	100	10	16	100	160	981	Hurricane - Category 2    
BETTY     	3	1972	August 	29	6	41.2N	34.6W	75	9	14	100	160	982	Hurricane - Category 2    
BETTY     	3	1972	August 	29	12	41.6N	33.4W	65	10	16	100	160	986	Hurricane - Category 2    
BETTY     	3	1972	August 	29	18	41.7N	32.5W	80	6	11	90	150	989	Hurricane - Category 1    
BETTY     	3	1972	August 	30	0	41.6N	32.2W	115	2	3	85	140	989	Hurricane - Category 1    
BETTY     	3	1972	August 	30	6	41.5N	32.1W	145	1	1	85	140	989	Hurricane - Category 1    
BETTY     	3	1972	August 	30	12	41.2N	32.2W	195	3	5	80	130	996	Hurricane - Category 1    
BETTY     	3	1972	August 	30	18	40.9N	32.6W	225	4	7	75	120	999	Hurricane - Category 1    
BETTY     	3	1972	August 	31	0	40.6N	34.0W	255	12	20	65	100	1002	Tropical Storm            
BETTY     	3	1972	August 	31	6	40.7N	35.4W	275	11	18	50	85	1006	Tropical Storm            
BETTY     	3	1972	August 	31	12	41.1N	36.8W	290	12	20	45	75	1006	Tropical Storm            
BETTY     	3	1972	August 	31	18	41.9N	37.8W	315	11	18	45	75	1008	Tropical Storm            
BETTY     	3	1972	September	1	0	42.9N	38.0W	350	11	18	40	65	-9	Tropical Storm            
BETTY     	3	1972	September	1	6	44.0N	38.1W	355	12	20	45	75	-9	Tropical Storm            
BETTY     	3	1972	September	1	12	45.1N	37.9W	5	12	20	50	85	999	Tropical Storm            
BETTY     	3	1972	September	1	18	46.2N	37.9W	0	12	20	60	95	-9	Tropical Storm            
CARRIE    	4	1972	August 	29	12	29.0N	78.5W	-9	-9	-9	35	55	1012	Tropical Depression       
CARRIE    	4	1972	August 	29	18	29.8N	77.2W	55	14	24	35	55	-9	Tropical Depression       
CARRIE    	4	1972	August 	30	0	30.5N	76.0W	55	13	22	35	55	-9	Tropical Depression       
CARRIE    	4	1972	August 	30	6	31.0N	75.0W	60	10	16	35	55	-9	Tropical Depression       
CARRIE    	4	1972	August 	30	12	31.5N	74.0W	60	10	16	35	55	-9	Tropical Depression       
CARRIE    	4	1972	August 	30	18	32.0N	73.0W	60	10	16	35	55	-9	Tropical Depression       
CARRIE    	4	1972	August 	31	0	32.5N	72.0W	60	10	16	40	65	-9	Tropical Storm            
CARRIE    	4	1972	August 	31	6	33.0N	71.2W	55	9	14	45	75	-9	Tropical Storm            
CARRIE    	4	1972	August 	31	12	33.5N	70.5W	50	8	12	50	85	-9	Tropical Storm            
CARRIE    	4	1972	August 	31	18	33.8N	69.7W	65	8	12	60	95	1002	Tropical Storm            
CARRIE    	4	1972	September	1	0	34.3N	69.3W	35	5	9	60	95	-9	Tropical Storm            
CARRIE    	4	1972	September	1	6	34.5N	69.0W	50	3	5	60	95	-9	Tropical Storm            
CARRIE    	4	1972	September	1	12	35.0N	69.0W	0	5	9	60	95	-9	Tropical Storm            
CARRIE    	4	1972	September	1	18	35.2N	69.0W	0	2	3	50	85	-9	Tropical Storm            
CARRIE    	4	1972	September	2	0	35.5N	69.2W	330	3	5	45	75	-9	Tropical Storm            
CARRIE    	4	1972	September	2	6	36.2N	70.1W	315	11	18	40	65	-9	Tropical Storm            
CARRIE    	4	1972	September	2	12	36.9N	70.9W	315	10	16	45	75	1007	Tropical Storm            
CARRIE    	4	1972	September	2	18	37.4N	71.0W	350	5	9	45	75	-9	Tropical Storm            
CARRIE    	4	1972	September	3	0	37.9N	71.2W	340	5	9	50	85	1002	Tropical Storm            
CARRIE    	4	1972	September	3	6	38.8N	71.1W	5	10	16	60	95	-9	Tropical Storm            
CARRIE    	4	1972	September	3	12	39.7N	70.8W	15	10	16	65	100	-9	Tropical Storm            
CARRIE    	4	1972	September	3	18	40.6N	70.2W	25	11	18	70	110	993	Tropical Storm            
CARRIE    	4	1972	September	4	0	41.5N	69.5W	30	11	18	65	100	992	Extratropical Storm       
CARRIE    	4	1972	September	4	6	42.8N	68.5W	30	16	25	60	95	-9	Extratropical Storm       
CARRIE    	4	1972	September	4	12	44.8N	67.5W	20	24	38	60	95	-9	Extratropical Storm       
CARRIE    	4	1972	September	4	18	45.7N	66.5W	40	12	20	50	85	-9	Extratropical Storm       
CARRIE    	4	1972	September	5	0	46.5N	65.5W	40	11	18	45	75	1005	Extratropical Storm       
CARRIE    	4	1972	September	5	6	46.8N	64.5W	65	8	12	45	75	-9	Extratropical Storm       
CARRIE    	4	1972	September	5	12	47.0N	63.0W	80	11	18	45	75	-9	Extratropical Storm       
DAWN      	5	1972	September	5	0	23.8N	79.4W	-9	-9	-9	35	55	-9	Tropical Depression       
DAWN      	5	1972	September	5	6	24.3N	80.0W	310	8	12	35	55	-9	Tropical Depression       
DAWN      	5	1972	September	5	12	24.9N	80.4W	330	8	12	35	55	-9	Tropical Depression       
DAWN      	5	1972	September	5	18	25.6N	80.5W	355	8	12	35	55	1007	Tropical Depression       
DAWN      	5	1972	September	6	0	26.2N	79.9W	40	9	14	35	55	-9	Tropical Depression       
DAWN      	5	1972	September	6	6	26.8N	79.0W	55	11	18	35	55	-9	Tropical Depression       
DAWN      	5	1972	September	6	12	27.3N	77.9W	65	11	18	45	75	-9	Tropical Storm            
DAWN      	5	1972	September	6	18	28.2N	76.0W	60	21	35	60	95	1005	Tropical Storm            
DAWN      	5	1972	September	7	0	29.2N	74.4W	55	19	31	65	100	-9	Tropical Storm            
DAWN      	5	1972	September	7	6	30.2N	72.8W	55	19	31	65	100	1001	Tropical Storm            
DAWN      	5	1972	September	7	12	32.0N	71.2W	35	25	40	70	110	-9	Tropical Storm            
DAWN      	5	1972	September	7	18	33.8N	70.4W	20	21	35	75	120	-9	Hurricane - Category 1    
DAWN      	5	1972	September	0	0	35.2N	70.8W	345	16	25	80	130	998	Hurricane - Category 1    
DAWN      	5	1972	September	0	6	36.0N	71.5W	325	10	16	80	130	-9	Hurricane - Category 1    
DAWN      	5	1972	September	0	12	36.4N	72.4W	300	9	14	80	130	997	Hurricane - Category 1    
DAWN      	5	1972	September	0	18	36.6N	73.5W	285	10	16	75	120	-9	Hurricane - Category 1    
DAWN      	5	1972	September	9	0	36.1N	74.2W	230	8	12	70	110	1000	Tropical Storm            
DAWN      	5	1972	September	9	6	35.6N	74.5W	205	5	9	60	95	-9	Tropical Storm            
DAWN      	5	1972	September	9	12	35.0N	74.2W	160	6	11	50	85	1005	Tropical Storm            
DAWN      	5	1972	September	9	18	34.8N	73.9W	130	3	5	50	85	-9	Tropical Storm            
DAWN      	5	1972	September	10	0	34.1N	73.0W	135	11	18	50	85	-9	Tropical Storm            
DAWN      	5	1972	September	10	6	33.4N	72.2W	135	10	16	50	85	-9	Tropical Storm            
DAWN      	5	1972	September	10	12	32.9N	71.9W	155	5	9	50	85	-9	Tropical Storm            
DAWN      	5	1972	September	10	18	32.0N	71.8W	175	10	16	50	85	-9	Tropical Storm            
