-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
GALB        49718.000    1995     1     1     0
GALB        52274.750    2001    12    31    18
GALB       475545.708 -4925638.937  4010732.975
51824.25     0.491883    -0.845924    -3.028294
51824.50     0.483775    -0.897440    -4.001386
51824.75     0.477539    -0.948109    -4.669516
51825.00     0.494193    -0.859551    -4.899752
51825.25     0.388468    -0.907598    -4.902024
51825.50     0.335765    -0.922930    -4.971635
51825.75     0.289278    -0.930201    -5.489750
51826.00     0.229832    -0.744737    -5.235915
51826.25     0.069562    -0.733957    -5.425022
51826.50     0.051103    -0.663087    -5.254380
51826.75     0.006873    -0.581378    -4.947377
51827.00    -0.049643    -0.355432    -3.481422
51827.25    -0.120076    -0.364889    -2.806944
51827.50    -0.147574    -0.343341    -2.671222
51827.75    -0.194899    -0.337164    -2.447681
51828.00    -0.182371    -0.208794    -2.137523
51828.25    -0.196101    -0.272644    -2.661053
51828.50    -0.167430    -0.277131    -3.423329
51828.75    -0.112332    -0.261432    -3.917749
51829.00    -0.049477    -0.107040    -3.453608
51829.25    -0.057172    -0.138526    -3.899064
51829.50    -0.071517    -0.126126    -4.254268
51829.75    -0.095858    -0.149720    -4.073576
51830.00    -0.075131    -0.048166    -2.787915
51830.25    -0.112489    -0.097099    -2.702717
51830.50    -0.130371    -0.056748    -2.534937
51830.75    -0.139685    -0.027690    -2.351558
51831.00    -0.123740     0.093448    -0.975100
51831.25    -0.223564     0.065170    -0.919511
51831.50    -0.246411    -0.014295    -0.756381
51831.75    -0.220076    -0.074247    -0.459753
51832.00    -0.066367    -0.052752     0.009227
51832.25    -0.014282    -0.059407    -0.348616
51832.50     0.064274    -0.049584    -0.699901
51832.75     0.131086    -0.063222    -0.794588
51833.00     0.194508     0.030677    -0.487182
51833.25     0.171887    -0.044506    -0.637690
51833.50     0.216781    -0.034882    -0.991289
51833.75     0.233246    -0.033222    -1.056719
51834.00     0.263026     0.051698    -0.346042
51834.25     0.210455     0.008861    -0.276557
51834.50     0.205170    -0.076731    -0.420462
51834.75     0.177025    -0.197885    -0.567047
51835.00     0.170429    -0.220006    -0.396234
51835.25     0.107714    -0.313984    -0.578181
51835.50     0.089053    -0.347514    -0.813491
51835.75     0.054571    -0.372099    -1.077856
51836.00     0.050962    -0.207838    -0.934231
51836.25    -0.018656    -0.212636    -1.025828
51836.50    -0.073175    -0.166728    -1.286267
51836.75    -0.101633    -0.107486    -1.101908
51837.00    -0.081070     0.044247    -0.385148
51837.25    -0.151686     0.025910    -0.714297
51837.50    -0.184024     0.076774    -0.985343
51837.75    -0.233393     0.051057    -0.573424
51838.00    -0.229808     0.134578     0.170153
51838.25    -0.225054     0.062112    -0.053888
51838.50    -0.083000     0.099888    -0.562273
51838.75     0.078394     0.120768    -1.386651
51839.00     0.292030     0.241062    -1.669910
51839.25     0.413718     0.226865    -3.145719
51839.50     0.526517     0.200919    -4.401727
51839.75     0.537330     0.109683    -5.192451
51840.00     0.491441     0.129101    -5.415685
51840.25     0.378723     0.043720    -5.792334
51840.50     0.294207    -0.008021    -6.093604
51840.75     0.257350    -0.107692    -6.253733
51841.00     0.249648    -0.085073    -5.608640
51841.25     0.220061    -0.195680    -5.434700
51841.50     0.206770    -0.221372    -5.099305
51841.75     0.278754    -0.276122    -4.734585
51842.00     0.378883    -0.146254    -3.878439
51842.25     0.394319    -0.085324    -3.299099
51842.50     0.417236     0.011032    -3.147989
51842.75     0.377687     0.086352    -2.514935
51843.00     0.344828     0.248709    -1.830929
51843.25     0.260155     0.259382    -1.529053
51843.50     0.196357     0.299263    -1.436894
51843.75     0.191873     0.294057    -1.250279
51844.00     0.218924     0.303655    -0.661258
51844.25     0.161386     0.137477    -0.750940
51844.50     0.198265     0.003193    -0.722504
51844.75     0.303491    -0.162039    -0.757026
51845.00     0.446736    -0.169762    -0.741206
51845.25     0.567789    -0.249599    -1.491887
51845.50     0.713557    -0.179699    -2.392512
51845.75     0.830478    -0.109200    -3.478562
51846.00     0.861422     0.074643    -3.695617
51846.25     0.799727     0.119673    -4.151973
51846.50     0.780424     0.110763    -4.320819
51846.75     0.756793     0.065774    -3.946206
51847.00     0.758626     0.162712    -3.459041
51847.25     0.680793     0.139297    -3.427922
51847.50     0.649159     0.154375    -3.396498
51847.75     0.630437     0.122066    -3.272789
51848.00     0.649279     0.205360    -2.908876
51848.25     0.571726     0.204757    -2.781100
51848.50     0.541782     0.261079    -2.703531
51848.75     0.556454     0.238754    -2.590920
51849.00     0.543105     0.339287    -2.061274
51849.25     0.476882     0.387333    -1.608583
51849.50     0.421053     0.420121    -1.441879
51849.75     0.349198     0.459771    -1.059452
51850.00     0.271877     0.547265    -0.307416
51850.25     0.139778     0.478207    -0.054412
51850.50     0.074959     0.444927    -0.095788
51850.75     0.038660     0.299033    -0.362650
51851.00     0.061771     0.239767    -0.465589
51851.25    -0.002220     0.046791    -0.691271
51851.50    -0.015014    -0.094454    -1.243224
51851.75    -0.026451    -0.246157    -1.465396
51852.00     0.012957    -0.190762    -1.026971
51852.25    -0.021844    -0.186734    -0.673209
51852.50    -0.071448    -0.092338    -0.289393
51852.75    -0.138118    -0.055073     0.526036
51853.00    -0.133655     0.127868     1.427893
51853.25    -0.125126     0.224451     1.722055
51853.50    -0.054592     0.391978     1.632046
51853.75     0.030632     0.527529     1.864865
51854.00     0.173487     0.741389     2.314819
51854.25     0.271085     0.820153     2.496427
51854.50     0.452407     0.955755     2.654833
51854.75     0.497605     0.964551     2.971679
51855.00     0.572492     0.989992     3.127995
51855.25     0.484694     0.843513     3.171464
51855.50     0.440651     0.610393     2.390589
51855.75     0.429382     0.415368     1.766183
51856.00     0.438981     0.330601     1.038130
51856.25     0.379109     0.249646     0.883036
51856.50     0.399724     0.315915     1.011839
51856.75     0.375418     0.337200     1.784099
51857.00     0.406264     0.469847     2.694915
51857.25     0.349815     0.502638     4.233959
51857.50     0.325267     0.644714     6.038312
51857.75     0.276081     0.425572     7.537519
51858.00     0.096221     0.084460     7.683091
51858.25    -0.018403    -0.387440     5.612200
51858.50     0.033184    -0.557244     3.120916
51858.75     0.130953    -0.604995     0.790683
51859.00     0.294574    -0.450785    -0.495243
51859.25     0.370830    -0.419439    -1.627513
51859.50     0.494904    -0.298413    -2.545847
51859.75     0.599801    -0.172522    -2.677001
51860.00     0.677146     0.036355    -1.981260
51860.25     0.600432     0.077191    -1.351140
51860.50     0.518282     0.106269    -0.805265
51860.75     0.411258     0.120882    -0.053892
51861.00     0.389665     0.169721     0.724240
51861.25     0.292502     0.134506     1.202018
51861.50     0.153296     0.092707     1.858687
51861.75    -0.012539    -0.069648     1.832301
51862.00    -0.036372    -0.132929     1.699580
51862.25    -0.202758    -0.202592     1.652684
51862.50    -0.321614    -0.252768     1.775271
51862.75    -0.402554    -0.304573     1.670246
51863.00    -0.439168    -0.197583     2.068358
51863.25    -0.487339    -0.196579     2.012252
51863.50    -0.481035    -0.097906     1.885057
51863.75    -0.387418     0.024451     1.794028
51864.00    -0.306195     0.239772     2.434265
51864.25    -0.334975     0.289632     3.123552
51864.50    -0.456051     0.278220     4.203660
51864.75    -0.530003    -0.023762     4.808002
51865.00    -0.487021    -0.311655     4.609984
51865.25    -0.477572    -0.541951     4.190779
51865.50    -0.503567    -0.608353     3.384766
51865.75    -0.453212    -0.736231     1.602999
51866.00    -0.398676    -0.539926     0.082912
51866.25    -0.416341    -0.457073    -0.829783
51866.50    -0.402470    -0.282345    -1.104796
51866.75    -0.368601    -0.234412    -0.561879
51867.00    -0.305393    -0.201046     0.062908
51867.25    -0.259250    -0.226360     0.097098
51867.50    -0.208921    -0.117671     0.157878
51867.75    -0.208719    -0.111899     0.548918
51868.00    -0.183573    -0.187690     1.181184
51868.25    -0.297853    -0.396856     1.310172
51868.50    -0.311228    -0.679018     1.050763
51868.75    -0.402829    -0.934466    -0.295561
51869.00    -0.344751    -0.896507    -1.323273
51869.25    -0.446782    -0.909923    -1.426315
51869.50    -0.462550    -0.945006    -2.148326
51869.75    -0.448152    -0.897280    -3.302573
51870.00    -0.407803    -0.671353    -3.382685
51870.25    -0.506059    -0.608688    -3.226777
51870.50    -0.488606    -0.494936    -2.691968
51870.75    -0.367106    -0.493995    -2.313966
51871.00    -0.198200    -0.321923    -2.448759
51871.25    -0.169646    -0.194299    -2.853571
51871.50    -0.150109     0.024419    -3.031735
51871.75    -0.138830     0.118867    -2.822179
51872.00    -0.099544     0.250283    -2.197294
51872.25    -0.141762     0.248841    -1.888114
51872.50    -0.121867     0.355778    -1.565207
51872.75    -0.081323     0.389169    -1.313077
51873.00     0.028496     0.534249    -0.164355
51873.25     0.028256     0.598546     0.540975
51873.50     0.051809     0.667774     1.729282
51873.75    -0.024101     0.590682     2.702393
51874.00    -0.191458     0.488840     3.723741
51874.25    -0.452879     0.302252     4.258738
51874.50    -0.596536     0.166540     4.761491
51874.75    -0.689101    -0.027988     4.769629
51875.00    -0.696328    -0.091871     4.584328
51875.25    -0.821011    -0.218310     4.476764
51875.50    -0.833750    -0.222666     4.334712
51875.75    -0.792601    -0.313685     3.973235
51876.00    -0.691739    -0.217967     3.254504
51876.25    -0.658631    -0.231948     2.696081
51876.50    -0.555072    -0.192852     1.935471
51876.75    -0.379295    -0.262465     0.863614
51877.00    -0.201448    -0.185488     0.031457
51877.25    -0.161373    -0.188031    -0.215576
51877.50    -0.149710    -0.208895     0.481365
51877.75    -0.204373    -0.509311     0.644464
51878.00    -0.135146    -0.587353    -0.049963
51878.25    -0.171371    -0.692751    -0.973477
51878.50    -0.090297    -0.593383    -2.027352
51878.75     0.051537    -0.533128    -2.636845
51879.00     0.247135    -0.377823    -3.027931
51879.25     0.309889    -0.412825    -3.302474
51879.50     0.409222    -0.377505    -3.484754
51879.75     0.482226    -0.461179    -3.951915
51880.00     0.567794    -0.444963    -4.620981
51880.25     0.569772    -0.501828    -5.086447
51880.50     0.560913    -0.454444    -6.048186
51880.75     0.489238    -0.519886    -6.730497
51881.00     0.392496    -0.417290    -6.822234
51881.25     0.245001    -0.420614    -6.390924
51881.50     0.164031    -0.393238    -6.491508
51881.75     0.040907    -0.423982    -6.682805
51882.00    -0.027373    -0.351922    -6.222130
51882.25    -0.141049    -0.396074    -5.806412
51882.50    -0.188489    -0.437121    -5.077946
51882.75    -0.294189    -0.593725    -4.314356
51883.00    -0.331028    -0.649178    -3.097238
51883.25    -0.502306    -0.771405    -1.966701
51883.50    -0.441853    -0.951612    -1.230460
51883.75    -0.261772    -1.025245    -2.256885
51884.00    -0.142929    -0.752760    -2.600956
51884.25    -0.229267    -0.640322    -2.348987
51884.50    -0.352590    -0.476580    -1.494832
51884.75    -0.571379    -0.483176    -0.043953
51885.00    -0.624150    -0.358599     1.852228
51885.25    -0.705812    -0.380489     2.773478
51885.50    -0.645242    -0.214881     3.125296
51885.75    -0.516153    -0.091527     3.402322
51886.00    -0.380049    -0.076480     3.970581
51886.25    -0.299044    -0.289510     3.446996
51886.50    -0.156987    -0.478424     2.009903
51886.75     0.004259    -0.597867     0.317496
51887.00     0.110321    -0.408858    -1.386346
51887.25     0.123788    -0.259967    -2.300382
51887.50     0.238927    -0.058459    -2.902254
51887.75     0.287812     0.063459    -2.683562
51888.00     0.313768     0.217501    -1.811488
51888.25     0.192355     0.203603    -0.962708
51888.50     0.165974     0.100135    -0.611427
51888.75     0.203226    -0.101189    -0.962381
51889.00     0.368702    -0.104925    -1.427116
51889.25     0.416016    -0.042434    -1.028921
51889.50     0.443735     0.106526     0.077355
51889.75     0.286141     0.079621     2.361985
51890.00     0.038490    -0.243549     4.721348
51890.25    -0.387439    -1.097441     2.994362
51890.50    -0.306004    -1.108825    -1.023773
51890.75    -0.195394    -0.920765    -3.986454
51891.00    -0.155896    -0.455143    -5.557507
51891.25    -0.049701    -0.079100    -6.263525
