-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CIC1        49718.000    1995     1     1     0
CIC1        52274.750    2001    12    31    18
CIC1     -2433176.853 -4845045.125  3348295.738
51791.75     2.072514    -0.164557     0.708184
51792.00     1.986392    -0.294103     1.522245
51792.25     1.944461    -0.330535     1.434407
51792.50     2.307271    -0.662508     1.821174
51792.75     2.285346    -0.389243     0.905363
51793.00     2.091712    -0.496254     1.755375
51793.25     1.910686    -0.487381     1.342308
51793.50     2.079816    -0.679285     1.226534
51793.75     2.189889    -0.289821     0.279000
51794.00     2.212329    -0.370595     1.448429
51794.25     1.891579    -0.251047     1.147243
51794.50     2.209881    -0.445761     1.600498
51794.75     2.191757     0.021912     0.960296
51795.00     2.139268    -0.009515     2.264653
51795.25     1.709498     0.150737     2.216811
51795.50     2.019420    -0.102391     2.777502
51795.75     1.671579     0.336812     1.994158
51796.00     1.440654     0.206669     3.140040
51796.25     1.025476     0.245736     2.679543
51796.50     1.342548     0.001680     2.767316
51796.75     1.493789     0.248937     1.955821
51797.00     1.766676     0.068852     2.954648
51797.25     1.812538     0.131418     2.334544
51797.50     2.296776    -0.215273     2.357288
51797.75     2.560047     0.109233     1.337695
51798.00     2.642396     0.004701     2.029144
51798.25     2.441116     0.044871     1.455124
51798.50     2.858158    -0.250213     1.573884
51798.75     2.882003     0.109050     0.713810
51799.00     2.653251    -0.028740     1.773373
51799.25     2.134545     0.072532     1.181071
51799.50     2.267854    -0.183344     1.113765
51799.75     1.918965     0.144898     0.282285
51800.00     1.479528     0.026952     1.220670
51800.25     1.065795    -0.046811     0.893582
51800.50     1.068619    -0.297929     0.948904
51800.75     0.945693    -0.042441     0.145817
51801.00     0.732725    -0.148210     0.972463
51801.25     0.490410    -0.124693     0.450559
51801.50     0.723214    -0.442354     0.411646
51801.75     0.674282    -0.099548    -0.423738
51802.00     0.516871    -0.272097     0.837551
51802.25     0.249749    -0.234106     0.417223
51802.50     0.535573    -0.484748     0.624289
51802.75     0.510793    -0.095619    -0.236511
51803.00     0.517876    -0.346512     1.183232
51803.25     0.197811    -0.249467     0.748347
51803.50     0.607167    -0.504525     0.783324
51803.75     0.555411    -0.149558     0.129029
51804.00     0.303875    -0.242216     1.211924
51804.25    -0.091987    -0.145621     0.782567
51804.50     0.242911    -0.339640     0.648931
51804.75     0.311526    -0.090102     0.005970
51805.00     0.019401    -0.198378     1.108743
51805.25    -0.272436    -0.135613     0.588670
51805.50     0.287931    -0.428716     0.628211
51805.75     0.262056    -0.211091    -0.063326
51806.00     0.160176    -0.487890     1.164779
51806.25    -0.157030    -0.444989     0.804969
51806.50     0.064839    -0.789895     1.346984
51806.75     0.061592    -0.422002     0.470713
51807.00    -0.076701    -0.534990     1.471944
51807.25    -0.402259    -0.452110     1.172416
51807.50    -0.248790    -0.660124     1.269455
51807.75    -0.446494    -0.139915     0.219418
51808.00    -0.596254    -0.221058     1.314866
51808.25    -0.961609    -0.121241     1.231718
51808.50    -0.624322    -0.432737     1.609225
51808.75    -0.648355    -0.191883     1.321236
51809.00    -0.740455    -0.355982     2.441248
51809.25    -1.126868    -0.232715     2.152045
51809.50    -0.909039    -0.573694     2.547769
51809.75    -0.967230    -0.072688     1.405736
51810.00    -1.039826    -0.106643     1.879271
51810.25    -1.292555     0.046258     1.036503
51810.50    -0.974265    -0.215968     0.842531
51810.75    -0.764629     0.120949    -0.551319
51811.00    -0.912058     0.057035    -0.137021
51811.25    -1.030054     0.056591    -0.601099
51811.50    -0.751858    -0.147649    -0.818016
51811.75    -0.644153     0.193638    -1.887741
51812.00    -0.742339     0.030010    -0.763237
51812.25    -0.860278     0.005517    -0.984674
51812.50    -0.599651    -0.243912    -0.699707
51812.75    -0.512759     0.132331    -1.307852
51813.00    -0.508032    -0.058863     0.222705
51813.25    -0.747478    -0.020745     0.041194
51813.50    -0.604568    -0.326666     0.229922
51813.75    -0.840501     0.011174    -0.754950
51814.00    -1.228849    -0.101331    -0.089546
51814.25    -1.728598    -0.008318    -0.811531
51814.50    -1.469573    -0.261464    -0.963266
51814.75    -1.500415     0.166026    -2.165781
51815.00    -1.581653     0.043188    -1.324145
51815.25    -1.835988     0.098125    -1.524073
51815.50    -1.535164    -0.173201    -1.345611
51815.75    -1.362700     0.213345    -1.959655
51816.00    -1.349160     0.144132    -0.652812
51816.25    -1.390832     0.174468    -0.469457
51816.50    -1.002097    -0.059160    -0.069864
51816.75    -0.966648     0.200276    -0.442358
51817.00    -1.018123     0.072403     0.795729
51817.25    -1.188632     0.189195     0.543575
51817.50    -1.008701    -0.152784     1.112470
51817.75    -0.984914     0.207721     0.306518
51818.00    -1.113368     0.109838     1.300096
51818.25    -1.334393     0.126531     1.136187
51818.50    -1.105650    -0.131086     1.306645
51818.75    -1.209475     0.239999     0.250713
51819.00    -1.353096     0.143286     0.989263
51819.25    -1.866923     0.179062     0.410673
51819.50    -1.777448    -0.010563     0.109436
51819.75    -1.971513     0.305877    -0.813889
51820.00    -2.266341     0.258352    -0.056961
51820.25    -2.643938     0.327653    -0.628927
51820.50    -2.423515    -0.015578    -0.586871
51820.75    -2.465170     0.339094    -1.516363
51821.00    -2.561787     0.191375    -0.614293
51821.25    -2.819345     0.167768    -0.751386
51821.50    -2.464338    -0.137915    -0.577071
51821.75    -2.501292     0.182395    -1.389436
51822.00    -2.550022     0.065399    -0.527369
51822.25    -2.760745     0.095301    -0.926539
51822.50    -2.520405    -0.182294    -0.713579
51822.75    -2.533040     0.320351    -1.755634
51823.00    -2.621644     0.340306    -0.890335
51823.25    -2.825472     0.483753    -1.289144
51823.50    -2.496187     0.245997    -1.269378
51823.75    -2.503242     0.606032    -2.037488
51824.00    -2.624762     0.515132    -1.129146
51824.25    -2.848462     0.514497    -1.405224
51824.50    -2.430363     0.215742    -1.363350
51824.75    -2.319994     0.525433    -2.105542
51825.00    -2.485700     0.514179    -1.573166
51825.25    -2.645837     0.495385    -1.863252
51825.50    -2.476923     0.312978    -1.822553
51825.75    -2.510067     0.764081    -2.893012
51826.00    -2.364472     0.636612    -1.842142
51826.25    -2.491358     0.632322    -1.993108
51826.50    -2.140019     0.269150    -1.487854
51826.75    -2.078012     0.632992    -2.080685
51827.00    -2.018981     0.486186    -0.481138
51827.25    -2.330705     0.500294    -0.467007
51827.50    -1.997078     0.297575    -0.138569
51827.75    -1.859908     0.659726    -0.828052
51828.00    -1.666746     0.567584     0.122429
51828.25    -1.914305     0.722181    -0.626066
51828.50    -1.542991     0.489668    -0.498366
51828.75    -1.587255     0.901697    -1.598319
51829.00    -1.779784     0.809863    -1.124416
51829.25    -2.287545     0.908888    -1.910021
51829.50    -1.848431     0.479601    -1.713569
51829.75    -1.809491     0.786475    -2.636551
51830.00    -1.858816     0.583117    -1.581102
51830.25    -1.867433     0.502746    -1.780769
51830.50    -1.389959     0.142763    -1.501208
51830.75    -1.203212     0.418767    -2.192740
51831.00    -1.056785     0.179488    -0.666059
51831.25    -1.111077     0.201192    -0.697388
51831.50    -0.692254    -0.073103    -0.486178
51831.75    -0.513215     0.259255    -1.039081
51832.00    -0.529850     0.270508    -0.017128
51832.25    -0.979299     0.456920    -0.502225
51832.50    -0.818593     0.193300    -0.055990
51832.75    -0.856527     0.680635    -0.968969
51833.00    -0.915521     0.502044     0.172816
51833.25    -1.202035     0.550994    -0.228520
51833.50    -1.075825     0.192032     0.082691
51833.75    -1.152030     0.510115    -0.689928
51834.00    -1.327231     0.501893     0.039241
51834.25    -1.606823     0.541902    -0.374415
51834.50    -1.373158     0.211939    -0.279936
51834.75    -1.419669     0.497429    -1.135838
51835.00    -1.560117     0.415840    -0.243756
51835.25    -1.828335     0.415977    -0.738229
51835.50    -1.673673     0.173122    -0.760860
51835.75    -1.627555     0.475022    -1.450723
51836.00    -1.622785     0.386225    -0.565613
51836.25    -1.799898     0.347616    -0.917074
51836.50    -1.469210     0.012326    -0.415742
51836.75    -1.551474     0.354862    -1.096035
51837.00    -1.630544     0.293290    -0.095215
51837.25    -1.845394     0.413154    -0.503762
51837.50    -1.664948     0.094708     0.027687
51837.75    -1.842375     0.555839    -0.760506
51838.00    -2.048297     0.455015     0.358941
51838.25    -2.527945     0.454410     0.352800
51838.50    -2.281995     0.077154     0.709224
51838.75    -2.289224     0.320076     0.194192
51839.00    -2.334064     0.133455     1.172719
51839.25    -2.518189     0.101633     0.818226
51839.50    -2.139655    -0.274535     0.907032
51839.75    -1.920572     0.012006     0.181189
51840.00    -1.773860     0.019244     0.432909
51840.25    -1.884257     0.039918    -0.131845
51840.50    -1.392066    -0.208775    -0.395034
51840.75    -1.260897     0.224744    -1.804171
51841.00    -1.148929     0.312086    -1.739148
51841.25    -1.250808     0.354085    -2.387102
51841.50    -0.858822     0.169610    -2.589501
51841.75    -0.967293     0.550206    -3.364187
51842.00    -0.900633     0.434989    -2.179707
51842.25    -1.195802     0.451602    -2.078963
51842.50    -0.958582     0.174643    -1.540140
51842.75    -1.013467     0.490726    -1.868503
51843.00    -1.074049     0.448899    -0.659797
51843.25    -1.437145     0.436857    -0.443364
51843.50    -1.177327     0.184750     0.065789
51843.75    -1.248992     0.521366    -0.500149
51844.00    -1.334829     0.455418     0.271965
51844.25    -1.749373     0.445185     0.121906
51844.50    -1.467305     0.223264     0.195976
51844.75    -1.574771     0.469600    -0.273666
51845.00    -1.565011     0.362320     0.401819
51845.25    -1.802569     0.386676    -0.048453
51845.50    -1.469790     0.044304    -0.010825
51845.75    -1.333461     0.384805    -1.163832
51846.00    -1.325254     0.224853    -0.421505
51846.25    -1.420577     0.219877    -0.925346
51846.50    -1.155599    -0.133813    -0.578341
51846.75    -1.180389     0.162824    -1.406052
51847.00    -1.214921     0.039991    -0.603233
51847.25    -1.419112     0.075610    -0.927015
51847.50    -1.173165    -0.161385    -0.662947
51847.75    -1.114920     0.181927    -1.416327
51848.00    -1.215787     0.168813    -0.816557
51848.25    -1.472609     0.230179    -1.256088
51848.50    -1.206592    -0.086514    -0.996750
51848.75    -1.402302     0.317245    -1.984038
51849.00    -1.398446     0.270187    -1.350434
51849.25    -1.614030     0.256690    -1.655225
51849.50    -1.245025     0.069191    -1.624246
51849.75    -1.337825     0.375860    -2.087842
51850.00    -1.230299     0.291482    -0.933669
51850.25    -1.230826     0.307018    -0.910110
51850.50    -0.912483     0.101943    -0.558758
51850.75    -0.947885     0.534203    -1.169286
51851.00    -1.018196     0.563372    -0.554237
51851.25    -1.305584     0.684133    -0.914888
51851.50    -1.107621     0.573881    -1.050479
51851.75    -1.215604     1.004845    -1.938711
51852.00    -1.517192     0.943568    -0.984327
51852.25    -1.775266     0.892732    -0.601921
51852.50    -1.654005     0.644832    -0.068985
51852.75    -1.821560     1.045583    -0.592566
51853.00    -1.846840     0.887430     0.586710
51853.25    -2.147305     0.889982     0.306449
51853.50    -1.856357     0.530358     0.757094
51853.75    -1.711853     0.649229     0.576814
51854.00    -1.611199     0.537087     1.171886
51854.25    -1.722244     0.408451     0.938363
51854.50    -1.561626     0.067881     1.307486
51854.75    -1.518885     0.219650     0.938406
51855.00    -1.647799     0.175210     1.166144
51855.25    -1.718912     0.183970     0.437832
51855.50    -1.373670     0.019629     0.060574
51855.75    -1.244742     0.540901    -1.265020
51856.00    -1.375450     0.582174    -0.742072
51856.25    -1.577584     0.766493    -1.357095
51856.50    -1.264983     0.518714    -0.933390
51856.75    -1.326119     0.912987    -1.393942
51857.00    -1.555735     0.769066    -0.128555
51857.25    -2.016755     0.703815     0.096086
51857.50    -1.953305     0.380926     0.618065
51857.75    -2.087455     0.744381    -0.195746
51858.00    -2.176071     0.680900     0.626476
51858.25    -2.393359     0.787569    -0.102300
51858.50    -2.076225     0.541463    -0.036125
51858.75    -1.894025     0.900958    -0.858803
51859.00    -1.909817     0.878866    -0.202488
51859.25    -2.157180     0.897303    -0.717083
51859.50    -1.739073     0.589521    -0.611016
51859.75    -1.627757     0.966399    -1.660137
51860.00    -1.450622     0.818596    -1.008394
51860.25    -1.503801     0.854207    -1.812574
51860.50    -0.993733     0.487027    -1.713831
51860.75    -1.029370     0.812247    -2.505631
51861.00    -0.954984     0.671759    -1.590440
51861.25    -1.209928     0.696723    -1.906433
