-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SCH2        49718.000    1995     1     1     0
SCH2        52274.750    2001    12    31    18
SCH2      1448636.903 -3385243.649  5191046.936
51754.75     0.240429     0.357268    -5.364231
51755.00     0.393954     0.342043    -5.158075
51755.25     0.437540     0.446861    -4.802727
51755.50     0.402035     0.691837    -4.251965
51755.75     0.142545     0.522406    -3.475705
51756.00     0.303687     0.518981    -2.726729
51756.25     0.234033     0.576852    -2.566536
51756.50     0.256583     0.873442    -2.111866
51756.75     0.002429     0.604752    -2.103326
51757.00     0.202908     0.559818    -2.027927
51757.25     0.323681     0.594468    -2.179002
51757.50     0.455013     0.857783    -1.750097
51757.75     0.192938     0.611930    -1.449712
51758.00     0.522359     0.595484    -0.779345
51758.25     0.773412     0.603719    -0.508635
51758.50     1.089404     0.797790     0.440214
51758.75     1.071351     0.586951     0.454660
51759.00     1.332962     0.510680     0.904309
51759.25     1.398379     0.566912     0.530952
51759.50     1.552775     0.815909     0.777869
51759.75     1.388814     0.678860     0.592359
51760.00     1.483098     0.643208     1.277222
51760.25     1.349569     0.670888     2.199682
51760.50     1.209503     0.745738     3.197350
51760.75     0.817619     0.415703     3.241035
51761.00     0.939090     0.211259     3.318488
51761.25     0.840282     0.174388     2.946779
51761.50     0.837578     0.456618     2.764611
51761.75     0.506848     0.313884     2.187385
51762.00     0.668627     0.458191     2.142126
51762.25     0.784007     0.507844     2.356179
51762.50     0.864221     0.677441     2.009202
51762.75     0.730442     0.450622     1.414927
51763.00     0.843124     0.420128     0.701492
51763.25     0.860279     0.513347    -0.114420
51763.50     0.930960     0.831332    -0.082683
51763.75     0.768811     0.577357     0.107066
51764.00     0.891231     0.403000     0.526808
51764.25     0.935280     0.342863     0.288317
51764.50     1.072694     0.559877     0.400995
51764.75     0.756084     0.361163    -0.217044
51765.00     0.853796     0.347928    -0.337188
51765.25     0.984485     0.494530    -0.981220
51765.50     0.900422     0.731973    -1.171872
51765.75     0.643014     0.562762    -1.599749
51766.00     0.735133     0.507675    -1.590390
51766.25     0.743951     0.497183    -1.888183
51766.50     0.743550     0.707518    -2.020284
51766.75     0.436807     0.540033    -2.242735
51767.00     0.569188     0.495115    -2.379773
51767.25     0.538790     0.452575    -3.091295
51767.50     0.442247     0.688833    -3.513961
51767.75     0.194920     0.523203    -3.842513
51768.00     0.148465     0.470633    -3.959496
51768.25     0.087739     0.458779    -4.080116
51768.50     0.100636     0.709812    -3.454480
51768.75    -0.228912     0.445842    -2.489531
51769.00    -0.122145     0.360278    -1.601105
51769.25    -0.178190     0.442567    -0.767898
51769.50    -0.260816     0.686561    -0.006343
51769.75    -0.517786     0.426648     0.697681
51770.00    -0.208201     0.286432     0.238812
51770.25    -0.016841     0.308765    -1.139117
51770.50     0.072443     0.618575    -2.121293
51770.75    -0.089249     0.582631    -2.573588
51771.00     0.141218     0.638196    -2.467985
51771.25     0.180457     0.771780    -3.222427
51771.50     0.297963     1.131759    -3.128540
51771.75     0.180645     1.075847    -2.023305
51772.00     0.273282     0.925876    -1.354759
51772.25     0.202965     0.990670    -0.899212
51772.50     0.198083     1.149631    -0.379961
51772.75    -0.094463     0.800559    -0.303465
51773.00     0.071280     0.646334    -0.058451
51773.25     0.182601     0.559905     0.405528
51773.50     0.367605     0.740162     1.088661
51773.75     0.073049     0.394047     1.011974
51774.00     0.152887     0.170248     0.856208
51774.25     0.251952     0.123944     0.937972
51774.50     0.286128     0.237694     1.002516
51774.75    -0.012966    -0.038943     0.803918
51775.00    -0.012397    -0.014579    -0.113280
51775.25     0.050563     0.152243    -0.895376
51775.50     0.110346     0.460877    -1.384360
51775.75     0.012406     0.249967    -2.358174
51776.00     0.271621     0.170123    -3.002336
51776.25     0.360047     0.165588    -3.642055
51776.50     0.496893     0.422137    -4.261084
51776.75     0.236420     0.228991    -4.984556
51777.00     0.398189     0.233385    -5.198719
51777.25     0.406756     0.306084    -5.354041
51777.50     0.391888     0.540324    -5.173274
51777.75     0.055598     0.330989    -4.950426
51778.00     0.165327     0.337035    -4.304567
51778.25     0.054582     0.301735    -4.186731
51778.50     0.086228     0.605614    -3.494513
51778.75    -0.167510     0.384003    -3.093938
51779.00     0.024542     0.345410    -2.745472
51779.25    -0.054482     0.320870    -2.727356
51779.50     0.010621     0.576304    -2.350851
51779.75    -0.215032     0.468583    -1.956602
51780.00    -0.010332     0.451898    -1.780465
51780.25     0.064397     0.542817    -1.508787
51780.50     0.202440     0.770620    -1.093793
51780.75    -0.012476     0.512277    -0.964762
51781.00     0.129952     0.459805    -0.475989
51781.25     0.220737     0.478598     0.312931
51781.50     0.256018     0.699009     0.829468
51781.75    -0.120891     0.416133     1.403203
51782.00    -0.003694     0.349157     2.177484
51782.25    -0.093012     0.377652     2.891103
51782.50    -0.221841     0.460185     2.668278
51782.75    -0.569234     0.113539     2.146906
51783.00    -0.329613     0.100090     1.709340
51783.25    -0.378078     0.172083     0.890019
51783.50    -0.314528     0.386314     0.618655
51783.75    -0.494547     0.220605     0.078310
51784.00    -0.255158     0.200942    -0.529388
51784.25    -0.205633     0.152318    -2.220473
51784.50    -0.019168     0.479625    -2.990199
51784.75    -0.176935     0.372889    -3.757735
51785.00     0.017052     0.493566    -3.854007
51785.25     0.203648     0.780572    -3.563025
51785.50     0.323722     1.197958    -2.572522
51785.75     0.200683     1.048229    -1.419421
51786.00     0.555639     0.915342    -0.402981
51786.25     0.826276     0.845521     0.050310
51786.50     0.975615     0.922659     0.084407
51786.75     0.805094     0.638915    -0.535704
51787.00     1.052850     0.588905    -0.845882
51787.25     1.064877     0.536139    -1.769535
51787.50     1.185518     0.940318    -1.631971
51787.75     1.138414     0.851757    -0.267697
51788.00     1.413833     0.787424     1.680481
51788.25     1.517735     0.354539     2.966039
51788.50     1.573551     0.037740     1.437792
51788.75     1.199079    -0.189082    -0.901877
51789.00     1.112891    -0.123337    -2.047216
51789.25     1.065997    -0.049420    -2.176465
51789.50     0.991574     0.213923    -1.871890
51789.75     0.799041     0.071616    -1.256025
51790.00     0.998130     0.030477     0.166775
51790.25     1.026316    -0.014816     0.843331
51790.50     1.029720     0.066027     1.089109
51790.75     0.891156    -0.129502     0.991053
51791.00     1.081812    -0.143873     1.266498
51791.25     0.962978    -0.188785     0.933603
51791.50     1.147667     0.006466     0.705019
51791.75     0.923879    -0.257359     0.106653
51792.00     1.027301    -0.298348    -0.667305
51792.25     1.118430    -0.227102    -1.119706
51792.50     1.137363     0.065566    -1.417758
51792.75     0.764303    -0.046765    -1.946743
51793.00     0.769673    -0.049465    -2.278443
51793.25     0.724822     0.032147    -2.758797
51793.50     0.447767     0.340459    -2.882246
51793.75     0.201048     0.334628    -1.873712
51794.00     0.341260     0.425452    -0.169492
51794.25     0.303772     0.402321     1.472976
51794.50     0.417003     0.546896     2.453765
51794.75     0.401179     0.365796     3.040260
51795.00     0.640723     0.372698     4.209152
51795.25     0.679939     0.477344     5.773533
51795.50     0.757577     0.676621     8.166228
51795.75     0.517384     0.086583     8.599312
51796.00     0.804817    -0.343791     7.427449
51796.25     0.853076    -0.525588     4.232744
51796.50     0.916724    -0.183433     2.243024
51796.75     0.828218    -0.192291     0.152353
51797.00     1.119506    -0.024273    -0.373776
51797.25     1.228111     0.201587    -0.992233
51797.50     1.227823     0.713412    -0.453147
51797.75     1.085949     0.635692     0.542577
51798.00     1.167880     0.686953     1.945560
51798.25     1.027136     0.648335     3.022345
51798.50     1.051061     0.812773     3.732200
51798.75     0.796907     0.479264     3.611606
51799.00     0.974112     0.451654     3.584680
51799.25     0.804183     0.598508     3.732453
51799.50     0.614786     0.972897     5.571702
51799.75     0.254251     0.688379     7.104955
51800.00     0.312669     0.335907     7.575150
51800.25     0.280394     0.188169     6.846304
51800.50    -0.004303     0.348044     5.857690
51800.75    -0.233883     0.281026     4.701235
51801.00    -0.171682     0.186630     4.114230
51801.25    -0.005752     0.209930     3.516802
51801.50     0.029807     0.431195     2.798142
51801.75    -0.069697     0.142577     1.859402
51802.00     0.117967     0.074683     0.798945
51802.25     0.191136     0.184610    -0.395525
51802.50     0.286402     0.449309    -0.893653
51802.75     0.192388     0.316175    -1.129492
51803.00     0.562623     0.295823    -0.882181
51803.25     0.730018     0.460720    -0.142229
51803.50     0.807617     0.787801     1.564870
51803.75     0.546675     0.627592     3.154515
51804.00     0.500684     0.539598     5.496140
51804.25     0.262549     0.585983     7.351801
51804.50     0.166712     0.774374     8.085339
51804.75     0.010388     0.543691     7.324217
51805.00     0.026234     0.368891     6.579852
51805.25    -0.038933     0.426384     6.322246
51805.50    -0.034734     0.638354     5.723963
51805.75    -0.309573     0.473038     4.700687
51806.00    -0.231045     0.491966     3.810906
51806.25    -0.229695     0.502599     3.244643
51806.50    -0.206338     0.687687     3.173046
51806.75    -0.328469     0.360558     2.331386
51807.00    -0.047560     0.334129     1.765485
51807.25     0.030465     0.430699     1.759221
51807.50    -0.019263     0.808158     2.742236
51807.75    -0.258415     0.575824     3.951035
51808.00    -0.278036     0.419222     4.923326
51808.25    -0.179288     0.333544     5.564102
51808.50     0.045268     0.608650     6.652986
51808.75    -0.022750     0.405722     8.624202
51809.00    -0.243900    -0.067375     9.035128
51809.25    -0.502882    -0.309779     7.132901
51809.50    -0.646365     0.164148     6.488184
51809.75    -0.999103    -0.259606     6.224247
51810.00    -1.077952    -0.462390     4.649938
51810.25    -1.039863    -0.496033     2.975704
51810.50    -1.070497    -0.194531     1.641936
51810.75    -1.128615    -0.184431     0.150962
51811.00    -0.909056    -0.140818    -0.156600
51811.25    -0.621008     0.031648     0.175859
51811.50    -0.471202     0.222777     0.630224
51811.75    -0.566983    -0.091214     0.919585
51812.00    -0.418269    -0.203566     0.782864
51812.25    -0.352847    -0.047296     1.072496
51812.50    -0.417804     0.215034     1.403056
51812.75    -0.606868     0.021758     1.731119
51813.00    -0.449412     0.004551     1.810043
51813.25    -0.467326     0.148960     1.157438
51813.50    -0.691203     0.678122     1.749176
51813.75    -1.107842     0.388517     1.975404
51814.00    -1.021747     0.084135     0.593826
51814.25    -1.001854     0.152866    -0.725157
51814.50    -1.034184     0.364733    -0.035193
51814.75    -1.341342    -0.086048    -0.163697
51815.00    -1.477795    -0.324042    -0.675098
51815.25    -1.630915    -0.221879    -1.979059
51815.50    -1.795314     0.095978    -2.659352
51815.75    -1.984053    -0.120431    -3.302067
51816.00    -1.744917    -0.223698    -2.911347
51816.25    -1.567195    -0.203083    -3.068392
51816.50    -1.425775     0.070483    -2.704308
51816.75    -1.459534    -0.037125    -1.958126
51817.00    -1.105202    -0.069247    -0.910614
51817.25    -0.853338    -0.025242    -0.132468
51817.50    -0.726983     0.166620     0.568960
51817.75    -0.788503    -0.154800    -0.116214
51818.00    -0.698757    -0.160886    -1.282022
51818.25    -0.617994     0.048897    -1.950243
51818.50    -0.678619     0.362765    -1.437656
51818.75    -0.918957     0.259337    -0.682939
51819.00    -0.873526     0.255267     1.287041
51819.25    -0.964648     0.133519     2.083971
51819.50    -1.133811     0.331159     2.021818
51819.75    -1.427694     0.262395     2.230215
51820.00    -1.497957     0.114152     3.429073
51820.25    -1.629254    -0.061028     3.729232
51820.50    -1.781083     0.093085     4.219790
51820.75    -2.014767    -0.396051     3.424265
51821.00    -1.972531    -0.532053     2.155924
51821.25    -1.952848    -0.408486     1.767346
51821.50    -2.007411    -0.142066     1.877393
