-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
51767.25     0.605129     0.080608    -0.312690
51767.50     0.537673     0.149473    -0.509884
51767.75     0.499441     0.211897    -1.405526
51768.00     0.581705     0.103782    -1.232770
51768.25     0.623010     0.130815    -1.365907
51768.50     0.553248     0.135570    -1.141975
51768.75     0.471622     0.111205    -1.405026
51769.00     0.488313    -0.064852    -0.668356
51769.25     0.499400    -0.075698    -0.577744
51769.50     0.445256    -0.095937    -0.228725
51769.75     0.413057    -0.089258    -0.651218
51770.00     0.464668    -0.221821    -0.209050
51770.25     0.491555    -0.085272    -0.539083
51770.50     0.469831     0.030422    -0.767678
51770.75     0.460186     0.124169    -1.397123
51771.00     0.548711     0.070884    -1.013775
51771.25     0.621554     0.228786    -1.404756
51771.50     0.678187     0.399998    -2.130918
51771.75     0.722378     0.510268    -3.296584
51772.00     0.865800     0.450488    -3.462612
51772.25     0.951806     0.548886    -3.851306
51772.50     0.940948     0.625555    -3.855127
51772.75     0.870168     0.674356    -4.155903
51773.00     0.850751     0.542525    -3.264918
51773.25     0.734443     0.570792    -2.723157
51773.50     0.614053     0.563805    -2.061520
51773.75     0.492533     0.534531    -1.898036
51774.00     0.462005     0.280990    -0.789106
51774.25     0.338055     0.296705    -0.234236
51774.50     0.194298     0.319887     0.338211
51774.75     0.051193     0.297444     0.342478
51775.00     0.003984     0.088956     0.926635
51775.25    -0.031335     0.145277     0.782098
51775.50    -0.076731     0.174124     0.926942
51775.75    -0.096197     0.209550     0.213715
51776.00     0.035147     0.107986     0.108472
51776.25     0.091450     0.241714    -0.639707
51776.50     0.094308     0.361794    -0.970436
51776.75     0.123069     0.421388    -1.727453
51777.00     0.211280     0.294730    -1.442383
51777.25     0.246805     0.344939    -1.530089
51777.50     0.200738     0.410786    -1.335900
51777.75     0.169875     0.443353    -1.645590
51778.00     0.191894     0.296214    -0.824679
51778.25     0.170589     0.377035    -0.643906
51778.50     0.115447     0.385525    -0.215337
51778.75     0.106228     0.369867    -0.499727
51779.00     0.182838     0.139795     0.267763
51779.25     0.228645     0.195125     0.063302
51779.50     0.238798     0.256881    -0.103971
51779.75     0.287391     0.314454    -0.880488
51780.00     0.369132     0.172650    -0.367496
51780.25     0.396011     0.247915    -0.802800
51780.50     0.383590     0.329670    -1.154481
51780.75     0.319316     0.424124    -1.972741
51781.00     0.295339     0.310779    -1.506299
51781.25     0.249284     0.363919    -1.628187
51781.50     0.173405     0.387427    -1.348102
51781.75     0.140078     0.328917    -1.480335
51782.00     0.174389     0.038893    -0.458307
51782.25     0.175969    -0.066078    -0.084129
51782.50     0.128442    -0.123734     0.340469
51782.75     0.062028    -0.176076     0.107873
51783.00     0.115696    -0.350656     0.703351
51783.25     0.182163    -0.298869     0.606208
51783.50     0.162899    -0.307047     0.950469
51783.75     0.194459    -0.301882     0.568933
51784.00     0.330587    -0.333035     0.600507
51784.25     0.394540    -0.149677    -0.227235
51784.50     0.362849    -0.035121    -0.427851
51784.75     0.312140     0.045861    -1.157531
51785.00     0.381821    -0.048744    -0.635072
51785.25     0.364950     0.041032    -0.745294
51785.50     0.325486     0.093676    -0.365369
51785.75     0.354762     0.126350    -0.735202
51786.00     0.423363    -0.017398    -0.320865
51786.25     0.456359     0.083172    -0.898861
51786.50     0.416970     0.104218    -0.847248
51786.75     0.312275     0.115202    -1.205635
51787.00     0.291569    -0.080960    -0.222714
51787.25     0.269673    -0.113245     0.339012
51787.50     0.207592    -0.142662     1.036488
51787.75     0.195634    -0.138736     0.843169
51788.00     0.288213    -0.173847     1.053139
51788.25     0.359907    -0.045934     0.611980
51788.50     0.348587     0.042113     0.572933
51788.75     0.368448     0.111247    -0.000993
51789.00     0.393804     0.031484     0.349297
51789.25     0.423605     0.088786     0.052259
51789.50     0.373235     0.109604     0.094456
51789.75     0.315222     0.127210    -0.456504
51790.00     0.258908     0.021653    -0.192936
51790.25     0.305471     0.139426    -0.752660
51790.50     0.302425     0.205114    -1.000969
51790.75     0.294039     0.245525    -1.613655
51791.00     0.281462     0.175268    -1.107496
51791.25     0.289988     0.351031    -1.619027
51791.50     0.164980     0.402750    -1.326916
51791.75     0.072275     0.485845    -1.965334
51792.00     0.034315     0.387979    -1.523689
51792.25    -0.022219     0.456007    -1.683057
51792.50    -0.171247     0.410901    -1.224932
51792.75    -0.230534     0.390581    -1.682339
51793.00    -0.148646     0.243481    -1.410288
51793.25    -0.046957     0.338527    -1.847513
51793.50    -0.088189     0.432603    -2.027874
51793.75    -0.236322     0.517735    -2.547598
51794.00    -0.369031     0.359013    -1.575546
51794.25    -0.502689     0.352005    -0.917051
51794.50    -0.716257     0.217903     0.606949
51794.75    -0.970127     0.075348     1.620061
51795.00    -1.108691    -0.296537     3.540322
51795.25    -1.144953    -0.489686     4.689688
51795.50    -1.159262    -0.717619     5.612190
51795.75    -1.086680    -0.804172     5.117865
51796.00    -0.919898    -0.926659     4.932953
51796.25    -0.816328    -0.769983     3.930478
51796.50    -0.874689    -0.682447     3.819622
51796.75    -0.922879    -0.581041     3.276945
51797.00    -0.851334    -0.689959     3.683019
51797.25    -0.693564    -0.630559     3.308160
51797.50    -0.590803    -0.542437     2.938144
51797.75    -0.546556    -0.401378     1.676318
51798.00    -0.496983    -0.410271     1.411117
51798.25    -0.490042    -0.188279     0.501479
51798.50    -0.560814    -0.076188     0.283237
51798.75    -0.676632    -0.030307    -0.095004
51799.00    -0.557058    -0.201177     0.465779
51799.25    -0.511135    -0.178110     0.450375
51799.50    -0.439747    -0.155222     0.520644
51799.75    -0.390571    -0.128310     0.146778
51800.00    -0.206144    -0.218651     0.435921
51800.25    -0.091138    -0.045095    -0.114410
51800.50     0.015215     0.102506    -0.489551
51800.75     0.086728     0.240464    -1.157256
51801.00     0.219025     0.198583    -0.607212
51801.25     0.225295     0.386372    -0.442856
51801.50     0.161458     0.460623     0.166455
51801.75     0.042889     0.430138     0.334779
51802.00     0.013639     0.203782     1.025267
51802.25     0.032477     0.212223     0.329201
51802.50     0.076952     0.174262     0.153838
51802.75     0.102429     0.134891    -0.419656
51803.00     0.206232     0.011338    -0.301560
51803.25     0.267466     0.112360    -0.811663
51803.50     0.252210     0.186513    -0.793301
51803.75     0.216712     0.225979    -1.238887
51804.00     0.215588     0.068970    -0.556036
51804.25     0.156127     0.096456    -0.597620
51804.50     0.089955     0.098368    -0.499295
51804.75     0.025387     0.110541    -0.990805
51805.00     0.062729    -0.118354    -0.425118
51805.25     0.096535    -0.150205    -0.447005
51805.50     0.085568    -0.160921    -0.361825
51805.75     0.143330    -0.154772    -1.034023
51806.00     0.340503    -0.281790    -0.730117
51806.25     0.484095    -0.261502    -0.974446
51806.50     0.644028    -0.260894    -1.100233
51806.75     0.771168    -0.146212    -2.244215
51807.00     0.841616    -0.153149    -2.013554
51807.25     0.703212    -0.063691    -1.683126
51807.50     0.582327    -0.132028    -0.660068
51807.75     0.632367    -0.251642    -0.254172
51808.00     0.822081    -0.418802     0.599794
51808.25     0.932974    -0.383814     0.692062
51808.50     0.998854    -0.296020     0.659005
51808.75     0.980138    -0.188668     0.253102
51809.00     0.983818    -0.186666     0.535805
51809.25     0.933996    -0.071472     0.127879
51809.50     0.804452    -0.027058     0.098964
51809.75     0.586953    -0.015363    -0.194391
51810.00     0.480390    -0.141890     0.427921
51810.25     0.360267    -0.069160     0.171698
51810.50     0.296762    -0.027624    -0.010436
51810.75     0.282542     0.062800    -0.964823
51811.00     0.401916     0.062417    -0.989044
51811.25     0.478115     0.228999    -1.644000
51811.50     0.536765     0.311507    -1.799804
51811.75     0.548791     0.412569    -2.505849
51812.00     0.604117     0.301999    -1.892439
51812.25     0.597331     0.370962    -2.063817
51812.50     0.562385     0.374163    -1.865754
51812.75     0.493232     0.349828    -2.046640
51813.00     0.493747     0.168881    -0.970232
51813.25     0.457134     0.242702    -1.032138
51813.50     0.358858     0.280086    -0.554155
51813.75     0.328706     0.340093    -0.849507
51814.00     0.384259     0.246542    -0.094643
51814.25     0.427778     0.346585    -0.297582
51814.50     0.408881     0.455747    -0.331535
51814.75     0.376705     0.546474    -0.850691
51815.00     0.353753     0.400449    -0.019755
51815.25     0.293455     0.413720    -0.139268
51815.50     0.235577     0.382698     0.098959
51815.75     0.142474     0.361086    -0.244617
51816.00     0.073891     0.139984     0.658754
51816.25    -0.069234     0.139715     1.119318
51816.50    -0.223340     0.057653     2.002960
51816.75    -0.333606    -0.006621     1.672368
51817.00    -0.372827    -0.163839     2.360824
51817.25    -0.463909    -0.235834     3.202052
51817.50    -0.494004    -0.494227     3.907866
51817.75    -0.380892    -0.558970     3.367419
51818.00    -0.268813    -0.678523     3.698981
51818.25    -0.201617    -0.676054     3.709542
51818.50    -0.188073    -0.720036     3.781050
51818.75    -0.176408    -0.724857     2.860700
51819.00    -0.000591    -0.735640     2.482820
51819.25     0.179822    -0.594236     1.618668
51819.50     0.299937    -0.442932     1.001520
51819.75     0.413306    -0.356766    -0.017764
51820.00     0.567415    -0.397005     0.007049
51820.25     0.682555    -0.239784    -0.695033
51820.50     0.685531    -0.085262    -0.867029
51820.75     0.670835     0.011610    -1.528704
51821.00     0.750797    -0.098006    -0.888281
51821.25     0.854776    -0.062795    -1.057613
51821.50     0.916232     0.026361    -1.209786
51821.75     0.959041     0.135545    -2.035931
51822.00     1.018452     0.150232    -1.775983
51822.25     1.044275     0.357691    -2.234602
51822.50     0.966335     0.513523    -2.155373
51822.75     0.866144     0.672674    -2.743138
51823.00     0.805404     0.648023    -1.942971
51823.25     0.677842     0.742879    -1.543336
51823.50     0.488026     0.802951    -0.899150
51823.75     0.322401     0.902088    -0.974055
51824.00     0.256877     0.798916    -0.023316
51824.25     0.157131     0.882936    -0.007971
51824.50     0.045957     0.936839     0.299496
51824.75    -0.041710     0.996577    -0.156834
51825.00    -0.057813     0.850897     0.616177
51825.25    -0.134498     0.800694     0.750374
51825.50    -0.198922     0.690674     1.010112
51825.75    -0.198351     0.634337     0.304223
51826.00    -0.126310     0.382786     1.083598
51826.25    -0.067346     0.322907     1.469715
51826.50    -0.020999     0.216318     2.311558
51826.75     0.004370     0.136851     2.508172
51827.00     0.044311    -0.120925     3.484300
51827.25     0.170727    -0.150039     3.230094
51827.50     0.291496    -0.200658     3.171553
51827.75     0.370597    -0.174054     2.356078
51828.00     0.436190    -0.201846     2.326968
51828.25     0.466363    -0.052421     1.740542
51828.50     0.355925     0.056966     1.609619
51828.75     0.267667     0.091347     0.982583
51829.00     0.278478     0.023786     1.088823
51829.25     0.327721     0.115060     0.603892
51829.50     0.291450     0.178915     0.590647
51829.75     0.253051     0.239217    -0.134818
51830.00     0.210798     0.160232     0.271294
51830.25     0.192751     0.232925    -0.186930
51830.50     0.166878     0.265728    -0.204777
51830.75     0.158594     0.326649    -0.954827
51831.00     0.153079     0.217627    -0.443929
51831.25     0.069485     0.282687    -0.468833
51831.50     0.021769     0.307326    -0.344377
51831.75    -0.056802     0.338876    -0.695436
51832.00    -0.050330     0.268594     0.022003
51832.25    -0.118852     0.315665     0.425970
51832.50    -0.248833     0.329638     1.282022
51832.75    -0.439782     0.321247     1.440411
51833.00    -0.434178     0.180600     1.927751
51833.25    -0.428889     0.192177     2.005351
51833.50    -0.431990     0.186169     2.345807
51833.75    -0.422353     0.211432     1.524651
51834.00    -0.330991     0.116993     1.855724
51834.25    -0.309479     0.183839     1.957457
51834.50    -0.355982     0.288000     2.244310
51834.75    -0.377944     0.324003     2.154192
51835.00    -0.518418     0.253633     3.524138
51835.25    -0.534592     0.131878     3.201114
