PLAY	PLYCDE	FIELD	FLDCDE	JURIS	LEASE AREA	HC	DISC	PDEP	WDEP	TRAP	DRIVE	PAY	AREA	POR	PERM	TI	PI	SW	API	SPGR	O-GR	YIELD	CUMO	CUMG	RESO	RESG	RFO	RFG
mm4p1	19611	HI196	848196	FEDERAL	HIGH ISLAND	G	85	9573	53	B	WD	48	1071	0.26		195	4758	0.19	0.0	0.61	0	18.6	1541	79665	296	19157		0.82
mm4p1	19611	HI129	850129	FEDERAL	HIGH ISLAND	G	68	11233	49	B	WD	36	403	0.29		224	5725	0.24	0.0	0.60	0	6.7	129	19000	6	1140		0.54
mm4p1	19611	MI565	873565	FEDERAL	MATAGORDA ISLAND	G	88	6620	75	B	PAR	10	8	0.24		169	3093	0.22	0.0	0.60	0	0.0	0	30	0	0		0.25
mm4p1	19611	MI587	873587	FEDERAL	MATAGORDA ISLAND	G	87	6422	81	B	PAR	62	1120	0.28		173	3183	0.33	0.0	0.58	0	0.5	29	60535	12	23632		0.78
mm4p1	19611	MI605	873605	FEDERAL	MATAGORDA ISLAND	G	87	6093	93	B	PAR	60	1745	0.27		148	2848	0.42	0.0	0.60	0	1.1	56	44722	33	38117		0.62
mm4p1	19611	MI638	873638	FEDERAL	MATAGORDA ISLAND	G	93	8855	95	D	PAR	74	110	0.25		194	6306	0.35	0.0	0.58	0	2.7	9	3787	19	6605		0.62
mm4p1	19611	MI650	873650	FEDERAL	MATAGORDA ISLAND	G	88	6915	124	D	PAR	44	3984	0.27		165	3412	0.36	0.0	0.59	0	2.1	224	104919	146	75506		0.66
mm4p1	19611	MI681	873681	FEDERAL	MATAGORDA ISLAND	G	82	7228	128	D	PAR	38	5056	0.30		159	3416	0.32	0.0	0.60	0	2.8	496	173638	181	68010		0.67
mm4p1	19611	MI687	873687	FEDERAL	MATAGORDA ISLAND	G	79	5979	86	C	WD	20	716	0.31		141	2780	0.25	0.0	0.60	0	0.3	1	5234	3	9590		0.56
mm4p1	19611	MI696	873696	FEDERAL	MATAGORDA ISLAND	G	82	5560	77	C	PAR	7	797	0.28		140	2600	0.28	0.0	0.60	0	4.0	0	0	21	5174		0.65
mm4p1	19611	MI703	873703	FEDERAL	MATAGORDA ISLAND	G	79	6048	125	B	PAR	33	2020	0.30		144	2827	0.44	0.0	0.60	0	1.7	15	22479	72	30134		0.56
mm4p1	19611	MI705	873705	FEDERAL	MATAGORDA ISLAND	G	88	8292	144	B	PAR	10	2112	0.33		195	6417	0.39	0.0	0.60	0	4.1	26	6616	59	14083		0.36
mm4p1	19611	MI710	873710	FEDERAL	MATAGORDA ISLAND	G	94	7297	145	B	WD	34	544	0.30		158	3408	0.29	0.0	0.60	0	0.1	0	91	2	23600		0.65
mm4p1	19611	MU031A	875031	FEDERAL	MUSTANG ISLAND	G	85	9114	215	C	WD	72	1802	0.25		210	5274	0.36	0.0	0.60	0	3.2	123	45366	241	69548		0.47
mm4p1	19611	MU757	875757	FEDERAL	MUSTANG ISLAND	G	76	5981	146	D	PAR	27	6116	0.27		187	3263	0.32	0.0	0.58	0	0.8	118	173141	27	18461		0.77
mm4p1	19611	MU782	875782	FEDERAL	MUSTANG ISLAND	G	84	6623	145	B	PAR	8	712	0.30		150	3094	0.37	0.0	0.60	0	0.4	0	0	2	5526		0.60
mm4p1	19611	MU784	875784	FEDERAL	MUSTANG ISLAND	G	84	7646	178	B	COM	22	946	0.25		162	3839	0.34	0.0	0.60	0	2.6	5	2234	53	19871		0.64
mm4p1	19611	MU785	875785	FEDERAL	MUSTANG ISLAND	G	89	6700	177	D	WD	68	567	0.28		161	3131	0.38	0.0	0.60	0	0.8	1	17563	29	19862		0.65
mm4p1	19611	MU805	875805	FEDERAL	MUSTANG ISLAND	G	93	5945	153	D	PAR	23	232	0.28		142	2779	0.34	0.0	0.60	0	0.5	0	0	2	4298		0.57
mm4p1	19611	MU831	875831	FEDERAL	MUSTANG ISLAND	G	75	5800	166	B	PD	59	840	0.28		155	2775	0.31	0.0	0.60	0	0.3	10	35507	2	11246		0.63
mm4p1	19611	PN967	881967	FEDERAL	NORTH PADRE ISLAND	G	76	5763	120	D	WD	35	1330	0.27		142	2695	0.29	0.0	0.77	0	5.4	196	44470	102	10423		0.71
mm4p1	19611	PN969	881969	FEDERAL	NORTH PADRE ISLAND	G	84	6715	151	D	PAR	31	4007	0.28		164	3129	0.30	0.0	0.58	0	0.5	50	88105	24	48722		0.64
mm4p1	19611	PN010A	883010	FEDERAL	NORTH PADRE ISLAND	G	88	6297	189	D	PAR	44	1002	0.28		152	2943	0.21	0.0	0.60	0	0.3	7	23999	10	25870		0.60
mm4p1	19611	SA013	890013	FEDERAL	SABINE PASS	G	80	9461	36	C	PAR	32	256	0.25		184	4416	0.22	0.0	0.60	0	7.4	33	4484	0	0		0.27
mm4p1	19611	VR014	929014	FEDERAL	VERMILION	G	56	13224	27	D	WD	127	4415	0.26		261	11200	0.22	0.0	0.63	0	25.6	26160	1002566	1740	86278		0.60
mm4p1	19611	VR024	929024	FEDERAL	VERMILION	G	83	14248	25	D	PAR	29	398	0.26		277	12799	0.31	0.0	0.63	0	95.6	812	6656	777	9959		0.50
mm4p1	19611	VR050	929050	FEDERAL	VERMILION	G	74	13596	15	D	WD	54	2762	0.24		275	9953	0.32	38.0	0.68	2004	33.7	7722	213716	1538	58165	0.14	0.76
mm4p1	19611	WC071	935071	FEDERAL	WEST CAMERON	G	55	10493	40	C	WD	56	2741	0.26		224	4816	0.26	43.0	0.61	1625	18.6	3304	162218	150	6645	0.18	0.54
mm4p1	19611	WC095	935095	FEDERAL	WEST CAMERON	G	71	10233	38	D	WD	11	1073	0.24		193	4773	0.35	0.0	0.63	0	1.8	26	16231	5	1541		0.85
mm4p1	19611	WC110	935110	FEDERAL	WEST CAMERON	G	69	9341	43	D	WD	34	89	0.18		220	4358	0.40	0.0	0.60	0	3.8	6	1509	0	0		0.47
mm4p1	19611	WC116	935116	FEDERAL	WEST CAMERON	G	79	10842	36	C	PAR	46	436	0.23		200	5273	0.28	0.0	0.60	0	6.4	144	22294	17	2730		0.65
mm4p1	19611	WC118	935118	FEDERAL	WEST CAMERON	G	60	9342	31	D	PAR	21	1071	0.26		208	4341	0.27	0.0	0.59	0	5.5	72	12366	55	10524		0.52
mm4p1	19611	WC146	935146	FEDERAL	WEST CAMERON	G	71	12715	42		PAR	46	1537	0.23		265	9861	0.35	40.0	0.63	3613	47.9	3466	38983	891	32132	0.26	0.48
mm4p1	19611	WC149	935149	FEDERAL	WEST CAMERON	G	82	10199	39		WD	65	415	0.21		201	5636	0.36	0.0	0.60	0	43.6	928	21340	645	14694		0.82
mm4p1	19611	WC165	935165	FEDERAL	WEST CAMERON	G	60	10131	48		PD	33	4237	0.28		237	5162	0.26	0.0	0.61	0	6.2	1189	211601	276	23808		0.76
mm4p1	19611	WC180	935180	FEDERAL	WEST CAMERON	G	84	9800	47	D	PAR	10	20	0.26		236	5209	0.34	0.0	0.60	0	6.3	1	116	0	0		0.31
mm4p1	19611	WC196	935196	FEDERAL	WEST CAMERON	G	88	14176	57	D	PAR	48	354	0.27		278	13778	0.21	0.0	0.64	0	14.1	547	39005	130	9118		0.79
mm4p1	19611	WC198	935198	FEDERAL	WEST CAMERON	G	93	15900	55	B	PAR	25	140	0.28		309	7409	0.27	0.0	0.60	0	10.0	0	0	57	5662		0.65
mm4p1	19611	WC294	939294	FEDERAL	WEST CAMERON	G	60	10589	43	C	PAR	72	140	0.29		197	4933	0.29	0.0	0.60	0	2.3	22	7322	5	4409		0.51
mm4f1	19811	VERMILION BLOCK 16	9137	LOUISIANA/2	VERMILION 	G	62	14765	16	H		55		0.00			905	0.00	35.5	0.62	32427		1613	46749				
mm4f1	19811	EC049	824049	FEDERAL	EAST CAMERON	G	55	10127	50	D	PAR	31	1235	0.25		218	5209	0.20	0.0	0.69	0	16.8	407	24165	0	0		0.28
mm4f1	19811	EC060	824060	FEDERAL	EAST CAMERON	G	88	14100	53	D	PAR	21	1745	0.20		273	11859	0.26	0.0	0.68	0	81.0	1600	19742	1160	14316		0.40
mm4f1	19811	EC062	824062	FEDERAL	EAST CAMERON	G	81	11839	55	D	PAR	11	197	0.23		236	5520	0.22	0.0	0.63	0	12.9	34	2646	0	2		0.59
mm4f1	19811	EC064	824064	FEDERAL	EAST CAMERON	G	91	11597	49	D	PAR	120	420	0.26		220	5408	0.28	35.0	0.60	4047	41.3	2970	50988	3912	43701	0.65	0.83
mm4f1	19811	HI199	848199	FEDERAL	HIGH ISLAND	G	90	11210	41	B	PAR	10	229	0.18		217	8142	0.56	0.0	0.65	0	10.8	14	1498	7	412		0.75
mm4f1	19811	VR014	929014	FEDERAL	VERMILION	G	78	15118	27	D	WD	110	2210	0.20		289	13245	0.19	0.0	0.65	0	19.2	8717	458798	1618	80284		0.84
mm4f1	19811	VR024	929024	FEDERAL	VERMILION	G	82	17173	25	D	PD	177	1050	0.21		319	15213	0.22	0.0	0.65	0	34.6	9152	274749	2622	65105		0.65
mm4f1	19811	VR046	929046	FEDERAL	VERMILION	G	64	15300	32	D	WD	19	1023	0.23		291	14240	0.50	0.0	0.60	0	37.0	1132	30010	97	3173		0.85
mm4f1	19811	WC167	935167	FEDERAL	WEST CAMERON	G	83	14513	48		WD	40	503	0.24		300	12873	0.30	0.0	0.65	0	12.9	110	8873	257	19678		0.52
mm4f1	19811	WC187	935187	FEDERAL	WEST CAMERON	G	94	18000	53	D	PAR	27	140	0.28		304	9015	0.27	0.0	0.60	0	10.0	0	0	69	6925		0.65
lm4r1	23211	MI604	873604	FEDERAL	MATAGORDA ISLAND	G	88	7540	87	B	PAR	31	1988	0.27		160	3522	0.36	0.0	0.60	0	5.8	249	51495	112	10463		0.61
lm4r1	23211	MI638	873638	FEDERAL	MATAGORDA ISLAND	G	89	7609	95	D	PAR	30	1546	0.26		190	3439	0.39	0.0	0.58	0	4.1	58	17436	92	19282		0.59
lm4r1	23211	MI651	873651	FEDERAL	MATAGORDA ISLAND	G	88	8670	105	B	PAR	10	1028	0.26		184	4784	0.39	0.0	0.60	0	4.7	0	0	33	7029		0.40
lm4r1	23211	MI696	873696	FEDERAL	MATAGORDA ISLAND	G	82	5772	77	C	PAR	13	242	0.28		142	2699	0.19	0.0	0.60	0	4.0	0	0	16	4028		0.70
lm4r1	23211	MI703	873703	FEDERAL	MATAGORDA ISLAND	G	82	8947	125	B	PAR	42	3558	0.24		195	4175	0.30	0.0	0.63	0	4.2	234	47874	99	31776		0.32
lm4r1	23211	MI710	873710	FEDERAL	MATAGORDA ISLAND	G	82	9442	145	B	PAR	20	754	0.22		184	4406	0.41	0.0	0.60	0	3.1	0	66	36	11608		0.58
lm4r1	23211	MU031A	875031	FEDERAL	MUSTANG ISLAND	G	82	11091	215	C	WD	10	237	0.22		241	7579	0.54	0.0	0.60	0	2.9	0	0	4	1467		0.46
lm4r1	23211	MU752	875752	FEDERAL	MUSTANG ISLAND	G	87	5360	84	D	WD	5	208	0.27		134	2507	0.42	0.0	0.60	0	1.6	0	0	1	690		0.57
lm4r1	23211	MU755	875755	FEDERAL	MUSTANG ISLAND	G	81	6345	108	D	UNK	13	86	0.27		154	2965	0.36	0.0	0.65	0	2.2	2	841	0	0		0.50
lm4r1	23211	MU757	875757	FEDERAL	MUSTANG ISLAND	G	76	7730	146	D	PAR	26	1665	0.28		179	3610	0.47	0.0	0.58	0	1.3	44	34681	6	2513		0.64
lm4r1	23211	MU781	875781	FEDERAL	MUSTANG ISLAND	G	87	6528	130	B	COM	19	294	0.30		148	3058	0.33	0.0	0.60	0	4.0	24	6245	6	1117		0.76
lm4r1	23211	MU782	875782	FEDERAL	MUSTANG ISLAND	G	84	7106	145	B	PAR	24	1103	0.31		155	3319	0.38	0.0	0.60	0	0.7	0	426	17	25710		0.59
lm4r1	23211	MU791	875791	FEDERAL	MUSTANG ISLAND	G	82	5230	94	B	WD	7	402	0.31		133	2447	0.27	0.0	0.60	0	0.8	0	1028	0	123		0.25
lm4r1	23211	MU805	875805	FEDERAL	MUSTANG ISLAND	G	93	7239	153	D	PAR	43	565	0.28		157	3381	0.28	0.0	0.60	0	0.5	0	0	13	28957		0.65
lm4r1	23211	MU831	875831	FEDERAL	MUSTANG ISLAND	G	82	7246	166	B	WD	11	110	0.26		178	3423	0.28	0.0	0.60	0	0.7	1	945	0	0		0.46
lm4r2a	23221	BLOCK 691-L                             	9574	TEXAS/4	MATAGORDA ISLAND                    	G	85	5703	59	C		19	651	0.38		165	2240	0.55	0.0	0.60	0		0	307		0		0.53
lm4r2a	23221	BLOCK 630-L                             	9584	TEXAS/2	MATAGORDA ISLAND                    	B	82	5004	56	B		17	491	0.32	0	128	2231	0.23	51.2	0.58	55936	0.0	308	8031	12	27	0.00	0.85
lm4r2a	23221	CAVALLO                                 	16432	TEXAS/3	MATAGORDA ISLAND                    	G	79	8053	66	C	WD	4	378	0.32		157	3268	0.47	52.4	0.58	605083		0	861		0		0.36
lm4r2a	23221	"CAVALLO, WEST                           "	16436	TEXAS/3	MATAGORDA ISLAND                    	G	80	9076	62	C	WD	30	651	0.32		165	3314	0.54	53.0	0.59	167654		2	701		0		0.56
lm4r2a	23221	CHEVRON                                 	17566	TEXAS/4	MUSTANG ISLAND                      	G	57	9322	52	B	WD	43	704	0.32		210	2971	0.38	66.0	0.61	130000		36	23066		0		0.54
lm4r2a	23221	"ELGORDO, NW.                            "	27986	TEXAS/3	MATAGORDA ISLAND                    	G	82	7675	46	B		5	325	0.00		180	3339	0.39	0.0	0.61			0	 		0		
lm4r2a	23221	MATAGORDA BLOCK 562-L                   	58199	TEXAS/2	MATAGORDA ISLAND                    	B	84	6355	60	C	WD	18	1291	0.31	0	147	2824	0.31	47.9	0.59	254810	0.0	364	6528	302	1115	0.58	0.38
lm4r2a	23221	MATAGORDA BLOCK 563-L	58206	TEXAS/2	MATAGORDA ISLAND                    	O	84	6866	66	C	SG	21	506	0.30		159	2761	0.32	36.0	0.60	1043		223	57	162	0	0.50	
lm4r2a	23221	MATAGORDA BLOCK 629	58207	TEXAS/2	MATAGORDA ISLAND                    	O	83	5400	49	B		10	332	0.24		125	2321	0.57	26.0	0.60	211		266	6	0			
lm4r2a	23221	MATAGORDA ISLAND 483-L                  	58210	TEXAS/3	MATAGORDA ISLAND                    	G	77	6172	43	B	WD	10	325	0.34		179	2884	0.23	48.2	0.60	2240000		0	4010		0		0.59
lm4r2a	23221	MATAGORDA ISLAND BLK. 485-L             	58213	TEXAS/3	MATAGORDA ISLAND                    	G	65	7660	52	C	WD	14	1017	0.31		166	3449	0.32	55.3	0.61	150513		37	13433		0		0.45
lm4r2a	23221	MAT BLK 825-S	58224	TEXAS/4	MATAGORDA ISLAND                    	G	82	4738	39	B	PD	20	651	0.29		139	2168	0.30	42.6	0.59	4137581		4	4279		0		0.64
lm4r2a	23221	"OAKVILLE, S.W.                          "	66525	TEXAS/2	MATAGORDA ISLAND                    	G	82	5080	46	B	PD	15	325	0.32		128	2298	0.34	52.0	0.59	550000		0	618		0		0.75
lm4r2a	23221	PANTHER POINT                           	69018	TEXAS/2	MATAGORDA ISLAND                    	G	83	5482	39	B	WD	6	325	0.28		135	3324	0.39	0.0	0.61	6000		0	1015		0		0.56
lm4r2a	23221	PLAYA                                   	71872	TEXAS/2	MATAGORDA ISLAND                    	G	75	5298	49	B		5	1254	0.32		125	2344	0.42	0.0	0.57	0		0	5065		0		0.60
lm4r2a	23221	SIX-SIXTY                               	83852	TEXAS/2	MATAGORDA ISLAND                    	G	83	5634	52	B		2	325	0.32		137	2438	0.58	0.0	0.60	0		0	307		0		0.47
lm4r2a	23221	"STEAMBOAT, PASS S.                      "	85760	TEXAS/2	MATAGORDA ISLAND                    	G	79	5087	30	AJ		24	977	0.32		126	2450	0.39	43.8	0.56	1385183		0	8559		0		0.63
lm4r2b	23222	BRAZOS AREA 446-L SE-4                  	11612	TEXAS/3	BRAZOS                              	G	80	6787	52	B	WD	28	704	0.31		162	3127	0.40	57.4	0.60	729859		0	4305		5190		0.47
lm4r2b	23222	BRAZOS BLOCK 440                        	11667	TEXAS/3	BRAZOS                              	G	65	6891	52	C	WD	17	1447	0.25		150	2956	0.50	53.7	0.59	265757		0	17377		246		0.52
lm4r2b	23222	BRAZOS BLOCK 446                        	11681	TEXAS/3	BRAZOS                              	G	66	6997	52	B	WD	18	1114	0.29		162	3060	0.48	47.8	0.58	1854072		0	11834		3134		0.60
lm4r2b	23222	BRAZOS BLOCK 446L SW-4                  	11692	TEXAS/3	BRAZOS                              	G	83	6924	52	B	WD	25	503	0.29		185	3117	0.39	51.6	0.59	124185		0	4487		1031		0.79
lm4r2b	23222	BRAZOS BLOCK 512S                       	11693	TEXAS/3	BRAZOS                              	G	85	6778	20	B	WD	12	325	0.29		155	3020	0.32	49.8	0.58	1000000		0	305		0		0.46
lm4r2b	23222	BRAZOS BLOCK 519S                       	11695	TEXAS/3	BRAZOS                              	G	66	6945	20	B	WD	30	400	0.30		157	3084	0.26	0.0	0.59	51127		2	12563		0		0.45
lm4r2b	23222	COLORADO DELTA                          	19815	TEXAS/3	BRAZOS                              	G	72	6371	20	B	?	7	2659	0.28		162	3188	0.34	42.4	0.60	349440		1	3123		597		0.57
lm4r2b	23222	MATAGORDA ISLAND BLK 485-L              	58213	TEXAS/3	MATAGORDA ISLAND                    	G	82	7379	52	C	WD	10	301	0.29		163	3099	0.34	56.0	0.60	234694		42	7814		307		0.44
lm4r2b	23222	MATAGORDA ISLAND BLK 582-S              	58220	TEXAS/3	MATAGORDA ISLAND                    	G	77	6476	36	B	WD	27	977	0.29		161	2920	0.28	46.7	0.57	4552661		0	9813		0		0.53
lm4r3	23231	BLOCK 691-L                             	9574	TEXAS/4	MATAGORDA ISLAND                    	G	75	5490	59	C	WD	13	704	0.18		131	2451	0.47	56.2	0.59	1212339		1	1577		0		0.43
lm4r3	23231	BLOCK 630-L	9584	TEXAS/2	MATAGORDA ISLAND                    	O	82	4600	56	AJ	SG	10	166	0.24		122	1978	0.45	20.5	0.60	10913		1	0	9			
lm4r3	23231	MATAGORDA BLOCK 629                     	58207	TEXAS/2	MATAGORDA ISLAND                    	B	81	4437	49	B	WD	36	637	0.24	0	118	1930	0.30	29.5	0.60	2203	0.0	2903	3340	1774	574	0.57	0.91
lm4r3	23231	"OAKVILLE, SW                            "	66525	TEXAS/2	MATOGORDA ISLAND	G	82	4328	46	B	PD	6	550	0.24		118	1975	0.38	56.0	0.58	190000		0	7976		6741		0.57
lm4r3	23231	PLAYA                                   	71872	TEXAS/2	MATAGORDA ISLAND                    	G	81	4310	49	B	WD	15	550	0.24		117	1909	0.32	0.0	0.56	0		0	915		0		0.57
lm4r3	23231	SHERMAN OFFSHORE                        	83189	TEXAS/2	MATAGORDA ISLAND                    	G	74	4053	43	AJ	WD	27	3733	0.26	50	119	1896	0.30	53.2	0.56	19148		0	43130		361		0.57
lm4r3	23231	"SHERMAN OFFSHORE, SW.                   "	83190	TEXAS/2	MATAGORDA ISLAND                    	G	77	3941	46	AJ	PD	5	651	0.24		121	1756	0.47	50.9	0.56	7300000		0	1285		0		0.73
lm4r3	23231	"SHERMAN OFFSHORE, W.                    "	83192	TEXAS/2	MATAGORDA ISLAND                    	G	87	4378	43	AJ	WD	6	325	0.24		123	1882	0.25	0.0	0.58	0		0	314		108		0.57
lm4r3	23231	SIX-SIXTY                               	83852	TEXAS/2	MATAGORDA ISLAND                    	G	76	4347	52	B	WD	6	2855	0.24		126	2130	0.26	0.0	0.57	783535		2	21663		0		0.60
lm4a1	23411	MU031A	875031	FEDERAL	MUSTANG ISLAND	G	82	11930	215	C	WD	92	1190	0.21		253	9446	0.40	0.0	0.60	0	2.9	149	51763	237	79271		0.63
lm4a1	23411	MU755	875755	FEDERAL	MUSTANG ISLAND	G	81	6772	108	D	UNK	21	275	0.29		176	3076	0.10	0.0	0.65	0	2.5	19	7593	0	0		0.59
lm4a1	23411	MU757	875757	FEDERAL	MUSTANG ISLAND	G	77	8816	146	D	WD	28	1166	0.25		195	4145	0.27	0.0	0.58	0	1.0	30	29010	0	0		0.48
lm4a1	23411	MU781	875781	FEDERAL	MUSTANG ISLAND	G	87	7019	130	B	PAR	27	521	0.30		154	3279	0.27	0.0	0.60	0	8.2	105	15954	73	5646		0.77
lm4a1	23411	MU784	875784	FEDERAL	MUSTANG ISLAND	G	84	9713	178	B	COM	39	494	0.21		186	4841	0.37	0.0	0.60	0	2.6	54	21955	8	1997		0.83
lm4a1	23411	MU785	875785	FEDERAL	MUSTANG ISLAND	G	89	8070	177	D	WD	18	225	0.23		176	3768	0.35	0.0	0.60	0	4.0	0	0	14	3522		0.62
lm4a1	23411	MU789	875789	FEDERAL	MUSTANG ISLAND	G	93	6669	115	B	WD	19	887	0.26		150	3116	0.30	0.0	0.60	0	1.7	0	0	30	17022		0.64
lm4a1	23411	MU805	875805	FEDERAL	MUSTANG ISLAND	G	93	7575	153	D	PAR	23	593	0.29		172	3552	0.28	0.0	0.60	0	1.2	3	3571	18	13954		0.65
lm4a1	23411	MU847	875847	FEDERAL	MUSTANG ISLAND	G	84	6310	117	B	PAR	10	33	0.24		146	3170	0.35	0.0	0.60	0	100.0	0	0	29	288		0.62
lm4a1	23411	MU868	875868	FEDERAL	MUSTANG ISLAND	G	84	6762	122	B	PAR	28	1928	0.29		155	3175	0.22	0.0	0.60	0	0.4	3	12051	19	42621		0.51
lm4a1	23411	PN967	881967	FEDERAL	NORTH PADRE ISLAND	G	78	7258	120	D	WD	24	584	0.28		160	3395	0.26	0.0	0.71	0	1.9	31	12193	6	7071		0.70
lm4p1	23611	CREOLE-OFFSHORE	3008	LOUISIANA/3	WEST CAMERON	G	93	9200	13	H				0.00			0	0.00	34.5	0.59	0		1	1828				
lm4p1	23611	EAST CAMERON BLOCK 4	3480	LOUISIANA/3	EAST CAMERON	B	55	12167	16	H		0	0	0.00	0	0	0	0.00	47.1	0.62	32981	0.0	119	4041	0	0	0.00	0.00
lm4p1	23611	EAST CAMERON BLOCK 17	3502	LOUISIANA/3	EAST CAMERON	G	56	13440	25	H		41	1160	0.22				0.00	46.1	0.59	80146		537	43113				
lm4p1	23611	HOG BAYOU-OFFSHORE	4529	LOUISIANA/3	EAST CAMERON	G	68	10800	14	B				0.00			0	0.00	45.2	0.00	159235		15	3008				
lm4p1	23611	WEST CAMERON BLOCK 33	9380	LOUISIANA/3	WEST CAMERON	G	80	12400	23	H		32	441	0.00			0	0.00	46.4	0.62	40313		279	19087				
lm4p1	23611	WEST CAMERON BLOCK 49	9432	LOUISIANA/3	WEST CAMERON	B	64	9344	25	H		0	0	0.00	0	0	3575	0.00	48.0	0.58	195496	0.0	238	30031	0	0	0.00	0.00
lm4p1	23611	EC002	824002	FEDERAL	EAST CAMERON	G	94	11800	29	C	PAR	40	140	0.28		223	5502	0.27	0.0	0.60	0	10.0	2	43	84	8523		0.65
lm4p1	23611	EC014	824014	FEDERAL	EAST CAMERON	G	68	12049	35	C	WD	73	1112	0.22		225	5879	0.25	0.0	0.61	0	48.1	5975	123942	103	2406		0.78
lm4p1	23611	EC033	824033	FEDERAL	EAST CAMERON	G	60	12947	38	D	WD	42	1313	0.20		258	6795	0.28	0.0	0.61	0	8.8	458	53966	117	11666		0.67
lm4p1	23611	HI052	848052	FEDERAL	HIGH ISLAND	G	59	8626	42	B	WD	63	643	0.27		178	4944	0.27	0.0	0.59	0	8.8	433	55941	81	2624		0.62
lm4p1	23611	HI111	848111	FEDERAL	HIGH ISLAND	G	74	10957	47	B	WD	17	2059	0.24		250	9314	0.41	0.0	0.63	0	6.3	121	19897	57	8517		0.38
lm4p1	23611	HI140	848140	FEDERAL	HIGH ISLAND	G	61	9227	50	B	WD	54	560	0.27		196	4333	0.17	0.0	0.62	0	18.7	560	38461	473	16806		0.80
lm4p1	23611	HI154	848154	FEDERAL	HIGH ISLAND	G	74	10174	52	L	WD	68	474	0.28		201	6629	0.24	0.0	0.64	0	42.3	2530	59555	7	451		0.65
lm4p1	23611	HI177	848177	FEDERAL	HIGH ISLAND	G	88	11045	51	B	WD	38	657	0.25		227	7022	0.40	0.0	0.62	0	16.4	200	10085	271	18603		0.58
lm4p1	23611	HI178	848178	FEDERAL	HIGH ISLAND	G	88	11308	53	C	COM	73	586	0.24		227	7017	0.18	33.0	0.61	1290	21.0	785	33217	0	0	0.11	0.30
lm4p1	23611	HI179	848179	FEDERAL	HIGH ISLAND	G	78	9507	58	B	WD	30	552	0.30		203	5872	0.30	0.0	0.60	0	6.7	240	35584	0	0		0.82
lm4p1	23611	MI487	873487	FEDERAL	MATAGORDA ISLAND	G	88	8621	64	B	WD	36	870	0.24		196	4024	0.29	0.0	0.60	0	2.2	63	27595	8	5094		0.64
lm4p1	23611	MI527	873527	FEDERAL	MATAGORDA ISLAND	G	79	9103	72	B	COM	101	2751	0.23		205	4280	0.39	0.0	0.60	0	3.0	425	179698	270	53991		0.59
lm4p1	23611	MI565	873565	FEDERAL	MATAGORDA ISLAND	G	80	7728	75	B	PAR	13	2078	0.25		209	3618	0.29	0.0	0.60	0	1.7	20	11992	7	3958		0.39
lm4p1	23611	MI568	873568	FEDERAL	MATAGORDA ISLAND	G	83	8583	81	B	PAR	54	1169	0.26		177	4036	0.21	0.0	0.58	0	1.9	34	23503	29	9755		0.26
lm4p1	23611	MI588	873588	FEDERAL	MATAGORDA ISLAND	G	87	8423	82	B	PAR	43	544	0.26		175	3932	0.27	0.0	0.60	0	3.4	73	23334	29	6442		0.68
lm4p1	23611	MI604	873604	FEDERAL	MATAGORDA ISLAND	G	88	8180	87	B	PAR	64	2617	0.27		168	3621	0.28	0.0	0.60	0	3.5	442	137784	161	35885		0.58
lm4p1	23611	MI623	873623	FEDERAL	MATAGORDA ISLAND	G	82	8413	82	C	PD	70	521	0.27		199	4810	0.34	0.0	0.61	0	7.2	172	25285	95	11979		0.52
lm4p1	23611	MI633	873633	FEDERAL	MATAGORDA ISLAND	G	88	7533	80	C	PAR	11	547	0.28		158	5062	0.27	0.0	0.62	0	6.3	13	1612	47	7860		0.59
lm4p1	23611	MI638	873638	FEDERAL	MATAGORDA ISLAND	G	89	8466	95	D	PAR	38	3948	0.23		213	3848	0.31	0.0	0.58	0	1.6	140	89115	43	26736		0.54
lm4p1	23611	MI651	873651	FEDERAL	MATAGORDA ISLAND	G	88	9481	105	B	PAR	63	1054	0.23		194	5607	0.34	0.0	0.60	0	3.0	6	36845	183	25526		0.49
lm4p1	23611	MI700	873700	FEDERAL	MATAGORDA ISLAND	G	79	8854	103	B	PAR	48	1529	0.25		181	4132	0.37	0.0	0.59	0	2.1	25	16263	83	34910		0.43
lm4p1	23611	MI703	873703	FEDERAL	MATAGORDA ISLAND	G	82	9433	125	B	PAR	48	3056	0.23		202	4401	0.28	0.0	0.63	0	2.0	166	76587	48	29403		0.42
lm4p1	23611	MI710	873710	FEDERAL	MATAGORDA ISLAND	G	93	9936	145	B	PAR	35	499	0.20		190	4638	0.37	0.0	0.60	0	3.1	0	0	45	14697		0.60
lm4p1	23611	MU754	875754	FEDERAL	MUSTANG ISLAND	G	85	6430	93	D	PAR	24	1051	0.29		150	3018	0.18	0.0	0.60	0	5.0	23	12528	152	22469		0.69
lm4p1	23611	MU782	875782	FEDERAL	MUSTANG ISLAND	G	84	8987	145	B	PAR	13	1413	0.23		178	4193	0.40	0.0	0.60	0	0.1	0	191	2	15527		0.58
lm4p1	23611	MU789	875789	FEDERAL	MUSTANG ISLAND	G	93	7275	115	B	WD	21	433	0.29		157	3398	0.16	0.0	0.60	0	1.7	6	1316	19	12984		0.70
