-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
USNO        49718.000    1995     1     1     0
USNO        52274.750    2001    12    31    18
USNO      1112189.893 -4842955.037  3985352.249
51711.50     0.470396     0.621446     3.032041
51711.75     0.248897     0.436189     2.794670
51712.00     0.205900     0.282256     2.940972
51712.25     0.241857     0.088030     1.989744
51712.50     0.522017     0.067602     1.401816
51712.75     0.592452    -0.093269     0.533734
51713.00     0.547700    -0.068403     0.207798
51713.25     0.508755     0.042071    -0.358386
51713.50     0.616877     0.205491    -0.145553
51713.75     0.475560     0.126658    -0.036467
51714.00     0.537093     0.124317     0.337179
51714.25     0.647691     0.133041    -0.196662
51714.50     1.014014     0.262697    -0.339186
51714.75     1.048709     0.185911    -0.595578
51715.00     1.171082     0.251522    -0.111807
51715.25     1.214971     0.248039    -0.367974
51715.50     1.503312     0.394587    -0.020884
51715.75     1.336756     0.366129     0.403001
51716.00     1.306183     0.473220     1.490336
51716.25     1.038986     0.503264     1.761264
51716.50     1.142226     0.617079     2.535956
51716.75     0.774260     0.520315     3.459776
51717.00     0.709523     0.470946     4.303469
51717.25     0.601763     0.356103     3.973995
51717.50     0.854725     0.455624     4.240046
51717.75     0.789050     0.324645     3.823709
51718.00     0.893374     0.293710     3.729044
51718.25     1.008264     0.238277     2.788991
51718.50     1.382243     0.341813     2.203103
51718.75     1.258435     0.281004     1.357735
51719.00     1.341748     0.370895     1.457783
51719.25     1.188026     0.397620     0.576745
51719.50     1.428176     0.549943     0.437173
51719.75     1.294361     0.528930     0.523566
51720.00     1.337046     0.572984     1.135053
51720.25     1.206417     0.536854     1.208289
51720.50     1.392315     0.581422     1.540926
51720.75     1.148075     0.426109     1.640205
51721.00     1.108678     0.397450     1.589820
51721.25     1.099868     0.372025     1.116902
51721.50     1.176582     0.464710     1.080269
51721.75     0.906034     0.408555     1.227617
51722.00     0.772181     0.342218     1.574002
51722.25     0.701088     0.271365     1.442722
51722.50     0.795018     0.262730     1.049087
51722.75     0.717818     0.161031     0.692580
51723.00     0.639771     0.161357     0.488080
51723.25     0.602840     0.178653     0.080499
51723.50     0.739097     0.299656     0.200689
51723.75     0.570058     0.249796     0.612683
51724.00     0.543327     0.299094     1.423873
51724.25     0.408514     0.311546     1.677241
51724.50     0.484361     0.434921     2.126168
51724.75     0.283686     0.365487     2.227098
51725.00     0.235615     0.370280     2.417204
51725.25     0.207203     0.293422     1.841085
51725.50     0.294176     0.353806     1.170427
51725.75     0.135656     0.269160     0.491310
51726.00     0.301510     0.335880     0.818571
51726.25     0.254850     0.294907     0.095150
51726.50     0.315904     0.356365    -0.262092
51726.75     0.132044     0.314727    -0.467974
51727.00     0.167273     0.381880     0.145153
51727.25     0.017648     0.364525    -0.317783
51727.50     0.251316     0.472368    -0.217756
51727.75     0.205451     0.470627    -0.010127
51728.00     0.285725     0.497821     0.352949
51728.25     0.145786     0.499047    -0.055560
51728.50     0.353775     0.605783     0.051701
51728.75     0.200501     0.550465     0.236460
51729.00     0.257329     0.542870     0.769745
51729.25     0.258849     0.519436     0.778005
51729.50     0.419756     0.559857     0.977463
51729.75     0.334362     0.428212     1.350957
51730.00     0.448553     0.408760     2.004274
51730.25     0.475328     0.341741     1.674695
51730.50     0.718559     0.405604     1.731656
51730.75     0.688782     0.343652     1.799666
51731.00     0.795660     0.335098     2.181867
51731.25     0.896121     0.364606     2.031690
51731.50     1.165861     0.485898     2.006328
51731.75     1.075990     0.443460     1.654343
51732.00     1.268982     0.530661     1.998041
51732.25     1.385932     0.529210     1.406827
51732.50     1.504557     0.577929     0.763630
51732.75     1.328949     0.441236     0.062757
51733.00     1.483187     0.481960    -0.120810
51733.25     1.448394     0.442806    -0.971642
51733.50     1.505841     0.476171    -1.421729
51733.75     1.343115     0.471622    -1.030320
51734.00     1.434493     0.530118    -0.061801
51734.25     1.429968     0.579759     0.290890
51734.50     1.575706     0.691014     1.177174
51734.75     1.407789     0.647475     2.235850
51735.00     1.448980     0.704822     3.403800
51735.25     1.453130     0.668920     3.636452
51735.50     1.547780     0.737840     3.790433
51735.75     1.503890     0.667586     3.470291
51736.00     1.648550     0.708757     3.637405
51736.25     1.699765     0.693495     3.413232
51736.50     1.915155     0.755981     3.064247
51736.75     1.710699     0.658260     2.674212
51737.00     1.645368     0.690688     2.820434
51737.25     1.462883     0.630276     1.959579
51737.50     1.553791     0.739265     1.672895
51737.75     1.249486     0.641730     1.108840
51738.00     1.186897     0.677503     1.491020
51738.25     1.025433     0.669163     1.048597
51738.50     1.215132     0.785885     1.386332
51738.75     1.075124     0.708603     1.706431
51739.00     1.136563     0.756980     2.489142
51739.25     1.145772     0.728254     2.470981
51739.50     1.482047     0.877294     3.384608
51739.75     1.387376     0.843935     3.686259
51740.00     1.575750     0.908613     4.593838
51740.25     1.609155     0.927530     5.214362
51740.50     1.883777     1.008762     5.870398
51740.75     1.766799     0.915214     5.432677
51741.00     1.878415     0.918902     5.690641
51741.25     1.609519     0.804941     5.019019
51741.50     1.812161     0.828014     4.594204
51741.75     1.488417     0.628620     3.884825
51742.00     1.483899     0.554725     3.343584
51742.25     1.273346     0.423059     2.371073
51742.50     1.497221     0.458550     2.066524
51742.75     1.235351     0.328333     1.350679
51743.00     1.160410     0.323706     1.682649
51743.25     1.222696     0.335469     1.837314
51743.50     1.473400     0.421145     1.826420
51743.75     1.420283     0.355523     2.006960
51744.00     1.635068     0.414100     2.410953
51744.25     1.760706     0.456969     2.191571
51744.50     1.846318     0.542025     2.296257
51744.75     1.733669     0.487204     2.533013
51745.00     1.731086     0.456701     3.128359
51745.25     1.480340     0.335827     2.937940
51745.50     1.493795     0.334495     2.742247
51745.75     1.217096     0.214942     2.487379
51746.00     0.981405     0.226778     2.709259
51746.25     0.778278     0.192860     2.422009
51746.50     0.995081     0.263935     2.582959
51746.75     0.778992     0.161417     2.230759
51747.00     0.848472     0.208610     2.450069
51747.25     0.761433     0.148260     1.554328
51747.50     0.907845     0.217792     1.004379
51747.75     0.826086     0.120500     0.192196
51748.00     1.045367     0.152566     0.220645
51748.25     1.104706     0.143185    -0.570114
51748.50     1.495208     0.260299    -0.570767
51748.75     1.495822     0.205389    -0.714421
51749.00     1.601480     0.302392    -0.171440
51749.25     1.474077     0.338845    -0.463942
51749.50     1.698463     0.469829    -0.176384
51749.75     1.526838     0.403195    -0.488311
51750.00     1.364882     0.396121    -0.428838
51750.25     1.423409     0.396674    -0.747980
51750.50     1.640878     0.509925    -0.840052
51750.75     1.502983     0.427061    -1.224818
51751.00     1.547053     0.449414    -0.970214
51751.25     1.550368     0.409168    -1.348686
51751.50     1.562549     0.442976    -1.464457
51751.75     1.360257     0.353462    -1.434311
51752.00     1.315223     0.341627    -0.886051
51752.25     1.088193     0.303899    -1.044025
51752.50     1.120452     0.397238    -0.873099
51752.75     0.916187     0.327851    -0.884276
51753.00     0.925502     0.362160    -0.242917
51753.25     0.794211     0.355962    -0.345946
51753.50     1.061114     0.496152     0.056979
51753.75     0.828164     0.406501    -0.016536
51754.00     0.876678     0.427105     0.462596
51754.25     0.858822     0.413299     0.173162
51754.50     1.070961     0.543002     0.407945
51754.75     0.845680     0.366010    -0.112353
51755.00     0.939951     0.373005     0.181967
51755.25     0.950191     0.358416     0.073554
51755.50     1.083531     0.439868    -0.003541
51755.75     0.873517     0.336933    -0.152666
51756.00     0.937973     0.346907     0.421311
51756.25     0.866591     0.333765    -0.159018
51756.50     1.093904     0.451716    -0.059370
51756.75     0.834749     0.340828    -0.126326
51757.00     0.864788     0.346373     0.186182
51757.25     0.851511     0.319959     0.117697
51757.50     1.007495     0.414299     0.584226
51757.75     0.732795     0.305141     0.491144
51758.00     0.888526     0.342532     1.170529
51758.25     0.918827     0.296068     1.056663
51758.50     1.263054     0.397925     1.456811
51758.75     1.291211     0.333074     1.574025
51759.00     1.406177     0.350500     2.301321
51759.25     1.364213     0.296464     1.789899
51759.50     1.608993     0.334243     1.830995
51759.75     1.504563     0.228004     1.667574
51760.00     1.490996     0.168143     1.943329
51760.25     1.288330     0.119367     1.380149
51760.50     1.276505     0.155620     1.176757
51760.75     0.989755     0.076903     0.921784
51761.00     1.069872     0.094190     1.401028
51761.25     0.832038     0.079504     0.996256
51761.50     1.020724     0.208475     1.081304
51761.75     0.643345     0.155993     0.991888
51762.00     0.828688     0.316719     1.577490
51762.25     0.716798     0.405578     1.642266
51762.50     0.871466     0.557916     1.783432
51762.75     0.639670     0.479485     2.087857
51763.00     0.685803     0.417629     2.473769
51763.25     0.536169     0.324018     2.082996
51763.50     0.806738     0.395592     1.869156
51763.75     0.673450     0.261870     1.751805
51764.00     0.664793     0.187639     1.659591
51764.25     0.537062     0.106613     1.466038
51764.50     0.838762     0.226572     1.361650
51764.75     0.593039     0.131268     0.978649
51765.00     0.599307     0.219301     1.595156
51765.25     0.541523     0.248566     1.667595
51765.50     0.605864     0.313309     1.521848
51765.75     0.332381     0.241484     1.398594
51766.00     0.344061     0.273081     2.277054
51766.25     0.246165     0.229876     1.935012
51766.50     0.469993     0.320089     1.281926
51766.75     0.290291     0.308541     0.866706
51767.00     0.350907     0.387503     1.220294
51767.25     0.272595     0.366235     1.035322
51767.50     0.453936     0.462784     1.089504
51767.75     0.372496     0.401627     1.023438
51768.00     0.315474     0.383966     1.023723
51768.25     0.194194     0.333169     1.100292
51768.50     0.386856     0.423978     1.422892
51768.75     0.200478     0.288497     1.211367
51769.00     0.199476     0.286374     1.504733
51769.25     0.078661     0.239137     1.160277
51769.50     0.163540     0.287193     1.183619
51769.75    -0.107081     0.141899     0.653141
51770.00    -0.001594     0.186428     0.894965
51770.25    -0.022998     0.180622     0.446756
51770.50     0.116273     0.248375    -0.031743
51770.75     0.033889     0.180363    -0.528085
51771.00     0.296900     0.273498    -0.235888
51771.25     0.157274     0.202215    -0.994588
51771.50     0.341975     0.289463    -1.018781
51771.75     0.139555     0.256228    -0.818404
51772.00     0.033182     0.226503    -0.260339
51772.25    -0.245622     0.158295     0.020550
51772.50    -0.061420     0.152617     0.102449
51772.75    -0.121689     0.034458    -0.295008
51773.00     0.054355     0.080813    -0.206372
51773.25    -0.019545     0.048740    -0.749284
51773.50     0.228629     0.181285    -0.617932
51773.75    -0.004810     0.125034    -0.619914
51774.00     0.016597     0.187249     0.120603
51774.25    -0.022161     0.191697     0.246569
51774.50     0.091169     0.256914     0.734725
51774.75     0.018596     0.061120     0.660657
51775.00     0.059807    -0.018326     0.569126
51775.25     0.093549    -0.109065    -0.508298
51775.50     0.297589     0.016009    -0.974523
51775.75     0.274251    -0.050032    -1.400237
51776.00     0.523771     0.000338    -1.187866
51776.25     0.593595    -0.005030    -1.788095
51776.50     0.981030     0.125722    -2.009383
51776.75     0.740623     0.053667    -2.412599
51777.00     0.860120     0.092624    -2.143722
51777.25     0.893872     0.093289    -2.722878
51777.50     1.016549     0.149881    -3.065665
51777.75     0.674522     0.022372    -3.302026
51778.00     0.739073     0.066534    -2.733926
51778.25     0.569835     0.007765    -3.114687
51778.50     0.713842     0.113274    -3.041760
51778.75     0.382143     0.010291    -2.932054
51779.00     0.415930     0.088189    -2.157115
51779.25     0.071679     0.035370    -2.422546
51779.50     0.106179     0.127131    -1.843625
51779.75    -0.158184     0.059563    -1.084992
51780.00    -0.025466     0.046021    -0.562796
51780.25    -0.025266     0.084824    -0.478579
51780.50     0.264215     0.151410    -0.334439
51780.75     0.214746     0.062749    -0.328068
