-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SIO3        49718.000    1995     1     1     0
SIO3        52274.750    2001    12    31    18
SIO3     -2455456.521 -4767480.705  3441383.654
51771.50     0.429159     0.290930    -0.437938
51771.75     0.543463     0.402495    -1.265679
51772.00     0.525461     0.203214    -0.639915
51772.25     0.614279     0.365437    -1.213040
51772.50     0.550565     0.383118    -0.951780
51772.75     0.552849     0.399648    -1.461556
51773.00     0.471810     0.137104    -0.526954
51773.25     0.445887     0.302072    -0.863938
51773.50     0.343037     0.260571    -0.343831
51773.75     0.367210     0.328835    -0.929919
51774.00     0.213440     0.097537    -0.022238
51774.25     0.235493     0.228786    -0.322969
51774.50     0.132712     0.259219     0.017246
51774.75     0.185194     0.323016    -0.778200
51775.00     0.060065     0.087842     0.136033
51775.25     0.115832     0.256795    -0.356425
51775.50     0.040101     0.239061     0.087278
51775.75     0.110671     0.285584    -0.548269
51776.00     0.058329     0.052940     0.188930
51776.25     0.108700     0.201615    -0.233938
51776.50     0.103925     0.177105     0.116538
51776.75     0.143966     0.255221    -0.517929
51777.00     0.054243     0.014463     0.375095
51777.25     0.072699     0.122963     0.183744
51777.50     0.035255     0.191005     0.399314
51777.75     0.095440     0.241332    -0.217163
51778.00    -0.002441     0.048956     0.556883
51778.25     0.031941     0.201821     0.083224
51778.50     0.017556     0.226981     0.333994
51778.75     0.113825     0.279281    -0.410715
51779.00    -0.004156     0.059196     0.367439
51779.25     0.115659     0.268817    -0.334775
51779.50     0.222380     0.319263    -0.507765
51779.75     0.291745     0.371764    -1.206071
51780.00     0.257811     0.186303    -0.527142
51780.25     0.337717     0.370893    -1.171105
51780.50     0.351867     0.385289    -1.094419
51780.75     0.368282     0.401973    -1.648452
51781.00     0.276760     0.212951    -0.925846
51781.25     0.279193     0.337064    -1.234214
51781.50     0.259681     0.359764    -1.063752
51781.75     0.243881     0.301369    -1.306181
51782.00     0.068274    -0.030103    -0.094287
51782.25     0.020428     0.062921    -0.202921
51782.50    -0.028412    -0.040244     0.412040
51782.75    -0.031906    -0.015208    -0.026646
51783.00    -0.149785    -0.374378     1.291160
51783.25    -0.112085    -0.214381     0.924346
51783.50    -0.174837    -0.229302     1.269733
51783.75    -0.156115    -0.193442     0.788210
51784.00    -0.214712    -0.341516     1.349406
51784.25    -0.085820    -0.130694     0.652354
51784.50    -0.014524    -0.078443     0.579908
51784.75     0.027545     0.022471    -0.260705
51785.00    -0.035783    -0.141210     0.394158
51785.25     0.024204     0.021089    -0.128367
51785.50    -0.010142     0.084018     0.027565
51785.75     0.035275     0.160433    -0.649165
51786.00    -0.091310    -0.041397     0.067972
51786.25    -0.050934     0.100547    -0.435891
51786.50    -0.106117     0.064620    -0.030571
51786.75    -0.130716     0.106516    -0.497800
51787.00    -0.245604    -0.192954     0.677428
51787.25    -0.143933    -0.024280     0.074822
51787.50    -0.218483    -0.021581     0.566804
51787.75    -0.167062     0.034133    -0.076866
51788.00    -0.226426    -0.121356     0.480313
51788.25    -0.131157     0.039415     0.036630
51788.50    -0.196583     0.083610     0.262044
51788.75    -0.123824     0.137015    -0.470133
51789.00    -0.183809    -0.034928     0.210676
51789.25    -0.128876     0.040351     0.045010
51789.50    -0.137779     0.041481     0.313178
51789.75    -0.093281     0.049235    -0.294369
51790.00    -0.214839    -0.166743     0.560586
51790.25    -0.121783    -0.040681     0.109099
51790.50    -0.143206    -0.058486     0.481105
51790.75    -0.091605    -0.020327    -0.192769
51791.00    -0.135003    -0.248418     0.629601
51791.25    -0.028639    -0.052657     0.058975
51791.50    -0.079809    -0.002977     0.327268
51791.75    -0.040025     0.066209    -0.318594
51792.00    -0.094966    -0.065560     0.241091
51792.25    -0.071979     0.090945    -0.132218
51792.50    -0.151756     0.127764     0.238803
51792.75    -0.081652     0.176888    -0.469640
51793.00    -0.148893    -0.019849     0.277796
51793.25    -0.084643     0.110792    -0.170725
51793.50    -0.091796     0.144205    -0.047204
51793.75    -0.037862     0.181026    -0.853900
51794.00    -0.210121    -0.062816     0.117257
51794.25    -0.179948     0.059479    -0.196201
51794.50    -0.299856     0.001453     0.317690
51794.75    -0.379791    -0.000466    -0.107177
51795.00    -0.583535    -0.274433     0.976447
51795.25    -0.638851    -0.210724     0.918987
51795.50    -0.744614    -0.293598     1.414989
51795.75    -0.822164    -0.286479     1.031831
51796.00    -0.904533    -0.559902     2.000252
51796.25    -0.789617    -0.436989     1.537664
51796.50    -0.844786    -0.394047     1.661168
51796.75    -0.728137    -0.327566     0.853804
51797.00    -0.798481    -0.489724     1.491665
51797.25    -0.690281    -0.254961     0.622573
51797.50    -0.674433    -0.186114     0.638723
51797.75    -0.620130    -0.115844    -0.241678
51798.00    -0.657186    -0.260083     0.270285
51798.25    -0.488715    -0.119493    -0.339837
51798.50    -0.494189    -0.081181    -0.118043
51798.75    -0.405976    -0.064870    -0.736904
51799.00    -0.474482    -0.287419     0.225379
51799.25    -0.348222    -0.136433    -0.216495
51799.50    -0.341188    -0.092919     0.015772
51799.75    -0.245510    -0.070400    -0.414416
51800.00    -0.270217    -0.299561     0.554081
51800.25    -0.135522    -0.125396     0.249684
51800.50    -0.080774    -0.088702     0.499161
51800.75     0.045774    -0.038898    -0.109104
51801.00     0.016006    -0.221269     0.570386
51801.25     0.156905    -0.011951    -0.090324
51801.50     0.216720     0.065122    -0.050668
51801.75     0.291587     0.152404    -0.744569
51802.00     0.164292    -0.104905     0.301799
51802.25     0.218312     0.053965    -0.105406
51802.50     0.189042     0.051251     0.175278
51802.75     0.158282     0.091301    -0.327297
51803.00     0.082483    -0.251140     0.790646
51803.25     0.121687    -0.081278     0.411319
51803.50     0.097514    -0.017440     0.517707
51803.75     0.096451    -0.024486     0.067901
51804.00    -0.023897    -0.276611     1.033931
51804.25    -0.004594    -0.123767     0.627401
51804.50     0.002830    -0.034860     0.523328
51804.75     0.004215    -0.027914    -0.019721
51805.00    -0.102097    -0.308486     0.964112
51805.25    -0.024314    -0.154311     0.383692
51805.50    -0.058889    -0.109308     0.407849
51805.75     0.008927    -0.119719    -0.062879
51806.00    -0.034641    -0.416208     1.010014
51806.25     0.054201    -0.300166     0.629936
51806.50    -0.004629    -0.378625     1.306564
51806.75     0.023752    -0.380592     0.794741
51807.00    -0.022089    -0.615893     1.707460
51807.25     0.015569    -0.480310     1.464090
51807.50     0.007125    -0.467571     1.701920
51807.75     0.009924    -0.353378     0.984220
51808.00    -0.136704    -0.551802     1.963147
51808.25    -0.154264    -0.438052     1.758920
51808.50    -0.194906    -0.440744     2.154414
51808.75    -0.222055    -0.479289     1.945780
51809.00    -0.278192    -0.692333     2.815145
51809.25    -0.239140    -0.562886     2.431107
51809.50    -0.301640    -0.562225     2.882790
51809.75    -0.310719    -0.470444     1.988579
51810.00    -0.325232    -0.590665     2.385834
51810.25    -0.221833    -0.373102     1.565001
51810.50    -0.179191    -0.296776     1.502701
51810.75     0.022693    -0.139371     0.277662
51811.00     0.098777    -0.229362     0.623079
51811.25     0.328218    -0.040257    -0.090390
51811.50     0.395048     0.043951    -0.163780
51811.75     0.555251     0.149883    -1.118965
51812.00     0.457571    -0.016790    -0.169969
51812.25     0.518891     0.179257    -0.607697
51812.50     0.481015     0.192634    -0.351539
51812.75     0.448123     0.231421    -0.908865
51813.00     0.241766    -0.035555     0.341320
51813.25     0.311819     0.086886    -0.043081
51813.50     0.220390     0.107594     0.430389
51813.75     0.248398     0.184709    -0.122216
51814.00     0.242062     0.042289     0.575269
51814.25     0.383834     0.229945    -0.026529
51814.50     0.416179     0.281174     0.064249
51814.75     0.491597     0.382396    -0.802820
51815.00     0.423148     0.217854    -0.057351
51815.25     0.462017     0.326031    -0.351745
51815.50     0.390725     0.334438    -0.029178
51815.75     0.366644     0.323488    -0.552408
51816.00     0.212339     0.028188     0.399154
51816.25     0.156824     0.071890     0.356147
51816.50     0.091410     0.029020     0.647462
51816.75     0.047578    -0.012268     0.363880
51817.00    -0.113047    -0.257376     1.359535
51817.25    -0.105169    -0.108915     0.917153
51817.50    -0.166181    -0.207361     1.514876
51817.75    -0.161780    -0.181784     0.899007
51818.00    -0.243964    -0.392759     1.687165
51818.25    -0.222741    -0.280451     1.398269
51818.50    -0.242079    -0.318617     1.719451
51818.75    -0.191861    -0.273955     0.965518
51819.00    -0.221337    -0.475110     1.677664
51819.25    -0.067795    -0.349593     1.233343
51819.50    -0.037849    -0.253042     1.240688
51819.75     0.049605    -0.249766     0.689698
51820.00     0.045889    -0.432164     1.358812
51820.25     0.149272    -0.279334     0.922422
51820.50     0.159577    -0.253640     1.246121
51820.75     0.274444    -0.171141     0.520979
51821.00     0.233531    -0.324036     1.305309
51821.25     0.297019    -0.230403     1.112476
51821.50     0.284221    -0.206827     1.353618
51821.75     0.417827    -0.173729     0.673409
51822.00     0.385591    -0.332171     1.366574
51822.25     0.533946    -0.179792     0.772209
51822.50     0.510036    -0.134392     1.121466
51822.75     0.598326    -0.013225     0.177997
51823.00     0.514203    -0.145668     0.865702
51823.25     0.574115     0.056658     0.262962
51823.50     0.530127     0.151837     0.391769
51823.75     0.542911     0.250719    -0.297100
51824.00     0.469525     0.119954     0.392185
51824.25     0.549744     0.286235    -0.045152
51824.50     0.542811     0.395141     0.012859
51824.75     0.556594     0.459320    -0.705460
51825.00     0.461904     0.378746    -0.253105
51825.25     0.483626     0.498670    -0.629147
51825.50     0.407083     0.558819    -0.433876
51825.75     0.404783     0.610617    -1.171532
51826.00     0.247041     0.446040    -0.352662
51826.25     0.252539     0.555655    -0.615922
51826.50     0.165976     0.509917    -0.018682
51826.75     0.156496     0.504951    -0.503543
51827.00    -0.109709     0.169749     0.881773
51827.25    -0.179989     0.165343     0.988120
51827.50    -0.284529     0.121517     1.393884
51827.75    -0.284006     0.092424     0.888421
51828.00    -0.320269    -0.084897     1.402480
51828.25    -0.183971     0.078690     0.570129
51828.50    -0.225009     0.098141     0.656492
51828.75    -0.120427     0.134668    -0.245587
51829.00    -0.059864     0.004742     0.042371
51829.25     0.082605     0.214882    -0.666020
51829.50     0.137527     0.260951    -0.592118
51829.75     0.254175     0.297354    -1.418917
51830.00     0.215691     0.108592    -0.667515
51830.25     0.348552     0.236036    -1.104824
51830.50     0.304734     0.270193    -0.841389
51830.75     0.324293     0.283325    -1.340493
51831.00     0.230917     0.000303    -0.203533
51831.25     0.279462     0.104264    -0.458996
51831.50     0.200845     0.136032    -0.130753
51831.75     0.213130     0.148775    -0.570379
51832.00     0.056320    -0.037485     0.248088
51832.25     0.118138     0.144741    -0.215926
51832.50     0.078556     0.104106     0.266238
51832.75     0.054137     0.205225    -0.506004
51833.00    -0.004460    -0.006151     0.298042
51833.25     0.125448     0.129887    -0.326800
51833.50     0.115141     0.148143     0.019324
51833.75     0.233868     0.190761    -0.706076
51834.00     0.135932     0.034792    -0.070406
51834.25     0.218329     0.186925    -0.462962
51834.50     0.236022     0.249157    -0.218506
51834.75     0.310922     0.323532    -0.860754
51835.00     0.153707     0.163636     0.013177
51835.25     0.219741     0.319349    -0.426823
51835.50     0.204360     0.326541    -0.201620
51835.75     0.211112     0.299794    -0.693963
51836.00     0.117175     0.045903     0.043934
51836.25     0.177021     0.140239    -0.271526
51836.50     0.144926     0.062535     0.229858
51836.75     0.194510     0.058065    -0.297343
51837.00     0.084053    -0.154320     0.582701
51837.25     0.097785     0.024722     0.142922
51837.50     0.029680     0.016302     0.700017
51837.75    -0.050183     0.083113     0.143549
51838.00    -0.195159    -0.160448     1.103910
51838.25    -0.204589    -0.137804     1.114127
51838.50    -0.213086    -0.191481     1.591086
51838.75    -0.193899    -0.223955     1.223168
51839.00    -0.188686    -0.399982     2.028184
51839.25    -0.013394    -0.241106     1.560323
51839.50     0.076938    -0.151409     1.641670
51839.75     0.169861    -0.019238     0.903365
51840.00     0.132861     0.003805     1.074807
51840.25     0.271454     0.212287     0.403101
51840.50     0.278033     0.258730     0.286440
51840.75     0.310399     0.411861    -0.737529
51841.00     0.282788     0.404472    -0.720299
51841.25     0.455455     0.541213    -1.516157
51841.50     0.432815     0.586676    -1.602466
51841.75     0.463948     0.587986    -2.166243
