-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
ATL1        49718.000    1995     1     1     0
ATL1        52274.750    2001    12    31    18
ATL1       505865.080 -5273284.628  3540689.627
51978.75    -0.373799     0.211659    -0.008659
51979.00    -0.473911     0.323122     1.147757
51979.25    -0.512863     0.298638     0.815584
51979.50    -0.474013     0.264108     0.348391
51979.75    -0.354240     0.280741    -0.594551
51980.00    -0.293528     0.449245     0.186048
51980.25    -0.274085     0.566760     0.699962
51980.50    -0.383985     0.725761     1.374857
51980.75    -0.628520     0.717990     2.270771
51981.00    -0.735874     0.618763     4.186175
51981.25    -0.912595     0.277934     4.530007
51981.50    -1.010074     0.038799     4.466273
51981.75    -1.035574    -0.047799     3.487631
51982.00    -0.880048    -0.026872     3.356129
51982.25    -0.815383     0.052375     2.351967
51982.50    -0.696280     0.123892     2.259418
51982.75    -0.488526     0.212386     2.097685
51983.00    -0.323135     0.343448     2.579742
51983.25    -0.173510     0.405128     3.970698
51983.50    -0.088160     0.350688     5.767298
51983.75    -0.212626     0.154104     5.406629
51984.00    -0.203215     0.287822     5.073395
51984.25    -0.284633     0.253506     4.311767
51984.50    -0.275972     0.090642     3.795627
51984.75    -0.174655    -0.074014     2.439772
51985.00     0.007513    -0.089777     1.845594
51985.25     0.136285    -0.232185     0.140905
51985.50     0.205520    -0.278336    -0.838755
51985.75     0.382253    -0.339327    -1.846561
51986.00     0.482402    -0.285192    -1.932128
51986.25     0.681984    -0.325999    -2.606077
51986.50     0.721091    -0.236005    -2.714582
51986.75     0.854560    -0.173112    -3.528885
51987.00     0.831231    -0.057600    -2.727888
51987.25     0.882501    -0.039159    -3.106298
51987.50     0.922348     0.001235    -3.088086
51987.75     0.937170     0.022042    -2.804138
51988.00     0.964943     0.024666    -1.877583
51988.25     1.080859    -0.057305    -0.721025
51988.50     1.103820    -0.084655     1.425184
51988.75     0.932346    -0.135499     1.961724
51989.00     0.770390    -0.150434     2.329721
51989.25     0.582552    -0.331179     2.424436
51989.50     0.405762    -0.380606     2.672166
51989.75     0.365829    -0.413197     2.158480
51990.00     0.328285    -0.338111     2.189157
51990.25     0.307859    -0.335131     1.740218
51990.50     0.270762    -0.327719     1.354547
51990.75     0.371615    -0.289445     0.981627
51991.00     0.387602    -0.190425     1.433478
51991.25     0.355061    -0.229537     1.011127
51991.50     0.292776    -0.231206     0.627918
51991.75     0.321211    -0.257098     0.288988
51992.00     0.275035    -0.143824     1.139182
51992.25     0.266464    -0.233868     0.732154
51992.50     0.203849    -0.338753     0.717603
51992.75     0.331179    -0.490020     0.176827
51993.00     0.437354    -0.454461     0.358502
51993.25     0.531475    -0.562765    -0.427730
51993.50     0.433657    -0.575353    -0.761211
51993.75     0.320921    -0.549133    -1.221623
51994.00     0.255726    -0.412565    -0.560683
51994.25     0.270110    -0.479074    -0.906746
51994.50     0.218738    -0.478040    -1.665842
51994.75     0.239465    -0.438682    -2.570845
51995.00     0.211964    -0.278965    -1.937668
51995.25     0.187447    -0.257925    -2.581013
51995.50     0.198844    -0.173433    -3.058686
51995.75     0.177877    -0.132363    -3.576287
51996.00     0.134965     0.077984    -2.517342
51996.25     0.094250     0.178035    -2.810793
51996.50     0.059931     0.342854    -2.329400
51996.75    -0.025932     0.510685    -1.674386
51997.00     0.038650     0.592577     0.034633
51997.25     0.144490     0.521149     0.675455
51997.50     0.205682     0.564143     1.980564
51997.75     0.312243     0.410273     3.300915
51998.00     0.080436     0.328629     4.227285
51998.25     0.041668     0.277386     3.945091
51998.50     0.002700     0.294102     3.898274
51998.75     0.000199     0.250161     3.436656
51999.00    -0.001381     0.194035     3.665210
51999.25    -0.050913     0.086097     3.327071
51999.50    -0.112702     0.006057     3.060078
51999.75    -0.181169    -0.026970     2.900539
52000.00    -0.275025     0.057923     3.547061
52000.25    -0.428788    -0.005685     3.624413
52000.50    -0.523120    -0.104248     4.037288
52000.75    -0.349474    -0.164562     2.415704
52001.00    -0.224942     0.164508     2.136317
52001.25    -0.174562     0.265372     0.975425
52001.50    -0.167546     0.332924     0.213180
52001.75    -0.086840     0.379158    -0.158857
52002.00    -0.051983     0.481487     1.038419
52002.25     0.030315     0.359491     0.472718
52002.50     0.039390     0.308615     0.334535
52002.75     0.174470     0.217621    -0.616451
52003.00     0.275071     0.153059    -0.497847
52003.25     0.443029     0.119810    -1.305529
52003.50     0.484999     0.132417    -1.975993
52003.75     0.420913     0.220078    -2.739467
52004.00     0.281424     0.282632    -2.142501
52004.25     0.200159     0.277276    -2.874580
52004.50     0.068882     0.334040    -2.978768
52004.75    -0.065262     0.350099    -3.057355
52005.00    -0.199973     0.444492    -1.796122
52005.25    -0.278176     0.376144    -1.565049
52005.50    -0.378389     0.394320    -1.088782
52005.75    -0.361840     0.382202    -0.805844
52006.00    -0.307864     0.478002     0.443750
52006.25    -0.303230     0.456559     0.003407
52006.50    -0.261236     0.470332     0.179518
52006.75    -0.270731     0.432635    -0.292028
52007.00    -0.289270     0.411083     0.388969
52007.25    -0.257606     0.306004     0.292422
52007.50    -0.260408     0.244524     0.249654
52007.75    -0.248641     0.175718     0.165377
52008.00    -0.227120     0.224910     1.038120
52008.25    -0.210309     0.134515     1.031863
52008.50    -0.163605     0.135860     0.968031
52008.75    -0.161958     0.158586     1.228277
52009.00    -0.114700     0.234787     2.112047
52009.25    -0.012552     0.251511     1.574332
52009.50     0.018126     0.305967     1.165977
52009.75     0.077658     0.394875     1.092345
52010.00     0.115303     0.526030     2.044533
52010.25     0.092870     0.551692     1.748755
52010.50     0.046595     0.619912     1.578229
52010.75    -0.023240     0.670665     1.017615
52011.00    -0.158071     0.716369     1.590270
52011.25    -0.288285     0.520247     0.995681
52011.50    -0.323345     0.358576     0.676061
52011.75    -0.368558     0.198481     0.260052
52012.00    -0.256622     0.157626     0.827229
52012.25    -0.204952     0.026073     0.463421
52012.50    -0.133776    -0.086092     0.146204
52012.75     0.005869    -0.184182    -0.300536
52013.00     0.092091    -0.141643     0.032151
52013.25     0.164517    -0.081454    -0.335494
52013.50     0.197021    -0.040214    -0.465669
52013.75     0.209713     0.033129    -0.131328
52014.00     0.211318     0.091713     0.947309
52014.25     0.187098     0.094486     1.972200
52014.50     0.136916     0.047222     2.265854
52014.75     0.127108    -0.217044     2.443721
52015.00     0.274858    -0.344545     2.871454
52015.25     0.439941    -0.517595     1.803812
52015.50     0.419649    -0.581075     0.973250
52015.75     0.477914    -0.588189    -0.108511
52016.00     0.472715    -0.538411     0.440734
52016.25     0.442071    -0.671194    -0.009752
52016.50     0.399576    -0.822343    -0.364008
52016.75     0.535226    -0.886191    -1.923253
52017.00     0.401878    -0.632020    -2.124158
52017.25     0.281576    -0.613339    -3.223884
52017.50     0.165554    -0.560567    -3.481747
52017.75     0.081400    -0.367906    -3.385806
52018.00    -0.060612    -0.056009    -2.037092
52018.25    -0.150931     0.093550    -2.183930
52018.50    -0.158868     0.223635    -2.495896
52018.75    -0.186982     0.322799    -2.527233
52019.00    -0.195311     0.453369    -1.514381
52019.25    -0.165413     0.440916    -2.129294
52019.50    -0.188598     0.456114    -2.617066
52019.75    -0.163681     0.456004    -2.892096
52020.00    -0.081057     0.519284    -1.782229
52020.25     0.028916     0.426719    -2.787875
52020.50     0.062140     0.386708    -3.436324
52020.75     0.069390     0.325236    -4.283770
52021.00     0.116756     0.331366    -3.468889
52021.25     0.186497     0.281599    -4.207309
52021.50     0.259177     0.287931    -4.505892
52021.75     0.218299     0.331044    -4.588525
52022.00     0.122543     0.440882    -2.752495
52022.25     0.049538     0.370515    -2.849041
52022.50    -0.046706     0.253246    -2.340143
52022.75    -0.155661     0.125833    -2.191218
52023.00    -0.214384     0.011291    -0.577204
52023.25    -0.231211    -0.237724    -0.884246
52023.50    -0.110210    -0.406929    -0.842288
52023.75     0.059383    -0.530685    -1.246507
52024.00     0.158429    -0.438454    -0.874485
52024.25     0.219451    -0.481314    -1.240540
52024.50     0.205091    -0.446276    -1.248423
52024.75     0.196040    -0.358957    -1.817803
52025.00     0.126421    -0.187527    -1.382524
52025.25     0.084493    -0.184434    -1.852897
52025.50     0.036460    -0.235313    -2.378883
52025.75     0.046440    -0.151551    -2.656326
52026.00    -0.027469    -0.066508    -1.675459
52026.25     0.023482    -0.129733    -2.167833
52026.50     0.077425    -0.151983    -2.643542
52026.75     0.149016    -0.122385    -2.612029
52027.00     0.126854    -0.009351    -1.387177
52027.25     0.223714    -0.040834    -2.344531
52027.50     0.343982    -0.012615    -2.804607
52027.75     0.381086     0.054422    -2.751853
52028.00     0.353460     0.207076    -2.133619
52028.25     0.398908     0.218428    -3.081854
52028.50     0.358259     0.263628    -3.853332
52028.75     0.186014     0.335418    -4.361310
52029.00    -0.020828     0.377274    -3.390009
52029.25    -0.070998     0.259801    -3.920798
52029.50    -0.101201     0.185913    -4.292366
52029.75    -0.200986     0.180550    -3.781069
52030.00    -0.289030     0.245660    -2.055621
52030.25    -0.322887     0.220921    -1.703944
52030.50    -0.350589     0.221450    -1.390770
52030.75    -0.309846     0.287727    -0.549862
52031.00    -0.251344     0.373004     0.723495
52031.25    -0.179417     0.318248     0.541500
52031.50    -0.075709     0.303829     0.206530
52031.75     0.072944     0.288129    -0.286388
52032.00     0.132510     0.311785    -0.035980
52032.25     0.271104     0.184391    -1.294652
52032.50     0.334975     0.107238    -2.394613
52032.75     0.389736     0.068038    -2.845009
52033.00     0.311300     0.119185    -1.886044
52033.25     0.356227     0.046313    -2.588375
52033.50     0.347248     0.054417    -2.516848
52033.75     0.298328     0.101393    -2.108374
52034.00     0.216669     0.201639    -0.728475
52034.25     0.179681     0.185874    -0.956387
52034.50     0.167690     0.233397    -0.725231
52034.75     0.168478     0.269056    -0.462732
52035.00     0.168821     0.355255     0.432205
52035.25     0.213217     0.333704    -0.254878
52035.50     0.290157     0.317982    -0.618287
52035.75     0.303846     0.338282    -1.149659
52036.00     0.308927     0.363839    -0.711543
52036.25     0.327072     0.293991    -2.066466
52036.50     0.340905     0.173230    -2.876122
52036.75     0.328895     0.128750    -3.809436
52037.00     0.240709     0.107352    -3.068193
52037.25     0.162037    -0.002277    -3.573807
52037.50     0.140585    -0.060652    -3.663716
52037.75     0.076048    -0.051951    -3.457686
52038.00    -0.024280     0.038765    -2.335909
52038.25    -0.039607     0.010219    -2.641176
52038.50    -0.061394     0.028106    -2.631704
52038.75    -0.101236     0.086059    -2.113688
52039.00    -0.153464     0.162923    -1.207451
52039.25    -0.135890     0.116337    -1.453477
52039.50    -0.116164     0.082508    -1.532495
52039.75    -0.119487     0.104714    -1.461024
52040.00    -0.113107     0.098441    -0.677956
52040.25    -0.079392    -0.016534    -1.152107
52040.50    -0.008819    -0.087670    -1.519863
52040.75     0.015078    -0.141345    -1.440747
52041.00     0.040969    -0.141913    -0.705470
52041.25     0.056958    -0.258941    -1.165652
52041.50     0.126601    -0.341592    -1.186974
52041.75     0.245153    -0.334364    -1.525529
52042.00     0.268641    -0.247883    -0.864634
52042.25     0.336809    -0.272463    -1.358916
52042.50     0.386093    -0.277246    -1.776174
52042.75     0.408429    -0.181675    -1.929427
52043.00     0.293134    -0.053832    -1.144208
52043.25     0.240995    -0.048589    -1.549181
52043.50     0.147944    -0.029594    -1.979669
52043.75     0.058173     0.062890    -1.739103
52044.00    -0.076155     0.176410    -0.469839
52044.25    -0.220722     0.175843    -0.112231
52044.50    -0.298720     0.148618     0.119024
52044.75    -0.356387     0.211675     1.184789
52045.00    -0.350161     0.271156     2.779075
52045.25    -0.363386     0.244401     2.807894
52045.50    -0.375900     0.228407     2.916496
52045.75    -0.360841     0.318885     3.116717
52046.00    -0.335489     0.406252     4.013278
52046.25    -0.350272     0.317787     3.247420
52046.50    -0.342751     0.253607     2.622242
52046.75    -0.324767     0.258810     2.174627
52047.00    -0.325746     0.326615     2.691143
52047.25    -0.367542     0.203531     2.026260
52047.50    -0.379074     0.159312     1.841360
52047.75    -0.338034     0.150690     1.629950
52048.00    -0.339384     0.166547     2.664160
52048.25    -0.352592     0.067633     1.954963
52048.50    -0.370914     0.109576     2.001918
52048.75    -0.325377     0.134970     2.432504
52049.00    -0.344592     0.235287     3.648084
52049.25    -0.360595     0.276604     3.523416
52049.50    -0.374248     0.374041     3.816662
52049.75    -0.429553     0.484944     4.028287
52050.00    -0.408263     0.594649     4.680723
52050.25    -0.504036     0.548313     4.331661
52050.50    -0.525822     0.471072     4.096648
52050.75    -0.568304     0.315136     3.202805
52051.00    -0.474977     0.240064     3.641007
52051.25    -0.471677     0.117456     3.205357
52051.50    -0.497762    -0.036661     3.003726
