-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CME1        49718.000    1995     1     1     0
CME1        52274.750    2001    12    31    18
CME1     -2746197.164 -4011270.648  4115639.284
52078.50     0.244613     0.222862    -0.747031
52078.75     0.247886     0.230993    -1.046407
52079.00     0.273830     0.056234    -0.455031
52079.25     0.262344     0.131287    -0.606801
52079.50     0.233190     0.221428    -0.530604
52079.75     0.199910     0.274822    -0.916441
52080.00     0.174127     0.175531    -0.523928
52080.25     0.208128     0.312891    -0.717767
52080.50     0.211204     0.442471    -0.789730
52080.75     0.250178     0.569874    -1.354583
52081.00     0.230806     0.403024    -0.849883
52081.25     0.230305     0.521963    -1.238777
52081.50     0.216403     0.529911    -1.035960
52081.75     0.165133     0.547472    -1.443006
52082.00     0.128847     0.285483    -0.748332
52082.25     0.135579     0.331560    -0.859868
52082.50     0.091102     0.276731    -0.491894
52082.75     0.053984     0.235865    -0.706615
52083.00     0.005563    -0.028972     0.066776
52083.25     0.024119     0.046567    -0.108933
52083.50     0.020352     0.028606     0.200856
52083.75     0.029544     0.092904    -0.256164
52084.00     0.033445    -0.125002     0.319769
52084.25     0.104116     0.038035    -0.046366
52084.50     0.135685     0.060093     0.109114
52084.75     0.123954     0.139010    -0.354939
52085.00     0.180626     0.008130    -0.067668
52085.25     0.269842     0.175216    -0.494783
52085.50     0.258176     0.118114    -0.102469
52085.75     0.267421     0.122156    -0.409817
52086.00     0.275997    -0.062152     0.073313
52086.25     0.356231     0.069051    -0.187174
52086.50     0.375460     0.109845    -0.006735
52086.75     0.369420     0.178353    -0.403356
52087.00     0.355031     0.046882    -0.035582
52087.25     0.372187     0.267961    -0.598228
52087.50     0.363562     0.329489    -0.526122
52087.75     0.351138     0.453046    -1.201845
52088.00     0.407140     0.407053    -1.272169
52088.25     0.460981     0.522409    -1.552565
52088.50     0.493952     0.535120    -1.451174
52088.75     0.508353     0.542505    -1.862217
52089.00     0.523854     0.331815    -1.370553
52089.25     0.508592     0.328900    -1.394107
52089.50     0.467312     0.317216    -1.230643
52089.75     0.439605     0.313184    -1.590527
52090.00     0.404411     0.093517    -0.921454
52090.25     0.418249     0.156463    -0.978550
52090.50     0.397223     0.188062    -0.794414
52090.75     0.355223     0.201144    -1.009184
52091.00     0.309357     0.044231    -0.582330
52091.25     0.308009     0.189997    -0.836413
52091.50     0.306522     0.230258    -0.719036
52091.75     0.286369     0.264122    -1.082532
52092.00     0.295688     0.073882    -0.597555
52092.25     0.313149     0.208876    -0.889400
52092.50     0.314755     0.202039    -0.702311
52092.75     0.342800     0.274289    -1.174717
52093.00     0.326181     0.079947    -0.588306
52093.25     0.339579     0.211325    -0.856908
52093.50     0.306019     0.219182    -0.652442
52093.75     0.268453     0.276374    -1.031958
52094.00     0.218525     0.157563    -0.707827
52094.25     0.198890     0.293100    -0.947866
52094.50     0.140924     0.324483    -0.759165
52094.75     0.082381     0.360058    -1.084393
52095.00     0.028517     0.168682    -0.452837
52095.25    -0.023485     0.254554    -0.578403
52095.50    -0.081479     0.200631    -0.169837
52095.75    -0.106010     0.145482    -0.311932
52096.00    -0.132046    -0.126720     0.430687
52096.25    -0.091675    -0.042184     0.219965
52096.50    -0.114981     0.002711     0.239559
52096.75    -0.107582     0.051856    -0.152680
52097.00    -0.088495    -0.072285     0.167405
52097.25    -0.039854     0.053091    -0.155945
52097.50    -0.034749     0.064405    -0.040062
52097.75    -0.020514     0.214011    -0.814463
52098.00     0.046416     0.087123    -0.451916
52098.25     0.128436     0.246549    -0.896184
52098.50     0.160592     0.296159    -0.890203
52098.75     0.157915     0.346724    -1.360276
52099.00     0.160479     0.151270    -0.871422
52099.25     0.157725     0.245339    -1.091034
52099.50     0.158202     0.272686    -0.951547
52099.75     0.155432     0.328719    -1.329981
52100.00     0.111150     0.075333    -0.662169
52100.25     0.071670     0.122216    -0.736192
52100.50     0.045299     0.102039    -0.500701
52100.75     0.007061     0.147901    -0.908430
52101.00    -0.053165    -0.067202    -0.254910
52101.25    -0.010885     0.022781    -0.388547
52101.50    -0.002649     0.051923    -0.204694
52101.75     0.019643     0.109570    -0.696669
52102.00     0.023869    -0.046696    -0.241625
52102.25     0.088764     0.153126    -0.674736
52102.50     0.116968     0.247123    -0.720342
52102.75     0.169619     0.364773    -1.353739
52103.00     0.189379     0.228730    -1.026701
52103.25     0.203639     0.373308    -1.361658
52103.50     0.142088     0.385538    -1.218601
52103.75     0.115219     0.423144    -1.575385
52104.00     0.039167     0.171336    -0.807835
52104.25     0.002380     0.186587    -0.863390
52104.50    -0.073219     0.076276    -0.365330
52104.75    -0.102935     0.060317    -0.634612
52105.00    -0.159725    -0.242638     0.263694
52105.25    -0.149364    -0.226215     0.287586
52105.50    -0.217338    -0.262471     0.746074
52105.75    -0.273413    -0.279303     0.513469
52106.00    -0.321238    -0.485498     1.094201
52106.25    -0.301613    -0.296322     0.660109
52106.50    -0.333810    -0.296853     0.930066
52106.75    -0.332060    -0.188155     0.327375
52107.00    -0.301975    -0.308212     0.576614
52107.25    -0.239292    -0.135080     0.001241
52107.50    -0.247714    -0.047153    -0.051639
52107.75    -0.247492     0.113105    -0.867956
52108.00    -0.199518     0.008210    -0.599459
52108.25    -0.156912     0.101910    -0.845436
52108.50    -0.178393     0.079137    -0.553524
52108.75    -0.152454     0.154291    -1.106157
52109.00    -0.145392    -0.024836    -0.556633
52109.25    -0.082971     0.069003    -0.743188
52109.50    -0.113561     0.045888    -0.433869
52109.75    -0.114693     0.061459    -0.839606
52110.00    -0.139739    -0.144273    -0.215404
52110.25    -0.112967    -0.045019    -0.387019
52110.50    -0.160650    -0.025814    -0.156644
52110.75    -0.174757     0.003469    -0.540641
52111.00    -0.167742    -0.168953     0.028160
52111.25    -0.130055    -0.044599    -0.325129
52111.50    -0.166219    -0.093678     0.032906
52111.75    -0.156159     0.010176    -0.560336
52112.00    -0.145360    -0.229517     0.113474
52112.25    -0.079030    -0.109471    -0.158814
52112.50    -0.073701    -0.097863     0.039949
52112.75    -0.030472    -0.033633    -0.425070
52113.00     0.011729    -0.202473     0.120228
52113.25     0.081784    -0.101400    -0.044750
52113.50     0.109877    -0.072918     0.159027
52113.75     0.131955    -0.022613    -0.304867
52114.00     0.114647    -0.217127     0.252133
52114.25     0.167261    -0.103196     0.043818
52114.50     0.171907    -0.101183     0.326561
52114.75     0.188783    -0.051296    -0.141128
52115.00     0.209770    -0.240917     0.373541
52115.25     0.288363    -0.082884     0.007718
52115.50     0.285537    -0.055642     0.167029
52115.75     0.305935     0.026631    -0.275796
52116.00     0.341532    -0.109445     0.154424
52116.25     0.375142     0.046231    -0.091542
52116.50     0.357537     0.069528     0.171044
52116.75     0.330270     0.177975    -0.260231
52117.00     0.308163     0.032558     0.254331
52117.25     0.293922     0.186736     0.035990
52117.50     0.263144     0.227569     0.290783
52117.75     0.200310     0.296995    -0.163226
52118.00     0.127204     0.138198     0.251886
52118.25     0.116036     0.212135     0.115381
52118.50     0.037773     0.236535     0.227533
52118.75    -0.016433     0.281592    -0.312329
52119.00    -0.025829     0.077910     0.105517
52119.25    -0.017603     0.136435    -0.099480
52119.50    -0.098130     0.070428     0.236613
52119.75    -0.171005     0.069576    -0.104603
52120.00    -0.162048    -0.168947     0.624752
52120.25    -0.126099    -0.160394     0.665022
52120.50    -0.117162    -0.184224     0.953442
52120.75    -0.047658    -0.074880     0.293058
52121.00    -0.012424    -0.237216     0.785719
52121.25     0.103098    -0.056317     0.362344
52121.50     0.115502    -0.028727     0.655087
52121.75     0.147988     0.102361     0.017159
52122.00     0.171680    -0.011637     0.396629
52122.25     0.225280     0.181391    -0.040115
52122.50     0.225102     0.274312     0.057453
52122.75     0.252328     0.454426    -0.720471
52123.00     0.305627     0.313369    -0.289708
52123.25     0.330627     0.465014    -0.616932
52123.50     0.305286     0.428278    -0.272665
52123.75     0.330428     0.552479    -0.850611
52124.00     0.307200     0.285102    -0.066609
52124.25     0.285759     0.335634    -0.111845
52124.50     0.233596     0.241286     0.413042
52124.75     0.166023     0.235126     0.198590
52125.00     0.094734    -0.082855     0.985471
52125.25     0.074749    -0.051649     0.926790
52125.50     0.048489    -0.083568     1.192767
52125.75     0.037758    -0.013414     0.657539
52126.00     0.038730    -0.196432     0.995188
52126.25     0.116187     0.035345     0.367132
52126.50     0.103197     0.110409     0.377778
52126.75     0.121108     0.302163    -0.433079
52127.00     0.169786     0.181219    -0.221482
52127.25     0.271407     0.415939    -0.856794
52127.50     0.310673     0.460462    -0.869501
52127.75     0.361625     0.533030    -1.394851
52128.00     0.380084     0.302865    -0.799262
52128.25     0.446346     0.420728    -1.174608
52128.50     0.450372     0.398614    -0.912381
52128.75     0.457766     0.374772    -1.249949
52129.00     0.403639     0.122343    -0.497481
52129.25     0.443996     0.192854    -0.720525
52129.50     0.436279     0.157371    -0.369705
52129.75     0.410733     0.161161    -0.719850
52130.00     0.380150    -0.032593    -0.238655
52130.25     0.380886     0.086796    -0.558874
52130.50     0.357345     0.108556    -0.292049
52130.75     0.311949     0.216038    -0.858376
52131.00     0.288950     0.019269    -0.288948
52131.25     0.300386     0.180107    -0.600125
52131.50     0.267109     0.187390    -0.324582
52131.75     0.294894     0.328151    -0.991937
52132.00     0.284688     0.048728    -0.140572
52132.25     0.360909     0.174654    -0.414011
52132.50     0.373693     0.190605    -0.191837
52132.75     0.425204     0.261357    -0.643661
52133.00     0.426691     0.079363    -0.131218
52133.25     0.449683     0.226611    -0.472672
52133.50     0.414575     0.289226    -0.418402
52133.75     0.442764     0.462682    -1.165849
52134.00     0.417506     0.322741    -0.774389
52134.25     0.440224     0.472801    -1.191239
52134.50     0.401126     0.480648    -1.009319
52134.75     0.410709     0.585705    -1.758055
52135.00     0.359815     0.295122    -1.001027
52135.25     0.342677     0.327734    -1.116808
52135.50     0.299273     0.277413    -0.779365
52135.75     0.277637     0.284749    -1.150566
52136.00     0.217216    -0.024673    -0.234678
52136.25     0.234990     0.034854    -0.369958
52136.50     0.220056     0.030818    -0.077063
52136.75     0.221619     0.105275    -0.534910
52137.00     0.213600    -0.048298    -0.052131
52137.25     0.244163     0.110544    -0.442530
52137.50     0.226156     0.163215    -0.264470
52137.75     0.232650     0.275363    -0.842987
52138.00     0.180403     0.127771    -0.453202
52138.25     0.210889     0.291112    -0.828062
52138.50     0.206680     0.306313    -0.707301
52138.75     0.201678     0.412658    -1.402515
52139.00     0.136452     0.187843    -0.879151
52139.25     0.138760     0.295764    -1.176771
52139.50     0.139919     0.319505    -1.038743
52139.75     0.109566     0.367913    -1.447329
52140.00     0.115150     0.098899    -0.616995
52140.25     0.141535     0.159620    -0.740612
52140.50     0.075463     0.116274    -0.244691
52140.75     0.008770     0.160513    -0.505898
52141.00    -0.072768    -0.039829     0.238227
52141.25    -0.136127     0.007368     0.382034
52141.50    -0.242216    -0.050173     0.884696
52141.75    -0.296806    -0.051045     0.533411
52142.00    -0.314357    -0.244236     1.019380
52142.25    -0.231427    -0.140122     0.733176
52142.50    -0.203399    -0.167895     0.973296
52142.75    -0.170207    -0.078623     0.334626
52143.00    -0.101069    -0.238435     0.732449
52143.25    -0.010775    -0.068447     0.262747
52143.50    -0.015971    -0.042233     0.513545
52143.75    -0.003974     0.129693    -0.198057
52144.00    -0.012002    -0.022629     0.324271
52144.25     0.032014     0.162764    -0.090286
52144.50     0.008334     0.214028     0.158719
52144.75    -0.026761     0.309427    -0.338761
52145.00    -0.022742     0.099420     0.262189
52145.25     0.032866     0.222531    -0.001112
52145.50     0.031758     0.180483     0.311095
52145.75     0.035067     0.228343    -0.252432
52146.00     0.048514     0.001248     0.332448
52146.25     0.091341     0.104223     0.019564
52146.50     0.068214     0.105445     0.236275
52146.75     0.040398     0.117285    -0.112998
52147.00     0.040520    -0.076850     0.327884
52147.25     0.035066     0.045279    -0.074013
52147.50    -0.001149     0.086134     0.006158
52147.75     0.027285     0.172318    -0.659392
52148.00     0.010506     0.030764    -0.269235
52148.25     0.006064     0.159793    -0.640936
52148.50     0.014818     0.219495    -0.483544
52148.75     0.031708     0.265524    -0.993287
52149.00     0.028860    -0.010450    -0.148060
