-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
WES2        49718.000    1995     1     1     0
WES2        52274.750    2001    12    31    18
WES2      1492233.369 -4458089.483  4296046.010
51817.50    -0.645107    -0.434900    -3.108212
51817.75    -0.975257    -0.523424    -2.687329
51818.00    -0.781916    -0.450285    -2.173642
51818.25    -0.799251    -0.372094    -2.119282
51818.50    -0.819453    -0.137816    -1.731603
51818.75    -1.240503    -0.211074    -1.376867
51819.00    -1.287711    -0.192043    -1.031001
51819.25    -1.520733    -0.129197    -1.059283
51819.50    -1.794085     0.039278    -0.956676
51819.75    -2.374821    -0.053255    -0.543053
51820.00    -2.491367    -0.060930     0.180094
51820.25    -2.726747    -0.052248     0.461966
51820.50    -2.814495     0.045259     0.511826
51820.75    -3.057701    -0.201411     0.297881
51821.00    -2.814864    -0.329459    -0.368037
51821.25    -2.721503    -0.415071    -1.277104
51821.50    -2.562898    -0.258491    -1.488460
51821.75    -2.701562    -0.364344    -1.386515
51822.00    -2.460960    -0.445285    -1.647688
51822.25    -2.290685    -0.520577    -2.279362
51822.50    -2.113494    -0.354268    -2.724172
51822.75    -2.312012    -0.549126    -2.971423
51823.00    -2.146962    -0.561869    -2.862910
51823.25    -2.155133    -0.461773    -2.297987
51823.50    -2.147345    -0.218187    -1.611831
51823.75    -2.382542    -0.495108    -1.818776
51824.00    -2.105372    -0.716097    -2.430222
51824.25    -2.060040    -0.809990    -2.958681
51824.50    -1.857364    -0.693704    -3.392020
51824.75    -1.979214    -0.884930    -3.845332
51825.00    -1.771251    -0.964656    -4.234822
51825.25    -1.862724    -0.941985    -4.302786
51825.50    -1.865336    -0.753916    -4.003091
51825.75    -2.206798    -0.996941    -4.479794
51826.00    -1.899935    -1.013844    -4.589251
51826.25    -1.748263    -0.955950    -4.715035
51826.50    -1.531579    -0.638610    -4.181045
51826.75    -1.740272    -0.728209    -3.817686
51827.00    -1.507094    -0.685358    -2.855795
51827.25    -1.657236    -0.613138    -2.088217
51827.50    -1.736307    -0.417153    -1.149428
51827.75    -1.984238    -0.574361    -0.933428
51828.00    -1.727304    -0.628974    -0.637134
51828.25    -1.828158    -0.710436    -0.637756
51828.50    -1.721962    -0.665049    -0.679156
51828.75    -1.906586    -0.959218    -1.534060
51829.00    -1.661947    -1.085161    -2.629544
51829.25    -1.750236    -1.147665    -3.695036
51829.50    -1.586525    -0.914970    -3.864291
51829.75    -1.883365    -1.031236    -3.563052
51830.00    -1.595636    -0.934644    -2.879829
51830.25    -1.465492    -0.881882    -2.939950
51830.50    -1.212109    -0.547663    -2.484813
51830.75    -1.342684    -0.627482    -2.399603
51831.00    -0.964932    -0.511180    -1.979177
51831.25    -0.928315    -0.430234    -1.850972
51831.50    -0.882646    -0.206566    -1.274035
51831.75    -1.141604    -0.337073    -0.645043
51832.00    -0.955310    -0.426024    -0.280312
51832.25    -0.976002    -0.562606    -0.643846
51832.50    -0.726479    -0.515811    -1.365381
51832.75    -0.701015    -0.732960    -2.239353
51833.00    -0.297465    -0.764581    -2.904749
51833.25    -0.193526    -0.761300    -3.625474
51833.50    -0.093412    -0.554377    -3.746313
51833.75    -0.382362    -0.795741    -4.228257
51834.00    -0.291234    -0.820076    -4.049779
51834.25    -0.335432    -0.810843    -4.235460
51834.50    -0.429628    -0.646366    -4.266580
51834.75    -0.728848    -0.744233    -4.237305
51835.00    -0.642012    -0.718044    -4.089835
51835.25    -0.749666    -0.588620    -3.873551
51835.50    -0.919630    -0.303338    -3.178203
51835.75    -1.232076    -0.413399    -2.590782
51836.00    -1.155279    -0.451684    -1.892196
51836.25    -1.375999    -0.421398    -1.366090
51836.50    -1.448249    -0.262366    -0.879979
51836.75    -1.683711    -0.510617    -0.933077
51837.00    -1.512238    -0.671279    -1.539863
51837.25    -1.527229    -0.764953    -2.327796
51837.50    -1.424183    -0.593676    -2.740682
51837.75    -1.763169    -0.718929    -2.772239
51838.00    -1.635928    -0.690764    -2.235406
51838.25    -1.675632    -0.726838    -2.302002
51838.50    -1.664347    -0.558153    -2.253118
51838.75    -1.769781    -0.790311    -2.687260
51839.00    -1.246143    -0.893778    -3.623827
51839.25    -0.993496    -1.095390    -5.522804
51839.50    -0.717146    -1.030050    -6.785401
51839.75    -0.807082    -1.229631    -7.537377
51840.00    -0.547369    -1.210479    -7.838452
51840.25    -0.520664    -1.234093    -8.203526
51840.50    -0.558442    -1.029157    -7.844280
51840.75    -0.886461    -1.179159    -7.446401
51841.00    -0.798446    -1.115589    -6.669173
51841.25    -0.892139    -1.048247    -6.115466
51841.50    -0.898327    -0.759235    -5.201425
51841.75    -1.217021    -0.930702    -4.695586
51842.00    -0.955601    -0.931757    -4.379225
51842.25    -0.841125    -0.920738    -4.477763
51842.50    -0.741237    -0.775811    -4.788429
51842.75    -0.914101    -0.924252    -4.752022
51843.00    -0.650943    -0.909360    -4.456581
51843.25    -0.705128    -0.933780    -4.437136
51843.50    -0.605624    -0.737305    -4.125183
51843.75    -0.798498    -0.874186    -4.109258
51844.00    -0.658886    -0.804006    -3.838381
51844.25    -0.796986    -0.749639    -3.725714
51844.50    -0.908194    -0.519989    -2.974141
51844.75    -1.233330    -0.679973    -2.677701
51845.00    -1.040859    -0.610437    -1.892896
51845.25    -0.961366    -0.621543    -1.887076
51845.50    -0.610694    -0.463874    -2.268909
51845.75    -0.615810    -0.665737    -3.132399
51846.00    -0.352155    -0.695396    -3.507463
51846.25    -0.427580    -0.691555    -3.704257
51846.50    -0.388644    -0.417720    -3.422341
51846.75    -0.580690    -0.460125    -3.397869
51847.00    -0.479208    -0.469238    -3.503695
51847.25    -0.569962    -0.411694    -3.434215
51847.50    -0.399496    -0.166906    -3.246104
51847.75    -0.533266    -0.397795    -3.737767
51848.00    -0.472322    -0.496590    -3.808705
51848.25    -0.514167    -0.437108    -3.621739
51848.50    -0.497452    -0.276626    -3.805448
51848.75    -0.864148    -0.443941    -3.984015
51849.00    -0.784952    -0.479066    -4.021989
51849.25    -0.859912    -0.466004    -3.683178
51849.50    -0.868214    -0.270548    -3.296914
51849.75    -1.097987    -0.396644    -2.934473
51850.00    -0.841948    -0.411249    -2.563850
51850.25    -0.855705    -0.459545    -2.399422
51850.50    -0.770140    -0.313743    -2.253802
51850.75    -1.078900    -0.563834    -2.250485
51851.00    -1.055578    -0.704396    -2.584365
51851.25    -1.239368    -0.788645    -2.726573
51851.50    -1.357042    -0.668221    -2.672613
51851.75    -1.751285    -0.870040    -2.622083
51852.00    -1.698403    -0.849371    -2.142654
51852.25    -1.709914    -0.817775    -1.734589
51852.50    -1.652413    -0.580487    -1.116005
51852.75    -1.811946    -0.655846    -0.575065
51853.00    -1.581139    -0.573426    -0.140531
51853.25    -1.586159    -0.505701     0.147501
51853.50    -1.556431    -0.323569     0.280806
51853.75    -1.621626    -0.449357     0.074996
51854.00    -1.334683    -0.473493    -0.307771
51854.25    -1.428273    -0.483966    -0.717898
51854.50    -1.327053    -0.330597    -1.044970
51854.75    -1.482300    -0.460341    -1.451320
51855.00    -1.376596    -0.585482    -2.219295
51855.25    -1.373142    -0.583370    -2.488576
51855.50    -1.322424    -0.439950    -2.567246
51855.75    -1.572040    -0.627525    -2.640168
51856.00    -1.414389    -0.704440    -2.841834
51856.25    -1.384855    -0.734303    -2.878326
51856.50    -1.287700    -0.541668    -2.492803
51856.75    -1.488192    -0.694066    -2.309018
51857.00    -1.285773    -0.661236    -1.932501
51857.25    -1.401046    -0.612534    -1.777251
51857.50    -1.445441    -0.318499    -1.349923
51857.75    -1.847838    -0.422680    -1.152239
51858.00    -1.772373    -0.321925    -0.591003
51858.25    -1.895986    -0.212017     0.016663
51858.50    -1.847748     0.023582     0.711454
51858.75    -1.944529    -0.273875     0.554646
51859.00    -1.538617    -0.438513     0.239620
51859.25    -1.389728    -0.607229    -0.608054
51859.50    -1.184687    -0.612830    -1.668806
51859.75    -1.182153    -0.919956    -2.621342
51860.00    -0.780743    -0.973171    -3.024257
51860.25    -0.759297    -0.938038    -3.231831
51860.50    -0.708444    -0.666229    -3.033543
51860.75    -1.034401    -0.696452    -2.813738
51861.00    -0.905976    -0.620346    -2.605517
51861.25    -1.030934    -0.582816    -2.562580
51861.50    -1.038278    -0.391195    -2.464654
51861.75    -1.471191    -0.489987    -2.391248
51862.00    -1.431234    -0.466416    -1.866480
51862.25    -1.742748    -0.452670    -1.407163
51862.50    -1.899367    -0.243443    -0.780714
51862.75    -2.314045    -0.339702    -0.029467
51863.00    -2.285849    -0.269089     1.217940
51863.25    -2.647706    -0.346253     1.756177
51863.50    -2.796198    -0.234332     2.014791
51863.75    -2.988822    -0.492420     1.902153
51864.00    -2.650778    -0.613850     1.322439
51864.25    -2.593071    -0.705747     0.781786
51864.50    -2.243241    -0.484801     0.903029
51864.75    -2.236095    -0.506314     1.354177
51865.00    -1.969889    -0.365958     2.118137
51865.25    -1.930552    -0.223205     3.156153
51865.50    -1.853660    -0.057421     3.847153
51865.75    -2.234098    -0.365908     3.338960
51866.00    -2.202360    -0.624993     1.994953
51866.25    -2.413437    -0.806140     0.609198
51866.50    -2.522189    -0.755128    -0.494226
51866.75    -2.816047    -0.886473    -1.057861
51867.00    -2.616780    -0.825899    -1.373943
51867.25    -2.590090    -0.736557    -1.431044
51867.50    -2.236667    -0.571993    -1.526813
51867.75    -2.171885    -0.699576    -2.019647
51868.00    -1.722513    -0.638847    -2.106953
51868.25    -1.650844    -0.529621    -1.869052
51868.50    -1.558221    -0.212611    -1.080580
51868.75    -1.898941    -0.213932     0.503326
51869.00    -1.728941    -0.278804     0.787723
51869.25    -1.644153    -0.307858     1.370793
51869.50    -1.466257    -0.191553     1.589808
51869.75    -1.572594    -0.517888     1.518196
51870.00    -1.207102    -0.606718     1.320497
51870.25    -1.067332    -0.637031     1.512710
51870.50    -0.868346    -0.487455     1.388945
51870.75    -0.898948    -0.735922     1.200522
51871.00    -0.504867    -0.759826     0.627549
51871.25    -0.383916    -0.869970    -0.146453
51871.50    -0.071589    -0.724818    -1.106060
51871.75    -0.061680    -0.891404    -1.931446
51872.00     0.249837    -0.882032    -2.486649
51872.25     0.314990    -0.798864    -2.821995
51872.50     0.513334    -0.520616    -2.829731
51872.75     0.309287    -0.708015    -3.153110
51873.00     0.560814    -0.657737    -3.117163
51873.25     0.514401    -0.665614    -3.625783
51873.50     0.521154    -0.435792    -3.533852
51873.75     0.179252    -0.639972    -3.350290
51874.00     0.380409    -0.560308    -2.722865
51874.25     0.227568    -0.411572    -1.943730
51874.50     0.177681    -0.000075    -0.241917
51874.75    -0.091618    -0.038607     1.578976
51875.00     0.086675    -0.007259     3.806242
51875.25    -0.262440    -0.047522     5.118878
51875.50    -0.180978     0.165462     6.025700
51875.75    -0.413792    -0.066001     6.093506
51876.00    -0.178646    -0.189186     5.152644
51876.25    -0.169543    -0.219945     4.216224
51876.50    -0.130182    -0.031983     3.221346
51876.75    -0.374987    -0.244734     2.136198
51877.00    -0.106727    -0.329280     1.194950
51877.25    -0.019417    -0.361276     0.805355
51877.50     0.053820    -0.291842     0.543287
51877.75    -0.173941    -0.515233     0.431955
51878.00     0.095468    -0.569325     0.387983
51878.25    -0.104021    -0.540121     0.693974
51878.50    -0.251764    -0.466342     1.188212
51878.75    -0.631420    -0.877494     0.886795
51879.00    -0.655408    -1.099442    -0.483340
51879.25    -0.775518    -1.132323    -1.236449
51879.50    -0.488136    -0.976212    -1.862177
51879.75    -0.522872    -1.155237    -2.276429
51880.00    -0.177149    -1.252973    -3.290264
51880.25    -0.019126    -1.230927    -3.702478
51880.50     0.190025    -1.074425    -4.151810
51880.75    -0.033607    -1.295832    -4.642609
51881.00     0.179012    -1.287694    -5.288058
51881.25     0.016529    -1.242663    -5.470332
51881.50    -0.175625    -0.966487    -5.342223
51881.75    -0.524256    -1.133430    -5.017876
51882.00    -0.418766    -1.083087    -4.584011
51882.25    -0.594362    -1.047834    -4.151123
51882.50    -0.602467    -0.804249    -3.655935
51882.75    -0.905510    -0.932237    -2.942107
51883.00    -0.745876    -0.815745    -2.214241
51883.25    -0.848984    -0.642658    -1.040633
