-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
DUBO        49718.000    1995     1     1     0
DUBO        52274.750    2001    12    31    18
DUBO      -417603.554 -4064529.811  4881432.198
52087.25     0.558926    -0.010269    -5.188081
52087.50     0.607543     0.178238    -6.152337
52087.75     0.607432     0.202397    -5.920212
52088.00     0.721380     0.237038    -4.585553
52088.25     0.618565     0.276362    -3.691136
52088.50     0.584754     0.334300    -2.866822
52088.75     0.442036     0.204168    -1.827277
52089.00     0.442204    -0.046061    -0.152333
52089.25     0.304442    -0.167725     0.036724
52089.50     0.306810    -0.282278     0.152195
52089.75     0.289224    -0.420935     0.034624
52090.00     0.415672    -0.569585     0.606659
52090.25     0.384287    -0.729337    -0.351585
52090.50     0.430910    -0.823365    -1.354104
52090.75     0.394870    -0.797781    -2.554016
52091.00     0.434310    -0.718577    -2.639159
52091.25     0.158730    -0.675722    -3.675334
52091.50     0.033332    -0.578362    -4.171010
52091.75    -0.138802    -0.481244    -4.027591
52092.00    -0.091008    -0.261859    -2.418160
52092.25    -0.277029    -0.171044    -1.795728
52092.50    -0.319499    -0.081058    -1.123116
52092.75    -0.392657    -0.160457    -0.492786
52093.00    -0.229942    -0.269624     0.657663
52093.25    -0.312639    -0.363756     0.383357
52093.50    -0.251432    -0.471136     0.031084
52093.75    -0.281595    -0.473405    -0.419574
52094.00    -0.147852    -0.467495     0.652731
52094.25    -0.182435    -0.642926    -0.214178
52094.50    -0.195945    -0.632561    -0.904101
52094.75    -0.131742    -0.566252    -1.543543
52095.00     0.013701    -0.338177    -1.104989
52095.25    -0.140758    -0.173765    -1.476449
52095.50    -0.222684     0.000725    -1.263645
52095.75    -0.297381     0.172308    -0.650785
52096.00    -0.272435     0.367434     1.536873
52096.25    -0.422504     0.490395     2.898259
52096.50    -0.480103     0.475636     4.273235
52096.75    -0.555698     0.047297     4.714315
52097.00    -0.358711    -0.080401     4.704217
52097.25    -0.446292    -0.056059     4.091266
52097.50    -0.408259    -0.129255     3.926012
52097.75    -0.406302    -0.229041     3.378209
52098.00    -0.153135    -0.270868     3.396610
52098.25    -0.150263    -0.324552     2.382681
52098.50    -0.074180    -0.393990     1.819901
52098.75    -0.032242    -0.417207     0.955814
52099.00     0.131961    -0.412751     1.537487
52099.25     0.102369    -0.428356     0.933839
52099.50     0.155536    -0.488299     0.189306
52099.75     0.134709    -0.550751    -0.365076
52100.00     0.301540    -0.522157     0.093466
52100.25     0.354319    -0.548005    -0.630779
52100.50     0.362195    -0.525436    -1.506365
52100.75     0.311336    -0.417010    -2.151472
52101.00     0.434664    -0.280154    -1.192394
52101.25     0.370218    -0.181623    -1.587961
52101.50     0.417910    -0.073332    -1.795053
52101.75     0.373621    -0.052684    -2.056988
52102.00     0.432686    -0.041019    -1.215691
52102.25     0.373640    -0.038353    -1.908515
52102.50     0.369456    -0.049245    -2.657714
52102.75     0.234424    -0.169285    -3.355003
52103.00     0.287693    -0.194583    -2.678952
52103.25     0.147922    -0.276251    -3.271470
52103.50     0.096747    -0.272513    -3.669019
52103.75    -0.001446    -0.275050    -3.577839
52104.00     0.098606    -0.183053    -2.175340
52104.25    -0.009883    -0.115560    -1.901524
52104.50     0.068839     0.033389    -1.514032
52104.75     0.020820     0.078023    -0.845091
52105.00     0.133451     0.191094     0.952248
52105.25     0.140677     0.246611     1.222296
52105.50     0.130169     0.383814     1.307122
52105.75     0.092928     0.420422     1.161745
52106.00     0.192487     0.499106     1.823996
52106.25     0.173263     0.563397     1.233594
52106.50     0.259109     0.636700     1.321096
52106.75     0.264157     0.614416     0.886551
52107.00     0.323800     0.627737     1.717015
52107.25     0.301718     0.567987     1.230810
52107.50     0.298911     0.531352     1.008784
52107.75     0.213669     0.475143    -0.100617
52108.00     0.256412     0.438236     0.286592
52108.25     0.197094     0.425611     0.086632
52108.50     0.232090     0.474379     0.069864
52108.75     0.209651     0.465397    -0.699245
52109.00     0.212515     0.460870    -0.247911
52109.25     0.102534     0.420154    -0.612142
52109.50     0.147708     0.403684    -0.862095
52109.75     0.073589     0.333412    -1.420557
52110.00     0.140889     0.303227    -0.343251
52110.25     0.011899     0.321786    -0.434361
52110.50    -0.024127     0.297280    -0.025055
52110.75    -0.119289     0.219457     0.134003
52111.00     0.000447     0.119490     1.222126
52111.25    -0.039264     0.068498     1.396737
52111.50     0.001888     0.004421     1.817552
52111.75    -0.077881    -0.044387     1.752887
52112.00     0.054736    -0.096753     3.334022
52112.25    -0.011898    -0.079339     3.040764
52112.50     0.107010    -0.059737     3.110966
52112.75     0.066980    -0.090393     2.763505
52113.00     0.211929    -0.149804     3.882666
52113.25     0.129872    -0.252980     3.769967
52113.50     0.142522    -0.412795     3.716878
52113.75     0.135926    -0.561056     2.692332
52114.00     0.345316    -0.601224     2.456426
52114.25     0.289083    -0.595803     1.416950
52114.50     0.383367    -0.479336     0.491266
52114.75     0.436471    -0.374832    -0.091435
52115.00     0.575692    -0.222596    -0.004167
52115.25     0.628902    -0.119208    -0.796843
52115.50     0.689829    -0.001273    -1.429354
52115.75     0.631171     0.068819    -2.466119
52116.00     0.758318     0.140121    -2.219527
52116.25     0.614763     0.233755    -2.875934
52116.50     0.534617     0.337389    -3.306505
52116.75     0.325541     0.342082    -3.416193
52117.00     0.317225     0.388558    -2.270665
52117.25     0.147516     0.420891    -2.196359
52117.50     0.129301     0.527479    -2.158074
52117.75     0.037310     0.438335    -1.479143
52118.00     0.050027     0.349833    -0.152826
52118.25    -0.099209     0.300318    -0.123540
52118.50    -0.166875     0.295048    -0.104364
52118.75    -0.315981     0.342185    -0.144459
52119.00    -0.228270     0.431762     1.054767
52119.25    -0.288506     0.479465     0.883951
52119.50    -0.278918     0.598668     1.429624
52119.75    -0.384337     0.637684     1.925471
52120.00    -0.317173     0.602067     3.445345
52120.25    -0.374231     0.614271     3.572317
52120.50    -0.367999     0.557545     3.447879
52120.75    -0.386490     0.458117     2.789866
52121.00    -0.196831     0.456529     3.455431
52121.25    -0.152194     0.442116     2.821413
52121.50    -0.094466     0.475516     2.506521
52121.75    -0.062277     0.493230     2.118205
52122.00     0.066743     0.248928     3.272801
52122.25    -0.151407     0.096252     2.628809
52122.50    -0.258826     0.015543     1.647711
52122.75    -0.359032    -0.088021     0.030529
52123.00    -0.203934    -0.087998    -0.450071
52123.25    -0.259791    -0.077090    -1.408938
52123.50    -0.214158     0.014813    -2.092119
52123.75    -0.261857     0.083260    -2.264265
52124.00    -0.133745     0.110206    -1.052752
52124.25    -0.186737     0.160945    -0.618600
52124.50    -0.175885     0.174642     0.094208
52124.75    -0.198916     0.089024     0.754754
52125.00    -0.115815     0.173561     2.363964
52125.25    -0.132933     0.240579     2.740199
52125.50    -0.143998     0.374695     3.165791
52125.75    -0.215827     0.343183     3.241762
52126.00    -0.161920     0.333681     5.004974
52126.25    -0.207825     0.297540     4.619060
52126.50    -0.262719     0.150759     4.381332
52126.75    -0.303398    -0.019245     2.717218
52127.00    -0.217274    -0.138974     2.260613
52127.25    -0.228223    -0.274181     0.963315
52127.50    -0.195119    -0.290160    -0.360490
52127.75    -0.222216    -0.296422    -1.202251
52128.00    -0.113457    -0.243373    -0.458950
52128.25    -0.184657    -0.271306    -0.537597
52128.50    -0.108142    -0.320030    -0.848312
52128.75    -0.055909    -0.305118    -1.051536
52129.00     0.070780    -0.242929     0.635760
52129.25     0.064045    -0.180590     1.289123
52129.50     0.131025    -0.313734     2.332672
52129.75     0.129628    -0.492068     1.912033
52130.00     0.279004    -0.645909     3.218910
52130.25     0.065667    -0.940443     3.113237
52130.50    -0.069359    -1.128773     2.390174
52130.75    -0.201519    -1.200786     1.429951
52131.00    -0.062165    -1.020142     1.278405
52131.25    -0.239734    -0.872982     0.666276
52131.50    -0.331306    -0.690246     0.122678
52131.75    -0.462114    -0.551269     0.270347
52132.00    -0.279916    -0.324777     1.226276
52132.25    -0.366563    -0.277387     1.571232
52132.50    -0.180732    -0.255798     1.573065
52132.75    -0.042355    -0.321476     1.203514
52133.00     0.246280    -0.363869     0.956644
52133.25     0.184694    -0.431164    -0.678842
52133.50     0.176951    -0.459423    -2.216096
52133.75     0.073164    -0.479887    -3.547962
52134.00     0.136386    -0.367566    -3.415136
52134.25    -0.058740    -0.320901    -3.886129
52134.50    -0.131096    -0.274519    -4.104265
52134.75    -0.250980    -0.234229    -3.707614
52135.00    -0.177771    -0.133592    -1.627119
52135.25    -0.278308    -0.101358    -0.609920
52135.50    -0.238921    -0.116127     0.585307
52135.75    -0.180388    -0.286587     1.342091
52136.00    -0.008146    -0.309447     3.154621
52136.25     0.027557    -0.377792     3.422167
52136.50     0.113508    -0.474051     3.247155
52136.75     0.087734    -0.553875     2.402455
52137.00     0.194780    -0.481199     1.909618
52137.25     0.096062    -0.452245     1.046639
52137.50     0.030217    -0.371829     0.538586
52137.75    -0.098938    -0.324956     0.246995
52138.00    -0.071369    -0.285961     0.873953
52138.25    -0.169980    -0.343636     0.733463
52138.50    -0.063963    -0.437614     0.759498
52138.75     0.060834    -0.483627    -0.347477
52139.00     0.223048    -0.430109    -0.321909
52139.25     0.229113    -0.407275    -1.311350
52139.50     0.243066    -0.326816    -1.953300
52139.75     0.139387    -0.237904    -2.404980
52140.00     0.175001    -0.062379    -1.259159
52140.25     0.124458    -0.022581    -1.260278
52140.50     0.122760     0.098215    -1.094156
52140.75    -0.046278     0.141633    -0.749025
52141.00    -0.083197     0.274180     0.475541
52141.25    -0.286658     0.338235     0.699206
52141.50    -0.364691     0.381101     1.190261
52141.75    -0.409016     0.349612     1.523917
52142.00    -0.295119     0.382751     2.753349
52142.25    -0.269848     0.440675     3.116465
52142.50    -0.223775     0.417979     3.729737
52142.75    -0.173114     0.201216     3.612751
52143.00     0.050054     0.032071     4.150712
52143.25     0.156427    -0.089487     2.782751
52143.50     0.259232    -0.125857     1.572004
52143.75     0.262199    -0.099579    -0.149166
52144.00     0.372770     0.016078    -0.050790
52144.25     0.374737     0.240668    -1.052261
52144.50     0.312194     0.433456    -1.808495
52144.75     0.182418     0.549932    -2.114764
52145.00     0.148371     0.737876    -0.571050
52145.25    -0.065065     0.798088    -0.335244
52145.50    -0.158618     0.818079     0.025217
52145.75    -0.316242     0.693851     0.869460
52146.00    -0.216477     0.504072     2.083294
52146.25    -0.296048     0.271825     2.374533
52146.50    -0.324174     0.059764     1.850169
52146.75    -0.357224    -0.073157     1.517286
52147.00    -0.244734    -0.076338     2.017483
52147.25    -0.349269    -0.114771     1.754064
52147.50    -0.351656    -0.124052     1.785337
52147.75    -0.327815    -0.261991     1.413888
52148.00    -0.209906    -0.287776     1.868539
52148.25    -0.236553    -0.379763     1.509592
52148.50    -0.122364    -0.401037     0.997061
52148.75    -0.091579    -0.349423     0.533393
52149.00     0.101811    -0.211672     0.903878
52149.25     0.030554    -0.101261     0.432558
52149.50     0.086687     0.035772    -0.040352
52149.75     0.018846     0.144539     0.102914
52150.00     0.076660     0.331133     1.481270
52150.25    -0.042228     0.389178     2.157404
52150.50    -0.040752     0.367102     3.132383
52150.75    -0.121836     0.173465     3.929778
52151.00     0.027908    -0.038088     4.987233
52151.25    -0.015898    -0.301096     5.184491
52151.50     0.129923    -0.492264     4.475600
52151.75     0.132138    -0.500604     2.482032
52152.00     0.119909    -0.291117     1.859567
52152.25    -0.027160    -0.191508     1.040533
52152.50    -0.087195    -0.024706     0.436214
52152.75    -0.259290     0.176952     0.334740
52153.00    -0.252927     0.413317     1.610746
52153.25    -0.409726     0.562995     2.082050
52153.50    -0.445583     0.753847     3.269995
52153.75    -0.537133     0.799614     4.194859
52154.00    -0.468481     0.797441     5.743035
52154.25    -0.530765     0.648960     6.633766
52154.50    -0.568454     0.448655     7.012727
52154.75    -0.666467     0.085882     6.466104
52155.00    -0.499344    -0.138244     6.222852
52155.25    -0.584904    -0.316581     5.014609
52155.50    -0.461379    -0.317024     3.888932
52155.75    -0.390012    -0.199787     2.165666
52156.00    -0.200866     0.068668     1.985994
52156.25    -0.302706     0.212069     1.052106
52156.50    -0.334346     0.324512     0.464191
