-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
HART        49718.000    1995     1     1     0
HART        52274.750    2001    12    31    18
HART      5084625.444  2670366.597 -2768493.928
51971.75    -0.533300    -1.057718     2.711263
51972.00    -0.826321    -1.091349     2.212547
51972.25    -1.425588    -0.684810     1.458152
51972.50    -1.271159     0.181971     2.313669
51972.75    -1.300964    -0.095608     2.787421
51973.00    -1.423411    -0.281946     1.919236
51973.25    -1.954669    -0.369314     1.161688
51973.50    -1.701332     0.215103     2.025447
51973.75    -1.782364    -0.351989     2.656342
51974.00    -1.639098    -0.563306     1.696531
51974.25    -2.054003    -0.534852     1.118581
51974.50    -1.740853     0.120313     2.224606
51974.75    -1.587713    -0.265142     2.624567
51975.00    -1.290362    -0.395764     1.721434
51975.25    -1.362722    -0.098081     1.043296
51975.50    -0.656125     0.725205     2.035283
51975.75    -0.340563     0.227686     2.642606
51976.00     0.040816    -0.062976     1.506101
51976.25    -0.134049    -0.044736     1.147613
51976.50     0.335480     0.589742     2.275884
51976.75     0.334007     0.026383     3.075039
51977.00     0.293411    -0.350409     1.937451
51977.25    -0.087657    -0.270610     1.372811
51977.50     0.231932     0.226648     2.007787
51977.75     0.379212    -0.444451     2.506599
51978.00     0.619811    -1.051581     0.994173
51978.25     0.413029    -1.182662     0.684958
51978.50     0.977840    -0.642232     1.460478
51978.75     1.288263    -1.116532     1.771457
51979.00     1.286110    -1.411302     0.560761
51979.25     0.915609    -1.314281     0.026031
51979.50     1.345069    -0.638447     0.988132
51979.75     1.607233    -0.804772     1.345834
51980.00     1.615236    -0.907405     0.774099
51980.25     1.328117    -0.557148     0.162859
51980.50     1.694981     0.016446     0.486780
51980.75     1.872145    -0.391676     0.663110
51981.00     2.141141    -0.654757    -1.005894
51981.25     1.898839    -0.532209    -1.918122
51981.50     2.373423     0.186940    -1.805694
51981.75     2.510499    -0.360844    -1.865036
51982.00     2.346251    -0.866592    -2.479484
51982.25     1.808674    -0.771043    -2.812924
51982.50     1.901672    -0.363238    -1.896053
51982.75     1.676359    -0.684436    -0.891480
51983.00     1.356789    -0.941266    -1.615445
51983.25     0.671434    -0.661580    -2.495444
51983.50     0.804152    -0.071525    -1.705416
51983.75     0.755295    -0.478288    -0.905165
51984.00     0.720158    -0.550512    -1.809398
51984.25     0.343863    -0.046395    -2.312957
51984.50     0.640516     0.827726    -1.363122
51984.75     0.731539     0.468465    -0.337125
51985.00     0.868670     0.339775    -1.006053
51985.25     0.641291     0.756362    -0.540825
51985.50     0.880630     1.631687     0.904754
51985.75     1.020846     1.282658     1.829988
51986.00     0.866407     0.935459     1.373579
51986.25     0.180685     0.890039     1.407275
51986.50     0.221281     1.573667     2.002035
51986.75    -0.087122     1.135990     2.112317
51987.00    -0.299782     1.017465     0.749121
51987.25    -0.985613     0.881326    -0.739478
51987.50    -0.820072     1.518338    -0.238525
51987.75    -0.896505     1.071478     0.499949
51988.00    -0.835914     0.929615    -0.241713
51988.25    -1.255092     1.194285    -0.989479
51988.50    -0.948754     2.094110    -0.378395
51988.75    -0.976074     1.675512     0.251147
51989.00    -0.700922     1.347139    -0.573942
51989.25    -1.128828     1.620778    -0.567314
51989.50    -0.702862     2.322398     0.444168
51989.75    -0.609537     1.864283     1.320658
51990.00    -0.460352     1.518684     0.916341
51990.25    -0.836976     1.514742     0.622650
51990.50    -0.470531     2.035544     1.671684
51990.75    -0.599734     1.355295     2.410242
51991.00    -0.645970     1.012532     1.972179
51991.25    -1.085396     0.952760     1.326169
51991.50    -0.811057     1.438868     1.819158
51991.75    -0.765478     0.742148     2.149595
51992.00    -0.483047     0.475607     1.667481
51992.25    -0.842944     0.572693     1.185439
51992.50    -0.508975     1.308876     1.737214
51992.75    -0.108029     0.844808     1.690474
51993.00     0.020438     0.610184     1.219477
51993.25    -0.247425     0.859215     1.217984
51993.50     0.474670     1.608507     2.060268
51993.75     0.939925     1.178148     2.321243
51994.00     1.171889     0.827619     1.348093
51994.25     1.116244     0.808227     0.867390
51994.50     1.455435     1.438993     1.976509
51994.75     1.600642     0.988486     2.488613
51995.00     1.584862     0.635312     1.480021
51995.25     1.189522     0.680126     0.405417
51995.50     1.307612     1.054878     0.819274
51995.75     1.316063     0.409114     1.208555
51996.00     1.466669     0.065592    -0.014863
51996.25     0.986125     0.012626    -1.039608
51996.50     1.412857     0.505374    -0.829140
51996.75     1.581756    -0.118432    -0.783623
51997.00     1.436573    -0.251335    -1.421292
51997.25     0.805669     0.087133    -1.604771
51997.50     1.059121     1.044442    -0.650579
51997.75     0.845599     0.381539     0.248371
51998.00     0.756485     0.110434     0.028884
51998.25     0.200734     0.094626     0.178162
51998.50     0.355514     0.627442     1.820357
51998.75     0.033299    -0.077890     2.900900
51999.00    -0.087077    -0.604687     2.224484
51999.25    -0.606923    -0.714961     1.574086
51999.50    -0.490988    -0.289169     2.396153
51999.75    -0.415637    -0.885472     2.316266
52000.00    -0.207228    -1.152208     0.762332
52000.25    -0.557469    -0.962866    -0.112741
52000.50    -0.139505    -0.372165     0.322159
52000.75     0.113242    -0.853677     0.515178
52001.00     0.307816    -0.836994    -0.004594
52001.25     0.117087    -0.414443    -0.398943
52001.50     0.673643     0.461476     0.815324
52001.75     0.731563     0.015713     1.594819
52002.00     0.752472    -0.223224     1.127839
52002.25     0.533256    -0.129892     0.591132
52002.50     0.886550     0.716679     1.261256
52002.75     1.003979     0.325124     1.069532
52003.00     1.170517     0.115270    -0.606962
52003.25     0.732720     0.086480    -1.828071
52003.50     1.313826     0.776678    -1.865118
52003.75     1.395103     0.210877    -2.029611
52004.00     1.732826     0.007147    -3.568982
52004.25     1.250544    -0.104673    -4.357267
52004.50     1.645862     0.699118    -3.600601
52004.75     1.713692     0.039178    -3.168253
52005.00     1.589740    -0.247389    -3.390118
52005.25     1.089863    -0.140586    -3.758060
52005.50     1.164187     0.606381    -2.483132
52005.75     0.907603     0.041606    -1.677521
52006.00     0.684091    -0.197667    -1.727631
52006.25    -0.026665    -0.043317    -1.530189
52006.50    -0.132219     0.650802    -0.100359
52006.75    -0.262225     0.227761     0.597819
52007.00    -0.507479    -0.154869     0.607057
52007.25    -0.919855    -0.096837     0.202878
52007.50    -0.679283     0.363200     1.236845
52007.75    -0.684768    -0.301841     2.012074
52008.00    -0.797730    -0.698226     1.930330
52008.25    -1.216274    -0.711167     1.720745
52008.50    -0.867892    -0.249785     2.756745
52008.75    -0.697321    -0.801414     3.331456
52009.00    -0.544793    -1.106626     2.425981
52009.25    -0.820817    -0.938700     1.929890
52009.50    -0.391709    -0.238028     2.145601
52009.75    -0.361855    -0.751126     1.770453
52010.00    -0.313480    -0.868444     0.713387
52010.25    -0.593526    -0.597206    -0.329255
52010.50     0.002496     0.367426     0.003453
52010.75     0.332076     0.116890    -0.169633
52011.00     0.390822    -0.079003    -1.165606
52011.25     0.227620     0.086163    -1.953049
52011.50     0.584093     0.794415    -0.890055
52011.75     0.700149     0.186846    -0.417416
52012.00     0.456531    -0.072738    -0.453241
52012.25    -0.113035    -0.043852    -0.451173
52012.50     0.041629     0.612032     0.554604
52012.75    -0.145451     0.064816     1.251291
52013.00    -0.461771    -0.235035     0.708937
52013.25    -0.922717    -0.278285     0.379324
52013.50    -0.450351     0.473330     0.663256
52013.75    -0.326030     0.115540     0.363199
52014.00    -0.348239     0.021241    -0.627664
52014.25    -0.748385     0.134597    -1.688353
52014.50    -0.360970     0.987820    -1.124790
52014.75    -0.489559     0.424857    -0.764134
52015.00    -0.594671     0.377576    -0.890089
52015.25    -0.979065     0.561884    -1.523084
52015.50    -0.686591     1.394176    -0.974387
52015.75    -0.840016     1.017698    -0.392563
52016.00    -0.780050     0.915169    -0.984854
52016.25    -1.028403     0.996744    -1.661415
52016.50    -0.568311     1.696590    -0.840871
52016.75    -0.435123     1.160718    -0.558052
52017.00    -0.413858     0.849887    -0.734662
52017.25    -0.696648     0.690747    -1.167644
52017.50    -0.126755     1.235975    -0.659230
52017.75     0.028527     0.529098    -0.423895
52018.00     0.303731     0.080419    -0.882516
52018.25     0.155979    -0.070595    -1.799934
52018.50     0.440930     0.565680    -0.815749
52018.75     0.268709    -0.016949    -0.502967
52019.00     0.178475    -0.100565    -1.150411
52019.25    -0.338639    -0.106878    -1.943470
52019.50    -0.169413     0.772505    -1.170305
52019.75    -0.243186     0.177064    -1.081236
52020.00    -0.368103    -0.102927    -1.048339
52020.25    -0.623732     0.215126    -1.660619
52020.50    -0.350902     1.035962    -0.254696
52020.75    -0.211117     0.435658     0.158600
52021.00    -0.300663     0.002748     0.201589
52021.25    -0.567978    -0.177386     0.449638
52021.50    -0.086488     0.291601     2.015213
52021.75     0.034048    -0.174887     2.958157
52022.00     0.181802    -0.348888     2.681398
52022.25     0.020882    -0.230814     1.922398
52022.50     0.429381     0.492419     2.684535
52022.75     0.625817     0.079084     2.458987
52023.00     0.753481    -0.050950     1.749344
52023.25     0.385974     0.054522     0.445188
52023.50     0.706384     0.763923     0.901373
52023.75     0.745788     0.403282     0.657324
52024.00     0.602307     0.293620    -0.079809
52024.25     0.077496     0.358455    -0.911703
52024.50     0.478482     1.201109    -0.469752
52024.75     0.495076     0.786005    -0.310030
52025.00     0.322730     0.515963    -0.741063
52025.25     0.183153     0.471077    -1.191419
52025.50     0.630502     1.186001    -0.392522
52025.75     0.499886     0.570031     0.318505
52026.00     0.484145     0.408859    -0.110713
52026.25     0.092565     0.414544    -0.758350
52026.50     0.349594     1.185353     0.143858
52026.75     0.335606     0.565403     0.248027
52027.00     0.361648     0.591141     0.131124
52027.25     0.060201     0.716741    -0.783167
52027.50     0.358364     1.480400     0.388475
52027.75     0.533116     0.879417     0.119801
52028.00     0.597389     0.694267    -0.083200
52028.25     0.250654     0.640112    -0.622377
52028.50     0.771690     1.283270     0.352731
52028.75     1.190793     0.659595    -0.139204
52029.00     1.374560     0.298390    -0.977936
52029.25     1.185167     0.145702    -1.840530
52029.50     1.422753     0.668504    -1.242107
52029.75     1.500775    -0.056668    -1.843327
52030.00     1.402379    -0.312875    -2.358599
52030.25     0.927900    -0.374045    -2.960206
52030.50     1.039472     0.441311    -2.145043
52030.75     0.975562    -0.008772    -2.205152
52031.00     0.828580     0.121469    -1.937212
52031.25     0.435893     0.314234    -2.144000
52031.50     0.745635     1.297688    -1.409243
52031.75     0.840142     0.997243    -0.751792
52032.00     1.020041     1.018145    -0.465410
52032.25     0.817324     1.196688    -0.721252
52032.50     1.288086     2.066219     0.310743
52032.75     1.277608     1.544904     1.052193
52033.00     1.230532     1.365616     1.428821
52033.25     0.836496     1.238804     1.323028
52033.50     1.036686     1.695882     2.179061
52033.75     1.026763     0.907593     2.777665
52034.00     0.811113     0.459580     2.533696
52034.25     0.446739     0.163868     1.713661
52034.50     0.617703     0.456297     2.313856
52034.75     0.674485    -0.198365     1.740646
52035.00     0.708288    -0.169311     0.805396
52035.25     0.434364    -0.008466    -0.301752
52035.50     0.883946     0.852566     0.028511
52035.75     1.066688     0.360072     0.081134
52036.00     1.298999     0.513332    -0.361026
52036.25     1.251060     0.746937    -1.437196
52036.50     1.652269     1.634281    -0.861844
52036.75     1.870847     1.306165    -1.198044
52037.00     1.948554     1.323223    -1.785774
52037.25     1.867028     1.225688    -2.646122
52037.50     2.414286     1.995715    -1.986869
52037.75     2.806313     1.464769    -1.678432
52038.00     2.998783     1.195222    -2.312907
52038.25     2.690177     1.073125    -2.751329
52038.50     2.940968     1.621967    -1.853074
52038.75     2.946105     1.001336    -1.924688
52039.00     2.925408     0.879316    -2.622115
52039.25     2.579214     0.958784    -3.541516
52039.50     2.784055     1.508068    -3.464667
52039.75     2.782211     1.030920    -3.543027
52040.00     2.722359     0.903991    -4.427694
52040.25     2.264818     0.948168    -5.644000
52040.50     2.272095     1.654166    -5.089875
52040.75     2.160970     1.165076    -5.021740
52041.00     1.861983     0.894358    -5.584136
52041.25     1.414491     1.006915    -6.354923
52041.50     1.350253     1.710624    -5.336654
52041.75     1.300949     1.279119    -4.730405
52042.00     1.279805     1.090473    -5.051873
52042.25     0.709340     0.971922    -5.215663
52042.50     0.966524     1.776193    -3.963338
52042.75     0.936651     1.252934    -3.556703
52043.00     0.942577     0.978252    -3.903809
52043.25     0.609098     0.723943    -4.013491
52043.50     1.020385     1.244434    -2.717611
52043.75     1.067454     0.426950    -2.469081
