-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MATH        49718.000    1995     1     1     0
MATH        52274.750    2001    12    31    18
MATH     -2443215.352 -4706037.477  3533477.600
51793.25     1.847451    -0.446276     0.233331
51793.50     2.085973    -0.679229     0.086831
51793.75     2.043794    -0.198293    -1.098154
51794.00     2.083876    -0.251900     0.293558
51794.25     1.845902    -0.161919    -0.023746
51794.50     2.002967    -0.327007     0.358712
51794.75     1.858651     0.148794    -0.297469
51795.00     1.818346     0.146540     1.412576
51795.25     1.501680     0.276027     1.369990
51795.50     1.625466     0.025623     2.078764
51795.75     1.302268     0.482659     1.058608
51796.00     0.990026     0.344039     2.617227
51796.25     0.650861     0.333363     2.310840
51796.50     0.950700     0.019006     2.309490
51796.75     1.063695     0.336642     1.168753
51797.00     1.329208     0.181605     2.334446
51797.25     1.464486     0.155111     1.705999
51797.50     1.960523    -0.144902     1.570540
51797.75     2.157875     0.227437     0.248815
51798.00     2.387268     0.022877     1.455354
51798.25     2.330558     0.080871     0.568512
51798.50     2.648152    -0.192921     0.496197
51798.75     2.658515     0.205054    -0.658427
51799.00     2.465854     0.111701     0.596428
51799.25     2.022154     0.204757    -0.220079
51799.50     2.099702    -0.095462    -0.076553
51799.75     1.720935     0.282751    -1.134710
51800.00     1.346619     0.148366     0.168396
51800.25     0.911288     0.116381    -0.530376
51800.50     0.993239    -0.195697    -0.410531
51800.75     0.679607     0.137253    -1.359176
51801.00     0.492457     0.026693    -0.240277
51801.25     0.269735     0.016275    -0.861279
51801.50     0.545677    -0.331009    -0.875445
51801.75     0.380177     0.012269    -1.952520
51802.00     0.274565    -0.138731    -0.645125
51802.25    -0.007248    -0.142737    -1.134329
51802.50     0.329633    -0.430366    -0.956332
51802.75     0.294212    -0.088963    -1.746356
51803.00     0.182453    -0.196333    -0.358379
51803.25    -0.006740    -0.170086    -0.693240
51803.50     0.362182    -0.454854    -0.531484
51803.75     0.187188    -0.036887    -1.417901
51804.00    -0.017500    -0.080796    -0.090287
51804.25    -0.268417    -0.030291    -0.500795
51804.50    -0.034953    -0.263823    -0.536538
51804.75    -0.178990     0.050521    -1.404651
51805.00    -0.237875    -0.063572     0.141982
51805.25    -0.453785    -0.059833    -0.570895
51805.50     0.016949    -0.398359    -0.580508
51805.75     0.059301    -0.162850    -1.357447
51806.00    -0.093985    -0.349322     0.136500
51806.25    -0.393379    -0.362622    -0.237268
51806.50    -0.069774    -0.711744     0.171862
51806.75    -0.153651    -0.343075    -0.661078
51807.00    -0.322340    -0.426458     0.682558
51807.25    -0.615570    -0.309673     0.149118
51807.50    -0.373499    -0.542061     0.321672
51807.75    -0.710195    -0.033929    -0.662703
51808.00    -0.879236    -0.096539     0.765249
51808.25    -1.153862    -0.103306     0.911245
51808.50    -0.856912    -0.438511     1.491115
51808.75    -0.975961    -0.133436     0.988711
51809.00    -1.028669    -0.309846     2.518774
51809.25    -1.277800    -0.295551     2.418854
51809.50    -1.072177    -0.567897     2.512539
51809.75    -1.272690    -0.066742     1.283870
51810.00    -1.387712    -0.089119     1.916897
51810.25    -1.541816    -0.002286     0.916674
51810.50    -1.137865    -0.272857     0.377543
51810.75    -1.082918     0.155658    -1.560477
51811.00    -1.087297     0.079875    -1.063032
51811.25    -1.239786     0.137286    -2.042410
51811.50    -0.932845    -0.131696    -2.181757
51811.75    -0.923747     0.264164    -3.666973
51812.00    -0.905332     0.130011    -2.377730
51812.25    -1.037612     0.123198    -2.739405
51812.50    -0.655109    -0.190264    -2.238794
51812.75    -0.624059     0.198344    -2.848746
51813.00    -0.662752     0.048019    -0.965957
51813.25    -0.936978     0.085834    -1.397484
51813.50    -0.656878    -0.239286    -1.127008
51813.75    -1.000056     0.089823    -2.143808
51814.00    -1.348296     0.030833    -1.380237
51814.25    -1.812115     0.041289    -2.170310
51814.50    -1.578421    -0.211951    -2.433184
51814.75    -1.784661     0.202492    -3.878802
51815.00    -1.852451     0.110028    -2.649296
51815.25    -2.028027     0.173130    -3.186847
51815.50    -1.656583    -0.118050    -2.750557
51815.75    -1.680680     0.293950    -3.532388
51816.00    -1.558278     0.196482    -1.880123
51816.25    -1.560629     0.263382    -1.816197
51816.50    -1.083119    -0.054557    -1.055649
51816.75    -1.118969     0.295342    -1.728828
51817.00    -1.186899     0.209016    -0.103839
51817.25    -1.450617     0.246771    -0.342802
51817.50    -1.203869    -0.028686     0.163274
51817.75    -1.336752     0.354777    -0.816079
51818.00    -1.439859     0.239884     0.469186
51818.25    -1.687358     0.213248     0.116660
51818.50    -1.468827    -0.063320     0.260596
51818.75    -1.637326     0.321424    -0.956145
51819.00    -1.850703     0.218825     0.016217
51819.25    -2.232879     0.198686    -0.634373
51819.50    -2.181063    -0.039610    -1.032775
51819.75    -2.512333     0.374116    -2.197439
51820.00    -2.691294     0.294307    -1.119143
51820.25    -2.959124     0.324656    -1.847291
51820.50    -2.694006    -0.004988    -1.710924
51820.75    -2.740806     0.355922    -2.761344
51821.00    -2.857144     0.177302    -1.392496
51821.25    -3.065895     0.191275    -1.683224
51821.50    -2.699824    -0.106355    -1.318266
51821.75    -2.668804     0.276424    -2.524416
51822.00    -2.644168     0.205905    -1.548323
51822.25    -2.794164     0.226234    -2.143090
51822.50    -2.461881    -0.090640    -1.802572
51822.75    -2.598103     0.454449    -3.087590
51823.00    -2.714209     0.472556    -2.065297
51823.25    -2.945735     0.583458    -2.486226
51823.50    -2.624717     0.329627    -2.287963
51823.75    -2.773517     0.733813    -3.224559
51824.00    -2.801761     0.603798    -1.966133
51824.25    -2.992170     0.637247    -2.570500
51824.50    -2.584105     0.320285    -2.406851
51824.75    -2.658996     0.668256    -3.492060
51825.00    -2.687618     0.583940    -2.596168
51825.25    -2.948354     0.600902    -2.928327
51825.50    -2.613462     0.341716    -2.859940
51825.75    -2.777182     0.790647    -4.019160
51826.00    -2.597305     0.714360    -2.923830
51826.25    -2.671908     0.707710    -2.981212
51826.50    -2.227556     0.342780    -2.478909
51826.75    -2.393635     0.711467    -2.993340
51827.00    -2.309908     0.587504    -1.180313
51827.25    -2.580664     0.539216    -0.846240
51827.50    -2.294848     0.163320    -0.024603
51827.75    -2.323895     0.591983    -0.894193
51828.00    -2.104170     0.516798     0.088252
51828.25    -2.352291     0.669692    -0.607011
51828.50    -1.936452     0.422071    -0.758773
51828.75    -2.108582     0.877464    -2.152698
51829.00    -2.162930     0.806861    -1.893541
51829.25    -2.576532     0.850254    -2.716937
51829.50    -2.129364     0.401594    -2.723130
51829.75    -2.224110     0.768370    -3.974973
51830.00    -2.071960     0.597304    -2.941885
51830.25    -2.119991     0.555279    -3.482444
51830.50    -1.547041     0.079716    -2.950995
51830.75    -1.498498     0.446007    -3.944607
51831.00    -1.295374     0.268350    -2.285321
51831.25    -1.348137     0.271620    -2.454656
51831.50    -0.952203    -0.058696    -1.921719
51831.75    -0.956489     0.334145    -2.685004
51832.00    -0.998255     0.308187    -1.201558
51832.25    -1.376782     0.475487    -1.724352
51832.50    -1.179349     0.270034    -1.430327
51832.75    -1.314476     0.658035    -2.214261
51833.00    -1.341849     0.592237    -1.127691
51833.25    -1.579042     0.610471    -1.667360
51833.50    -1.397065     0.285789    -1.402180
51833.75    -1.604201     0.700863    -2.545912
51834.00    -1.687798     0.622456    -1.494964
51834.25    -1.857368     0.634143    -1.884907
51834.50    -1.701917     0.323630    -1.825266
51834.75    -1.833893     0.632800    -2.773639
51835.00    -1.937265     0.524817    -1.630940
51835.25    -2.150712     0.520897    -2.256996
51835.50    -1.969622     0.213075    -2.009021
51835.75    -1.996520     0.566269    -3.005982
51836.00    -1.908241     0.442682    -1.823552
51836.25    -2.147880     0.429783    -2.301534
51836.50    -1.763539     0.050363    -1.920119
51836.75    -1.854724     0.397332    -2.593191
51837.00    -1.955476     0.370610    -1.329069
51837.25    -2.193660     0.500827    -1.926373
51837.50    -1.990016     0.211677    -1.355198
51837.75    -2.362533     0.661683    -2.066522
51838.00    -2.496568     0.526071    -0.468111
51838.25    -2.855345     0.538148    -0.491846
51838.50    -2.623129     0.103361     0.015508
51838.75    -2.805446     0.370168    -0.523126
51839.00    -2.687913     0.156412     0.914278
51839.25    -2.790959     0.135045     0.505575
51839.50    -2.327355    -0.218138     0.626817
51839.75    -2.337384     0.219543    -0.889526
51840.00    -2.123226     0.192629    -0.381663
51840.25    -2.148472     0.257660    -1.255661
51840.50    -1.681352    -0.073198    -1.346690
51840.75    -1.659682     0.317994    -2.806096
51841.00    -1.473699     0.345246    -2.715020
51841.25    -1.554203     0.447774    -3.890350
51841.50    -1.146735     0.103861    -3.962982
51841.75    -1.341469     0.566638    -5.067562
51842.00    -1.290835     0.463343    -3.813632
51842.25    -1.535070     0.531321    -3.878849
51842.50    -1.338190     0.241022    -3.041812
51842.75    -1.544507     0.650203    -3.388595
51843.00    -1.486945     0.521730    -1.687372
51843.25    -1.809649     0.555279    -1.459829
51843.50    -1.552752     0.219563    -0.445195
51843.75    -1.736990     0.629697    -1.141093
51844.00    -1.773758     0.484801     0.084393
51844.25    -2.066300     0.470872    -0.207471
51844.50    -1.891630     0.187234     0.257696
51844.75    -2.081851     0.569749    -0.965839
51845.00    -2.085036     0.426453    -0.028755
51845.25    -2.365791     0.463408    -0.882973
51845.50    -1.960244     0.053327    -0.844909
51845.75    -1.917895     0.377199    -2.296053
51846.00    -1.821143     0.194907    -1.373688
51846.25    -2.008493     0.199356    -2.012746
51846.50    -1.677421    -0.172537    -1.674989
51846.75    -1.731320     0.190390    -2.697257
51847.00    -1.747828     0.032831    -1.602614
51847.25    -1.984935     0.059670    -1.685012
51847.50    -1.581850    -0.255647    -1.276559
51847.75    -1.656644     0.140617    -2.310317
51848.00    -1.667194     0.099701    -1.675994
51848.25    -1.911898     0.191995    -2.218412
51848.50    -1.590414    -0.161306    -2.049066
51848.75    -1.788427     0.261013    -3.406629
51849.00    -1.773359     0.192803    -2.627087
51849.25    -1.887004     0.249666    -3.208355
51849.50    -1.538194     0.021829    -3.371596
51849.75    -1.568595     0.405542    -4.109351
51850.00    -1.419933     0.301455    -2.440231
51850.25    -1.564639     0.387579    -2.392279
51850.50    -1.159365     0.102442    -1.747421
51850.75    -1.256247     0.587613    -2.557686
51851.00    -1.319671     0.633247    -1.681825
51851.25    -1.594912     0.848713    -2.319914
51851.50    -1.367312     0.651717    -2.298195
51851.75    -1.692869     1.130922    -3.317090
51852.00    -1.817389     1.064891    -2.200132
51852.25    -2.192893     1.101230    -2.152247
51852.50    -2.073017     0.752141    -1.319499
51852.75    -2.399577     1.165138    -1.896586
51853.00    -2.420151     0.969176    -0.609500
51853.25    -2.716464     0.912602    -0.571859
51853.50    -2.405038     0.503121    -0.070196
51853.75    -2.318659     0.705247    -0.658727
51854.00    -2.093046     0.512379     0.314938
51854.25    -2.322566     0.482084     0.092413
51854.50    -1.904236     0.079042     0.541565
51854.75    -1.955613     0.315109     0.215370
51855.00    -1.889295     0.276035     0.559888
51855.25    -1.962947     0.364628    -0.583115
51855.50    -1.559953     0.129215    -1.214863
51855.75    -1.698454     0.660283    -2.895580
51856.00    -1.683756     0.697543    -2.252078
51856.25    -1.883504     0.916932    -3.064748
51856.50    -1.636360     0.623945    -2.427973
51856.75    -1.923563     0.996539    -2.783813
51857.00    -2.010250     0.790374    -0.999671
51857.25    -2.491347     0.783270    -0.667197
51857.50    -2.427047     0.424488     0.103836
51857.75    -2.711310     0.826648    -0.642109
51858.00    -2.705774     0.675723     0.617871
51858.25    -2.889194     0.795571    -0.082945
51858.50    -2.534965     0.519410    -0.081093
51858.75    -2.558731     0.932844    -1.093232
51859.00    -2.417601     0.832150    -0.402136
51859.25    -2.572596     0.870110    -0.937486
51859.50    -2.245470     0.573241    -1.314839
51859.75    -2.210973     0.980751    -2.611221
51860.00    -1.889360     0.791281    -2.047135
51860.25    -1.866664     0.856584    -3.243263
51860.50    -1.399438     0.511610    -3.477866
51860.75    -1.491105     0.855009    -4.602969
51861.00    -1.407848     0.703790    -3.440734
51861.25    -1.623136     0.792988    -3.726846
51861.50    -1.362005     0.544280    -3.213487
51861.75    -1.621731     1.016693    -4.269150
51862.00    -1.715070     0.953496    -2.824585
51862.25    -2.181728     1.038684    -2.779461
51862.50    -2.122582     0.725339    -2.079110
51862.75    -2.431378     1.053628    -2.498428
51863.00    -2.486488     0.873470    -1.023215
51863.25    -2.850132     0.939196    -1.528224
51863.50    -2.582541     0.615476    -1.597380
51863.75    -2.635052     0.956006    -2.584374
51864.00    -2.483883     0.787001    -1.436917
51864.25    -2.659391     0.888554    -1.775538
51864.50    -2.060397     0.600447    -1.553689
51864.75    -1.949153     1.001761    -2.578179
51865.00    -1.674863     0.954520    -2.001779
51865.25    -1.648620     1.021492    -2.414839
51865.50    -1.185451     0.715572    -2.341220
51865.75    -1.444627     1.104687    -3.667959
51866.00    -1.596384     0.954621    -2.930510
51866.25    -2.019058     1.053733    -3.841379
