-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CHAT        49718.000    1995     1     1     0
CHAT        52274.750    2001    12    31    18
CHAT     -4590670.912  -275482.993 -4404596.777
51762.50    -0.127065     0.032025     0.148052
51762.75    -0.094777    -0.022586     0.143504
51763.00    -0.121697    -0.065165     0.079463
51763.25    -0.169725    -0.021444     0.030599
51763.50    -0.136070     0.057858     0.142494
51763.75    -0.108987     0.009978     0.162328
51764.00    -0.128959    -0.022872     0.168516
51764.25    -0.166022     0.008430     0.175851
51764.50    -0.110351     0.072563     0.265330
51764.75    -0.064157     0.037761     0.278049
51765.00    -0.070019     0.017926     0.252966
51765.25    -0.115480     0.063046     0.217954
51765.50    -0.060460     0.139086     0.339583
51765.75    -0.007440     0.107090     0.419897
51766.00    -0.002001     0.081543     0.465997
51766.25    -0.021870     0.127193     0.465672
51766.50     0.069573     0.217087     0.574524
51766.75     0.128377     0.198492     0.650220
51767.00     0.125469     0.179007     0.682915
51767.25     0.099158     0.208319     0.701672
51767.50     0.154140     0.264463     0.796774
51767.75     0.193170     0.193904     0.759913
51768.00     0.172712     0.127219     0.683567
51768.25     0.120967     0.110381     0.541448
51768.50     0.135827     0.122883     0.530208
51768.75     0.141176     0.034854     0.421206
51769.00     0.097145    -0.014902     0.306035
51769.25     0.032547    -0.004593     0.156774
51769.50     0.058594     0.029331     0.118543
51769.75     0.094151    -0.037605     0.019003
51770.00     0.055582    -0.072617    -0.120731
51770.25     0.025527    -0.008022    -0.175433
51770.50     0.058031     0.082201    -0.088269
51770.75     0.087854     0.076850    -0.023693
51771.00     0.050566     0.080149     0.008767
51771.25     0.014063     0.166463     0.053853
51771.50     0.047110     0.255924     0.126256
51771.75     0.075646     0.223883     0.189118
51772.00     0.048909     0.182979     0.130591
51772.25     0.027215     0.200403     0.103528
51772.50     0.071727     0.253009     0.182668
51772.75     0.103220     0.193756     0.225281
51773.00     0.067312     0.144732     0.229256
51773.25     0.025674     0.172124     0.262025
51773.50     0.044392     0.216461     0.336571
51773.75     0.084916     0.166327     0.353174
51774.00     0.035720     0.106108     0.290706
51774.25    -0.039069     0.124302     0.261310
51774.50    -0.034940     0.157080     0.323224
51774.75    -0.011676     0.101679     0.332169
51775.00    -0.059133     0.052378     0.274306
51775.25    -0.116476     0.090142     0.250529
51775.50    -0.102508     0.156552     0.335776
51775.75    -0.079472     0.125824     0.374104
51776.00    -0.101586     0.098421     0.364175
51776.25    -0.141612     0.150625     0.351380
51776.50    -0.109040     0.225784     0.411179
51776.75    -0.073111     0.183385     0.403920
51777.00    -0.090783     0.169463     0.371939
51777.25    -0.122676     0.208885     0.337489
51777.50    -0.088372     0.288603     0.436058
51777.75    -0.047146     0.233217     0.444137
51778.00    -0.078157     0.192516     0.442696
51778.25    -0.115796     0.206207     0.369489
51778.50    -0.072666     0.245859     0.347760
51778.75    -0.039854     0.171914     0.283554
51779.00    -0.078697     0.114831     0.195019
51779.25    -0.109689     0.127178     0.107112
51779.50    -0.041130     0.168810     0.133995
51779.75     0.016865     0.118181     0.110999
51780.00     0.009116     0.098833     0.095272
51780.25    -0.037221     0.144599     0.081519
51780.50    -0.013356     0.211472     0.179275
51780.75     0.009361     0.158444     0.184812
51781.00    -0.035580     0.131396     0.172871
51781.25    -0.114248     0.166527     0.132364
51781.50    -0.074442     0.224978     0.188310
51781.75    -0.028216     0.150891     0.137239
51782.00    -0.039868     0.094344     0.138072
51782.25    -0.065677     0.103584     0.088302
51782.50    -0.002991     0.142012     0.122653
51782.75     0.037061     0.070519     0.104082
51783.00     0.003845     0.046374     0.061328
51783.25    -0.043990     0.084814    -0.039360
51783.50    -0.001191     0.151738    -0.012809
51783.75     0.025143     0.096693    -0.054410
51784.00     0.001357     0.084358    -0.081156
51784.25    -0.044496     0.121407    -0.127770
51784.50    -0.012189     0.186493    -0.081939
51784.75     0.006323     0.129421    -0.057650
51785.00    -0.036029     0.126212    -0.026801
51785.25    -0.105561     0.189726    -0.022257
51785.50    -0.095833     0.291151     0.112216
51785.75    -0.085647     0.253995     0.145892
51786.00    -0.136903     0.232703     0.182868
51786.25    -0.195254     0.266381     0.226828
51786.50    -0.169572     0.337881     0.344322
51786.75    -0.153273     0.282712     0.406860
51787.00    -0.193723     0.244916     0.437102
51787.25    -0.237835     0.263826     0.458647
51787.50    -0.209365     0.312247     0.598635
51787.75    -0.187462     0.260315     0.672666
51788.00    -0.218971     0.236095     0.755744
51788.25    -0.268126     0.256907     0.787626
51788.50    -0.239292     0.294138     0.888825
51788.75    -0.195795     0.204870     0.883105
51789.00    -0.213744     0.146524     0.888453
51789.25    -0.263317     0.133229     0.832135
51789.50    -0.219438     0.169991     0.910737
51789.75    -0.184166     0.075733     0.849129
51790.00    -0.232079     0.004881     0.837380
51790.25    -0.274651     0.016794     0.786897
51790.50    -0.223654     0.059303     0.836682
51790.75    -0.204109    -0.007294     0.817272
51791.00    -0.236126    -0.030446     0.800131
51791.25    -0.272108     0.010364     0.775369
51791.50    -0.246844     0.085753     0.844494
51791.75    -0.231305     0.048770     0.822321
51792.00    -0.268638     0.034722     0.784401
51792.25    -0.326840     0.086386     0.725098
51792.50    -0.310839     0.175513     0.788125
51792.75    -0.268280     0.134338     0.758790
51793.00    -0.272505     0.129795     0.766205
51793.25    -0.287697     0.183542     0.748007
51793.50    -0.213693     0.265823     0.830717
51793.75    -0.162189     0.211935     0.812636
51794.00    -0.180230     0.194088     0.848788
51794.25    -0.213760     0.214142     0.826469
51794.50    -0.161788     0.234314     0.847501
51794.75    -0.138667     0.111576     0.717606
51795.00    -0.194567     0.007514     0.609321
51795.25    -0.270357    -0.037086     0.421791
51795.50    -0.249779    -0.026489     0.407541
51795.75    -0.214729    -0.107276     0.333551
51796.00    -0.231296    -0.150906     0.302415
51796.25    -0.274753    -0.123733     0.225768
51796.50    -0.239423    -0.051879     0.295146
51796.75    -0.231788    -0.094845     0.275554
51797.00    -0.294122    -0.108045     0.268497
51797.25    -0.373860    -0.052512     0.244678
51797.50    -0.354421     0.034442     0.334347
51797.75    -0.328914    -0.012225     0.327061
51798.00    -0.359444    -0.031911     0.354770
51798.25    -0.379620    -0.010493     0.342183
51798.50    -0.308866     0.036504     0.429910
51798.75    -0.247994    -0.039782     0.442415
51799.00    -0.249251    -0.097572     0.425554
51799.25    -0.231932    -0.080772     0.394631
51799.50    -0.148120    -0.024992     0.464744
51799.75    -0.066558    -0.085458     0.457460
51800.00    -0.077392    -0.125113     0.411726
51800.25    -0.100858    -0.074732     0.382207
51800.50    -0.041848    -0.008675     0.422961
51800.75    -0.000570    -0.062585     0.363262
51801.00    -0.035027    -0.103533     0.271641
51801.25    -0.086201    -0.063208     0.171255
51801.50    -0.049598     0.010044     0.169842
51801.75    -0.008197    -0.044885     0.081211
51802.00    -0.036458    -0.081972     0.015135
51802.25    -0.068167    -0.048828    -0.030308
51802.50    -0.023719     0.004220     0.046400
51802.75     0.022136    -0.065640     0.043395
51803.00    -0.015647    -0.114296     0.013898
51803.25    -0.045943    -0.084223     0.002517
51803.50     0.008432    -0.010094     0.115360
51803.75     0.057713    -0.079722     0.092641
51804.00     0.038147    -0.127267     0.062781
51804.25     0.007933    -0.100595     0.018505
51804.50     0.051880    -0.025264     0.105497
51804.75     0.089615    -0.059609     0.099628
51805.00     0.038807    -0.081199     0.073998
51805.25    -0.006663    -0.029338     0.028978
51805.50     0.031303     0.061973     0.154793
51805.75     0.061790     0.026987     0.122466
51806.00     0.029986    -0.001460     0.118740
51806.25    -0.003172     0.014555     0.042544
51806.50     0.052179     0.075189     0.120382
51806.75     0.093200    -0.000268     0.033978
51807.00     0.074351    -0.046626    -0.004150
51807.25     0.029778    -0.040932    -0.091340
51807.50     0.089150     0.004633    -0.017572
51807.75     0.134553    -0.092679    -0.087134
51808.00     0.117888    -0.144105    -0.067708
51808.25     0.067608    -0.129088    -0.087677
51808.50     0.115747    -0.065003     0.091987
51808.75     0.136232    -0.115346     0.105944
51809.00     0.096283    -0.135889     0.138123
51809.25     0.039083    -0.116079     0.075066
51809.50     0.093544    -0.049774     0.155766
51809.75     0.115103    -0.119138     0.052264
51810.00     0.097502    -0.148939     0.031364
51810.25     0.058210    -0.114606    -0.065518
51810.50     0.108921    -0.042935     0.017229
51810.75     0.143864    -0.094485    -0.011495
51811.00     0.121886    -0.124706    -0.003289
51811.25     0.082545    -0.099577    -0.054218
51811.50     0.131068    -0.039593     0.070096
51811.75     0.165434    -0.076777     0.087068
51812.00     0.130175    -0.088223     0.166811
51812.25     0.062597    -0.034875     0.217330
51812.50     0.081665     0.035856     0.394997
51812.75     0.087002    -0.037299     0.393544
51813.00     0.035337    -0.079949     0.404518
51813.25     0.000622    -0.067407     0.335174
51813.50     0.068365    -0.000169     0.417168
51813.75     0.139346    -0.047722     0.302304
51814.00     0.149138    -0.067818     0.237545
51814.25     0.158277    -0.028234     0.126446
51814.50     0.239894     0.042633     0.200579
51814.75     0.311129    -0.014543     0.146490
51815.00     0.291315    -0.037244     0.149875
51815.25     0.247549    -0.002950     0.111336
51815.50     0.283596     0.066845     0.218675
51815.75     0.304021     0.014294     0.224694
51816.00     0.235887    -0.031006     0.253221
51816.25     0.159223    -0.041406     0.209011
51816.50     0.175366    -0.008365     0.273675
51816.75     0.186894    -0.072605     0.230779
51817.00     0.144932    -0.104924     0.225222
51817.25     0.094589    -0.093838     0.144735
51817.50     0.138828    -0.056960     0.186105
51817.75     0.170656    -0.127765     0.133979
51818.00     0.135819    -0.164804     0.096441
51818.25     0.087216    -0.136852     0.049927
51818.50     0.134337    -0.090047     0.112438
51818.75     0.174800    -0.145340     0.066650
51819.00     0.168934    -0.185177     0.014967
51819.25     0.151723    -0.151790    -0.068651
51819.50     0.243903    -0.094149    -0.009774
51819.75     0.304048    -0.163524    -0.098145
51820.00     0.314045    -0.209533    -0.114141
51820.25     0.302677    -0.182190    -0.161901
51820.50     0.380886    -0.111898    -0.019510
51820.75     0.429549    -0.145918    -0.003823
51821.00     0.420249    -0.156484     0.066888
51821.25     0.372830    -0.138765    -0.000043
51821.50     0.434993    -0.089134     0.087568
51821.75     0.462155    -0.151080     0.047759
51822.00     0.443788    -0.176126     0.066084
51822.25     0.370728    -0.146456    -0.004981
51822.50     0.415069    -0.073891     0.101289
51822.75     0.418320    -0.149148     0.025354
51823.00     0.376906    -0.181658     0.011692
51823.25     0.307306    -0.167614    -0.055029
51823.50     0.351995    -0.104356     0.044962
51823.75     0.353893    -0.156339    -0.029126
51824.00     0.302372    -0.163128    -0.012094
51824.25     0.237996    -0.140958    -0.130874
51824.50     0.277185    -0.062908    -0.037719
51824.75     0.289637    -0.098393    -0.127327
51825.00     0.261746    -0.099423    -0.124180
51825.25     0.217537    -0.071742    -0.227690
51825.50     0.266172    -0.005611    -0.105143
51825.75     0.308734    -0.060298    -0.150836
51826.00     0.275691    -0.076532    -0.086706
51826.25     0.221210    -0.066681    -0.156716
51826.50     0.262387    -0.014522    -0.021723
51826.75     0.280909    -0.095351    -0.080820
51827.00     0.241334    -0.155816    -0.051595
51827.25     0.204760    -0.161508    -0.100710
51827.50     0.240649    -0.114748     0.003625
51827.75     0.241746    -0.173671    -0.011498
51828.00     0.163215    -0.179548     0.060485
51828.25     0.087150    -0.165628    -0.014136
51828.50     0.105204    -0.103436     0.030899
51828.75     0.128237    -0.175847    -0.110083
51829.00     0.103795    -0.188010    -0.164072
51829.25     0.088237    -0.156742    -0.271925
51829.50     0.134847    -0.062683    -0.149389
51829.75     0.163588    -0.119571    -0.200764
51830.00     0.130574    -0.127852    -0.135342
51830.25     0.086485    -0.093453    -0.162761
51830.50     0.131025     0.005207     0.020299
51830.75     0.163493    -0.050771     0.029796
51831.00     0.131575    -0.078238     0.107771
51831.25     0.094700    -0.061574     0.126126
