               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************
     TITLE                    WIND MFI Key Parameters
     PROJECT                  ISTP>International Solar-Terrestrial Physics
     DISCIPLINE               Space Physics>Magnetospheric Science
     SOURCE_NAME              WIND>Wind Interplanetary Plasma Laboratory
     DATA_TYPE                K0>Key Parameter
     DESCRIPTOR               MFI>Magnetic Fields Investigation
     DATA_VERSION             1
     KPGS_VERSION             V3.2
     PROCESSING_DATE          25-JAN-1997 21:38:53.05
     TEXT                     References:
                              1. Panetta P. (GSFC), GGS WIND MFI Operator's Manual, September 15, 1992.
                              2. Computer Sciences Corporation, Data Format Control Document (DFCD) Between
                              The International Solar-Terrestrial Physics (ISTP) Program Information
                              Processing Division Ground Data Processing System and The ISTP Mission
                              Investigators, CSC/TR-91/6014, 560-1DFD/0190, July 1992.
                              3. Behannon, K. W., International Solar Terrestrial Physics (ISTP) Program
                              Investigator Data Analysis Requirements For WIND and GEOTAIL Spacecraft
                              Magnetometer Experiment, September 1987.
     MODS                     Initial Release 7/12/93
                              Zvar Release 10/24/96
                              Zvar Update  11/12/96
     ADID_REF                 NSSD0141
     LOGICAL_FILE_ID          WI_K0_MFI_00000000_V01
     LOGICAL_SOURCE           WI_K0_MFI
     LOGICAL_SOURCE_DESCR     Wind Magnetic Fields Investigation, Key Parameters
     PI_NAME                  R. Lepping
     PI_AFFILIATION           NASA/GSFC
     MISSION_GROUP            Wind
     INSTRUMENT_TYPE          Magnetic Fields (space)
     TEXT_SUPPLEMENT_1        
               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************
 1. Time, centered
 2. Average of the magnitudes
 3. Magnetic Field, component RMS SQRT(RMSX^2 + RMSY^2 + RMSZ^2)
 4. Radial distance from the earth
 5. Magnetic Field - Cartesian GSM
 6. Wind Position - Cartesian GSM
Epoch                             BF1           RMS          Dist        BX GSM        BY GSM        BZ GSM         X GSM         Y GSM         Z GSM
24-05-1997 11:41:34.349       5.90292      0.297011       161.215      -1.18681      -5.36650      -2.13901       160.387       12.9878       9.88180
24-05-1997 11:43:06.349       5.97609      0.617634       161.211      -1.17723      -5.18513      -2.66246       160.382       12.9870       9.88383
24-05-1997 11:44:38.349       5.52002      0.700753       161.206     -0.887115      -4.50364      -3.00958       160.378       12.9861       9.88598
24-05-1997 11:46:10.349       4.93081      0.920136       161.202      -1.00463      -2.55629      -4.00082       160.374       12.9851       9.88825
24-05-1997 11:47:42.349       4.88202      0.702717       161.198     -0.856270      -1.50204      -4.51239       160.369       12.9841       9.89063
24-05-1997 11:49:14.349       4.85001      0.409686       161.194      -1.17547     -0.309884      -4.68103       160.365       12.9829       9.89313
24-05-1997 11:50:46.349       4.39894      0.576154       161.190      -1.18145      0.431774      -4.18108       160.361       12.9817       9.89574
24-05-1997 11:52:18.349       4.78126      0.941272       161.185     -0.598583       3.06030      -3.57850       160.357       12.9803       9.89847
24-05-1997 11:53:50.349       5.27387      0.365258       161.181     -0.669044       2.63967      -4.50269       160.352       12.9789       9.90132
24-05-1997 11:55:22.349       5.40314      0.325378       161.177     -0.489019       2.26421      -4.87425       160.348       12.9774       9.90428
24-05-1997 11:56:54.349       5.91919      0.240679       161.173     -0.178338       1.63172      -5.68264       160.344       12.9758       9.90736
24-05-1997 11:58:26.349       6.04441      0.305231       161.168    -0.0278058       1.37198      -5.88002       160.339       12.9741       9.91055
24-05-1997 11:59:58.349       5.41277      0.637854       161.164     -0.355322      0.968021      -5.30545       160.335       12.9723       9.91387
24-05-1997 12:01:30.349       5.13241      0.322268       161.160     -0.238540       1.27661      -4.95975       160.331       12.9705       9.91729
24-05-1997 12:03:02.349       5.18096      0.318691       161.156     -0.350924       1.34817      -4.98425       160.327       12.9685       9.92083
24-05-1997 12:04:34.349       5.23947      0.189667       161.152     -0.335769       1.27488      -5.06821       160.322       12.9665       9.92449
24-05-1997 12:06:06.349       5.13139      0.346436       161.147     -0.246394       1.01407      -5.01741       160.318       12.9643       9.92827
24-05-1997 12:07:38.349       4.91346      0.373780       161.143     -0.238572      0.565632      -4.86255       160.314       12.9621       9.93215
24-05-1997 12:09:10.349       4.73581      0.264915       161.139     -0.130861      0.343236      -4.71601       160.309       12.9598       9.93616
24-05-1997 12:10:42.349       5.32814      0.741308       161.135     0.0124142     -0.204646      -5.29622       160.305       12.9574       9.94028
24-05-1997 12:12:14.349       5.81176      0.327855       161.131     -0.343302     -0.927770      -5.71815       160.301       12.9549       9.94451
24-05-1997 12:13:46.349       5.65158      0.757318       161.126     -0.826807     -0.908268      -5.46757       160.297       12.9523       9.94886
24-05-1997 12:15:18.349       5.29452       1.79887       161.122      -2.10933      0.900832      -4.42948       160.292       12.9496       9.95333
24-05-1997 12:16:50.349       5.18183       1.34279       161.118      -1.94476      0.351083      -4.60486       160.288       12.9469       9.95791
24-05-1997 12:18:22.349       5.22664      0.387788       161.114      -1.86804     0.0358897      -4.87073       160.284       12.9440       9.96261
24-05-1997 12:19:54.349       5.20755      0.574391       161.110      -2.04731     -0.796330      -4.68787       160.279       12.9411       9.96741
24-05-1997 12:21:26.349       5.21052      0.667154       161.105      -2.38010      -1.01748      -4.47413       160.275       12.9380       9.97234
24-05-1997 12:22:58.349       5.12881      0.770443       161.101      -3.01619      -1.04700      -3.94337       160.271       12.9349       9.97738
24-05-1997 12:24:30.349       5.77387       2.46042       161.097     -0.169282     -0.448615      -5.22883       160.266       12.9317       9.98253
24-05-1997 12:26:02.349       5.46544      0.247586       161.093       1.21003      0.336057      -5.31583       160.262       12.9284       9.98780
24-05-1997 12:27:34.349       5.40037      0.303973       161.089       1.04534      0.310574      -5.28086       160.258       12.9250       9.99318
24-05-1997 12:29:06.349       5.37773      0.269324       161.084      0.714992      0.364487      -5.31172       160.254       12.9215       9.99867
24-05-1997 12:30:38.349       5.50433       1.14334       161.080      0.272620     -0.119228      -5.38723       160.249       12.9179       10.0043
24-05-1997 12:32:10.349       5.74718      0.278019       161.076     -0.898683     -0.635353      -5.63705       160.245       12.9143       10.0100
24-05-1997 12:33:42.349       5.11973      0.220832       161.072     -0.483369     -0.519637      -5.06607       160.241       12.9105       10.0158
24-05-1997 12:35:14.349       5.21574      0.876741       161.067     -0.943433     -0.752387      -5.00128       160.236       12.9066       10.0218
24-05-1997 12:36:46.349       5.29303      0.487795       161.063      -1.17241      -1.77981      -4.82528       160.232       12.9027       10.0278
24-05-1997 12:38:18.349       5.39163      0.470435       161.059      -1.01290      -2.30716      -4.74782       160.228       12.8987       10.0340
24-05-1997 12:39:50.349       5.19459      0.494623       161.055      0.369398      -1.97741      -4.76430       160.224       12.8945       10.0403
24-05-1997 12:41:22.349       5.19694      0.425599       161.051      0.302500      -2.32970      -4.61707       160.219       12.8903       10.0467
24-05-1997 12:42:54.349       5.04506      0.327619       161.046      0.225745      -2.51099      -4.35820       160.215       12.8860       10.0532
24-05-1997 12:44:26.349       5.00629      0.455876       161.042      0.190022      -3.66527      -3.37609       160.211       12.8816       10.0598
24-05-1997 12:45:58.349       4.79603      0.565912       161.038      0.245362      -3.94636      -2.65759       160.206       12.8771       10.0665
24-05-1997 12:47:30.349       4.56938      0.478668       161.034      0.106671      -3.64370      -2.71575       160.202       12.8726       10.0734
24-05-1997 12:49:02.349       4.72851      0.448652       161.030     -0.135775      -3.85026      -2.70582       160.198       12.8679       10.0803
24-05-1997 12:50:34.349       4.73687      0.278406       161.025    -0.0895939      -4.12908      -2.31307       160.193       12.8631       10.0874
24-05-1997 12:52:06.349       4.87052      0.356426       161.021     -0.109493      -4.09125      -2.62074       160.189       12.8583       10.0945
24-05-1997 12:53:38.349       5.06556      0.303595       161.017     -0.153875      -4.24018      -2.75157       160.185       12.8533       10.1018
24-05-1997 12:55:10.349       5.01206      0.274035       161.013      0.118611      -4.57731      -2.02199       160.181       12.8483       10.1092
24-05-1997 12:56:42.349       4.90105      0.373345       161.008     -0.244249      -4.55877      -1.74656       160.176       12.8432       10.1167
24-05-1997 12:58:14.349       4.80766      0.231299       161.004     0.0826262      -4.50264      -1.67259       160.172       12.8380       10.1243
24-05-1997 12:59:46.349       5.02449      0.264548       161.000    -0.0954440      -4.83708      -1.34912       160.168       12.8327       10.1320
24-05-1997 13:01:18.348       4.72345      0.553442       160.996      0.199692      -4.58027      -1.01652       160.163       12.8272       10.1398
24-05-1997 13:02:50.348       4.91471      0.269923       160.992      0.507703      -4.86036     -0.453324       160.159       12.8218       10.1477
24-05-1997 13:04:22.348       4.83861      0.474514       160.987      0.392443      -4.77197     -0.539730       160.155       12.8162       10.1558
24-05-1997 13:05:54.348       4.95443      0.806422       160.983      0.525666      -4.86131    -0.0885481       160.150       12.8105       10.1639
24-05-1997 13:07:26.348       4.87663      0.734192       160.979      0.255621      -4.80665     -0.346853       160.146       12.8047       10.1721
24-05-1997 13:08:58.348       4.94705      0.525998       160.975      0.659299      -4.87254     -0.333532       160.142       12.7989       10.1805
24-05-1997 13:10:30.348       5.42622      0.432966       160.970      0.816584      -5.34950    -0.0488074       160.138       12.7929       10.1889
24-05-1997 13:12:02.348       5.55617      0.205580       160.966       1.02917      -5.45634     0.0253338       160.133       12.7869       10.1975
24-05-1997 13:13:34.348       5.52278      0.187362       160.962      0.855210      -5.44248     -0.346322       160.129       12.7808       10.2062
24-05-1997 13:15:06.348       5.30007      0.541451       160.958      0.539833      -5.20984     -0.651443       160.125       12.7745       10.2149
24-05-1997 13:16:38.348       4.69663      0.771911       160.954      0.195737      -4.49885      -1.15191       160.120       12.7682       10.2238
24-05-1997 13:18:10.348       5.03461      0.620390       160.949      0.484181      -4.91734     -0.771935       160.116       12.7618       10.2328
24-05-1997 13:19:42.348       5.03479      0.504462       160.945      0.213151      -4.79328      -1.48337       160.112       12.7553       10.2418
24-05-1997 13:21:14.348       4.23720      0.452878       160.941     -0.224701      -3.78746      -1.85832       160.107       12.7487       10.2510
24-05-1997 13:22:46.348       4.18928      0.350152       160.937     -0.496437      -3.59799      -2.07250       160.103       12.7421       10.2603
24-05-1997 13:24:18.348       4.18203      0.315339       160.933     -0.554869      -3.59209      -2.05989       160.099       12.7353       10.2697
24-05-1997 13:25:50.348       3.84092      0.352368       160.928     -0.501918      -3.19280      -2.06058       160.094       12.7284       10.2792
24-05-1997 13:27:22.348       4.14559       1.13700       160.924    -0.0367033      -3.68263      -1.53687       160.090       12.7215       10.2887
24-05-1997 13:28:54.348       4.53991      0.599251       160.920      0.135598      -4.43833     -0.774949       160.086       12.7144       10.2984
24-05-1997 13:30:26.348       4.80449      0.837622       160.916      0.587023      -4.72317    -0.0600846       160.082       12.7073       10.3082
24-05-1997 13:31:58.348       4.51323      0.609133       160.911      0.474707      -4.45235     -0.123004       160.077       12.7001       10.3181
24-05-1997 13:33:30.348       4.91587      0.201542       160.907      0.380436      -4.88199     -0.395126       160.073       12.6928       10.3280
24-05-1997 13:35:02.348       4.79954      0.210400       160.903      0.672865      -4.74573     -0.142782       160.069       12.6853       10.3381
24-05-1997 13:36:34.348       4.82403      0.248480       160.899      0.882298      -4.73645    -0.0545995       160.064       12.6779       10.3482
24-05-1997 13:38:06.348       4.45601       1.33438       160.895      0.399700      -4.25703     -0.239591       160.060       12.6703       10.3585
24-05-1997 13:39:38.348       3.32086      0.251914       160.890     -0.937395      -2.69792      -1.68126       160.056       12.6626       10.3689
24-05-1997 13:41:10.348       3.83536      0.407442       160.886     -0.801312      -3.35087      -1.66114       160.051       12.6548       10.3793
24-05-1997 13:42:42.348       3.84840      0.401208       160.882     -0.540069      -3.47837      -1.52384       160.047       12.6470       10.3899
24-05-1997 13:44:14.348       4.45302       1.06834       160.878     0.0949039      -4.30182     -0.602215       160.043       12.6390       10.4005
24-05-1997 13:45:46.348       4.45621      0.912871       160.873     -0.360273      -4.17679      -1.24205       160.039       12.6310       10.4112
24-05-1997 13:47:18.348       4.71705      0.391671       160.869     -0.919286      -3.60956      -2.86968       160.034       12.6229       10.4220
24-05-1997 13:48:50.348       5.23442      0.280667       160.865     -0.803637      -4.23280      -2.96056       160.030       12.6146       10.4329
24-05-1997 13:50:22.348       5.08701      0.285162       160.861     -0.740622      -4.07332      -2.94419       160.026       12.6063       10.4439
