-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NOUM        49718.000    1995     1     1     0
NOUM        52274.750    2001    12    31    18
NOUM     -5739971.535  1387563.663 -2402123.551
51837.50     0.085968    -0.099597    -0.564741
51837.75     0.119809    -0.136426    -0.415970
51838.00     0.092537    -0.197014    -0.539894
51838.25     0.129421    -0.100766    -0.475770
51838.50     0.136233    -0.065400    -0.653571
51838.75     0.171861    -0.090584    -0.434867
51839.00     0.159151    -0.122102    -0.509657
51839.25     0.193819    -0.003842    -0.403073
51839.50     0.189710     0.048228    -0.583789
51839.75     0.204849     0.034441    -0.336097
51840.00     0.164525     0.004480    -0.330145
51840.25     0.166140     0.118417    -0.128426
51840.50     0.138359     0.146409    -0.238029
51840.75     0.155651     0.101431    -0.029936
51841.00     0.104606     0.035187    -0.124646
51841.25     0.111583     0.128333    -0.043369
51841.50     0.091606     0.133038    -0.216865
51841.75     0.131065     0.069705    -0.024253
51842.00     0.078091     0.003534    -0.084349
51842.25     0.095600     0.083116     0.071778
51842.50     0.082042     0.093875    -0.008059
51842.75     0.115276     0.030510     0.182755
51843.00     0.070316    -0.059047     0.133045
51843.25     0.084337     0.029347     0.244060
51843.50     0.062720     0.014051     0.029473
51843.75     0.099213    -0.052015     0.147026
51844.00     0.054725    -0.112647     0.028480
51844.25     0.076375    -0.009679     0.070936
51844.50     0.038931    -0.002411    -0.169794
51844.75     0.075941    -0.066286    -0.090532
51845.00     0.034065    -0.111787    -0.303284
51845.25     0.053917     0.004251    -0.278753
51845.50     0.039463     0.050480    -0.539000
51845.75     0.066958     0.007748    -0.432690
51846.00     0.026532    -0.027310    -0.674814
51846.25     0.052910     0.077021    -0.602492
51846.50     0.048222     0.109346    -0.769181
51846.75     0.086274     0.086200    -0.564197
51847.00     0.055276     0.062351    -0.617821
51847.25     0.071393     0.180517    -0.425221
51847.50     0.059174     0.200189    -0.496527
51847.75     0.096483     0.161250    -0.271414
51848.00     0.081856     0.106716    -0.271773
51848.25     0.107242     0.216660    -0.091744
51848.50     0.109714     0.242144    -0.204869
51848.75     0.166284     0.190492     0.042420
51849.00     0.145636     0.129387     0.022187
51849.25     0.179203     0.220294     0.209484
51849.50     0.178030     0.225607     0.216268
51849.75     0.220211     0.153510     0.447077
51850.00     0.181518     0.082391     0.499279
51850.25     0.186796     0.171045     0.739449
51850.50     0.161154     0.152925     0.675137
51850.75     0.188225     0.044714     0.934741
51851.00     0.160461    -0.040992     0.914392
51851.25     0.184625     0.019793     1.081404
51851.50     0.178488     0.002667     0.926178
51851.75     0.223504    -0.080374     1.077240
51852.00     0.209232    -0.144853     0.969904
51852.25     0.226243    -0.085281     0.989583
51852.50     0.225480    -0.097088     0.801682
51852.75     0.261237    -0.170831     0.947834
51853.00     0.222893    -0.216249     0.864370
51853.25     0.256656    -0.112598     0.985609
51853.50     0.245990    -0.076357     0.943435
51853.75     0.256319    -0.110473     1.080204
51854.00     0.212668    -0.150870     1.094545
51854.25     0.227124    -0.007681     1.241066
51854.50     0.228673     0.005795     1.094950
51854.75     0.241275    -0.041996     1.179621
51855.00     0.242300    -0.074494     1.142813
51855.25     0.264912     0.045543     1.261752
51855.50     0.255793     0.081206     1.137717
51855.75     0.285126     0.021490     1.303017
51856.00     0.260942    -0.038603     1.272228
51856.25     0.288317     0.030537     1.362721
51856.50     0.267248     0.031059     1.192859
51856.75     0.284198    -0.050955     1.290874
51857.00     0.254250    -0.125751     1.158918
51857.25     0.274045    -0.060379     1.139238
51857.50     0.262176    -0.068036     0.928376
51857.75     0.282085    -0.148369     0.954640
51858.00     0.242482    -0.227405     0.750914
51858.25     0.264169    -0.125993     0.753540
51858.50     0.241533    -0.101726     0.492701
51858.75     0.253614    -0.133826     0.566973
51859.00     0.215892    -0.194448     0.351192
51859.25     0.244615    -0.079021     0.360155
51859.50     0.229169    -0.034830     0.139857
51859.75     0.251746    -0.085170     0.229781
51860.00     0.209897    -0.122551     0.167471
51860.25     0.228260    -0.031334     0.316537
51860.50     0.207637     0.016256     0.232585
51860.75     0.237171    -0.030568     0.494751
51861.00     0.198032    -0.066012     0.522643
51861.25     0.209011     0.035778     0.683902
51861.50     0.191787     0.048427     0.622420
51861.75     0.223291     0.000850     0.867267
51862.00     0.187763    -0.061108     0.829263
51862.25     0.214479     0.008765     1.023526
51862.50     0.199583     0.018913     0.915514
51862.75     0.228901    -0.040930     1.180691
51863.00     0.171884    -0.112054     1.148740
51863.25     0.193445    -0.044819     1.281159
51863.50     0.178744    -0.025427     1.135071
51863.75     0.193757    -0.077180     1.293986
51864.00     0.145214    -0.122216     1.200234
51864.25     0.179409    -0.049858     1.327201
51864.50     0.144568    -0.029426     1.180092
51864.75     0.159843    -0.082742     1.342436
51865.00     0.116873    -0.119811     1.324160
51865.25     0.144289    -0.048514     1.442186
51865.50     0.120139    -0.009913     1.301464
51865.75     0.167861    -0.041735     1.459615
51866.00     0.152245    -0.063612     1.356175
51866.25     0.205070     0.016046     1.423646
51866.50     0.212714     0.041789     1.299519
51866.75     0.269535    -0.018021     1.493682
51867.00     0.234112    -0.049060     1.383875
51867.25     0.250164     0.053075     1.470460
51867.50     0.234243     0.102531     1.325265
51867.75     0.254643     0.078928     1.427077
51868.00     0.219665     0.062066     1.265839
51868.25     0.233387     0.157252     1.232365
51868.50     0.222048     0.192768     1.038789
51868.75     0.253536     0.168867     1.172638
51869.00     0.207533     0.120123     1.070888
51869.25     0.207590     0.191531     1.131577
51869.50     0.174591     0.191294     0.905192
51869.75     0.184892     0.107448     1.000674
51870.00     0.128792     0.050597     0.871909
51870.25     0.126448     0.122614     0.945909
51870.50     0.089705     0.127624     0.663003
51870.75     0.099033     0.034173     0.751675
51871.00     0.061084    -0.009160     0.625272
51871.25     0.084670     0.076020     0.754960
51871.50     0.055947     0.106334     0.593557
51871.75     0.082801     0.035803     0.763373
51872.00     0.055256    -0.014510     0.686937
51872.25     0.070985     0.062164     0.819269
51872.50     0.041041     0.072376     0.706344
51872.75     0.069766     0.008840     0.875349
51873.00     0.006642    -0.050595     0.764603
51873.25     0.032189     0.004272     0.882858
51873.50     0.001546    -0.006840     0.693153
51873.75     0.017374    -0.093085     0.856057
51874.00    -0.029103    -0.162417     0.773839
51874.25     0.009158    -0.063450     0.930988
51874.50    -0.000682    -0.045597     0.787325
51874.75     0.032235    -0.095123     0.999255
51875.00     0.001714    -0.149613     0.947192
51875.25     0.037708    -0.032473     1.163512
51875.50     0.021985     0.000013     1.019798
51875.75     0.051148    -0.020325     1.241759
51876.00     0.022783    -0.049577     1.157642
51876.25     0.062709     0.064850     1.301516
51876.50     0.065759     0.105654     1.160836
51876.75     0.107087     0.067236     1.349313
51877.00     0.071183     0.028921     1.196770
51877.25     0.082382     0.139673     1.302211
51877.50     0.069327     0.145080     1.137456
51877.75     0.097455     0.079816     1.243300
51878.00     0.056095    -0.009725     1.098146
51878.25     0.099002     0.057065     1.257073
51878.50     0.098784     0.055599     1.154363
51878.75     0.122697    -0.015284     1.308721
51879.00     0.106668    -0.060803     1.219281
51879.25     0.134539     0.053063     1.326558
51879.50     0.101039     0.073848     1.089659
51879.75     0.115989     0.002470     1.187076
51880.00     0.060589    -0.031441     0.988472
51880.25     0.078985     0.055740     1.101920
51880.50     0.044375     0.090758     0.831198
51880.75     0.070246     0.012782     0.965751
51881.00     0.022703    -0.046390     0.793364
51881.25     0.062312     0.032434     0.855148
51881.50     0.066949     0.070971     0.686719
51881.75     0.089537    -0.005100     0.776048
51882.00     0.056791    -0.045120     0.682335
51882.25     0.097271     0.055984     0.815384
51882.50     0.096089     0.051583     0.645054
51882.75     0.130541    -0.008513     0.787648
51883.00     0.105599    -0.072285     0.673514
51883.25     0.132193     0.041116     0.804806
51883.50     0.112421     0.049989     0.722217
51883.75     0.134610    -0.016735     0.935993
51884.00     0.100564    -0.088567     0.859424
51884.25     0.120317     0.012800     1.016601
51884.50     0.112194     0.029189     0.966291
51884.75     0.149002    -0.022015     1.214068
51885.00     0.107595    -0.073158     1.142628
51885.25     0.114618     0.035251     1.229552
51885.50     0.114382     0.089173     1.124268
51885.75     0.135373     0.074305     1.248318
51886.00     0.108589     0.058872     1.125152
51886.25     0.151065     0.152580     1.220388
51886.50     0.146463     0.173654     1.025608
51886.75     0.183169     0.108116     1.155376
51887.00     0.142567     0.089988     0.982615
51887.25     0.166271     0.175577     1.013548
51887.50     0.151828     0.184055     0.838170
51887.75     0.179765     0.106429     1.008081
51888.00     0.124707     0.027169     0.849179
51888.25     0.173685     0.110544     0.992042
51888.50     0.181079     0.121506     0.901343
51888.75     0.221772     0.062809     1.090483
51889.00     0.202087     0.016501     1.105924
51889.25     0.235632     0.104499     1.263329
51889.50     0.228802     0.128568     1.148682
51889.75     0.244796     0.090692     1.246334
51890.00     0.187491     0.069834     1.068180
51890.25     0.169327     0.173216     1.097586
51890.50     0.146412     0.184263     0.921006
51890.75     0.131890     0.132803     0.962463
51891.00     0.084772     0.093640     0.830575
51891.25     0.092751     0.194886     0.821649
51891.50     0.086805     0.211759     0.672329
51891.75     0.092170     0.177319     0.806142
51892.00     0.035279     0.124141     0.665222
51892.25     0.016270     0.197577     0.748244
51892.50    -0.008271     0.199935     0.659287
51892.75    -0.001690     0.151662     0.862829
51893.00    -0.037661     0.099025     0.785990
51893.25    -0.037994     0.164106     0.935219
51893.50    -0.040972     0.163310     0.869783
51893.75    -0.015382     0.094084     1.066916
51894.00    -0.037256     0.052481     1.002555
51894.25    -0.004609     0.166871     1.078996
51894.50     0.005832     0.175438     0.911199
51894.75     0.016668     0.115569     1.019166
51895.00     0.004666     0.058116     0.974263
51895.25     0.027503     0.124022     1.041918
51895.50     0.027239     0.108438     0.976148
51895.75     0.064071     0.037762     1.134221
51896.00     0.070871    -0.015284     1.138606
51896.25     0.121957     0.057486     1.272072
51896.50     0.127502     0.107304     1.179482
51896.75     0.168025     0.058569     1.333742
51897.00     0.151820     0.034963     1.242548
51897.25     0.187276     0.109821     1.378077
51897.50     0.187650     0.151310     1.257357
51897.75     0.219664     0.082510     1.339884
51898.00     0.188741     0.057977     1.151701
51898.25     0.222067     0.139212     1.225225
51898.50     0.226284     0.162255     1.028259
51898.75     0.256949     0.093866     1.105804
51899.00     0.243356     0.038355     0.922284
51899.25     0.288135     0.156381     1.006921
51899.50     0.292182     0.185903     0.819105
51899.75     0.320144     0.117554     0.965211
51900.00     0.288446     0.058434     0.946075
51900.25     0.294798     0.134855     1.097651
51900.50     0.260367     0.152306     0.952635
51900.75     0.279322     0.106480     1.153043
51901.00     0.250382     0.072335     1.096355
51901.25     0.258738     0.186085     1.281964
51901.50     0.237579     0.220729     1.201697
51901.75     0.267858     0.175117     1.439738
51902.00     0.232560     0.129892     1.419531
51902.25     0.246445     0.226804     1.609271
51902.50     0.223877     0.247774     1.468076
51902.75     0.249184     0.174300     1.685237
51903.00     0.203234     0.115061     1.631045
51903.25     0.225664     0.204917     1.788272
51903.50     0.206968     0.257506     1.650295
51903.75     0.229202     0.216570     1.803547
51904.00     0.198294     0.150560     1.822544
51904.25     0.200982     0.243109     2.010310
51904.50     0.170863     0.240685     1.919997
51904.75     0.180979     0.178414     2.112106
51905.00     0.137196     0.115549     2.033169
51905.25     0.141789     0.183572     2.136712
51905.50     0.106010     0.176873     1.925759
51905.75     0.118569     0.125773     2.043124
51906.00     0.084258     0.065580     1.906829
51906.25     0.112743     0.169861     1.996000
51906.50     0.107324     0.173003     1.822326
51906.75     0.156945     0.142368     1.969925
51907.00     0.136515     0.097506     1.840726
51907.25     0.164967     0.178768     1.869896
51907.50     0.153424     0.207557     1.663866
51907.75     0.184861     0.143897     1.793633
51908.00     0.133219     0.073239     1.606502
51908.25     0.136716     0.146465     1.617095
51908.50     0.118442     0.145095     1.386468
51908.75     0.151556     0.046505     1.408980
51909.00     0.113661    -0.041864     1.175947
51909.25     0.116386     0.031565     1.167590
51909.50     0.090847     0.035242     0.934690
51909.75     0.096359    -0.024660     0.981486
51910.00     0.058005    -0.110359     0.867693
51910.25     0.091018    -0.013081     0.992086
51910.50     0.079340     0.022989     0.926355
51910.75     0.101786    -0.033317     1.136048
51911.00     0.071169    -0.107247     1.079982
51911.25     0.104375     0.003813     1.235249
51911.50     0.099409     0.040019     1.155817
51911.75     0.134432    -0.019900     1.304440
51912.00     0.113115    -0.095641     1.224806
