-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
ROCK        49718.000    1995     1     1     0
ROCK        52274.750    2001    12    31    18
ROCK     -2533219.884 -4631543.705  3568400.368
51986.75     0.204352    -0.138744    -3.127943
51987.00    -0.039198    -0.149266    -2.192137
51987.25    -0.595221    -0.080923    -2.309838
51987.50    -0.558316    -0.354321    -1.746734
51987.75    -0.819309    -0.039714    -2.768711
51988.00    -0.706632    -0.260730    -1.393050
51988.25    -0.964684    -0.427040    -1.583757
51988.50    -0.668691    -0.913599    -0.756652
51988.75    -0.750063    -0.634638    -1.619057
51989.00    -0.649134    -0.751150    -0.470250
51989.25    -0.961545    -0.740175    -1.381333
51989.50    -0.536694    -1.156253    -1.011761
51989.75    -0.617382    -0.796847    -2.234810
51990.00    -0.632218    -0.845794    -1.228128
51990.25    -0.869008    -0.744364    -1.882534
51990.50    -0.523594    -1.024610    -1.588086
51990.75    -0.775220    -0.580356    -2.762802
51991.00    -0.883619    -0.585025    -1.667313
51991.25    -1.124000    -0.469863    -2.102502
51991.50    -0.777543    -0.685998    -1.822010
51991.75    -0.879553    -0.180052    -2.970612
51992.00    -0.734862    -0.232628    -1.580192
51992.25    -0.915219    -0.210359    -1.864458
51992.50    -0.594578    -0.484612    -1.340288
51992.75    -0.517003    -0.086278    -2.298768
51993.00    -0.368233    -0.129618    -1.261418
51993.25    -0.500067    -0.143253    -1.507691
51993.50     0.160925    -0.575664    -1.017984
51993.75     0.428886    -0.304596    -1.614645
51994.00     0.675905    -0.379097    -0.197770
51994.25     0.723236    -0.358052    -0.202438
51994.50     1.185738    -0.720717     0.437824
51994.75     1.212740    -0.367236    -0.651463
51995.00     1.264179    -0.464732     0.748658
51995.25     0.991803    -0.372818     0.257586
51995.50     1.120594    -0.543279     0.601208
51995.75     0.931086    -0.004601    -0.411943
51996.00     1.050177    -0.053589     0.893266
51996.25     0.744839    -0.017741     0.506650
51996.50     0.966136    -0.391169     1.119986
51996.75     0.851743    -0.099868     0.629940
51997.00     0.856641    -0.257335     2.097400
51997.25     0.398023    -0.432938     1.815908
51997.50     0.629732    -0.944493     2.686381
51997.75     0.358004    -0.574335     1.816553
51998.00     0.165311    -0.521140     3.061881
51998.25    -0.158597    -0.399543     1.812502
51998.50     0.060165    -0.612164     1.724804
51998.75    -0.258385    -0.048174    -0.149769
51999.00    -0.376331     0.041725     0.664917
51999.25    -0.741933     0.298594    -0.148655
51999.50    -0.468301     0.148699     0.090830
51999.75    -0.572894     0.575904    -0.862969
52000.00    -0.536081     0.399420     1.028918
52000.25    -0.948368     0.294369     1.332892
52000.50    -0.524131    -0.140755     2.520798
52000.75    -0.431859     0.109935     1.996423
52001.00    -0.304381    -0.146113     3.575942
52001.25    -0.399315    -0.342057     3.403317
52001.50     0.151645    -0.841058     3.825718
52001.75     0.182582    -0.510588     2.626466
52002.00     0.387576    -0.584038     3.684841
52002.25     0.398104    -0.545181     2.915737
52002.50     0.840143    -0.785081     2.597218
52002.75     0.911429    -0.312894     0.868796
52003.00     1.126732    -0.289377     1.495015
52003.25     0.908319    -0.121394     0.948073
52003.50     1.335225    -0.337391     1.233500
52003.75     1.426748     0.045314     0.303821
52004.00     1.553550    -0.130027     2.093397
52004.25     1.129410    -0.149319     1.874150
52004.50     1.315916    -0.472032     2.493976
52004.75     1.124601    -0.045098     1.138306
52005.00     1.002245    -0.198354     2.537980
52005.25     0.412310    -0.277916     2.444763
52005.50     0.435907    -0.742811     3.322768
52005.75     0.041970    -0.340348     2.025618
52006.00    -0.191251    -0.324818     2.644589
52006.25    -0.895867    -0.206779     2.036705
52006.50    -0.806808    -0.591540     2.820066
52006.75    -0.982551    -0.321119     1.798571
52007.00    -1.053454    -0.417497     2.492488
52007.25    -1.407366    -0.292965     1.415193
52007.50    -1.074373    -0.538346     1.209144
52007.75    -1.170938     0.006756    -0.555349
52008.00    -1.164824     0.044991     0.255300
52008.25    -1.525726     0.127689    -0.030351
52008.50    -1.100579    -0.140976     0.676289
52008.75    -1.070010     0.209541    -0.040070
52009.00    -0.919709     0.126567     1.383682
52009.25    -1.112543     0.029907     1.271279
52009.50    -0.725273    -0.363631     1.944580
52009.75    -0.726734    -0.047464     0.747489
52010.00    -0.633917    -0.038104     1.139592
52010.25    -0.862137    -0.131163     0.643493
52010.50    -0.404735    -0.580578     1.126300
52010.75    -0.317916    -0.400461     0.485432
52011.00    -0.157045    -0.479842     1.556990
52011.25    -0.254960    -0.472236     0.907139
52011.50     0.121723    -0.724411     0.863945
52011.75     0.075920    -0.201253    -1.016871
52012.00     0.038491    -0.165401    -0.443310
52012.25    -0.376706    -0.078278    -1.319716
52012.50    -0.132123    -0.369193    -1.135622
52012.75    -0.337815     0.082132    -2.271143
52013.00    -0.465588     0.015615    -1.027937
52013.25    -0.765987     0.022001    -1.483807
52013.50    -0.234135    -0.403481    -0.734407
52013.75    -0.258966    -0.060979    -1.897209
52014.00    -0.319270    -0.157277    -0.853525
52014.25    -0.569207    -0.168246    -1.461071
52014.50    -0.178101    -0.524877    -1.197135
52014.75    -0.394800    -0.086964    -2.586716
52015.00    -0.458980    -0.173900    -1.479481
52015.25    -0.795019    -0.188325    -1.939716
52015.50    -0.514146    -0.559133    -1.410707
52015.75    -0.590104    -0.239933    -2.443625
52016.00    -0.548889    -0.368036    -0.965116
52016.25    -0.707232    -0.322761    -1.535992
52016.50    -0.173143    -0.651648    -1.213226
52016.75    -0.096688    -0.241142    -2.455811
52017.00    -0.059892    -0.283837    -1.039741
52017.25    -0.328517    -0.180020    -1.340058
52017.50     0.161922    -0.496624    -0.325878
52017.75     0.021620    -0.113914    -1.187311
52018.00     0.040564    -0.180557     0.228018
52018.25    -0.171028    -0.222306     0.301884
52018.50     0.095406    -0.597606     0.926976
52018.75    -0.231113    -0.265331    -0.100470
52019.00    -0.359349    -0.476253     1.311995
52019.25    -0.766135    -0.488517     0.644224
52019.50    -0.591937    -0.798442     0.812170
52019.75    -0.803409    -0.316836    -0.331992
52020.00    -0.790352    -0.334674     0.709586
52020.25    -1.045773    -0.349003     0.541009
52020.50    -0.552372    -0.836283     1.081009
52020.75    -0.501865    -0.442188    -0.430722
52021.00    -0.413634    -0.251508    -0.343899
52021.25    -0.520884    -0.048064    -1.791845
52021.50     0.039616    -0.180429    -2.380372
52021.75     0.105681     0.290209    -4.128620
52022.00     0.278798     0.253659    -2.919960
52022.25     0.319611     0.314235    -3.097290
52022.50     0.801100     0.016219    -2.525695
52022.75     0.922124     0.357818    -3.174835
52023.00     1.046849     0.236546    -1.378400
52023.25     0.826337     0.257876    -1.362128
52023.50     1.168626    -0.098240    -0.717275
52023.75     1.096296     0.208727    -1.268498
52024.00     0.985214     0.072442     0.294551
52024.25     0.610711     0.042068    -0.132845
52024.50     0.972294    -0.398464     0.422958
52024.75     0.757027    -0.056001    -0.395691
52025.00     0.670180    -0.162719     0.876745
52025.25     0.440191    -0.168329     0.562255
52025.50     0.804548    -0.469861     0.824175
52025.75     0.587790    -0.075470    -0.491243
52026.00     0.461887    -0.163073     0.711116
52026.25     0.117783    -0.166222     0.000824
52026.50     0.194467    -0.487855     0.141381
52026.75     0.012293    -0.211925    -0.534755
52027.00     0.029961    -0.365574     1.040191
52027.25    -0.231671    -0.370740     0.555762
52027.50     0.114353    -0.709210     0.993921
52027.75     0.088625    -0.400660     0.508893
52028.00     0.062769    -0.456792     1.923499
52028.25    -0.149522    -0.349570     1.411036
52028.50     0.481101    -0.562605     1.397148
52028.75     0.707058    -0.078302     0.098902
52029.00     0.959697    -0.051334     1.231137
52029.25     0.832727     0.082667     0.421121
52029.50     1.267218    -0.089706     0.412866
52029.75     1.272942     0.330910    -0.645269
52030.00     1.189488     0.217041     0.880009
52030.25     0.682565     0.164721     0.775361
52030.50     0.907109    -0.286098     1.211103
52030.75     0.681267    -0.102120     0.534979
52031.00     0.651278    -0.435757     2.210015
52031.25     0.339561    -0.594880     1.948139
52031.50     0.799126    -1.122602     2.532849
52031.75     0.849606    -0.804929     1.437737
52032.00     1.021435    -0.894576     2.127482
52032.25     1.024230    -0.851164     0.856184
52032.50     1.640470    -1.117907     0.666600
52032.75     1.548718    -0.636039    -0.902626
52033.00     1.451428    -0.597327    -0.048863
52033.25     1.076077    -0.453379    -0.928012
52033.50     1.268627    -0.636790    -0.668005
52033.75     0.959332    -0.217439    -1.372360
52034.00     0.791351    -0.236888     0.298603
52034.25     0.302498    -0.069340     0.275940
52034.50     0.633942    -0.390355     0.990553
52034.75     0.586067    -0.096113     0.334405
52035.00     0.678894    -0.300590     1.655980
52035.25     0.539643    -0.318568     0.996057
52035.50     1.125609    -0.687195     1.347655
52035.75     1.234936    -0.343858     0.150410
52036.00     1.425119    -0.470233     1.211786
52036.25     1.497265    -0.461875     0.252028
52036.50     2.071960    -0.796520     0.219659
52036.75     2.082830    -0.428735    -1.064176
52037.00     2.244068    -0.585793     0.277539
52037.25     2.266698    -0.565498     0.015227
52037.50     2.782620    -0.891213     0.756015
52037.75     2.877238    -0.546106     0.276744
52038.00     2.899102    -0.717899     2.156722
52038.25     2.605490    -0.610580     1.885830
52038.50     2.987131    -0.929697     2.470819
52038.75     2.908776    -0.555966     1.754050
52039.00     2.783064    -0.709679     2.997601
52039.25     2.540446    -0.725032     2.575034
52039.50     2.946905    -1.012229     2.836085
52039.75     2.934082    -0.607713     1.626183
52040.00     2.785127    -0.672573     2.649310
52040.25     2.421999    -0.630970     1.890432
52040.50     2.641967    -0.907331     1.994362
52040.75     2.344647    -0.467358     0.722716
52041.00     1.995732    -0.565293     2.138151
52041.25     1.534895    -0.583776     1.785787
52041.50     1.606871    -0.862628     1.937968
52041.75     1.374742    -0.502458     0.646925
52042.00     1.288288    -0.620859     1.922803
52042.25     0.878831    -0.568756     1.067229
52042.50     1.110466    -0.885712     1.372686
52042.75     0.926825    -0.489339     0.124827
52043.00     0.810906    -0.551065     1.380013
52043.25     0.499912    -0.413849     0.991587
52043.50     0.927661    -0.596759     1.171997
52043.75     0.811530    -0.128870     0.251043
52044.00     0.750741    -0.151945     1.334475
52044.25     0.527569    -0.146055     0.918621
52044.50     0.908027    -0.433043     1.381549
52044.75     0.775985    -0.081033     0.446940
52045.00     0.747912    -0.242523     1.623147
52045.25     0.393719    -0.219874     1.131808
52045.50     0.651505    -0.538938     1.797325
52045.75     0.576001    -0.171531     1.128110
52046.00     0.594872    -0.323458     2.704244
52046.25     0.448631    -0.305570     2.294686
52046.50     0.952403    -0.635369     2.696306
52046.75     1.091145    -0.305123     1.833440
52047.00     1.161622    -0.430882     3.185980
52047.25     1.012710    -0.445672     2.560103
52047.50     1.568700    -0.846889     2.931315
52047.75     1.605335    -0.495678     1.643692
52048.00     1.577790    -0.553185     2.669421
52048.25     1.283539    -0.395563     1.609389
52048.50     1.637422    -0.701236     1.733698
52048.75     1.407939    -0.290942     0.566304
52049.00     1.379897    -0.433710     1.778623
52049.25     1.087118    -0.442985     1.625662
52049.50     1.448584    -0.784802     2.029858
52049.75     1.377485    -0.469537     1.452031
52050.00     1.290842    -0.543278     2.745620
52050.25     0.950034    -0.433579     1.964418
52050.50     1.289061    -0.616173     1.776580
52050.75     1.079574    -0.156159     0.557691
52051.00     0.943549    -0.180123     1.520703
52051.25     0.600842    -0.071852     0.931481
52051.50     0.891645    -0.267897     0.776381
52051.75     0.659682     0.136030    -0.060414
52052.00     0.484459     0.017142     1.282110
52052.25     0.241041    -0.044004     1.206804
52052.50     0.538842    -0.432200     1.687129
52052.75     0.486640    -0.119988     0.636522
52053.00     0.586296    -0.377623     1.947735
52053.25     0.524163    -0.469854     1.339871
52053.50     0.928736    -0.841750     1.336526
52053.75     0.876564    -0.473825    -0.001034
52054.00     0.879058    -0.601851     0.950213
52054.25     0.646813    -0.632000     0.059031
52054.50     0.879308    -0.957788     0.261864
52054.75     0.607886    -0.576562    -0.654894
52055.00     0.437330    -0.569827     0.348476
52055.25     0.203341    -0.481233     0.006638
52055.50     0.612125    -0.671262     0.470648
52055.75     0.485702    -0.298203    -0.038435
52056.00     0.390105    -0.422971     1.491494
52056.25     0.145583    -0.428874     1.522749
52056.50     0.499351    -0.728101     2.451435
52056.75     0.420456    -0.380599     1.719548
52057.00     0.504764    -0.549647     2.997065
52057.25     0.376165    -0.640384     2.578749
52057.50     0.764159    -0.967169     2.755869
52057.75     0.669831    -0.580785     1.614534
