-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SOL1        49718.000    1995     1     1     0
SOL1        52274.750    2001    12    31    18
SOL1      1173608.863 -4871160.862  3933263.105
51983.75     0.345492     0.364521     3.240134
51984.00     0.650643     0.408360     4.152574
51984.25     0.549600     0.406531     3.152608
51984.50     0.724065     0.642274     2.737164
51984.75     0.584975     0.539196     2.458033
51985.00     0.926740     0.525597     2.846503
51985.25     0.720868     0.397915     1.791156
51985.50     0.829992     0.484321     0.973885
51985.75     0.547946     0.286315     0.299143
51986.00     0.604519     0.159086     0.101711
51986.25     0.206981    -0.086985    -1.375003
51986.50     0.242468    -0.050754    -2.073455
51986.75    -0.123241    -0.264540    -3.418505
51987.00     0.038254    -0.276612    -3.832470
51987.25    -0.107801    -0.338308    -4.929249
51987.50    -0.104846    -0.196831    -5.092203
51987.75    -0.462195    -0.253579    -5.713325
51988.00    -0.116120    -0.083343    -5.134714
51988.25    -0.056338     0.040598    -5.402828
51988.50     0.209583     0.384553    -4.592316
51988.75    -0.076677     0.348321    -4.523067
51989.00     0.164340     0.515480    -2.915834
51989.25    -0.103473     0.661633    -1.708216
51989.50    -0.046833     1.053770     0.565235
51989.75    -0.598337     0.969655     1.759880
51990.00    -0.754230     0.882293     2.952699
51990.25    -1.091112     0.759922     3.154540
51990.50    -1.198655     0.765740     3.468267
51990.75    -1.723874     0.513996     3.019295
51991.00    -1.717354     0.389498     2.677293
51991.25    -1.915473     0.252327     2.068451
51991.50    -1.853306     0.305832     2.121708
51991.75    -2.170681     0.119938     2.023756
51992.00    -1.781761     0.065307     2.004406
51992.25    -1.818235     0.065587     1.421493
51992.50    -1.683278     0.193374     1.780602
51992.75    -1.630323     0.016521     2.176868
51993.00    -1.070022    -0.058289     1.510330
51993.25    -0.920377    -0.130176    -0.076486
51993.50    -0.494507     0.082840    -0.102127
51993.75    -0.340726     0.057995     0.007949
51994.00     0.204997     0.154078     0.808813
51994.25     0.424201     0.151486     1.028176
51994.50     0.662108     0.194303     0.860825
51994.75     0.546377    -0.023542    -0.144086
51995.00     0.839269    -0.016813    -0.330196
51995.25     0.700984    -0.126142    -1.249051
51995.50     0.664902    -0.084045    -1.578757
51995.75     0.438197    -0.277222    -2.113070
51996.00     0.872599    -0.235817    -1.876298
51996.25     0.845710    -0.250061    -2.475521
51996.50     0.948704    -0.040885    -2.284583
51996.75     0.736447    -0.008750    -1.908681
51997.00     0.982776     0.202270    -1.095580
51997.25     0.889426     0.354110    -1.513489
51997.50     1.002263     0.624543    -1.140299
51997.75     0.729895     0.598288    -0.958442
51998.00     0.701723     0.731527     0.981749
51998.25     0.254668     0.811247     2.499097
51998.50    -0.026529     0.869105     3.695585
51998.75    -0.697417     0.621368     3.462629
51999.00    -0.615909     0.453497     3.113273
51999.25    -0.780055     0.317075     2.455676
51999.50    -0.672694     0.392263     2.613473
51999.75    -0.812767     0.265542     2.489004
52000.00    -0.463419     0.337146     3.302814
52000.25    -0.543051     0.378881     3.609548
52000.50    -0.250008     0.625635     4.642542
52000.75    -0.200127     0.506024     4.675772
52001.00     0.178551     0.381468     4.119040
52001.25     0.246997     0.277995     2.679939
52001.50     0.548399     0.359572     1.858089
52001.75     0.467372     0.218104     1.040908
52002.00     0.838109     0.259396     0.982614
52002.25     0.968570     0.202332     0.350970
52002.50     1.176496     0.323760     0.061492
52002.75     1.094955     0.161114    -0.054354
52003.00     1.620847     0.070784    -0.183496
52003.25     1.693011    -0.138684    -1.389365
52003.50     1.954981    -0.150843    -2.433795
52003.75     1.835152    -0.273826    -2.899132
52004.00     2.209156    -0.203922    -2.244433
52004.25     1.999307    -0.269280    -2.921027
52004.50     2.053843    -0.087051    -2.668865
52004.75     1.627171    -0.126648    -2.389984
52005.00     1.581683     0.057411    -0.899421
52005.25     1.147030     0.132569    -0.698116
52005.50     0.987581     0.392546     0.382812
52005.75     0.485576     0.316955     1.235910
52006.00     0.505527     0.337458     2.038565
52006.25     0.093148     0.321619     1.180875
52006.50     0.177038     0.524711     0.291486
52006.75    -0.112618     0.493962    -0.740822
52007.00    -0.158857     0.513775    -0.347037
52007.25    -0.581172     0.411527    -0.413069
52007.50    -0.682566     0.421280     0.285554
52007.75    -1.142183     0.211993     0.537808
52008.00    -1.147592     0.158039     1.360181
52008.25    -1.365343     0.056001     1.237075
52008.50    -1.161206     0.141222     1.350076
52008.75    -1.301218     0.104787     1.794858
52009.00    -0.874001     0.169790     2.779164
52009.25    -0.725324     0.136473     1.478364
52009.50    -0.306109     0.291184     0.674865
52009.75    -0.290303     0.282116    -0.009452
52010.00     0.053835     0.336713    -0.168587
52010.25     0.083242     0.403922    -0.846721
52010.50     0.424105     0.606986    -1.012308
52010.75     0.404031     0.606134    -1.169324
52011.00     0.639928     0.678751    -0.488739
52011.25     0.415274     0.707651     0.058003
52011.50     0.260100     0.824425     0.816942
52011.75    -0.286573     0.632967     1.478331
52012.00    -0.367353     0.465770     2.374019
52012.25    -0.731127     0.269800     1.958121
52012.50    -0.757436     0.237011     1.671459
52012.75    -1.112726     0.002142     1.257877
52013.00    -0.921550    -0.067509     1.009108
52013.25    -0.956048    -0.120977     0.263083
52013.50    -0.619554     0.063395     0.080937
52013.75    -0.793524     0.046126     0.362348
52014.00    -0.557804     0.151141     1.051712
52014.25    -0.584502     0.225330     1.389047
52014.50    -0.377287     0.446342     1.594145
52014.75    -0.744747     0.448056     2.364488
52015.00    -0.638790     0.476180     3.590097
52015.25    -0.797929     0.318830     3.440913
52015.50    -0.708172     0.312608     2.617674
52015.75    -0.909296     0.116539     1.200720
52016.00    -0.680108     0.154195     1.577068
52016.25    -0.621409     0.048511     1.235481
52016.50    -0.385363     0.179156     1.045373
52016.75    -0.523605     0.039881     1.265222
52017.00    -0.410340    -0.020128     1.321936
52017.25    -0.566136    -0.132766     0.934082
52017.50    -0.293296    -0.029029     0.705677
52017.75    -0.523136    -0.135200    -0.032532
52018.00    -0.287630    -0.060071     0.057414
52018.25    -0.277078    -0.037770    -0.547951
52018.50    -0.174585     0.099921    -1.338436
52018.75    -0.589020     0.054616    -1.927538
52019.00    -0.444844     0.176598    -1.743233
52019.25    -0.559046     0.164861    -2.603060
52019.50    -0.495001     0.285224    -3.066405
52019.75    -0.817166     0.167515    -3.037672
52020.00    -0.616623     0.221498    -2.392661
52020.25    -0.759394     0.185820    -3.003101
52020.50    -0.512102     0.299029    -3.351933
52020.75    -0.814562     0.085342    -3.734713
52021.00    -0.774962     0.042042    -2.997470
52021.25    -0.977864    -0.198867    -3.688828
52021.50    -0.795172    -0.185067    -3.718146
52021.75    -0.928310    -0.283583    -3.614060
52022.00    -0.558547    -0.132601    -2.525827
52022.25    -0.375868    -0.053007    -2.323750
52022.50    -0.081972     0.126652    -1.631883
52022.75    -0.226701     0.100923    -0.522383
52023.00    -0.010318     0.147814     1.181039
52023.25    -0.102764     0.027694     1.787695
52023.50     0.105698    -0.012108     2.084556
52023.75     0.159484    -0.287290     2.007967
52024.00     0.604727    -0.324864     1.384610
52024.25     0.572180    -0.327662    -0.185573
52024.50     0.866246    -0.115811    -0.770833
52024.75     0.607878    -0.155461    -1.318951
52025.00     0.713734    -0.100901    -0.920491
52025.25     0.656955    -0.116588    -1.201353
52025.50     0.798696     0.009876    -1.273060
52025.75     0.321907    -0.126734    -1.536287
52026.00     0.357307    -0.033723    -0.633371
52026.25     0.223462    -0.058451    -1.078955
52026.50     0.146114     0.032679    -1.024408
52026.75    -0.089882    -0.011181    -0.897209
52027.00     0.235959     0.094170    -0.071377
52027.25     0.296361     0.022692    -0.878036
52027.50     0.568530     0.060558    -2.083344
52027.75     0.525542    -0.030549    -2.700688
52028.00     0.675841     0.001569    -2.849482
52028.25     0.649214    -0.114009    -4.256849
52028.50     0.935837    -0.086118    -5.020739
52028.75     0.805552    -0.197028    -4.767097
52029.00     1.063901    -0.128052    -3.283425
52029.25     0.980469    -0.217119    -3.315117
52029.50     1.125551    -0.152595    -3.111330
52029.75     0.920030    -0.191321    -2.175353
52030.00     0.982427    -0.060985    -0.520786
52030.25     0.715360    -0.027700    -0.118625
52030.50     0.703432     0.173221     0.206420
52030.75     0.307223     0.177338     0.600245
52031.00     0.444565     0.325470     1.471748
52031.25     0.251860     0.349645     1.244940
52031.50     0.499285     0.512874     0.951776
52031.75     0.327743     0.397381     0.408114
52032.00     0.558971     0.414644     0.545145
52032.25     0.608719     0.322180    -0.362707
52032.50     0.933536     0.342698    -1.057402
52032.75     0.649589     0.165576    -1.295740
52033.00     0.691337     0.149059    -0.789425
52033.25     0.510163     0.063226    -1.005089
52033.50     0.631520     0.140018    -1.154399
52033.75     0.342492     0.070900    -0.783137
52034.00     0.539300     0.108540     0.172246
52034.25     0.426797     0.045041     0.079887
52034.50     0.707983     0.187657     0.190682
52034.75     0.735112     0.148357    -0.010231
52035.00     1.050575     0.271777     0.044674
52035.25     1.159978     0.213466    -1.372303
52035.50     1.557765     0.350505    -1.999188
52035.75     1.414580     0.220924    -2.881694
52036.00     1.713628     0.218897    -2.604825
52036.25     1.873056     0.119292    -3.491987
52036.50     2.152680     0.225813    -3.464129
52036.75     1.952482     0.100595    -3.700343
52037.00     2.172631     0.155139    -2.663488
52037.25     2.308208     0.139756    -2.544600
52037.50     2.594391     0.280305    -2.053973
52037.75     2.454648     0.202314    -1.430002
52038.00     2.714127     0.294264    -0.085395
52038.25     2.589326     0.203078    -0.443466
52038.50     2.776687     0.324390    -0.062374
52038.75     2.556150     0.236299     0.305786
52039.00     2.673295     0.323378     1.266748
52039.25     2.600722     0.310122     1.041253
52039.50     2.823297     0.413026     1.059122
52039.75     2.591508     0.304436     1.167808
52040.00     2.639540     0.363102     2.017045
52040.25     2.448068     0.321606     1.597603
52040.50     2.519700     0.400660     1.420298
52040.75     2.092365     0.272629     1.516553
52041.00     2.091163     0.301113     2.243078
52041.25     1.872243     0.253577     2.028340
52041.50     1.809519     0.349716     1.872367
52041.75     1.552989     0.181673     1.579722
52042.00     1.754831     0.191892     1.424296
52042.25     1.577999     0.126148     0.433804
52042.50     1.620355     0.229883    -0.158720
52042.75     1.274149     0.111082    -0.628710
52043.00     1.304971     0.185009    -0.021691
52043.25     1.180584     0.141170    -0.532033
52043.50     1.304462     0.208293    -0.594013
52043.75     0.989603     0.107692    -0.386968
52044.00     1.051389     0.214361     0.606258
52044.25     0.999602     0.288488     1.067090
52044.50     1.113886     0.490887     1.591024
52044.75     0.805170     0.509740     2.426264
52045.00     0.957361     0.675505     3.525955
52045.25     0.833457     0.695680     3.373977
52045.50     0.882888     0.820905     3.073490
52045.75     0.659234     0.701765     2.848078
52046.00     0.841440     0.728728     3.174761
52046.25     0.824329     0.601575     2.314598
52046.50     1.106846     0.704254     2.342600
52046.75     1.062516     0.567150     2.305426
52047.00     1.330193     0.602994     2.905217
52047.25     1.317166     0.569497     2.955623
52047.50     1.565769     0.721483     3.071493
52047.75     1.417501     0.598319     3.027574
52048.00     1.489777     0.625697     3.655816
52048.25     1.341218     0.559646     3.806760
52048.50     1.426892     0.666144     3.916597
52048.75     1.040435     0.513538     3.548104
52049.00     1.179309     0.620316     4.106770
52049.25     1.198896     0.615573     3.641871
52049.50     1.351603     0.810869     3.298856
52049.75     1.158322     0.760769     3.040047
52050.00     1.253460     0.801994     3.181519
52050.25     1.044669     0.785193     2.757571
52050.50     0.999680     0.912191     2.843849
52050.75     0.544802     0.747226     2.886396
52051.00     0.507264     0.721809     3.576186
52051.25     0.291775     0.655791     3.748492
52051.50     0.324430     0.726511     4.001476
52051.75     0.064753     0.593597     3.837731
52052.00     0.214788     0.557746     4.457666
52052.25     0.236523     0.472890     3.797680
52052.50     0.459977     0.600297     3.188865
52052.75     0.312476     0.497159     2.567260
52053.00     0.712852     0.600590     3.204565
52053.25     0.839588     0.624284     2.449740
52053.50     1.023137     0.775337     2.134967
52053.75     0.816758     0.710180     1.542065
52054.00     0.996728     0.670066     1.419742
52054.25     0.820339     0.650667     0.610486
52054.50     0.788188     0.801059     0.400466
52054.75     0.324987     0.647358     0.225591
52055.00     0.377141     0.583214     0.458723
52055.25     0.297307     0.507693     0.256847
52055.50     0.456298     0.650979     0.713473
52055.75     0.325815     0.569178     1.054477
52056.00     0.540254     0.607419     2.214003
52056.25     0.497627     0.624256     2.316610
52056.50     0.639301     0.743945     2.894968
52056.75     0.425528     0.649733     3.232168
52057.00     0.694710     0.654010     3.779476
52057.25     0.668436     0.648848     3.487508
52057.50     0.830424     0.707324     3.187739
52057.75     0.589804     0.514032     2.542588
52058.00     0.719468     0.479200     3.054558
52058.25     0.725124     0.442182     2.435537
52058.50     0.920678     0.563661     2.402465
52058.75     0.685733     0.462258     2.257206
52059.00     0.802883     0.445036     2.273240
52059.25     0.747256     0.366827     1.682188
52059.50     0.985138     0.446580     1.364878
