-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SCIP        49718.000    1995     1     1     0
SCIP        52274.750    2001    12    31    18
SCIP     -2556587.402 -4711014.066  3446241.381
51741.00    -0.146890    -0.166812     0.308928
51741.25    -0.069086    -0.063256     0.077654
51741.50    -0.105710    -0.113732     0.383585
51741.75    -0.000058    -0.024982    -0.251814
51742.00    -0.037874    -0.169664     0.211791
51742.25     0.083605     0.023727    -0.257513
51742.50     0.087577     0.091825    -0.227784
51742.75     0.214084     0.208244    -0.890067
51743.00     0.178508     0.024717    -0.380271
51743.25     0.258694     0.179724    -0.758632
51743.50     0.225360     0.221303    -0.548854
51743.75     0.263739     0.276164    -1.045996
51744.00     0.145864     0.053018    -0.282202
51744.25     0.166724     0.174458    -0.480202
51744.50     0.122104     0.180539    -0.281708
51744.75     0.122650     0.212726    -0.784660
51745.00    -0.015261    -0.012117    -0.053050
51745.25     0.036379     0.110668    -0.442324
51745.50    -0.043582     0.053782    -0.147370
51745.75    -0.086221     0.048764    -0.492057
51746.00    -0.178185    -0.135403     0.186923
51746.25    -0.154505    -0.024693    -0.007226
51746.50    -0.223951    -0.039032     0.301375
51746.75    -0.113785     0.074572    -0.384607
51747.00    -0.172965    -0.108728     0.285499
51747.25    -0.046532     0.068407    -0.091194
51747.50    -0.001174     0.133281     0.005261
51747.75     0.089465     0.204373    -0.509720
51748.00     0.047471     0.054241    -0.010014
51748.25     0.135392     0.254663    -0.392169
51748.50     0.198090     0.319833    -0.393855
51748.75     0.205096     0.327500    -0.806448
51749.00     0.117766     0.118916    -0.189194
51749.25     0.211084     0.241795    -0.601302
51749.50     0.115026     0.228610    -0.325870
51749.75     0.131618     0.183796    -0.638131
51750.00     0.031743    -0.024924     0.133443
51750.25     0.010990     0.041428     0.086180
51750.50    -0.003696     0.077358     0.326147
51750.75    -0.003877     0.059589     0.064523
51751.00    -0.114546    -0.174709     0.898756
51751.25    -0.062592    -0.038900     0.528343
51751.50    -0.041893     0.049818     0.561619
51751.75     0.011673     0.116995    -0.062478
51752.00    -0.054338    -0.083745     0.552047
51752.25     0.023957     0.067846     0.226194
51752.50     0.018911     0.115627     0.373341
51752.75     0.099114     0.173886    -0.198362
51753.00     0.012688     0.012545     0.299881
51753.25     0.096996     0.142547    -0.036601
51753.50     0.089487     0.152267     0.120304
51753.75     0.132098     0.137457    -0.284052
51754.00     0.069797    -0.050240     0.259447
51754.25     0.115557     0.056381    -0.071933
51754.50     0.067871     0.008599     0.246191
51754.75     0.073803     0.038046    -0.212530
51755.00    -0.016379    -0.159894     0.346581
51755.25     0.015379    -0.039669     0.091589
51755.50     0.000046    -0.005349     0.279035
51755.75     0.030657     0.051382    -0.209653
51756.00    -0.050400    -0.128067     0.414052
51756.25     0.033668     0.058010     0.072135
51756.50     0.031150     0.109383     0.147421
51756.75     0.102760     0.185932    -0.434602
51757.00     0.034059     0.018680     0.078464
51757.25     0.129386     0.171733    -0.371515
51757.50     0.096172     0.220658    -0.237492
51757.75     0.139657     0.213433    -0.616363
51758.00     0.019717    -0.025431     0.141237
51758.25     0.075841     0.104559    -0.132794
51758.50     0.032885     0.109931     0.152143
51758.75     0.027768     0.081244    -0.113011
51759.00    -0.082523    -0.145166     0.558488
51759.25    -0.017406     0.039522     0.288113
51759.50    -0.056757     0.067530     0.461533
51759.75    -0.049351     0.123835     0.056045
51760.00    -0.116160    -0.085988     0.616598
51760.25    -0.019180     0.063891     0.171942
51760.50    -0.018827     0.118350     0.128996
51760.75     0.055418     0.161218    -0.425242
51761.00    -0.050846    -0.063256     0.216175
51761.25     0.026141     0.032567    -0.042399
51761.50    -0.061660     0.012702     0.201171
51761.75    -0.040268    -0.038305    -0.080265
51762.00    -0.179862    -0.237107     0.587644
51762.25    -0.170290    -0.151342     0.473604
51762.50    -0.173854    -0.133015     0.669643
51762.75    -0.151666    -0.079616     0.152668
51763.00    -0.262204    -0.253310     0.752104
51763.25    -0.179772    -0.094415     0.376511
51763.50    -0.171923    -0.072807     0.520859
51763.75    -0.126473     0.007062    -0.129339
51764.00    -0.195519    -0.195433     0.470202
51764.25    -0.085455    -0.039516     0.038702
51764.50    -0.050258    -0.056719     0.184725
51764.75     0.043692     0.034277    -0.451970
51765.00    -0.022014    -0.143662     0.255346
51765.25     0.085151    -0.022368     0.041645
51765.50     0.121462     0.011903     0.245139
51765.75     0.180370     0.075194    -0.159569
51766.00     0.079496    -0.140639     0.605105
51766.25     0.199148     0.022720     0.275619
51766.50     0.215625     0.045693     0.527322
51766.75     0.265985     0.098089     0.148824
51767.00     0.163640    -0.098756     0.911242
51767.25     0.252003     0.039929     0.540359
51767.50     0.233715     0.086962     0.742525
51767.75     0.253447     0.123631     0.203910
51768.00     0.150911    -0.058479     0.745289
51768.25     0.232263     0.064062     0.289588
51768.50     0.160946     0.058325     0.529659
51768.75     0.176326     0.072499    -0.118003
51769.00     0.073389    -0.142604     0.562415
51769.25     0.122234    -0.024410     0.194636
51769.50     0.065406    -0.058182     0.498372
51769.75     0.093266    -0.047120     0.003994
51770.00    -0.040292    -0.262328     0.808135
51770.25     0.070991    -0.086998     0.384962
51770.50     0.104594    -0.064017     0.581842
51770.75     0.170285     0.035572    -0.039374
51771.00     0.105314    -0.091331     0.400425
51771.25     0.304000     0.187871    -0.293197
51771.50     0.397329     0.285725    -0.347928
51771.75     0.517335     0.391915    -1.051308
51772.00     0.489440     0.220119    -0.595256
51772.25     0.585758     0.367794    -1.052285
51772.50     0.519536     0.382571    -0.787512
51772.75     0.524155     0.400039    -1.264793
51773.00     0.430110     0.178967    -0.578425
51773.25     0.415188     0.311262    -0.749171
51773.50     0.315498     0.267654    -0.268993
51773.75     0.340869     0.322543    -0.749440
51774.00     0.190456     0.113611    -0.011522
51774.25     0.212591     0.225902    -0.229782
51774.50     0.105936     0.239201     0.118419
51774.75     0.166738     0.302729    -0.600835
51775.00     0.035485     0.087954     0.116559
51775.25     0.098268     0.234810    -0.232958
51775.50     0.026349     0.219102     0.172888
51775.75     0.101086     0.263835    -0.426495
51776.00     0.047832     0.064375     0.107129
51776.25     0.104997     0.192727    -0.188156
51776.50     0.090284     0.178794     0.088339
51776.75     0.142440     0.240557    -0.412391
51777.00     0.033807     0.027914     0.264068
51777.25     0.049662     0.123506     0.139487
51777.50     0.000543     0.185267     0.370093
51777.75     0.057473     0.235310    -0.187090
51778.00    -0.044862     0.058482     0.440680
51778.25     0.002755     0.195278     0.072830
51778.50    -0.022045     0.214353     0.321668
51778.75     0.074720     0.268464    -0.346716
51779.00    -0.043267     0.067651     0.263026
51779.25     0.089616     0.251784    -0.259679
51779.50     0.181995     0.307933    -0.390688
51779.75     0.267112     0.357537    -1.048938
51780.00     0.230678     0.193101    -0.545929
51780.25     0.321291     0.356549    -0.980504
51780.50     0.328937     0.374496    -0.916978
51780.75     0.350834     0.392976    -1.428219
51781.00     0.246446     0.226594    -0.853550
51781.25     0.266794     0.333420    -1.080191
51781.50     0.240671     0.353105    -0.869275
51781.75     0.229758     0.297664    -1.138715
51782.00     0.039853    -0.002481    -0.191923
51782.25     0.001543     0.066779    -0.206248
51782.50    -0.056617    -0.026467     0.317513
51782.75    -0.053191    -0.012241    -0.061538
51783.00    -0.189539    -0.324395     0.912388
51783.25    -0.143620    -0.193173     0.699975
51783.50    -0.210153    -0.208882     1.016752
51783.75    -0.190027    -0.178438     0.607769
51784.00    -0.244641    -0.312025     1.089754
51784.25    -0.105540    -0.122967     0.537603
51784.50    -0.046615    -0.061700     0.474330
51784.75     0.014448     0.022428    -0.250861
51785.00    -0.059858    -0.119704     0.257181
51785.25     0.019583     0.029890    -0.205332
51785.50    -0.018410     0.084830     0.020059
51785.75     0.030110     0.149019    -0.561764
51786.00    -0.108773    -0.033803     0.020201
51786.25    -0.049587     0.093712    -0.394171
51786.50    -0.113338     0.065550    -0.033945
51786.75    -0.132665     0.093486    -0.428265
51787.00    -0.261101    -0.166220     0.474918
51787.25    -0.143148    -0.012180     0.030807
51787.50    -0.233286    -0.020522     0.495544
51787.75    -0.179163     0.030384    -0.076511
51788.00    -0.237586    -0.106135     0.336842
51788.25    -0.134575     0.040910    -0.011966
51788.50    -0.201848     0.073131     0.244399
51788.75    -0.123124     0.131502    -0.413526
51789.00    -0.189909    -0.029398     0.126529
51789.25    -0.127104     0.048690     0.001718
51789.50    -0.147096     0.048792     0.252084
51789.75    -0.089287     0.057246    -0.280730
51790.00    -0.228077    -0.146966     0.417290
51790.25    -0.128952    -0.029927     0.070581
51790.50    -0.162169    -0.049180     0.386541
51790.75    -0.109294    -0.011833    -0.217309
51791.00    -0.168036    -0.210871     0.379534
51791.25    -0.041151    -0.035055    -0.045566
51791.50    -0.109273     0.005040     0.226258
51791.75    -0.065708     0.070550    -0.355703
51792.00    -0.123596    -0.043712     0.073747
51792.25    -0.090916     0.103389    -0.234651
51792.50    -0.179324     0.128062     0.132806
51792.75    -0.097793     0.177473    -0.494203
51793.00    -0.177762    -0.004469     0.132716
51793.25    -0.106523     0.118569    -0.239167
51793.50    -0.124103     0.149265    -0.077983
51793.75    -0.070060     0.191731    -0.810140
51794.00    -0.257795    -0.032591    -0.047312
51794.25    -0.226867     0.078707    -0.279345
51794.50    -0.353539     0.024599     0.156240
51794.75    -0.427329     0.017451    -0.210537
51795.00    -0.642798    -0.241172     0.700235
51795.25    -0.687240    -0.196249     0.699289
51795.50    -0.800592    -0.272844     1.143153
51795.75    -0.855401    -0.281178     0.799470
51796.00    -0.953699    -0.531276     1.587064
51796.25    -0.824757    -0.417238     1.203220
51796.50    -0.869227    -0.389257     1.391592
51796.75    -0.752052    -0.322317     0.657489
51797.00    -0.837522    -0.465336     1.158217
51797.25    -0.713546    -0.246888     0.448276
51797.50    -0.697695    -0.185411     0.508210
51797.75    -0.629536    -0.122786    -0.287557
51798.00    -0.682313    -0.254191     0.131138
51798.25    -0.503968    -0.109154    -0.420296
51798.50    -0.515759    -0.078850    -0.154993
51798.75    -0.430389    -0.052935    -0.743534
51799.00    -0.511434    -0.253062     0.024911
51799.25    -0.373190    -0.112392    -0.330091
51799.50    -0.376877    -0.081048    -0.051844
51799.75    -0.279843    -0.057921    -0.443582
51800.00    -0.317167    -0.262793     0.317479
51800.25    -0.180918    -0.100875     0.118970
51800.50    -0.136853    -0.068567     0.376848
51800.75    -0.008418    -0.020605    -0.178614
51801.00    -0.044437    -0.170262     0.341549
51801.25     0.114049     0.023718    -0.188440
51801.50     0.171933     0.094398    -0.126591
51801.75     0.250548     0.169891    -0.748946
51802.00     0.111440    -0.059433     0.050470
51802.25     0.176228     0.079536    -0.238460
51802.50     0.141878     0.066562     0.063092
51802.75     0.116554     0.086587    -0.329264
51803.00     0.023149    -0.206900     0.471491
51803.25     0.069729    -0.063568     0.247512
51803.50     0.036731    -0.013229     0.413997
51803.75     0.038751    -0.017741    -0.021822
51804.00    -0.090318    -0.237671     0.720198
51804.25    -0.054155    -0.106563     0.441773
51804.50    -0.051311    -0.028554     0.450606
51804.75    -0.037221    -0.017522    -0.085805
51805.00    -0.152443    -0.268537     0.662103
51805.25    -0.054761    -0.128309     0.227719
51805.50    -0.083109    -0.092694     0.304002
51805.75    -0.005771    -0.101279    -0.116392
51806.00    -0.060914    -0.360915     0.686194
51806.25     0.037367    -0.259350     0.431071
51806.50    -0.030265    -0.331682     1.004344
51806.75     0.002932    -0.338500     0.530216
51807.00    -0.067417    -0.547293     1.246387
51807.25    -0.027178    -0.430717     1.098887
51807.50    -0.042645    -0.413140     1.310806
51807.75    -0.027938    -0.323856     0.741787
51808.00    -0.190128    -0.506621     1.520725
51808.25    -0.183584    -0.412098     1.412836
51808.50    -0.231128    -0.417755     1.784217
51808.75    -0.248087    -0.453030     1.582570
51809.00    -0.313249    -0.638305     2.257184
51809.25    -0.257021    -0.521970     1.953524
51809.50    -0.331550    -0.523542     2.397800
51809.75    -0.320117    -0.446494     1.641042
51810.00    -0.346957    -0.549832     1.954527
51810.25    -0.224270    -0.355621     1.302243
51810.50    -0.179116    -0.277280     1.297828
51810.75     0.026316    -0.125907     0.218672
51811.00     0.089296    -0.201138     0.512860
51811.25     0.313240    -0.017330    -0.080014
51811.50     0.375725     0.056621    -0.049968
51811.75     0.532048     0.157189    -0.897269
51812.00     0.420283     0.003335    -0.177532
