-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
DUCK        49718.000    1995     1     1     0
DUCK        52274.750    2001    12    31    18
DUCK      1268587.191 -4995511.561  3744508.588
51957.25    -0.273151    -0.135630     1.644899
51957.50    -0.203764    -0.401542     0.963687
51957.75    -0.214422    -0.681319    -0.524703
51958.00    -0.113344    -0.831510    -1.549764
51958.25    -0.131188    -1.043507    -2.383498
51958.50    -0.152328    -1.056056    -2.636008
51958.75    -0.162932    -0.984512    -2.813698
51959.00    -0.211839    -0.765356    -2.361025
51959.25    -0.271934    -0.738973    -2.281540
51959.50    -0.312186    -0.672195    -2.248225
51959.75    -0.361591    -0.539638    -2.135381
51960.00    -0.306598    -0.379533    -1.636093
51960.25    -0.231179    -0.443029    -1.527768
51960.50    -0.168039    -0.457637    -1.439328
51960.75    -0.107986    -0.450159    -1.450196
51961.00    -0.044219    -0.351709    -0.896391
51961.25    -0.025194    -0.398235    -0.626331
51961.50     0.094023    -0.449381    -0.829876
51961.75     0.274341    -0.440096    -1.244606
51962.00     0.476474    -0.433363    -1.849452
51962.25     0.480468    -0.450748    -2.255055
51962.50     0.444214    -0.231664    -1.709993
51962.75     0.386923    -0.019626    -1.056418
51963.00     0.257405     0.268301     0.199925
51963.25     0.106345     0.121378    -0.114444
51963.50     0.089455    -0.064968    -0.884554
51963.75     0.150761    -0.191942    -1.789514
51964.00     0.282573    -0.164337    -2.054467
51964.25     0.435857    -0.286729    -2.646293
51964.50     0.536738    -0.340345    -3.177981
51964.75     0.568862    -0.283832    -3.586556
51965.00     0.452519    -0.053529    -2.681674
51965.25     0.197699     0.081701    -1.675083
51965.50    -0.075898     0.143697    -0.859770
51965.75    -0.281131     0.175390    -0.184929
51966.00    -0.305390     0.138612     0.305400
51966.25    -0.168997    -0.045643     0.146460
51966.50     0.089531    -0.316379    -0.849692
51966.75     0.291464    -0.457691    -1.928722
51967.00     0.400993    -0.405364    -2.139789
51967.25     0.392001    -0.518328    -2.559305
51967.50     0.366839    -0.547189    -2.687294
51967.75     0.250218    -0.421497    -2.467663
51968.00     0.134643    -0.157746    -1.504254
51968.25     0.021433    -0.002579    -0.635864
51968.50    -0.022357     0.085776    -0.161670
51968.75    -0.202955     0.166714     0.003416
51969.00    -0.344413     0.381565     0.869273
51969.25    -0.470510     0.476506     1.644976
51969.50    -0.508705     0.532785     1.980294
51969.75    -0.545191     0.656993     2.075340
51970.00    -0.564150     0.853630     2.695422
51970.25    -0.633322     0.957893     3.325905
51970.50    -0.585791     1.043209     3.575260
51970.75    -0.567517     1.168128     3.860551
51971.00    -0.443915     1.177397     3.800234
51971.25    -0.340012     1.058828     3.569543
51971.50    -0.166003     0.971872     3.199769
51971.75     0.029983     0.875471     2.519459
51972.00     0.211588     0.857274     2.301759
51972.25     0.355944     0.693389     1.919838
51972.50     0.451608     0.711550     2.241305
51972.75     0.442274     0.687942     2.197790
51973.00     0.353707     0.763136     2.839081
51973.25     0.196702     0.689746     3.383501
51973.50     0.081858     0.579857     3.524685
51973.75    -0.007179     0.430911     2.955424
51974.00    -0.039885     0.435750     3.078434
51974.25    -0.153899     0.411661     3.540048
51974.50    -0.235064     0.421344     3.951078
51974.75    -0.193005     0.475836     3.900705
51975.00    -0.073758     0.390440     3.250011
51975.25    -0.058041     0.225940     2.542613
51975.50    -0.064994     0.139216     1.936348
51975.75    -0.102303     0.107330     1.214908
51976.00    -0.095322     0.133647     0.836408
51976.25    -0.141279     0.055216     0.535025
51976.50    -0.196488     0.096764     0.593959
51976.75    -0.229409     0.217318     0.542388
51977.00    -0.219713     0.372627     0.990532
51977.25    -0.258481     0.348175     1.117592
51977.50    -0.273685     0.390809     1.534689
51977.75    -0.285999     0.398978     1.292669
51978.00    -0.320327     0.413391     1.230361
51978.25    -0.421270     0.261774     0.856080
51978.50    -0.501627     0.194198     0.636796
51978.75    -0.564446     0.210309     0.296941
51979.00    -0.596601     0.309134     0.675509
51979.25    -0.630190     0.242266     0.513511
51979.50    -0.645724     0.196540     0.277412
51979.75    -0.576051     0.177432    -0.086131
51980.00    -0.374143     0.242326    -0.199944
51980.25    -0.239301     0.236382    -0.524601
51980.50    -0.192808     0.283214    -0.755437
51980.75    -0.261282     0.524817    -0.397361
51981.00    -0.388574     0.897344     1.077699
51981.25    -0.717976     1.142431     2.595737
51981.50    -0.887899     1.276418     3.761185
51981.75    -1.026216     1.329123     4.300840
51982.00    -0.949369     1.230108     4.211994
51982.25    -0.948510     0.907413     3.501899
51982.50    -0.835702     0.731081     2.899113
51982.75    -0.636582     0.646851     2.277114
51983.00    -0.382550     0.549789     1.822428
51983.25    -0.282947     0.544478     2.017671
51983.50    -0.177679     0.596397     2.096441
51983.75    -0.094646     0.801910     2.562548
51984.00    -0.101506     0.921621     3.428727
51984.25    -0.140578     0.646304     2.458600
51984.50    -0.085745     0.540111     1.872413
51984.75    -0.025110     0.579126     1.603653
51985.00     0.007500     0.611631     1.708881
51985.25     0.093460     0.351070     1.000515
51985.50     0.190929     0.125046     0.127868
51985.75     0.281517     0.069513    -0.277385
51986.00     0.366653     0.045194    -0.301331
51986.25     0.471226    -0.206458    -0.894144
51986.50     0.567356    -0.370304    -1.528688
51986.75     0.688487    -0.490910    -2.329228
51987.00     0.781139    -0.481116    -2.364938
51987.25     0.818602    -0.645600    -2.707499
51987.50     0.874087    -0.649504    -2.848310
51987.75     0.946552    -0.626605    -3.275770
51988.00     0.976270    -0.461850    -2.771904
51988.25     1.005243    -0.479988    -2.549056
51988.50     1.054183    -0.298511    -1.855704
51988.75     1.043184    -0.215566    -1.807346
51989.00     0.991873     0.150874    -0.361885
51989.25     0.924509     0.354923     0.913056
51989.50     0.733035     0.635200     2.175724
51989.75     0.596607     0.727262     2.530732
51990.00     0.480174     0.808904     3.184423
51990.25     0.356366     0.730170     3.400271
51990.50     0.264784     0.604598     3.290007
51990.75     0.221958     0.519479     2.843212
51991.00     0.210848     0.461229     2.744627
51991.25     0.133900     0.236245     2.324597
51991.50     0.082173     0.132579     2.182096
51991.75     0.068914     0.154568     2.030197
51992.00     0.110400     0.200221     2.219215
51992.25     0.074618     0.028861     1.906045
51992.50     0.040803    -0.044672     1.740112
51992.75     0.027687     0.011131     1.763801
51993.00     0.176378     0.064714     1.729512
51993.25     0.268068    -0.177611     0.848523
51993.50     0.220964    -0.261227     0.219622
51993.75     0.176728    -0.216187    -0.171089
51994.00     0.179552    -0.012255     0.321284
51994.25     0.126046     0.016544     0.467482
51994.50     0.132616    -0.073640     0.172161
51994.75     0.172293    -0.172214    -0.656087
51995.00     0.169601    -0.163083    -0.777122
51995.25     0.144594    -0.337099    -1.313180
51995.50     0.133251    -0.441382    -1.764069
51995.75     0.143612    -0.412527    -2.196028
51996.00     0.132278    -0.314413    -2.143556
51996.25     0.093248    -0.402665    -2.383140
51996.50     0.105379    -0.329732    -2.319555
51996.75     0.093595    -0.137915    -2.161735
51997.00     0.142760     0.106227    -1.440711
51997.25     0.259785     0.116501    -1.238955
51997.50     0.354614     0.220327    -0.868285
51997.75     0.403607     0.451682    -0.321775
51998.00     0.338705     0.807134     1.144859
51998.25     0.209420     0.902657     2.005026
51998.50     0.118422     0.959927     2.725104
51998.75     0.081141     0.943259     2.631756
51999.00     0.076077     0.884655     2.562967
51999.25     0.040891     0.765417     2.418731
51999.50     0.012329     0.739576     2.421791
51999.75    -0.042209     0.785173     2.303180
52000.00    -0.116418     0.915290     2.837411
52000.25    -0.225519     0.890120     3.278884
52000.50    -0.308193     0.974913     3.664615
52000.75    -0.283080     1.032400     3.657932
52001.00    -0.186644     0.894353     3.275736
52001.25    -0.151470     0.510798     1.963519
52001.50    -0.083873     0.273741     0.901852
52001.75     0.014515     0.232743     0.285727
52002.00     0.096893     0.273610     0.225233
52002.25     0.152663     0.135551    -0.141342
52002.50     0.250933     0.040325    -0.578325
52002.75     0.276763     0.044361    -0.906972
52003.00     0.352794     0.074804    -0.843841
52003.25     0.435875    -0.107354    -1.388799
52003.50     0.512803    -0.305575    -2.359459
52003.75     0.455789    -0.343119    -3.005680
52004.00     0.320071    -0.273139    -2.756264
52004.25     0.262362    -0.433579    -3.036790
52004.50     0.209343    -0.430723    -3.007115
52004.75     0.106593    -0.321325    -2.896524
52005.00    -0.026466    -0.066299    -1.819476
52005.25    -0.089236    -0.061335    -1.363289
52005.50    -0.175190     0.038457    -0.777952
52005.75    -0.241269     0.219497    -0.152413
52006.00    -0.214691     0.402595     0.685652
52006.25    -0.093938     0.346540     0.686490
52006.50     0.050950     0.298159     0.273526
52006.75     0.130013     0.329017    -0.098924
52007.00     0.051880     0.355921     0.246589
52007.25    -0.023178     0.263363     0.480672
52007.50    -0.080968     0.212825     0.715926
52007.75    -0.110794     0.279391     0.957460
52008.00    -0.121598     0.385666     1.524961
52008.25    -0.124360     0.332893     1.662375
52008.50    -0.076582     0.311947     1.487245
52008.75    -0.053816     0.483446     1.637573
52009.00    -0.034662     0.704282     2.221066
52009.25     0.111109     0.585840     1.667656
52009.50     0.246932     0.509790     0.999076
52009.75     0.296078     0.548957     0.357896
52010.00     0.392990     0.597918     0.278455
52010.25     0.439130     0.498114    -0.007683
52010.50     0.493791     0.434639    -0.363729
52010.75     0.455154     0.494960    -0.586860
52011.00     0.362388     0.586549    -0.253809
52011.25     0.135728     0.490909    -0.021985
52011.50    -0.030443     0.425978     0.118545
52011.75    -0.191416     0.469525     0.516453
52012.00    -0.284957     0.480310     1.125787
52012.25    -0.277487     0.327860     1.232523
52012.50    -0.227552     0.179915     1.027911
52012.75    -0.127618     0.190955     0.850695
52013.00    -0.038478     0.204177     0.800103
52013.25     0.058171     0.135852     0.778845
52013.50     0.129040     0.055294     0.365260
52013.75     0.141442     0.148561     0.409038
52014.00     0.193744     0.298110     0.957973
52014.25     0.206269     0.327517     1.504117
52014.50     0.266477     0.352945     1.638057
52014.75     0.231908     0.542621     2.277283
52015.00     0.191392     0.688787     3.225873
52015.25     0.197996     0.546899     3.466450
52015.50     0.253829     0.272207     2.655197
52015.75     0.290933     0.092281     1.685113
52016.00     0.221972     0.096964     1.599804
52016.25     0.192791    -0.005567     1.577230
52016.50     0.246817    -0.092716     1.253947
52016.75     0.207344    -0.031495     1.137007
52017.00     0.124776    -0.066026     0.864397
52017.25     0.007894    -0.198534     0.445798
52017.50    -0.029466    -0.230573    -0.016477
52017.75    -0.071409    -0.191935    -0.510791
52018.00    -0.141753    -0.080438    -0.435724
52018.25    -0.188930    -0.142022    -0.679479
52018.50    -0.116927    -0.249569    -1.419353
52018.75    -0.047331    -0.160369    -1.730232
52019.00    -0.002443    -0.030467    -1.517590
52019.25     0.041182    -0.175684    -1.924543
52019.50     0.113312    -0.257836    -2.289510
52019.75     0.095213    -0.176321    -2.302031
52020.00     0.124617    -0.037248    -1.845191
52020.25     0.177405    -0.187662    -2.176532
52020.50     0.234056    -0.309851    -2.680388
52020.75     0.193580    -0.332421    -3.047400
52021.00     0.141612    -0.238313    -2.611172
52021.25     0.123942    -0.441705    -3.099385
52021.50     0.159281    -0.503786    -3.333173
52021.75     0.179237    -0.375842    -3.238530
52022.00     0.152694    -0.157952    -2.459674
52022.25     0.080485    -0.177471    -2.261337
52022.50     0.015117    -0.166435    -1.954510
52022.75    -0.143859    -0.032669    -1.305732
52023.00    -0.312586     0.102683    -0.157236
52023.25    -0.451031    -0.026463     0.387855
52023.50    -0.481935    -0.197648     0.402268
52023.75    -0.401845    -0.183161     0.601540
52024.00    -0.248279    -0.150289     0.625443
52024.25    -0.085780    -0.331686    -0.103522
52024.50     0.013994    -0.391427    -0.638261
52024.75     0.026226    -0.353207    -1.034855
52025.00     0.016372    -0.229064    -0.781671
52025.25    -0.001737    -0.277567    -0.768099
52025.50     0.029978    -0.301485    -0.970133
52025.75     0.003077    -0.294767    -1.299629
52026.00    -0.040781    -0.114858    -0.735034
52026.25    -0.021373    -0.250006    -1.013114
52026.50     0.049585    -0.310118    -1.199684
52026.75     0.104208    -0.196326    -1.202265
52027.00     0.122841    -0.008509    -0.625010
52027.25     0.204729    -0.132623    -0.852042
52027.50     0.371400    -0.289484    -1.647447
52027.75     0.400189    -0.274876    -2.095483
52028.00     0.387880    -0.225130    -2.273636
52028.25     0.430931    -0.437014    -3.022471
52028.50     0.435389    -0.622479    -3.914685
