-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
lbch        49718.000    1995     1     1     0
lbch        52274.750    2001    12    31    18
lbch     -2507798.449 -4676370.054  3526890.666
52183.25    -1.995947     0.496808    -1.740337
52183.50    -1.701283     0.281081    -1.609812
52183.75    -1.741228     0.700641    -2.601162
52184.00    -1.662944     0.647724    -1.199060
52184.25    -1.853417     0.648753    -1.852897
52184.50    -1.411452     0.227727    -1.133001
52184.75    -1.381250     0.558928    -2.037157
52185.00    -1.376744     0.382989    -0.541267
52185.25    -1.545874     0.339209    -1.401073
52185.50    -1.129364    -0.134229    -1.236592
52185.75    -1.236330     0.227924    -2.429468
52186.00    -1.287225     0.113061    -1.033122
52186.25    -1.396967     0.119970    -1.588729
52186.50    -0.982518    -0.303248    -1.140274
52186.75    -1.003046     0.058523    -1.994588
52187.00    -0.840628    -0.115507    -0.066791
52187.25    -0.873496    -0.069205    -0.173947
52187.50    -0.430436    -0.281075     0.227707
52187.75    -0.440345     0.252201    -0.888265
52188.00    -0.410649     0.219913     0.317708
52188.25    -0.637918     0.284581    -0.059605
52188.50    -0.310442     0.026221     0.239221
52188.75    -0.424686     0.508658    -0.902910
52189.00    -0.484702     0.501656     0.311123
52189.25    -0.585000     0.615150    -0.342447
52189.50    -0.248290     0.349874    -0.395728
52189.75    -0.430074     0.767941    -1.713749
52190.00    -0.402731     0.695377    -0.363700
52190.25    -0.652366     0.728084    -0.605963
52190.50    -0.356603     0.376360    -0.383306
52190.75    -0.317286     0.675146    -0.960617
52191.00    -0.229092     0.541806     0.267845
52191.25    -0.580235     0.558759    -0.072756
52191.50    -0.269396     0.249956     0.214234
52191.75    -0.279660     0.712862    -0.787617
52192.00    -0.364939     0.732362     0.083067
52192.25    -0.788474     0.798589    -0.621596
52192.50    -0.599635     0.493100    -0.381274
52192.75    -0.962698     0.981105    -1.516289
52193.00    -1.274484     0.981743    -0.265791
52193.25    -1.697392     0.955575    -0.620196
52193.50    -1.527427     0.490594    -0.150056
52193.75    -1.855014     0.769589    -1.262116
52194.00    -1.891419     0.476810     0.448004
52194.25    -2.092985     0.371820     0.479363
52194.50    -1.579005     0.021539     0.747254
52194.75    -1.542636     0.358630    -0.439314
52195.00    -1.472318     0.178020     0.703465
52195.25    -1.802596     0.116801     0.545096
52195.50    -1.405465    -0.269454     0.839528
52195.75    -1.479854     0.137961    -0.066035
52196.00    -1.412044     0.053131     1.162800
52196.25    -1.558089     0.088143     0.628957
52196.50    -1.244057    -0.219258     0.833865
52196.75    -1.498870     0.313481    -0.498536
52197.00    -1.664397     0.312407     0.311441
52197.25    -1.925797     0.449562    -0.864122
52197.50    -1.716814     0.203345    -1.353407
52197.75    -1.944862     0.675542    -2.854988
52198.00    -2.044960     0.645780    -1.788921
52198.25    -2.244312     0.733211    -2.383959
52198.50    -1.888673     0.386818    -1.869108
52198.75    -1.840672     0.741027    -2.669122
52199.00    -1.582202     0.509457    -0.936697
52199.25    -1.583984     0.440580    -1.126196
52199.50    -1.031049     0.059930    -0.533226
52199.75    -0.816374     0.447823    -1.464049
52200.00    -0.612355     0.331135    -0.115164
52200.25    -0.771439     0.394235    -0.770553
52200.50    -0.347282     0.091031    -0.657930
52200.75    -0.559416     0.599033    -2.073665
52201.00    -0.705233     0.629714    -0.937638
52201.25    -1.127003     0.739739    -1.756954
52201.50    -1.002120     0.439895    -1.154603
52201.75    -1.446834     0.873549    -2.044332
52202.00    -1.681705     0.728134    -0.508231
52202.25    -2.204356     0.739541    -0.875238
52202.50    -2.045313     0.320578    -0.311868
52202.75    -2.138050     0.641429    -1.265007
52203.00    -2.016479     0.447175     0.118677
52203.25    -2.085844     0.397756    -0.267284
52203.50    -1.590752    -0.008219     0.306355
52203.75    -1.441885     0.411653    -0.798020
52204.00    -1.311911     0.347041     0.423912
52204.25    -1.476824     0.381483    -0.172383
52204.50    -1.133799     0.065041     0.366522
52204.75    -1.338856     0.531401    -0.542428
52205.00    -1.468093     0.585398     0.788191
52205.25    -1.771183     0.633528     0.833485
52205.50    -1.484231     0.234001     1.540279
52205.75    -1.855339     0.553874     0.735956
52206.00    -1.939123     0.336464     1.828996
52206.25    -2.313009     0.285834     0.953966
52206.50    -2.154538    -0.016778     0.642168
52206.75    -2.395314     0.402823    -1.048857
52207.00    -2.380429     0.229221    -0.526963
52207.25    -2.578071     0.228281    -1.623803
52207.50    -2.183068    -0.088180    -1.608552
52207.75    -2.183504     0.381719    -3.099711
52208.00    -2.093881     0.321737    -2.426798
52208.25    -2.155171     0.538649    -3.546051
52208.50    -1.722500     0.346053    -3.197028
52208.75    -1.789132     0.853371    -4.280046
52209.00    -1.829021     0.857054    -2.805783
52209.25    -2.021971     0.974950    -2.911187
52209.50    -1.704181     0.756886    -2.286701
52209.75    -1.865584     1.146029    -2.906254
52210.00    -1.841337     0.943723    -1.254696
52210.25    -2.215253     0.874856    -1.689746
52210.50    -1.916592     0.468016    -1.799530
52210.75    -1.986811     0.792704    -3.333254
52211.00    -1.792330     0.596956    -2.611740
52211.25    -1.903992     0.613082    -3.416226
52211.50    -1.413933     0.335292    -3.332042
52211.75    -1.390902     0.817600    -4.574905
52212.00    -1.312486     0.735498    -2.963056
52212.25    -1.570432     0.814861    -2.863816
52212.50    -1.233145     0.441956    -1.518208
52212.75    -1.315578     0.872347    -1.881918
52213.00    -1.081115     0.689458     0.049358
52213.25    -1.125857     0.661939     0.487524
52213.50    -0.614258     0.290038     1.405175
52213.75    -0.542212     0.698112     0.682216
52214.00    -0.298628     0.547806     1.925814
52214.25    -0.538623     0.622833     1.403562
52214.50    -0.240795     0.413700     1.464009
52214.75    -0.440122     0.924773     0.040347
52215.00    -0.579065     0.932829     1.083932
52215.25    -1.034042     1.021410     0.169080
52215.50    -0.781668     0.691455     0.230360
52215.75    -0.938219     1.037132    -1.429614
52216.00    -0.940209     0.863519    -0.827731
52216.25    -1.114210     0.817001    -1.874619
52216.50    -0.553854     0.483711    -1.899114
52216.75    -0.330289     0.814199    -3.228186
52217.00    -0.050372     0.604127    -1.859976
52217.25    -0.135131     0.575729    -2.321786
52217.50     0.213249     0.261287    -1.562110
52217.75     0.246278     0.669101    -2.403994
52218.00     0.264171     0.654842    -1.346681
52218.25    -0.070373     0.727122    -1.745845
52218.50     0.144944     0.399612    -1.109603
52218.75    -0.120604     0.757195    -1.923749
52219.00    -0.270876     0.612066    -0.485406
52219.25    -0.689878     0.590540    -0.898689
52219.50    -0.392163     0.187473    -0.386636
52219.75    -0.527172     0.512616    -1.654591
52220.00    -0.319765     0.320454    -0.768136
52220.25    -0.357653     0.222316    -1.505630
52220.50     0.092101    -0.109622    -1.550462
52220.75     0.123719     0.318672    -3.288451
52221.00     0.399490     0.301421    -2.635939
52221.25     0.261118     0.495814    -3.576997
52221.50     0.652206     0.298347    -3.334062
52221.75     0.537993     0.857513    -4.142060
52222.00     0.529774     0.910959    -2.819849
52222.25     0.134433     1.077379    -3.189786
52222.50     0.297063     0.732410    -2.570035
52222.75    -0.196313     1.086359    -3.526811
52223.00    -0.435528     0.956947    -2.589390
52223.25    -0.911224     1.027977    -3.281660
52223.50    -0.852697     0.648920    -2.874520
52223.75    -1.117954     1.026883    -3.792300
52224.00    -0.925588     0.818834    -2.467940
52224.25    -1.116811     0.748220    -2.768965
52224.50    -0.827712     0.389719    -2.344224
52224.75    -0.773698     0.770617    -3.230039
52225.00    -0.466213     0.597285    -1.992162
52225.25    -0.578032     0.588607    -2.221294
52225.50    -0.167222     0.229253    -1.361091
52225.75    -0.314022     0.691542    -1.656474
52226.00    -0.343298     0.628488    -0.008519
52226.25    -0.383566     0.671024    -0.364712
52226.50     0.228341     0.319119    -0.157202
52226.75     0.235082     0.811246    -1.621706
52227.00     0.401621     0.784185    -0.481734
52227.25     0.094374     0.967733    -1.094853
52227.50     0.249227     0.713537    -0.718961
52227.75     0.005925     1.135786    -1.354584
52228.00     0.071938     0.989052     0.105769
52228.25    -0.056030     1.016401    -0.271860
52228.50     0.354545     0.653771     0.600289
52228.75     0.527557     1.028665    -0.195888
52229.00     0.658358     0.854022     1.264208
52229.25     0.391650     0.835233     0.591286
52229.50     0.509116     0.388510     0.713645
52229.75     0.041846     0.760032    -0.961388
52230.00    -0.320769     0.649896    -0.343029
52230.25    -0.815011     0.626269    -1.421089
52230.50    -0.657918     0.250301    -1.465239
52230.75    -0.968878     0.705894    -2.983093
52231.00    -0.830903     0.616810    -1.883763
52231.25    -0.910392     0.687848    -2.459806
52231.50    -0.383659     0.404752    -2.222975
52231.75    -0.265339     0.840030    -3.526593
52232.00     0.028764     0.807271    -2.383301
52232.25    -0.095155     0.917511    -2.616193
52232.50     0.340199     0.724838    -2.409289
52232.75     0.252948     1.208171    -3.380623
52233.00     0.184605     1.256270    -2.304416
52233.25    -0.201464     1.377491    -2.418710
52233.50     0.009695     1.042959    -1.500611
52233.75    -0.414473     1.466835    -2.018561
52234.00    -0.635182     1.376219    -0.291627
52234.25    -1.080307     1.365695     0.129136
52234.50    -0.849334     0.975878     0.962077
52234.75    -1.152903     1.333441     0.172603
52235.00    -1.001369     1.154379     1.867016
52235.25    -1.215449     1.073717     2.032216
52235.50    -0.923911     0.634955     2.757532
52235.75    -1.195367     0.948947     1.769116
52236.00    -1.190068     0.831931     2.644105
52236.25    -1.668075     0.746820     2.177694
52236.50    -1.580326     0.434902     1.693764
52236.75    -1.819790     0.865884     0.010418
52237.00    -1.857295     0.774963     0.652767
52237.25    -2.369165     0.823274     0.312601
52237.50    -2.195279     0.449492     0.927925
52237.75    -2.534133     0.920029     0.496975
52238.00    -2.362813     0.684018     2.009573
52238.25    -2.268069     0.576720     1.256016
52238.50    -1.633126     0.174166     0.960121
52238.75    -1.467991     0.645159    -1.406275
52239.00    -1.025243     0.564750    -1.506881
52239.25    -1.178649     0.579091    -2.477068
52239.50    -0.870421     0.141313    -2.344422
52239.75    -1.183008     0.474346    -3.227518
52240.00    -1.316421     0.367481    -2.287651
52240.25    -1.859471     0.403128    -2.658000
52240.50    -1.788158     0.086388    -2.464433
52240.75    -2.263155     0.583368    -3.592148
52241.00    -2.314482     0.523650    -2.805490
52241.25    -2.716977     0.621502    -3.016695
52241.50    -2.442223     0.316778    -2.122935
52241.75    -2.634525     0.816846    -2.450774
52242.00    -2.546655     0.749463    -0.656514
52242.25    -2.846195     0.744053     0.190687
52242.50    -2.551209     0.375788     1.402011
52242.75    -2.688470     0.748200     0.851310
52243.00    -2.619596     0.626780     1.611281
52243.25    -3.024762     0.726017     0.949880
52243.50    -2.893706     0.525836     0.610541
52243.75    -3.138392     1.070164    -1.164375
52244.00    -3.147387     1.039392    -0.477805
52244.25    -3.495781     1.207298    -1.069594
52244.50    -3.333475     0.961945    -0.501727
52244.75    -3.509164     1.408983    -1.787569
52245.00    -3.539538     1.320488    -0.930198
52245.25    -3.907108     1.305045    -1.435397
52245.50    -3.918769     0.930127    -0.620175
52245.75    -4.257269     1.325726    -1.470808
52246.00    -4.293141     1.215160    -0.051204
52246.25    -4.551079     1.245175    -0.396010
52246.50    -4.227344     0.902872     0.252233
52246.75    -4.221400     1.204539    -0.619454
52247.00    -4.026606     1.015447     0.380916
52247.25    -4.236290     0.954835    -0.007210
52247.50    -3.911913     0.584754     0.332862
52247.75    -3.953074     0.859690    -0.894874
52248.00    -3.812918     0.823118    -0.697182
52248.25    -4.081063     0.942790    -1.999866
52248.50    -3.809494     0.727306    -2.022132
52248.75    -3.866238     1.201761    -3.512420
52249.00    -3.733803     1.175164    -2.602460
52249.25    -3.901248     1.318871    -3.273728
52249.50    -3.583864     1.026073    -2.850657
52249.75    -3.685364     1.465008    -4.011182
52250.00    -3.712204     1.355256    -2.860141
52250.25    -4.136875     1.387353    -3.378738
52250.50    -3.931797     1.057801    -3.126355
52250.75    -4.268982     1.563817    -4.851804
52251.00    -4.433001     1.574926    -4.065786
52251.25    -4.952138     1.841086    -4.788866
52251.50    -4.944826     1.667716    -4.156672
52251.75    -5.426145     2.286819    -4.937493
52252.00    -5.413124     2.171412    -3.199646
52252.25    -5.884535     2.199839    -2.631708
52252.50    -5.732965     1.701675    -1.351638
