-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
sni1        49718.000    1995     1     1     0
sni1        52274.750    2001    12    31    18
sni1     -2631346.566 -4646278.982  3477113.259
52194.00    -0.145734    -0.402066     0.904279
52194.25    -0.046309    -0.336367     0.762651
52194.50    -0.067842    -0.297835     1.172374
52194.75     0.035899    -0.215340     0.311137
52195.00    -0.083149    -0.376723     1.059885
52195.25     0.001500    -0.364587     0.855213
52195.50    -0.034657    -0.449871     1.351981
52195.75     0.023133    -0.431074     0.721583
52196.00    -0.081185    -0.610192     1.566575
52196.25    -0.006159    -0.422962     1.066468
52196.50    -0.058584    -0.389026     1.462902
52196.75     0.060356    -0.264215     0.532964
52197.00     0.027038    -0.418501     1.146384
52197.25     0.253633    -0.192767     0.252422
52197.50     0.327999    -0.031464     0.221329
52197.75     0.475238     0.202306    -0.909266
52198.00     0.366062     0.122894    -0.351586
52198.25     0.434248     0.339017    -1.039779
52198.50     0.310977     0.355209    -0.588642
52198.75     0.312139     0.409949    -1.272936
52199.00     0.102950     0.152127    -0.281127
52199.25     0.130298     0.222141    -0.651759
52199.50     0.024624     0.132753    -0.155594
52199.75     0.041672     0.153385    -0.879313
52200.00    -0.113250    -0.091051    -0.040632
52200.25    -0.025478     0.012531    -0.479075
52200.50    -0.048402    -0.010458    -0.110728
52200.75     0.061106     0.053424    -0.953400
52201.00    -0.045700    -0.178206    -0.089221
52201.25     0.095561    -0.076662    -0.605846
52201.50     0.021011    -0.133155     0.066182
52201.75     0.077271    -0.098289    -0.469900
52202.00    -0.056582    -0.333004     0.557297
52202.25     0.030429    -0.227318     0.241943
52202.50    -0.033024    -0.252503     0.888949
52202.75     0.033035    -0.168123     0.197682
52203.00    -0.078769    -0.324379     1.073106
52203.25    -0.002880    -0.136387     0.648074
52203.50    -0.096150    -0.118107     1.168907
52203.75    -0.067503     0.010054     0.262140
52204.00    -0.210511    -0.194392     1.022814
52204.25    -0.121216    -0.101984     0.529627
52204.50    -0.238184    -0.197912     1.157248
52204.75    -0.228210    -0.211848     0.524942
52205.00    -0.410711    -0.443135     1.406709
52205.25    -0.420262    -0.462356     1.317226
52205.50    -0.510689    -0.597965     1.988256
52205.75    -0.392188    -0.635452     1.413242
52206.00    -0.375828    -0.826147     2.162840
52206.25    -0.088999    -0.659430     1.515947
52206.50     0.001529    -0.537392     1.663473
52206.75     0.194927    -0.318953     0.575045
52207.00     0.202333    -0.355713     0.949244
52207.25     0.404317    -0.087943     0.081758
52207.50     0.402798    -0.006899     0.291830
52207.75     0.553714     0.172438    -0.849083
52208.00     0.534282     0.077176    -0.429902
52208.25     0.687796     0.342108    -1.412480
52208.50     0.576175     0.414744    -1.052746
52208.75     0.609472     0.544509    -1.937612
52209.00     0.396227     0.344889    -1.070144
52209.25     0.385612     0.433784    -1.422262
52209.50     0.206735     0.399044    -0.863836
52209.75     0.198420     0.404186    -1.428990
52210.00     0.034083     0.132780    -0.420604
52210.25     0.168600     0.219140    -0.871251
52210.50     0.249463     0.257403    -0.667926
52210.75     0.465835     0.409773    -1.739130
52211.00     0.495382     0.324784    -1.306968
52211.25     0.700881     0.538031    -2.013713
52211.50     0.679752     0.623585    -1.777191
52211.75     0.740516     0.769852    -2.690957
52212.00     0.524586     0.553505    -1.668402
52212.25     0.446200     0.605363    -1.683685
52212.50     0.156868     0.460649    -0.587426
52212.75     0.033959     0.432430    -0.970372
52213.00    -0.231638     0.127588     0.145811
52213.25    -0.312944     0.077531     0.089345
52213.50    -0.485659    -0.062203     0.841942
52213.75    -0.479216    -0.099005     0.234593
52214.00    -0.571415    -0.335184     0.987103
52214.25    -0.462498    -0.245416     0.528113
52214.50    -0.501659    -0.243138     0.799746
52214.75    -0.372396    -0.148246    -0.188412
52215.00    -0.439253    -0.305362     0.463565
52215.25    -0.252880    -0.136631    -0.179908
52215.50    -0.230639    -0.089662     0.128731
52215.75    -0.015350     0.084099    -0.951037
52216.00     0.024311     0.001880    -0.522159
52216.25     0.288377     0.244195    -1.305661
52216.50     0.334154     0.336515    -1.162868
52216.75     0.475486     0.507943    -2.152784
52217.00     0.362611     0.333962    -1.381300
52217.25     0.453532     0.461908    -1.829998
52217.50     0.295135     0.381372    -1.157228
52217.75     0.313162     0.389259    -1.809254
52218.00     0.175523     0.185755    -1.176472
52218.25     0.263171     0.239324    -1.527608
52218.50     0.183605     0.138717    -0.867988
52218.75     0.250643     0.146397    -1.410075
52219.00     0.153212    -0.047911    -0.494445
52219.25     0.242238     0.084258    -0.819830
52219.50     0.171124     0.108099    -0.249735
52219.75     0.280252     0.240773    -1.154411
52220.00     0.240185     0.119076    -0.669716
52220.25     0.403406     0.281598    -1.346172
52220.50     0.462996     0.313396    -1.213387
52220.75     0.676534     0.471002    -2.375159
52221.00     0.640335     0.383995    -2.008039
52221.25     0.769333     0.589262    -2.756871
52221.50     0.657450     0.602799    -2.382012
52221.75     0.626614     0.668535    -3.031845
52222.00     0.393287     0.495597    -2.205369
52222.25     0.395596     0.589178    -2.531951
52222.50     0.241596     0.522068    -1.832979
52222.75     0.314833     0.543397    -2.400574
52223.00     0.252599     0.355366    -1.653162
52223.25     0.379486     0.441682    -2.127738
52223.50     0.365643     0.371259    -1.519465
52223.75     0.444677     0.406752    -2.095003
52224.00     0.327116     0.235981    -1.283726
52224.25     0.409353     0.384957    -1.608427
52224.50     0.343369     0.366400    -1.039649
52224.75     0.376955     0.457225    -1.749954
52225.00     0.249947     0.288663    -1.046695
52225.25     0.288116     0.427788    -1.426544
52225.50     0.103176     0.380275    -0.630750
52225.75    -0.009420     0.381764    -0.912987
52226.00    -0.263243     0.110243     0.132139
52226.25    -0.218672     0.133759    -0.414108
52226.50    -0.282934     0.059715    -0.091261
52226.75    -0.137932     0.119182    -1.220326
52227.00    -0.223831    -0.076925    -0.589305
52227.25    -0.107272     0.019923    -1.214301
52227.50    -0.131843    -0.037087    -0.692174
52227.75    -0.069787    -0.026734    -1.216344
52228.00    -0.163210    -0.205526    -0.402740
52228.25    -0.083302    -0.042204    -0.858806
52228.50    -0.212267    -0.063117    -0.217204
52228.75    -0.215381     0.030007    -0.951311
52229.00    -0.373943    -0.144726    -0.121381
52229.25    -0.245980     0.040366    -0.646058
52229.50    -0.246140     0.085924    -0.188268
52229.75    -0.045088     0.237441    -1.137210
52230.00    -0.031301     0.124858    -0.522569
52230.25     0.168419     0.296087    -1.110351
52230.50     0.220262     0.288156    -0.809129
52230.75     0.353581     0.385440    -1.745325
52231.00     0.283549     0.177142    -1.133411
52231.25     0.384971     0.265630    -1.682881
52231.50     0.363824     0.235790    -1.362979
52231.75     0.482281     0.330112    -2.390818
52232.00     0.371569     0.200994    -1.792848
52232.25     0.409253     0.336941    -2.177081
52232.50     0.311151     0.386313    -1.858476
52232.75     0.314469     0.465941    -2.630623
52233.00     0.138635     0.299751    -1.920779
52233.25     0.137567     0.342663    -2.175332
52233.50    -0.008872     0.199673    -1.372866
52233.75    -0.030902     0.156056    -1.714570
52234.00    -0.239740    -0.101864    -0.567237
52234.25    -0.308230    -0.121034    -0.356118
52234.50    -0.415197    -0.239583     0.480608
52234.75    -0.389202    -0.211164    -0.024923
52235.00    -0.630116    -0.414053     1.043139
52235.25    -0.689267    -0.346928     0.999334
52235.50    -0.841100    -0.440910     1.755110
52235.75    -0.742287    -0.475202     1.153741
52236.00    -0.771548    -0.719175     1.810688
52236.25    -0.554254    -0.739548     1.573805
52236.50    -0.435540    -0.721560     1.728108
52236.75    -0.204293    -0.620819     0.750991
52237.00    -0.184401    -0.682489     1.243419
52237.25    -0.097620    -0.534410     1.029420
52237.50    -0.217793    -0.507728     1.734604
52237.75    -0.380094    -0.368192     1.451253
52238.00    -0.502589    -0.582745     2.295928
52238.25    -0.294925    -0.472453     1.506076
52238.50    -0.190230    -0.455219     1.476315
52238.75     0.131041    -0.221393    -0.159228
52239.00     0.303566    -0.237144    -0.323210
52239.25     0.552331    -0.056903    -1.102859
52239.50     0.620235    -0.061560    -0.748592
52239.75     0.735014    -0.018176    -1.337098
52240.00     0.713548    -0.164708    -0.714512
52240.25     0.849381    -0.077649    -1.016919
52240.50     0.839440    -0.086415    -0.618634
52240.75     0.898379     0.037113    -1.318903
52241.00     0.839256    -0.006949    -0.856580
52241.25     0.825379     0.180440    -1.123134
52241.50     0.578214     0.215420    -0.295229
52241.75     0.351041     0.326171    -0.573224
52242.00    -0.013273     0.095994     0.501889
52242.25    -0.244922     0.031647     0.873641
52242.50    -0.514231    -0.172004     1.925275
52242.75    -0.521155    -0.266057     1.488677
52243.00    -0.508507    -0.508135     1.871246
52243.25    -0.374903    -0.465818     1.382016
52243.50    -0.334975    -0.436389     1.482585
52243.75    -0.189185    -0.233443     0.329245
52244.00    -0.250866    -0.284311     0.761881
52244.25    -0.208938    -0.083121     0.289413
52244.50    -0.353090    -0.049548     0.908457
52244.75    -0.318542     0.116612     0.057209
52245.00    -0.363483    -0.009117     0.630548
52245.25    -0.226707     0.097758     0.339276
52245.50    -0.311920     0.017753     1.230146
52245.75    -0.314903     0.105552     0.740450
52246.00    -0.453686    -0.105883     1.620701
52246.25    -0.361534    -0.068363     1.210581
52246.50    -0.377206    -0.209373     1.753345
52246.75    -0.283359    -0.189884     1.105923
52247.00    -0.301152    -0.366126     1.668778
52247.25    -0.179385    -0.263395     1.282476
52247.50    -0.223684    -0.283276     1.740758
52247.75    -0.120717    -0.200452     0.948108
52248.00    -0.109768    -0.236971     1.101820
52248.25     0.073913    -0.002127     0.224660
52248.50     0.031064     0.072923     0.402109
52248.75     0.110503     0.222239    -0.722680
52249.00     0.048354     0.082429    -0.331390
52249.25     0.118835     0.212583    -0.971620
52249.50     0.080530     0.159509    -0.557217
52249.75     0.173711     0.219491    -1.310615
52250.00     0.130790    -0.005281    -0.528571
52250.25     0.304100     0.048546    -0.774105
52250.50     0.370722     0.017389    -0.199516
52250.75     0.586346     0.184954    -1.179427
52251.00     0.549742     0.121956    -0.506935
52251.25     0.605539     0.322239    -0.982354
52251.50     0.445191     0.284805    -0.262030
52251.75     0.368712     0.346738    -0.768985
52252.00     0.104236     0.104937     0.327515
52252.25     0.017825     0.054400     0.504759
52252.50    -0.129457    -0.152166     1.500775
52252.75    -0.157224    -0.240223     1.279744
52253.00    -0.260446    -0.536368     2.337967
52253.25    -0.172328    -0.492679     2.102069
52253.50    -0.342263    -0.604489     2.956417
52253.75    -0.398141    -0.583488     2.589565
52254.00    -0.493772    -0.732031     3.288199
52254.25    -0.352181    -0.633151     2.899315
52254.50    -0.350826    -0.620476     3.317641
52254.75    -0.155240    -0.423106     2.157954
52255.00    -0.149515    -0.439248     2.202873
52255.25    -0.001289    -0.231977     1.360822
52255.50     0.028957    -0.185416     1.386941
52255.75     0.204741    -0.007443    -0.080707
52256.00     0.129522    -0.090325     0.026086
52256.25     0.143080     0.039865    -0.667646
52256.50    -0.021648    -0.008938    -0.372356
52256.75    -0.091367     0.048932    -1.055048
52257.00    -0.395585    -0.195458     0.071382
52257.25    -0.586390    -0.294653     0.653667
52257.50    -0.918493    -0.594935     2.396698
52257.75    -0.869878    -0.661700     2.310275
52258.00    -0.890100    -0.969073     3.494703
52258.25    -0.617395    -0.796614     2.968116
52258.50    -0.410599    -0.616622     2.733808
52258.75    -0.116894    -0.320064     1.336939
52259.00    -0.034755    -0.243917     1.190254
52259.25     0.101329     0.036619     0.279547
52259.50     0.106986     0.108990     0.283124
52259.75     0.174087     0.255382    -0.849848
52260.00     0.057153     0.179169    -0.519761
52260.25     0.035098     0.257631    -0.949543
52260.50    -0.095898     0.082313    -0.290367
52260.75    -0.024148     0.034930    -0.921770
52261.00    -0.051741    -0.204145    -0.310483
52261.25     0.052818    -0.115703    -0.715048
52261.50     0.029257    -0.119157    -0.189395
52261.75     0.094861     0.015750    -0.977933
52262.00    -0.014222    -0.091641    -0.442677
52262.25     0.022954     0.027054    -0.758453
52262.50    -0.075877     0.009112    -0.130521
52262.75    -0.049567     0.104824    -0.676333
52263.00    -0.187760    -0.037921     0.181213
52263.25    -0.182927     0.060312     0.000669
52263.50    -0.319282     0.040672     0.590360
52263.75    -0.282598     0.180462    -0.381096
52264.00    -0.390861     0.064668     0.102894
52264.25    -0.410676     0.060085    -0.086850
