-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
RIOP        49718.000    1995     1     1     0
RIOP        52274.750    2001    12    31    18
RIOP      1255144.990 -6253609.537  -182569.867
51949.75    -1.450305    -0.517441     1.125885
51950.00    -1.306258    -0.736700     2.116274
51950.25    -1.675306    -0.566425     0.912215
51950.50    -1.656300    -0.394602     1.447043
51950.75    -1.709031    -0.607931     1.221926
51951.00    -1.741699    -0.709976     2.480536
51951.25    -2.121395    -0.537280     1.429025
51951.50    -1.882405    -0.190053     0.807368
51951.75    -1.886711    -0.426744     0.940340
51952.00    -1.673344    -0.525642     1.756061
51952.25    -1.492759    -0.311657     0.631575
51952.50    -0.984826    -0.017662     0.439671
51952.75    -0.744576    -0.117243     0.344843
51953.00    -0.385556    -0.286239     1.590714
51953.25    -0.330763    -0.029718    -0.000510
51953.50     0.013530     0.210230    -0.253886
51953.75     0.262373    -0.045490     0.350182
51954.00     0.528771    -0.277797     1.484335
51954.25     0.404607    -0.042417     0.173327
51954.50     0.731428     0.062638     0.486380
51954.75     0.773081    -0.223674     0.830460
51955.00     0.960862    -0.448201     2.012032
51955.25     0.693072    -0.300361     0.807487
51955.50     0.985286    -0.003495     0.620640
51955.75     0.918155    -0.173677     0.777671
51956.00     0.957025    -0.350955     2.238486
51956.25     0.682912    -0.004238     0.485815
51956.50     1.056404     0.266055     0.416758
51956.75     0.976654     0.067139     0.632094
51957.00     1.091396    -0.015444     1.435204
51957.25     0.941098     0.261806    -0.434239
51957.50     1.318244     0.459154    -0.234827
51957.75     1.335397     0.195258    -0.079922
51958.00     1.448294     0.081801     0.814962
51958.25     1.012395     0.234621    -0.773328
51958.50     1.249783     0.418481    -0.801797
51958.75     0.914174     0.144704    -0.148099
51959.00     0.836438    -0.057838     0.554330
51959.25     0.568462     0.132107    -0.893435
51959.50     1.145373     0.342135    -0.844954
51959.75     1.124789     0.032131    -0.122475
51960.00     1.229050    -0.020003     0.498939
51960.25     0.769681     0.188189    -0.792407
51960.50     1.118293     0.392905    -0.280274
51960.75     1.098888     0.138914     0.712960
51961.00     1.156478     0.091227     1.464470
51961.25     0.908496     0.224993     0.388955
51961.50     1.269555     0.407363     1.016624
51961.75     1.076760     0.050093     1.459465
51962.00     1.054568     0.002267     2.357909
51962.25     0.720040     0.123512     1.104389
51962.50     0.811870     0.285496     1.255203
51962.75     0.460699     0.021823     1.421457
51963.00     0.450130    -0.124258     2.062191
51963.25     0.185096     0.029552     0.623588
51963.50     0.463635     0.223657     0.671665
51963.75     0.420092     0.022201     0.777675
51964.00     0.524987    -0.097503     1.392262
51964.25     0.090488     0.038453     0.181625
51964.50     0.237190     0.278794     0.161338
51964.75     0.145022     0.117982    -0.001370
51965.00     0.242301     0.006335     0.869766
51965.25     0.008452     0.200066    -0.358392
51965.50     0.376298     0.350406    -0.076846
51965.75     0.238754     0.119024    -0.042913
51966.00     0.320043    -0.091290     1.242874
51966.25     0.139549     0.170747    -0.392512
51966.50     0.292834     0.330491    -0.135601
51966.75    -0.026012     0.049920     0.352608
51967.00     0.165341    -0.111545     1.273519
51967.25     0.024138     0.121836    -0.272248
51967.50     0.383393     0.250395    -0.074508
51967.75     0.526956    -0.061905     0.064928
51968.00     0.816882    -0.197301     0.564250
51968.25     0.488250    -0.057518    -1.235895
51968.50     0.598982     0.014610    -0.781635
51968.75     0.390463    -0.231890    -1.036861
51969.00     0.325990    -0.466233    -0.167347
51969.25    -0.117000    -0.308234    -1.669701
51969.50     0.107713    -0.187674    -0.899130
51969.75    -0.050470    -0.465216    -0.750051
51970.00     0.099591    -0.535954    -0.379279
51970.25    -0.284479    -0.395666    -1.323687
51970.50     0.121778    -0.153348    -1.621775
51970.75    -0.068056    -0.452163    -0.821191
51971.00     0.055599    -0.491140    -0.095257
51971.25    -0.335396    -0.209840    -1.746727
51971.50    -0.291091     0.026823    -0.936536
51971.75    -0.529117    -0.090334    -0.972419
51972.00    -0.803962    -0.121239     0.067642
51972.25    -1.348278     0.051307    -1.171931
51972.50    -1.282176     0.345880    -0.755890
51972.75    -1.486799     0.055006    -0.292374
51973.00    -1.514059    -0.075032     0.626856
51973.25    -1.936146     0.011632    -0.987427
51973.50    -1.712427     0.175808    -0.307382
51973.75    -1.933035    -0.161805     0.278606
51974.00    -1.685364    -0.259095     0.623326
51974.25    -1.935910    -0.083829    -0.876800
51974.50    -1.614929     0.130071    -0.339854
51974.75    -1.610614    -0.174886     0.220916
51975.00    -1.183492    -0.202226     0.980497
51975.25    -1.197954     0.060499    -0.675276
51975.50    -0.478320     0.352132    -0.698620
51975.75    -0.265860     0.054042    -0.242754
51976.00     0.089395    -0.040559     0.342522
51976.25    -0.039825     0.149643    -1.209334
51976.50     0.421507     0.354692    -0.919266
51976.75     0.269037     0.041743    -0.574867
51977.00     0.292638    -0.138402     0.192400
51977.25    -0.079983    -0.025911    -1.084871
51977.50     0.287346     0.169393    -0.724784
51977.75     0.289698    -0.138781    -0.857591
51978.00     0.662397    -0.331524    -0.105880
51978.25     0.610158    -0.269543    -1.148406
51978.50     1.240874    -0.046081    -1.033867
51978.75     1.492730    -0.236898    -1.636770
51979.00     1.672001    -0.366525    -0.482085
51979.25     1.498162    -0.262348    -1.800527
51979.50     1.891234    -0.051662    -1.532186
51979.75     2.027220    -0.127553    -1.657473
51980.00     2.129285    -0.293402    -0.393353
51980.25     1.964138     0.009157    -2.200890
51980.50     2.271979     0.182513    -1.625882
51980.75     2.366713    -0.081777    -0.747999
51981.00     2.635119    -0.299658     0.350161
51981.25     2.407184    -0.185586    -1.176534
51981.50     2.695863     0.077470    -0.774337
51981.75     2.630423    -0.160946    -0.851001
51982.00     2.431220    -0.367219     0.469503
51982.25     1.854661    -0.174731    -0.773917
51982.50     1.915663    -0.108060    -0.117635
51982.75     1.536973    -0.281510     0.013826
51983.00     1.213628    -0.415483     1.173952
51983.25     0.765704    -0.131148    -0.386398
51983.50     0.891760     0.017363     0.033339
51983.75     0.796044    -0.212864     0.270520
51984.00     0.816922    -0.283546     1.106372
51984.25     0.644877     0.066369    -1.121197
51984.50     0.921986     0.309382    -0.245495
51984.75     0.865537     0.082694    -0.373643
51985.00     1.009781     0.023209     0.818432
51985.25     0.804943     0.278451    -0.809997
51985.50     0.967729     0.532474    -0.143396
51985.75     0.863435     0.332059    -0.043438
51986.00     0.770800     0.176755     1.302113
51986.25     0.100020     0.236198     0.415063
51986.50     0.161481     0.420050     0.958515
51986.75    -0.257260     0.136856     0.939802
51987.00    -0.403790     0.089519     1.880153
51987.25    -0.994594     0.076200     0.972182
51987.50    -0.874821     0.293709     1.200878
51987.75    -1.119603     0.028509     1.303338
51988.00    -1.037533     0.012238     2.210552
51988.25    -1.277261     0.237108     0.721954
51988.50    -0.979009     0.559583     0.957305
51988.75    -1.097075     0.369616     0.813336
51989.00    -0.873068     0.211288     2.224889
51989.25    -1.312094     0.428175     0.349471
51989.50    -1.027878     0.611260     0.769906
51989.75    -1.188307     0.392669     1.106249
51990.00    -1.082391     0.252439     2.049116
51990.25    -1.437529     0.375289     0.623620
51990.50    -1.162337     0.517154     1.441544
51990.75    -1.514854     0.157562     2.018523
51991.00    -1.533561     0.028477     2.948150
51991.25    -1.868570     0.125737     1.560023
51991.50    -1.596736     0.330408     1.787879
51991.75    -1.777669    -0.042959     2.230381
51992.00    -1.497326    -0.108257     2.832811
51992.25    -1.718349     0.076909     1.573037
51992.50    -1.295781     0.347569     1.548882
51992.75    -1.095466     0.128050     1.738889
51993.00    -0.877608     0.031589     2.455089
51993.25    -0.977405     0.237835     0.702551
51993.50    -0.154611     0.488816     1.023269
51993.75     0.115610     0.307806     0.644583
51994.00     0.427981     0.158225     1.505057
51994.25     0.604218     0.324362    -0.123280
51994.50     0.985299     0.460123     0.764805
51994.75     1.030466     0.201314     0.636686
51995.00     1.165577     0.126887     1.358716
51995.25     0.898832     0.270561    -0.028054
51995.50     1.067327     0.363798     0.460633
51995.75     0.994137     0.051772     0.019102
51996.00     1.220455    -0.024933     0.598740
51996.25     0.929402     0.086919    -0.646572
51996.50     1.272428     0.212181     0.025902
51996.75     1.299849    -0.016404    -0.431039
51997.00     1.189237    -0.143389     1.371883
51997.25     0.760264     0.012126    -0.045741
51997.50     0.899871     0.412387    -0.018198
51997.75     0.579840     0.099454     0.420587
51998.00     0.422287     0.031105     0.825729
51998.25    -0.090992     0.104323    -0.330633
51998.50    -0.051380     0.342331    -0.243980
51998.75    -0.411027     0.039587     0.147283
51999.00    -0.576457    -0.151823     0.903345
51999.25    -0.817868    -0.050903    -0.788544
51999.50    -0.626728     0.093885    -0.431729
51999.75    -0.561341    -0.216954    -0.420728
52000.00    -0.203500    -0.292801     0.214239
52000.25    -0.369616    -0.162048    -1.055530
52000.50     0.039885     0.023521    -0.471331
52000.75     0.174313    -0.295331     0.398517
52001.00     0.370673    -0.279628     0.783371
52001.25     0.274964     0.022048    -0.459820
52001.50     0.789674     0.294058    -0.105680
52001.75     0.688776     0.034723     0.614929
52002.00     0.769996    -0.080492     1.035591
52002.25     0.584299    -0.025619     0.355773
52002.50     0.952483     0.370676     0.150787
52002.75     1.045521     0.154644    -0.218232
52003.00     1.274641    -0.005662     0.861689
52003.25     1.075118     0.118146    -0.409898
52003.50     1.639110     0.267254     0.155698
52003.75     1.722178    -0.053145     0.290135
52004.00     2.105292    -0.133913     0.839974
52004.25     1.834461    -0.085958    -0.022615
52004.50     2.186352     0.236827    -0.334785
52004.75     2.111833    -0.092006     0.196031
52005.00     1.919857    -0.206551     0.615899
52005.25     1.456306    -0.057906    -0.226886
52005.50     1.463083     0.304664    -0.674238
52005.75     1.060392     0.016765    -0.217156
52006.00     0.838282    -0.049390     0.337570
52006.25     0.140361     0.175570    -0.967517
52006.50    -0.047892     0.386861    -0.752408
52006.75    -0.275455     0.190410    -1.256208
52007.00    -0.436054     0.026147     0.099700
52007.25    -0.852756     0.180758    -1.246517
52007.50    -0.641795     0.292877    -0.633998
52007.75    -0.835033    -0.069680    -0.001222
52008.00    -0.997513    -0.190227     0.610262
52008.25    -1.344138    -0.108774    -0.469753
52008.50    -1.104071     0.031732    -0.013707
52008.75    -1.060125    -0.266167     0.511383
52009.00    -0.851133    -0.401218     1.726427
52009.25    -0.970533    -0.243144    -0.046998
52009.50    -0.523090     0.016023     0.289418
52009.75    -0.577499    -0.253786     0.395062
52010.00    -0.464451    -0.332760     1.422798
52010.25    -0.573607    -0.134994     0.062012
52010.50    -0.077012     0.181863     0.166096
52010.75     0.126555     0.064861    -0.369122
52011.00     0.226821    -0.035550     0.648992
52011.25     0.156834     0.111233    -0.593519
52011.50     0.426867     0.384954    -0.691471
52011.75     0.388873     0.095336    -0.373128
52012.00     0.244286     0.004104     0.120431
52012.25    -0.275994     0.113805    -1.016294
52012.50    -0.166265     0.331522    -0.629145
52012.75    -0.447211     0.038668    -0.489443
52013.00    -0.692180    -0.088049     0.324602
52013.25    -1.063788     0.005884    -0.990285
52013.50    -0.657786     0.223087    -0.102352
52013.75    -0.722544     0.035825    -0.155540
52014.00    -0.696884    -0.031154     0.995043
52014.25    -1.048744     0.080478    -0.204114
52014.50    -0.820523     0.419458     0.057404
52014.75    -1.052774     0.114474     0.428925
52015.00    -1.081431     0.134233     0.744527
52015.25    -1.375139     0.252549    -0.254777
52015.50    -1.051756     0.553925     0.097045
52015.75    -1.279820     0.328448     0.360013
52016.00    -1.054938     0.275682     0.859585
52016.25    -1.216001     0.439948    -0.376958
52016.50    -0.753006     0.682829    -0.392742
52016.75    -0.760987     0.421548    -0.287097
52017.00    -0.673702     0.299549     0.320428
52017.25    -0.901690     0.286869    -0.575286
52017.50    -0.402048     0.521534    -0.688598
52017.75    -0.347556     0.207204    -0.900319
52018.00    -0.021673     0.016289     0.177040
52018.25    -0.064160     0.058114    -0.944555
52018.50     0.140402     0.288744    -0.606226
52018.75    -0.182134     0.050321    -0.442597
52019.00    -0.188022    -0.041743     0.468126
52019.25    -0.606207     0.042901    -0.815912
52019.50    -0.400385     0.329455    -0.702253
52019.75    -0.619342     0.069873    -0.510630
52020.00    -0.676879    -0.065317     0.542802
52020.25    -0.856367     0.082973    -0.774540
52020.50    -0.660518     0.351884    -0.245750
52020.75    -0.672749     0.088210    -0.341146
52021.00    -0.732448    -0.067584     0.854131
52021.25    -0.959856    -0.047265    -0.803587
52021.50    -0.601127     0.045347     0.186879
52021.75    -0.625496    -0.178985     0.073547
52022.00    -0.397492    -0.284527     1.017323
52022.25    -0.407747    -0.144231    -0.246587
52022.50     0.058126     0.032590     0.450819
52022.75     0.190233    -0.166338     0.770625
52023.00     0.417559    -0.156442     0.928003
52023.25     0.172591     0.032509    -0.462874
