-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
UPO1        49718.000    1995     1     1     0
UPO1        52274.750    2001    12    31    18
UPO1     -5464031.767 -2446032.649  2193283.030
52038.75     2.896441    -1.123880     0.001314
52039.00     2.894442    -1.033890     0.415487
52039.25     2.516776    -1.111643     0.645017
52039.50     2.825326    -1.720619     0.745419
52039.75     2.810064    -1.134887     0.218240
52040.00     2.675224    -1.048187     0.602771
52040.25     2.163473    -1.132736     0.920266
52040.50     2.264744    -1.855300     0.966067
52040.75     2.103727    -1.354066     0.418970
52041.00     1.788484    -1.104835     0.823445
52041.25     1.280771    -1.259593     1.091217
52041.50     1.295114    -1.927160     1.071606
52041.75     1.206392    -1.470927     0.394705
52042.00     1.119394    -1.286458     0.781700
52042.25     0.533486    -1.201256     0.977578
52042.50     0.898862    -1.975821     1.027360
52042.75     0.804972    -1.375752     0.421732
52043.00     0.766572    -1.121507     0.687889
52043.25     0.369838    -0.880586     0.810651
52043.50     0.894769    -1.383860     0.750283
52043.75     0.902497    -0.530009     0.162038
52044.00     1.014474    -0.216387     0.266993
52044.25     0.690234    -0.127447     0.512913
52044.50     1.179341    -0.743833     0.438325
52044.75     1.126485    -0.055103    -0.173539
52045.00     1.034367     0.041561     0.108595
52045.25     0.587720    -0.006783     0.312292
52045.50     0.763339    -0.486428     0.332305
52045.75     0.853448     0.133276    -0.249811
52046.00     0.940604     0.248500     0.123595
52046.25     0.661137     0.128713     0.309184
52046.50     1.180260    -0.655527     0.465678
52046.75     1.358142    -0.196263    -0.025552
52047.00     1.423655    -0.070690     0.325098
52047.25     1.113617    -0.201057     0.543186
52047.50     1.732344    -0.995377     0.496165
52047.75     1.792440    -0.588025    -0.185307
52048.00     1.696483    -0.474836     0.111134
52048.25     1.273551    -0.488333     0.279220
52048.50     1.636146    -1.141578     0.263795
52048.75     1.565371    -0.435802    -0.351526
52049.00     1.505395    -0.267529    -0.010889
52049.25     1.113159    -0.198445     0.259049
52049.50     1.566233    -0.813982     0.405622
52049.75     1.417291    -0.085372    -0.060145
52050.00     1.402932     0.004262     0.132185
52050.25     0.904877     0.077169     0.235502
52050.50     1.237538    -0.624720     0.155093
52050.75     1.069208     0.012704    -0.472626
52051.00     0.929411     0.147857    -0.216384
52051.25     0.420922     0.123316     0.058389
52051.50     0.709523    -0.422402     0.129840
52051.75     0.492260     0.272108    -0.294547
52052.00     0.362239     0.311886     0.085602
52052.25    -0.138840     0.234279     0.533398
52052.50     0.287810    -0.609862     0.622900
52052.75     0.256700    -0.152661     0.219793
52053.00     0.449608    -0.272967     0.547735
52053.25     0.255518    -0.608103     0.859341
52053.50     0.666104    -1.419062     0.826421
52053.75     0.738456    -0.973830     0.138081
52054.00     0.695354    -0.897512     0.328078
52054.25     0.330856    -1.196506     0.413542
52054.50     0.627744    -1.829500     0.134338
52054.75     0.421467    -1.158577    -0.431457
52055.00     0.345361    -0.810924    -0.323792
52055.25    -0.058221    -0.592851    -0.177956
52055.50     0.548815    -0.987561    -0.332928
52055.75     0.544533    -0.341463    -0.828755
52056.00     0.476048    -0.205656    -0.315411
52056.25     0.213523    -0.234594     0.028830
52056.50     0.565001    -0.785797     0.150318
52056.75     0.698824    -0.193486    -0.308988
52057.00     0.788950    -0.082127    -0.044897
52057.25     0.660877    -0.395274     0.119014
52057.50     1.054826    -1.103329     0.117418
52057.75     1.114962    -0.520494    -0.477188
52058.00     1.167979    -0.400276    -0.411032
52058.25     0.798483    -0.541052    -0.319124
52058.50     1.420043    -1.471482    -0.403209
52058.75     1.463965    -1.140810    -0.938955
52059.00     1.400104    -0.960418    -0.746099
52059.25     0.985982    -1.115659    -0.524023
52059.50     1.538514    -1.797419    -0.640044
52059.75     1.582488    -1.255319    -0.978910
52060.00     1.511062    -1.186336    -0.760943
52060.25     1.231017    -1.277521    -0.341819
52060.50     1.807253    -1.835824    -0.343953
52060.75     1.894341    -1.121711    -0.674039
52061.00     2.038838    -0.923121    -0.353030
52061.25     1.821860    -0.793676    -0.046975
52061.50     2.426510    -1.333656    -0.018734
52061.75     2.357668    -0.506935    -0.417841
52062.00     2.403515    -0.215683    -0.159806
52062.25     2.068761    -0.178507     0.060158
52062.50     2.412686    -0.817542     0.002966
52062.75     2.235197    -0.409991    -0.444635
52063.00     1.805652    -0.180931    -0.184632
52063.25     1.149450    -0.278245     0.173865
52063.50     1.341280    -0.868014     0.166704
52063.75     1.089050    -0.520914    -0.310059
52064.00     0.851392    -0.653612     0.015044
52064.25     0.354468    -0.875280     0.373924
52064.50     0.607037    -1.696386     0.360968
52064.75     0.506514    -1.208553    -0.194744
52065.00     0.538198    -1.154218     0.071669
52065.25     0.288045    -1.255493     0.208071
52065.50     0.932531    -2.038473     0.368601
52065.75     0.987734    -1.530570    -0.234462
52066.00     1.114497    -1.445360     0.131125
52066.25     1.009414    -1.480806     0.164868
52066.50     1.567741    -2.103542     0.148496
52066.75     1.637851    -1.566163    -0.409067
52067.00     1.566316    -1.326543     0.045697
52067.25     1.186658    -1.294782     0.245237
52067.50     1.696086    -1.833929     0.275199
52067.75     1.670007    -1.383060    -0.226760
52068.00     1.565910    -1.128884     0.075158
52068.25     1.065337    -1.100079     0.405728
52068.50     1.352470    -1.600818     0.426413
52068.75     1.125017    -1.004673    -0.092690
52069.00     0.990731    -0.687031     0.174238
52069.25     0.734030    -0.850941     0.449811
52069.50     1.083005    -1.248955     0.365948
52069.75     0.993559    -0.751184    -0.033282
52070.00     1.139681    -0.632826     0.253350
52070.25     0.905346    -0.678078     0.586533
52070.50     1.483875    -1.342315     0.631984
52070.75     1.578831    -0.811257     0.274021
52071.00     1.604185    -0.657258     0.509730
52071.25     1.355581    -0.577798     0.662717
52071.50     1.913321    -1.077893     0.496065
52071.75     2.029576    -0.529338    -0.032983
52072.00     1.897266    -0.360507     0.315696
52072.25     1.615896    -0.330191     0.552308
52072.50     2.209227    -0.952315     0.633923
52072.75     2.324330    -0.484855     0.115658
52073.00     2.300590    -0.401012     0.433759
52073.25     2.070709    -0.540083     0.637087
52073.50     2.419932    -1.115496     0.663056
52073.75     2.496791    -0.660243     0.100327
52074.00     2.315179    -0.590609     0.449839
52074.25     2.031489    -0.784079     0.582475
52074.50     2.380141    -1.399366     0.529095
52074.75     2.455882    -1.039848    -0.007122
52075.00     2.338548    -0.989595     0.216740
52075.25     1.932725    -1.174234     0.397312
52075.50     2.334720    -1.895403     0.331249
52075.75     2.347820    -1.520603    -0.285593
52076.00     2.156669    -1.492944    -0.064175
52076.25     1.866141    -1.853653     0.264167
52076.50     2.184331    -2.500273     0.225200
52076.75     2.242119    -2.050739    -0.220963
52077.00     2.291252    -1.854117     0.083305
52077.25     2.059337    -2.019462     0.396882
52077.50     2.398142    -2.599367     0.449227
52077.75     2.411867    -2.062877     0.055201
52078.00     2.163002    -1.767308     0.304792
52078.25     1.656508    -1.740828     0.419275
52078.50     1.948430    -2.309629     0.432106
52078.75     1.625558    -1.616914    -0.105715
52079.00     1.093815    -1.363024     0.188823
52079.25     0.713708    -1.204604     0.360502
52079.50     1.112959    -1.764599     0.456685
52079.75     1.134552    -1.140513     0.045198
52080.00     1.216814    -1.112147     0.448019
52080.25     0.953284    -1.275559     0.686693
52080.50     1.460035    -2.091414     0.951700
52080.75     1.503038    -1.778717     0.546498
52081.00     1.547485    -1.766825     0.871568
52081.25     1.444782    -1.762362     0.934171
52081.50     1.859619    -2.419424     1.021319
52081.75     1.949008    -1.852945     0.420347
52082.00     1.877832    -1.666139     0.797494
52082.25     1.546686    -1.714487     1.011596
52082.50     1.851727    -2.319232     1.077993
52082.75     1.851199    -1.759385     0.506919
52083.00     1.696732    -1.470779     0.696592
52083.25     1.344113    -1.583589     0.824113
52083.50     1.687555    -2.160313     0.816526
52083.75     1.594428    -1.697707     0.264461
52084.00     1.400782    -1.476085     0.541586
52084.25     0.961911    -1.682178     0.721694
52084.50     1.184291    -2.299626     0.730980
52084.75     1.041892    -1.858595     0.283985
52085.00     0.771508    -1.711633     0.696038
52085.25     0.542440    -2.065230     0.891472
52085.50     0.814417    -2.653785     0.967532
52085.75     0.783548    -2.279715     0.439764
52086.00     0.774757    -2.255811     0.744318
52086.25     0.458692    -2.594243     0.948564
52086.50     0.836593    -3.201462     0.870253
52086.75     0.787651    -2.660906     0.370493
52087.00     0.710656    -2.394368     0.565422
52087.25     0.453428    -2.589177     0.682188
52087.50     0.694079    -3.091999     0.604796
52087.75     0.640148    -2.496897    -0.036143
52088.00     0.507894    -2.161717     0.239780
52088.25     0.155640    -2.233174     0.521117
52088.50     0.501299    -2.764599     0.524439
52088.75     0.508580    -2.191129     0.056078
52089.00     0.467622    -1.897493     0.435306
52089.25     0.234047    -1.774409     0.566415
52089.50     0.678695    -2.168879     0.426480
52089.75     0.770057    -1.427600    -0.133921
52090.00     0.885881    -1.262964     0.170652
52090.25     0.441151    -1.206634     0.315991
52090.50     0.581435    -1.686866     0.199822
52090.75     0.424006    -1.064122    -0.293655
52091.00     0.368496    -0.758847    -0.120259
52091.25     0.025883    -0.794140     0.154953
52091.50     0.333812    -1.296543     0.198068
52091.75     0.384472    -0.858892    -0.159496
52092.00     0.307275    -0.675971     0.314143
52092.25     0.114165    -0.928391     0.545965
52092.50     0.354635    -1.404305     0.408150
52092.75     0.329360    -1.089098    -0.042688
52093.00     0.317638    -1.065128     0.168669
52093.25     0.190980    -1.263217     0.300533
52093.50     0.642550    -1.904007     0.137556
52093.75     0.789167    -1.560995    -0.551194
52094.00     0.807219    -1.453999    -0.303324
52094.25     0.711026    -1.658109    -0.252008
52094.50     1.257218    -2.371644    -0.191403
52094.75     1.488232    -1.939665    -0.556182
52095.00     1.340136    -1.636325    -0.032291
52095.25     1.277373    -1.690080     0.179780
52095.50     1.726709    -2.291340     0.298497
52095.75     1.630046    -1.605690    -0.172320
52096.00     1.291578    -1.184772     0.155639
52096.25     0.939238    -1.221685     0.353132
52096.50     1.075477    -1.554096     0.156876
52096.75     0.991238    -1.113556    -0.387533
52097.00     0.663513    -0.937358     0.003258
52097.25     0.312495    -1.057874     0.206011
52097.50     0.553296    -1.526618     0.309438
52097.75     0.588822    -1.005369    -0.348199
52098.00     0.512245    -1.024061     0.126558
52098.25     0.274271    -1.208113     0.281012
52098.50     0.769979    -1.911100     0.418688
52098.75     1.061983    -1.448175    -0.128402
52099.00     1.101072    -1.169040     0.258418
52099.25     1.057634    -1.235679     0.375294
52099.50     1.733343    -1.957895     0.431876
52099.75     1.797609    -1.516957    -0.010105
52100.00     1.808737    -1.199476     0.319147
52100.25     1.690758    -1.166211     0.548083
52100.50     1.998208    -1.544885     0.382484
52100.75     2.153955    -1.068369    -0.158818
52101.00     2.126269    -0.932008     0.119651
52101.25     1.738094    -1.113468     0.515847
52101.50     1.921020    -1.697985     0.646639
52101.75     1.965711    -1.257898     0.207517
52102.00     1.968367    -1.209714     0.542571
52102.25     1.703724    -1.544297     0.806545
52102.50     2.038772    -2.220727     0.841367
52102.75     2.121782    -1.823640     0.318977
52103.00     2.055227    -1.424670     0.542049
52103.25     1.834550    -1.529046     0.668017
52103.50     2.466224    -2.044272     0.491800
52103.75     2.542407    -1.511175    -0.000933
52104.00     2.481841    -1.101251     0.494185
52104.25     2.395804    -0.929336     0.731438
52104.50     2.675460    -1.218957     0.719617
52104.75     2.571801    -0.583226     0.171310
52105.00     2.401021    -0.348225     0.565365
52105.25     2.017471    -0.441588     0.887832
52105.50     2.344883    -0.957612     0.917633
52105.75     2.562900    -0.425722     0.419069
52106.00     2.705525    -0.320548     0.781163
52106.25     2.781037    -0.766932     1.041472
52106.50     3.305702    -1.556178     1.259348
52106.75     3.517597    -1.281555     0.850126
52107.00     3.420042    -1.103717     1.104081
52107.25     3.305865    -1.255643     0.994153
52107.50     3.694618    -1.898370     0.928569
52107.75     3.835961    -1.600452     0.271927
