-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
blyt        49718.000    1995     1     1     0
blyt        52274.750    2001    12    31    18
blyt     -2223206.565 -4830299.786  3510587.672
52085.75     0.926039    -0.900875     0.117206
52086.00     0.919696    -1.056065     1.667371
52086.25     0.708197    -1.008040     0.933689
52086.50     1.064641    -1.296980     1.139428
52086.75     1.062149    -0.977896    -0.359483
52087.00     1.001983    -0.973672     0.784930
52087.25     0.787692    -0.847791    -0.726714
52087.50     1.027533    -1.059451    -0.869510
52087.75     0.982415    -0.754587    -1.899220
52088.00     0.925381    -0.802309    -0.810370
52088.25     0.621785    -0.719426    -1.597307
52088.50     0.917482    -1.027791    -0.851142
52088.75     0.948599    -0.764043    -1.673704
52089.00     0.908529    -0.894234     0.074424
52089.25     0.633295    -0.720938    -0.495049
52089.50     0.997756    -0.948961     0.149867
52089.75     1.095489    -0.601535    -0.730046
52090.00     1.128068    -0.763410     1.313614
52090.25     0.763775    -0.593635     0.550420
52090.50     0.860312    -0.806379     0.397032
52090.75     0.729437    -0.428094    -0.650493
52091.00     0.596672    -0.462255     0.641659
52091.25     0.324947    -0.290279    -0.157086
52091.50     0.646922    -0.527823     0.348592
52091.75     0.711979    -0.311045    -0.490424
52092.00     0.606198    -0.429512     1.218437
52092.25     0.480238    -0.355217     0.383648
52092.50     0.667868    -0.565939     0.764506
52092.75     0.702997    -0.380958    -0.198776
52093.00     0.628463    -0.547177     1.360397
52093.25     0.576972    -0.461835     0.446848
52093.50     0.950454    -0.713002     0.542966
52093.75     1.036325    -0.479730    -0.591810
52094.00     0.974374    -0.586276     0.667031
52094.25     0.929870    -0.516998    -0.194434
52094.50     1.369297    -0.809779    -0.412302
52094.75     1.596200    -0.645880    -1.087652
52095.00     1.375418    -0.698155     0.785165
52095.25     1.323727    -0.564983     0.027251
52095.50     1.623526    -0.886544     0.715400
52095.75     1.473671    -0.603044    -0.023156
52096.00     1.092726    -0.586678     1.427861
52096.25     0.794078    -0.462752     0.726359
52096.50     0.917559    -0.584202     0.299466
52096.75     0.857540    -0.397564    -0.441929
52097.00     0.564986    -0.454157     0.539972
52097.25     0.296931    -0.346574    -0.556470
52097.50     0.544999    -0.597594    -0.096051
52097.75     0.641381    -0.320452    -1.504637
52098.00     0.601683    -0.513163     0.141078
52098.25     0.459415    -0.469291    -0.752451
52098.50     0.957682    -0.826992    -0.288205
52098.75     1.201120    -0.616896    -0.928097
52099.00     1.238108    -0.696117     0.464403
52099.25     1.180795    -0.541445    -0.389880
52099.50     1.804685    -0.908627     0.269796
52099.75     1.896365    -0.675593    -0.511780
52100.00     1.788827    -0.721672     0.975923
52100.25     1.677958    -0.574111     0.643792
52100.50     1.912822    -0.758299     0.983610
52100.75     2.061448    -0.514472     0.076571
52101.00     1.976190    -0.637231     1.607417
52101.25     1.656526    -0.583717     1.032028
52101.50     1.864839    -0.843701     1.277312
52101.75     1.926463    -0.624362     0.553591
52102.00     1.939611    -0.784579     2.161627
52102.25     1.755374    -0.729745     1.116552
52102.50     2.119621    -0.995265     1.033494
52102.75     2.249843    -0.735099     0.002049
52103.00     2.215632    -0.730880     1.178204
52103.25     2.043578    -0.588854    -0.046630
52103.50     2.603948    -0.843234     0.401124
52103.75     2.651360    -0.499101    -0.553478
52104.00     2.530249    -0.507516     1.212498
52104.25     2.392757    -0.316701     0.871451
52104.50     2.547184    -0.505132     1.558335
52104.75     2.408605    -0.197346     0.579569
52105.00     2.148536    -0.299199     2.436174
52105.25     1.739692    -0.246042     2.434998
52105.50     2.019528    -0.527599     3.090295
52105.75     2.158783    -0.255157     2.233079
52106.00     2.228866    -0.365945     3.732779
52106.25     2.383978    -0.404850     2.990324
52106.50     2.776917    -0.752807     3.428973
52106.75     2.993537    -0.587343     2.413429
52107.00     2.907819    -0.692771     3.778208
52107.25     2.874495    -0.586825     2.670821
52107.50     3.209551    -0.815119     2.384585
52107.75     3.376918    -0.620360     0.561285
52108.00     3.360771    -0.727074     1.944881
52108.25     3.235060    -0.671621     1.455006
52108.50     3.460255    -0.886067     1.853176
52108.75     3.529755    -0.667596     0.687373
52109.00     3.401448    -0.777453     2.096396
52109.25     3.084752    -0.726199     1.578038
52109.50     3.143700    -0.863290     1.708243
52109.75     3.118982    -0.572707     0.792872
52110.00     2.944592    -0.619022     2.042153
52110.25     2.570428    -0.575576     1.560884
52110.50     2.810615    -0.832406     1.799531
52110.75     2.759529    -0.557839     0.775362
52111.00     2.517436    -0.692173     2.461904
52111.25     2.272428    -0.576081     1.534803
52111.50     2.482275    -0.874447     2.233824
52111.75     2.625237    -0.632156     1.040078
52112.00     2.404488    -0.719743     3.004751
52112.25     2.178941    -0.694860     2.484835
52112.50     2.392624    -0.922516     2.750842
52112.75     2.334587    -0.694371     1.711127
52113.00     2.006338    -0.776478     3.090240
52113.25     1.538388    -0.700055     2.226786
52113.50     1.663830    -1.009642     2.412245
52113.75     1.692519    -0.742706     1.463307
52114.00     1.573857    -0.823127     2.828933
52114.25     1.295894    -0.761715     2.134324
52114.50     1.373488    -1.012271     2.243327
52114.75     1.458862    -0.716119     0.999781
52115.00     1.182595    -0.689891     2.438710
52115.25     0.908733    -0.623797     1.490877
52115.50     1.000860    -0.764743     1.202781
52115.75     0.875317    -0.525699     0.337536
52116.00     0.501335    -0.527945     1.516867
52116.25     0.352112    -0.511478     0.788348
52116.50     0.528648    -0.751826     0.881291
52116.75     0.554210    -0.514824    -0.272143
52117.00     0.459926    -0.605696     1.349708
52117.25     0.327816    -0.604436     0.506065
52117.50     0.593428    -0.865955     0.667628
52117.75     0.692387    -0.617197    -0.120722
52118.00     0.694626    -0.647630     1.301928
52118.25     0.522576    -0.561279     0.544836
52118.50     0.871567    -0.766250     0.664931
52118.75     0.947252    -0.403220    -0.155743
52119.00     0.796598    -0.398935     1.344448
52119.25     0.567115    -0.231284     0.264834
52119.50     0.800984    -0.358609     0.387321
52119.75     0.765281    -0.045887    -0.573352
52120.00     0.436043    -0.136793     0.941087
52120.25     0.233209    -0.165245     0.908661
52120.50     0.252133    -0.366007     1.402362
52120.75     0.056600    -0.071942     0.478288
52121.00    -0.022116    -0.253542     2.308647
52121.25    -0.502201    -0.135350     1.240844
52121.50    -0.496580    -0.437278     1.262172
52121.75    -0.543386    -0.113933    -0.338448
52122.00    -0.709221    -0.184228     0.540479
52122.25    -1.110550    -0.029667    -1.153137
52122.50    -0.788822    -0.383985    -1.316134
52122.75    -0.872882    -0.069882    -3.015586
52123.00    -1.080882    -0.196016    -1.560827
52123.25    -1.296323    -0.117903    -2.681584
52123.50    -0.997534    -0.425814    -2.161361
52123.75    -1.042358    -0.185172    -3.599262
52124.00    -1.183111    -0.259325    -1.673822
52124.25    -1.534656    -0.108043    -2.302392
52124.50    -1.292258    -0.401604    -1.434127
52124.75    -1.321043    -0.066169    -2.174061
52125.00    -1.349737    -0.148279     0.423067
52125.25    -1.581036    -0.089674    -0.008931
52125.50    -1.461336    -0.283579     0.416919
52125.75    -1.289060    -0.068547    -0.282506
52126.00    -1.303354    -0.102382     1.333915
52126.25    -1.465502    -0.005550    -0.232043
52126.50    -0.932783    -0.303983    -0.175902
52126.75    -0.684944    -0.082445    -1.759697
52127.00    -0.627815    -0.183821    -0.444347
52127.25    -0.629347    -0.207112    -1.724017
52127.50    -0.165474    -0.536825    -1.368334
52127.75     0.018801    -0.400730    -2.283704
52128.00    -0.000826    -0.533665    -0.498907
52128.25    -0.114163    -0.484032    -1.406338
52128.50     0.185116    -0.760909    -0.819799
52128.75     0.187616    -0.403761    -1.730426
52129.00     0.214061    -0.501942    -0.181474
52129.25     0.011255    -0.433830    -0.995209
52129.50     0.284754    -0.723172    -0.263232
52129.75     0.268847    -0.444352    -1.199443
52130.00     0.081541    -0.419659     0.242769
52130.25    -0.102054    -0.256715    -0.916473
52130.50     0.083777    -0.568945    -0.312693
52130.75     0.080811    -0.263251    -1.333210
52131.00    -0.162493    -0.310686     0.149651
52131.25    -0.468000    -0.175658    -0.981814
52131.50    -0.133224    -0.523490    -0.529086
52131.75    -0.193826    -0.287432    -1.706239
52132.00    -0.555602    -0.321644    -0.066413
52132.25    -0.949124    -0.274994    -0.701101
52132.50    -0.842977    -0.544330    -0.763538
52132.75    -1.035596    -0.266770    -1.611127
52133.00    -1.055508    -0.375902    -0.006403
52133.25    -1.151299    -0.248168    -1.352069
52133.50    -0.721016    -0.501706    -1.647528
52133.75    -0.637014    -0.194907    -2.969565
52134.00    -0.453908    -0.301720    -1.540633
52134.25    -0.589796    -0.133398    -2.430658
52134.50    -0.171353    -0.423068    -2.529705
52134.75    -0.098493    -0.084657    -3.485052
52135.00    -0.077971    -0.111613    -1.461275
52135.25    -0.325624     0.042509    -2.128015
52135.50    -0.018900    -0.248200    -1.484737
52135.75    -0.090907     0.030990    -2.270597
52136.00    -0.098874    -0.100141     0.059164
52136.25    -0.380968    -0.037159    -0.246113
52136.50    -0.051478    -0.405483     0.453548
52136.75    -0.124913    -0.154753    -0.622825
52137.00    -0.037759    -0.305285     0.906230
52137.25    -0.217783    -0.175473    -0.159587
52137.50     0.277185    -0.560579     0.234091
52137.75     0.453761    -0.216461    -1.017978
52138.00     0.693464    -0.313154     0.263517
52138.25     0.517275    -0.184774    -0.746432
52138.50     0.860680    -0.499750    -0.644960
52138.75     0.990558    -0.197949    -1.858461
52139.00     1.119588    -0.258522     0.064908
52139.25     1.042066    -0.179540    -0.899055
52139.50     1.399268    -0.487565    -0.664950
52139.75     1.551968    -0.225482    -1.303486
52140.00     1.365695    -0.383881     0.611031
52140.25     1.189659    -0.305342     0.181477
52140.50     1.530078    -0.608539     0.693604
52140.75     1.496298    -0.312714     0.021071
52141.00     1.411480    -0.411302     1.734058
52141.25     1.159499    -0.330704     1.052194
52141.50     1.462335    -0.602705     2.010059
52141.75     1.457971    -0.305367     1.340161
52142.00     1.177809    -0.355290     2.652196
52142.25     0.733668    -0.348429     2.044769
52142.50     0.860622    -0.690025     2.334496
52142.75     0.677705    -0.451294     1.179415
52143.00     0.558161    -0.592959     2.651864
52143.25     0.136849    -0.516216     1.420270
52143.50     0.304355    -0.806989     1.493100
52143.75     0.266791    -0.515840     0.091827
52144.00     0.192575    -0.637055     1.177319
52144.25    -0.047091    -0.562500     0.371917
52144.50     0.111488    -0.760910     0.383052
52144.75     0.177262    -0.452409    -0.792067
52145.00     0.117750    -0.557969     1.047528
52145.25    -0.187817    -0.453875     0.297531
52145.50     0.103281    -0.733130     0.993897
52145.75    -0.002716    -0.314084    -0.270498
52146.00    -0.200255    -0.348019     1.223475
52146.25    -0.463897    -0.215088     0.469466
52146.50    -0.135129    -0.471385     0.989667
52146.75    -0.183553    -0.100710    -0.293869
52147.00    -0.193249    -0.190728     1.272121
52147.25    -0.317541     0.014195    -0.065097
52147.50     0.294303    -0.368491     0.237528
52147.75     0.382775    -0.081433    -0.665666
52148.00     0.637140    -0.256398     0.828583
52148.25     0.793557    -0.235753     0.316495
52148.50     1.384544    -0.653328     0.718193
52148.75     1.549082    -0.385752     0.005590
52149.00     1.647662    -0.620422     2.308414
52149.25     1.438763    -0.478921     1.584336
52149.50     1.455506    -0.794241     2.015533
52149.75     1.233466    -0.482159     1.035199
52150.00     0.945472    -0.539633     2.825373
52150.25     0.538466    -0.373936     1.951570
52150.50     0.787411    -0.677201     2.115860
52150.75     0.763544    -0.439258     0.855142
52151.00     0.544135    -0.539753     2.424795
52151.25     0.171033    -0.394990     1.571803
52151.50     0.493900    -0.656465     1.825345
52151.75     0.443098    -0.302252     0.703028
52152.00     0.385049    -0.402213     1.976296
52152.25     0.297319    -0.289343     1.032464
52152.50     0.667890    -0.547872     1.687634
52152.75     0.674314    -0.208074     0.678627
52153.00     0.718550    -0.220164     2.085915
52153.25     0.687204    -0.036840     0.965324
52153.50     1.025568    -0.391991     1.943532
52153.75     1.102739    -0.036648     0.930260
52154.00     1.029406    -0.155690     2.486645
52154.25     0.866638    -0.093709     1.303592
52154.50     1.108169    -0.409598     1.687843
52154.75     1.011234    -0.078834     0.505526
52155.00     0.984890    -0.156461     2.118519
52155.25     0.810656    -0.040332     1.169321
52155.50     1.098831    -0.326117     1.363976
