Lon,Lat,Line,Shot,UTMX,UTMY,YEAR,JD:HR:MIN:SEC
-80.490616,25.660440,01b11,1222,551124,2838179,2001,339:19:19:35
-80.490626,25.660440,01b11,1224,551123,2838179,2001,339:19:19:36
-80.490636,25.660440,01b11,1226,551122,2838179,2001,339:19:19:37
-80.490656,25.660431,01b11,1228,551120,2838178,2001,339:19:19:38
-80.490666,25.660431,01b11,1230,551119,2838178,2001,339:19:19:39
-80.490676,25.660431,01b11,1232,551118,2838178,2001,339:19:19:40
-80.490696,25.660431,01b11,1234,551116,2838178,2001,339:19:19:41
-80.490706,25.660431,01b11,1236,551115,2838178,2001,339:19:19:42
-80.490716,25.660422,01b11,1239,551114,2838177,2001,339:19:19:43
-80.490736,25.660422,01b11,1241,551112,2838177,2001,339:19:19:44
-80.490746,25.660422,01b11,1243,551111,2838177,2001,339:19:19:45
-80.490756,25.660422,01b11,1245,551110,2838177,2001,339:19:19:46
-80.490776,25.660422,01b11,1247,551108,2838177,2001,339:19:19:47
-80.490796,25.660422,01b11,1249,551106,2838177,2001,339:19:19:48
-80.490816,25.660423,01b11,1251,551104,2838177,2001,339:19:19:49
-80.490826,25.660414,01b11,1253,551103,2838176,2001,339:19:19:50
-80.490846,25.660414,01b11,1255,551101,2838176,2001,339:19:19:51
-80.490856,25.660414,01b11,1257,551100,2838176,2001,339:19:19:52
-80.490866,25.660414,01b11,1260,551099,2838176,2001,339:19:19:53
-80.490886,25.660414,01b11,1262,551097,2838176,2001,339:19:19:54
-80.490896,25.660414,01b11,1264,551096,2838176,2001,339:19:19:55
-80.490906,25.660414,01b11,1266,551095,2838176,2001,339:19:19:56
-80.490925,25.660414,01b11,1268,551093,2838176,2001,339:19:19:57
-80.490935,25.660414,01b11,1270,551092,2838176,2001,339:19:19:58
-80.490945,25.660414,01b11,1272,551091,2838176,2001,339:19:19:59
-80.490965,25.660414,01b11,1274,551089,2838176,2001,339:19:20:00
-80.490975,25.660405,01b11,1276,551088,2838175,2001,339:19:20:02
-80.490985,25.660405,01b11,1278,551087,2838175,2001,339:19:20:03
-80.491005,25.660405,01b11,1280,551085,2838175,2001,339:19:20:04
-80.491015,25.660405,01b11,1282,551084,2838175,2001,339:19:20:05
-80.491035,25.660405,01b11,1285,551082,2838175,2001,339:19:20:06
-80.491045,25.660405,01b11,1287,551081,2838175,2001,339:19:20:07
-80.491055,25.660405,01b11,1289,551080,2838175,2001,339:19:20:08
-80.491075,25.660405,01b11,1291,551078,2838175,2001,339:19:20:09
-80.491085,25.660405,01b11,1293,551077,2838175,2001,339:19:20:10
-80.491115,25.660397,01b11,1295,551074,2838174,2001,339:19:20:11
-80.491125,25.660397,01b11,1299,551073,2838174,2001,339:19:20:13
-80.491145,25.660397,01b11,1301,551071,2838174,2001,339:19:20:14
-80.491175,25.660397,01b11,1303,551068,2838174,2001,339:19:20:15
-80.491185,25.660397,01b11,1306,551067,2838174,2001,339:19:20:16
-80.491204,25.660397,01b11,1308,551065,2838174,2001,339:19:20:17
-80.491214,25.660397,01b11,1309,551064,2838174,2001,339:19:20:18
-80.491224,25.660397,01b11,1311,551063,2838174,2001,339:19:20:19
-80.491244,25.660388,01b11,1314,551061,2838173,2001,339:19:20:20
-80.491254,25.660388,01b11,1316,551060,2838173,2001,339:19:20:21
-80.491274,25.660388,01b11,1318,551058,2838173,2001,339:19:20:22
-80.491284,25.660388,01b11,1320,551057,2838173,2001,339:19:20:23
-80.491304,25.660388,01b11,1322,551055,2838173,2001,339:19:20:24
-80.491314,25.660388,01b11,1324,551054,2838173,2001,339:19:20:25
-80.491334,25.660388,01b11,1326,551052,2838173,2001,339:19:20:27
-80.491344,25.660388,01b11,1328,551051,2838173,2001,339:19:20:28
-80.491364,25.660388,01b11,1330,551049,2838173,2001,339:19:20:28
-80.491374,25.660379,01b11,1332,551048,2838172,2001,339:19:20:30
-80.491384,25.660379,01b11,1334,551047,2838172,2001,339:19:20:31
-80.491404,25.660379,01b11,1336,551045,2838172,2001,339:19:20:32
-80.491414,25.660379,01b11,1339,551044,2838172,2001,339:19:20:33
-80.491424,25.660380,01b11,1341,551043,2838172,2001,339:19:20:34
-80.491444,25.660380,01b11,1343,551041,2838172,2001,339:19:20:35
-80.491454,25.660380,01b11,1345,551040,2838172,2001,339:19:20:36
-80.491474,25.660380,01b11,1347,551038,2838172,2001,339:19:20:37
-80.491484,25.660380,01b11,1349,551037,2838172,2001,339:19:20:38
-80.491513,25.660371,01b11,1351,551034,2838171,2001,339:19:20:39
-80.491523,25.660371,01b11,1353,551033,2838171,2001,339:19:20:40
-80.491543,25.660371,01b11,1355,551031,2838171,2001,339:19:20:41
-80.491553,25.660371,01b11,1357,551030,2838171,2001,339:19:20:42
-80.491573,25.660371,01b11,1359,551028,2838171,2001,339:19:20:43
-80.491583,25.660371,01b11,1362,551027,2838171,2001,339:19:20:44
-80.491593,25.660362,01b11,1364,551026,2838170,2001,339:19:20:45
-80.491613,25.660362,01b11,1366,551024,2838170,2001,339:19:20:46
-80.491623,25.660362,01b11,1368,551023,2838170,2001,339:19:20:47
-80.491643,25.660362,01b11,1370,551021,2838170,2001,339:19:20:48
-80.491653,25.660362,01b11,1372,551020,2838170,2001,339:19:20:49
-80.491663,25.660362,01b11,1374,551019,2838170,2001,339:19:20:50
-80.491683,25.660362,01b11,1376,551017,2838170,2001,339:19:20:51
-80.491693,25.660353,01b11,1378,551016,2838169,2001,339:19:20:52
-80.491713,25.660353,01b11,1380,551014,2838169,2001,339:19:20:53
-80.491723,25.660353,01b11,1382,551013,2838169,2001,339:19:20:55
-80.491733,25.660354,01b11,1385,551012,2838169,2001,339:19:20:56
-80.491753,25.660354,01b11,1386,551010,2838169,2001,339:19:20:57
-80.491763,25.660354,01b11,1388,551009,2838169,2001,339:19:20:58
-80.491783,25.660354,01b11,1390,551007,2838169,2001,339:19:20:59
-80.491793,25.660354,01b11,1392,551006,2838169,2001,339:19:21:00
-80.491802,25.660354,01b11,1395,551005,2838169,2001,339:19:21:01
-80.491822,25.660354,01b11,1397,551003,2838169,2001,339:19:21:02
-80.491832,25.660354,01b11,1399,551002,2838169,2001,339:19:21:03
-80.491852,25.660354,01b11,1401,551000,2838169,2001,339:19:21:04
-80.491882,25.660354,01b11,1403,550997,2838169,2001,339:19:21:05
-80.491892,25.660354,01b11,1405,550996,2838169,2001,339:19:21:06
-80.491902,25.660354,01b11,1407,550995,2838169,2001,339:19:21:07
-80.491922,25.660354,01b11,1409,550993,2838169,2001,339:19:21:08
-80.491932,25.660354,01b11,1411,550992,2838169,2001,339:19:21:09
-80.491952,25.660354,01b11,1413,550990,2838169,2001,339:19:21:10
-80.491962,25.660345,01b11,1416,550989,2838168,2001,339:19:21:11
-80.491972,25.660345,01b11,1418,550988,2838168,2001,339:19:21:12
-80.491992,25.660345,01b11,1420,550986,2838168,2001,339:19:21:13
-80.492002,25.660345,01b11,1422,550985,2838168,2001,339:19:21:14
-80.492022,25.660345,01b11,1424,550983,2838168,2001,339:19:21:16
-80.492032,25.660346,01b11,1426,550982,2838168,2001,339:19:21:16
-80.492042,25.660346,01b11,1428,550981,2838168,2001,339:19:21:17
-80.492052,25.660346,01b11,1430,550980,2838168,2001,339:19:21:18
-80.492072,25.660346,01b11,1432,550978,2838168,2001,339:19:21:19
-80.492082,25.660346,01b11,1434,550977,2838168,2001,339:19:21:21
-80.492101,25.660346,01b11,1436,550975,2838168,2001,339:19:21:22
-80.492111,25.660346,01b11,1438,550974,2838168,2001,339:19:21:23
-80.492121,25.660346,01b11,1441,550973,2838168,2001,339:19:21:24
-80.492141,25.660346,01b11,1442,550971,2838168,2001,339:19:21:25
-80.492151,25.660346,01b11,1444,550970,2838168,2001,339:19:21:26
-80.492161,25.660346,01b11,1447,550969,2838168,2001,339:19:21:27
-80.492191,25.660346,01b11,1449,550966,2838168,2001,339:19:21:28
-80.492201,25.660346,01b11,1451,550965,2838168,2001,339:19:21:29
-80.492221,25.660346,01b11,1453,550963,2838168,2001,339:19:21:30
-80.492231,25.660346,01b11,1455,550962,2838168,2001,339:19:21:31
-80.492241,25.660346,01b11,1457,550961,2838168,2001,339:19:21:32
-80.492261,25.660346,01b11,1459,550959,2838168,2001,339:19:21:33
-80.492271,25.660346,01b11,1461,550958,2838168,2001,339:19:21:34
-80.492291,25.660346,01b11,1464,550956,2838168,2001,339:19:21:35
-80.492301,25.660346,01b11,1465,550955,2838168,2001,339:19:21:36
-80.492311,25.660346,01b11,1467,550954,2838168,2001,339:19:21:37
-80.492331,25.660347,01b11,1469,550952,2838168,2001,339:19:21:38
-80.492341,25.660347,01b11,1472,550951,2838168,2001,339:19:21:39
-80.492360,25.660347,01b11,1474,550949,2838168,2001,339:19:21:40
-80.492370,25.660347,01b11,1476,550948,2838168,2001,339:19:21:41
-80.492390,25.660347,01b11,1478,550946,2838168,2001,339:19:21:42
-80.492400,25.660338,01b11,1480,550945,2838167,2001,339:19:21:43
-80.492410,25.660338,01b11,1482,550944,2838167,2001,339:19:21:45
-80.492430,25.660338,01b11,1484,550942,2838167,2001,339:19:21:46
-80.492440,25.660338,01b11,1486,550941,2838167,2001,339:19:21:47
-80.492460,25.660338,01b11,1488,550939,2838167,2001,339:19:21:48
-80.492470,25.660338,01b11,1490,550938,2838167,2001,339:19:21:49
-80.492480,25.660338,01b11,1492,550937,2838167,2001,339:19:21:50
-80.492500,25.660338,01b11,1494,550935,2838167,2001,339:19:21:51
-80.492530,25.660338,01b11,1496,550932,2838167,2001,339:19:21:52
-80.492540,25.660338,01b11,1501,550931,2838167,2001,339:19:21:54
-80.492550,25.660338,01b11,1503,550930,2838167,2001,339:19:21:55
-80.492580,25.660329,01b11,1505,550927,2838166,2001,339:19:21:56
-80.492600,25.660329,01b11,1507,550925,2838166,2001,339:19:21:57
-80.492610,25.660329,01b11,1509,550924,2838166,2001,339:19:21:58
-80.492620,25.660330,01b11,1511,550923,2838166,2001,339:19:21:59
-80.492640,25.660330,01b11,1513,550921,2838166,2001,339:19:22:00
-80.492649,25.660330,01b11,1515,550920,2838166,2001,339:19:22:01
-80.492669,25.660330,01b11,1517,550918,2838166,2001,339:19:22:02
-80.492679,25.660330,01b11,1520,550917,2838166,2001,339:19:22:03
-80.492689,25.660330,01b11,1522,550916,2838166,2001,339:19:22:04
-80.492709,25.660330,01b11,1524,550914,2838166,2001,339:19:22:05
-80.492719,25.660330,01b11,1526,550913,2838166,2001,339:19:22:07
-80.492729,25.660321,01b11,1528,550912,2838165,2001,339:19:22:07
-80.492749,25.660321,01b11,1530,550910,2838165,2001,339:19:22:08
-80.492759,25.660321,01b11,1532,550909,2838165,2001,339:19:22:09
-80.492779,25.660321,01b11,1534,550907,2838165,2001,339:19:22:10
-80.492789,25.660321,01b11,1536,550906,2838165,2001,339:19:22:12
-80.492799,25.660321,01b11,1538,550905,2838165,2001,339:19:22:13
-80.492819,25.660321,01b11,1541,550903,2838165,2001,339:19:22:14
-80.492829,25.660321,01b11,1543,550902,2838165,2001,339:19:22:15
-80.492849,25.660321,01b11,1544,550900,2838165,2001,339:19:22:16
-80.492859,25.660321,01b11,1547,550899,2838165,2001,339:19:22:17
-80.492869,25.660321,01b11,1549,550898,2838165,2001,339:19:22:18
-80.492899,25.660321,01b11,1551,550895,2838165,2001,339:19:22:19
-80.492919,25.660322,01b11,1553,550893,2838165,2001,339:19:22:20
-80.492929,25.660322,01b11,1555,550892,2838165,2001,339:19:22:21
-80.492939,25.660313,01b11,1557,550891,2838164,2001,339:19:22:22
-80.492958,25.660313,01b11,1559,550889,2838164,2001,339:19:22:23
-80.492968,25.660313,01b11,1561,550888,2838164,2001,339:19:22:24
-80.492988,25.660313,01b11,1564,550886,2838164,2001,339:19:22:25
-80.492998,25.660313,01b11,1565,550885,2838164,2001,339:19:22:26
-80.493008,25.660313,01b11,1567,550884,2838164,2001,339:19:22:27
-80.493028,25.660313,01b11,1569,550882,2838164,2001,339:19:22:28
-80.493038,25.660304,01b11,1571,550881,2838163,2001,339:19:22:29
-80.493048,25.660304,01b11,1573,550880,2838163,2001,339:19:22:30
-80.493068,25.660304,01b11,1576,550878,2838163,2001,339:19:22:31
-80.493078,25.660304,01b11,1578,550877,2838163,2001,339:19:22:32
-80.493088,25.660304,01b11,1580,550876,2838163,2001,339:19:22:33
-80.493108,25.660304,01b11,1582,550874,2838163,2001,339:19:22:34
-80.493118,25.660304,01b11,1584,550873,2838163,2001,339:19:22:36
-80.493138,25.660304,01b11,1586,550871,2838163,2001,339:19:22:37
-80.493148,25.660295,01b11,1588,550870,2838162,2001,339:19:22:38
-80.493158,25.660295,01b11,1590,550869,2838162,2001,339:19:22:39
-80.493178,25.660295,01b11,1592,550867,2838162,2001,339:19:22:40
-80.493188,25.660295,01b11,1594,550866,2838162,2001,339:19:22:41
-80.493198,25.660295,01b11,1596,550865,2838162,2001,339:19:22:42
-80.493228,25.660296,01b11,1599,550862,2838162,2001,339:19:22:43
-80.493247,25.660296,01b11,1603,550860,2838162,2001,339:19:22:45
-80.493257,25.660296,01b11,1605,550859,2838162,2001,339:19:22:46
-80.493287,25.660296,01b11,1607,550856,2838162,2001,339:19:22:47
-80.493297,25.660296,01b11,1609,550855,2838162,2001,339:19:22:48
-80.493317,25.660296,01b11,1611,550853,2838162,2001,339:19:22:49
-80.493327,25.660296,01b11,1613,550852,2838162,2001,339:19:22:50
-80.493347,25.660287,01b11,1615,550850,2838161,2001,339:19:22:51
-80.493357,25.660287,01b11,1617,550849,2838161,2001,339:19:22:52
-80.493367,25.660287,01b11,1620,550848,2838161,2001,339:19:22:53
-80.493387,25.660287,01b11,1622,550846,2838161,2001,339:19:22:54
-80.493397,25.660287,01b11,1624,550845,2838161,2001,339:19:22:55
-80.493417,25.660287,01b11,1626,550843,2838161,2001,339:19:22:56
-80.493427,25.660287,01b11,1628,550842,2838161,2001,339:19:22:58
-80.493447,25.660287,01b11,1630,550840,2838161,2001,339:19:22:58
-80.493457,25.660287,01b11,1632,550839,2838161,2001,339:19:22:59
-80.493467,25.660278,01b11,1634,550838,2838160,2001,339:19:23:01
-80.493487,25.660278,01b11,1636,550836,2838160,2001,339:19:23:02
-80.493497,25.660278,01b11,1638,550835,2838160,2001,339:19:23:03
-80.493507,25.660278,01b11,1640,550834,2838160,2001,339:19:23:04
-80.493526,25.660278,01b11,1643,550832,2838160,2001,339:19:23:05
-80.493536,25.660279,01b11,1645,550831,2838160,2001,339:19:23:06
-80.493556,25.660279,01b11,1647,550829,2838160,2001,339:19:23:07
-80.493566,25.660279,01b11,1649,550828,2838160,2001,339:19:23:08
-80.493586,25.660279,01b11,1651,550826,2838160,2001,339:19:23:09
-80.493606,25.660279,01b11,1653,550824,2838160,2001,339:19:23:10
-80.493626,25.660270,01b11,1655,550822,2838159,2001,339:19:23:11
-80.493636,25.660270,01b11,1657,550821,2838159,2001,339:19:23:12
-80.493656,25.660270,01b11,1659,550819,2838159,2001,339:19:23:13
-80.493666,25.660270,01b11,1661,550818,2838159,2001,339:19:23:14
-80.493676,25.660270,01b11,1663,550817,2838159,2001,339:19:23:15
-80.493696,25.660270,01b11,1666,550815,2838159,2001,339:19:23:16
-80.493706,25.660270,01b11,1668,550814,2838159,2001,339:19:23:17
-80.493726,25.660270,01b11,1669,550812,2838159,2001,339:19:23:18
-80.493736,25.660270,01b11,1671,550811,2838159,2001,339:19:23:19
-80.493756,25.660270,01b11,1674,550809,2838159,2001,339:19:23:20
-80.493766,25.660270,01b11,1676,550808,2838159,2001,339:19:23:21
-80.493776,25.660270,01b11,1678,550807,2838159,2001,339:19:23:22
-80.493796,25.660270,01b11,1680,550805,2838159,2001,339:19:23:23
-80.493806,25.660270,01b11,1682,550804,2838159,2001,339:19:23:24
-80.493825,25.660270,01b11,1684,550802,2838159,2001,339:19:23:26
-80.493835,25.660261,01b11,1686,550801,2838158,2001,339:19:23:27
-80.493855,25.660262,01b11,1688,550799,2838158,2001,339:19:23:28
-80.493865,25.660262,01b11,1690,550798,2838158,2001,339:19:23:29
-80.493875,25.660262,01b11,1692,550797,2838158,2001,339:19:23:30
-80.493895,25.660262,01b11,1694,550795,2838158,2001,339:19:23:31
-80.493905,25.660262,01b11,1696,550794,2838158,2001,339:19:23:32
-80.493935,25.660262,01b11,1698,550791,2838158,2001,339:19:23:33
-80.493955,25.660262,01b11,1703,550789,2838158,2001,339:19:23:35
-80.493965,25.660253,01b11,1705,550788,2838157,2001,339:19:23:36
-80.493975,25.660253,01b11,1707,550787,2838157,2001,339:19:23:37
-80.494005,25.660253,01b11,1709,550784,2838157,2001,339:19:23:38
-80.494025,25.660253,01b11,1711,550782,2838157,2001,339:19:23:39
-80.494035,25.660253,01b11,1713,550781,2838157,2001,339:19:23:40
-80.494045,25.660253,01b11,1715,550780,2838157,2001,339:19:23:41
-80.494065,25.660253,01b11,1717,550778,2838157,2001,339:19:23:42
-80.494075,25.660253,01b11,1720,550777,2838157,2001,339:19:23:43
-80.494095,25.660244,01b11,1722,550775,2838156,2001,339:19:23:44
-80.494105,25.660244,01b11,1724,550774,2838156,2001,339:19:23:45
-80.494114,25.660244,01b11,1726,550773,2838156,2001,339:19:23:46
-80.494134,25.660244,01b11,1728,550771,2838156,2001,339:19:23:47
-80.494144,25.660245,01b11,1730,550770,2838156,2001,339:19:23:48
-80.494164,25.660245,01b11,1732,550768,2838156,2001,339:19:23:49
-80.494174,25.660245,01b11,1734,550767,2838156,2001,339:19:23:50
-80.494194,25.660236,01b11,1736,550765,2838155,2001,339:19:23:51
-80.494204,25.660236,01b11,1738,550764,2838155,2001,339:19:23:53
-80.494214,25.660236,01b11,1740,550763,2838155,2001,339:19:23:54
-80.494234,25.660236,01b11,1742,550761,2838155,2001,339:19:23:55
-80.494244,25.660236,01b11,1744,550760,2838155,2001,339:19:23:56
-80.494254,25.660236,01b11,1746,550759,2838155,2001,339:19:23:57
-80.494274,25.660236,01b11,1748,550757,2838155,2001,339:19:23:58
-80.494284,25.660227,01b11,1750,550756,2838154,2001,339:19:23:59
-80.494314,25.660227,01b11,1753,550753,2838154,2001,339:19:24:00
-80.494324,25.660227,01b11,1755,550752,2838154,2001,339:19:24:01
-80.494354,25.660227,01b11,1759,550749,2838154,2001,339:19:24:03
-80.494374,25.660227,01b11,1761,550747,2838154,2001,339:19:24:04
-80.494384,25.660227,01b11,1763,550746,2838154,2001,339:19:24:05
-80.494404,25.660218,01b11,1765,550744,2838153,2001,339:19:24:06
-80.494414,25.660218,01b11,1767,550743,2838153,2001,339:19:24:07
-80.494423,25.660218,01b11,1769,550742,2838153,2001,339:19:24:08
-80.494443,25.660218,01b11,1771,550740,2838153,2001,339:19:24:09
-80.494453,25.660218,01b11,1773,550739,2838153,2001,339:19:24:10
-80.494473,25.660219,01b11,1776,550737,2838153,2001,339:19:24:11
-80.494483,25.660219,01b11,1778,550736,2838153,2001,339:19:24:12
-80.494503,25.660219,01b11,1780,550734,2838153,2001,339:19:24:13
-80.494513,25.660219,01b11,1782,550733,2838153,2001,339:19:24:14
-80.494523,25.660219,01b11,1784,550732,2838153,2001,339:19:24:16
-80.494543,25.660219,01b11,1786,550730,2838153,2001,339:19:24:16
-80.494553,25.660219,01b11,1788,550729,2838153,2001,339:19:24:17
-80.494573,25.660219,01b11,1790,550727,2838153,2001,339:19:24:18
-80.494583,25.660219,01b11,1792,550726,2838153,2001,339:19:24:20
-80.494603,25.660219,01b11,1794,550724,2838153,2001,339:19:24:21
-80.494613,25.660219,01b11,1796,550723,2838153,2001,339:19:24:22
-80.494633,25.660219,01b11,1799,550721,2838153,2001,339:19:24:23
-80.494643,25.660219,01b11,1801,550720,2838153,2001,339:19:24:24
-80.494653,25.660219,01b11,1803,550719,2838153,2001,339:19:24:25
-80.494673,25.660219,01b11,1805,550717,2838153,2001,339:19:24:26
-80.494692,25.660219,01b11,1807,550715,2838153,2001,339:19:24:27
-80.494702,25.660219,01b11,1809,550714,2838153,2001,339:19:24:28
-80.494732,25.660219,01b11,1811,550711,2838153,2001,339:19:24:29
-80.494752,25.660220,01b11,1813,550709,2838153,2001,339:19:24:30
-80.494762,25.660220,01b11,1815,550708,2838153,2001,339:19:24:31
-80.494782,25.660220,01b11,1817,550706,2838153,2001,339:19:24:32
-80.494792,25.660220,01b11,1819,550705,2838153,2001,339:19:24:33
-80.494802,25.660220,01b11,1821,550704,2838153,2001,339:19:24:34
-80.494822,25.660220,01b11,1823,550702,2838153,2001,339:19:24:35
-80.494832,25.660220,01b11,1825,550701,2838153,2001,339:19:24:36
-80.494852,25.660220,01b11,1828,550699,2838153,2001,339:19:24:37
-80.494862,25.660220,01b11,1830,550698,2838153,2001,339:19:24:38
-80.494882,25.660211,01b11,1832,550696,2838152,2001,339:19:24:40
-80.494892,25.660211,01b11,1834,550695,2838152,2001,339:19:24:41
-80.494912,25.660211,01b11,1836,550693,2838152,2001,339:19:24:41
-80.494922,25.660211,01b11,1838,550692,2838152,2001,339:19:24:42
-80.494932,25.660211,01b11,1840,550691,2838152,2001,339:19:24:44
-80.494952,25.660202,01b11,1842,550689,2838151,2001,339:19:24:45
-80.494962,25.660202,01b11,1844,550688,2838151,2001,339:19:24:46
-80.494981,25.660202,01b11,1846,550686,2838151,2001,339:19:24:47
-80.494991,25.660202,01b11,1848,550685,2838151,2001,339:19:24:48
-80.495011,25.660202,01b11,1851,550683,2838151,2001,339:19:24:49
-80.495021,25.660193,01b11,1853,550682,2838150,2001,339:19:24:50
-80.495031,25.660193,01b11,1855,550681,2838150,2001,339:19:24:51
-80.495051,25.660193,01b11,1857,550679,2838150,2001,339:19:24:52
-80.495061,25.660193,01b11,1859,550678,2838150,2001,339:19:24:53
