-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
VIC1        49718.000    1995     1     1     0
VIC1        52274.750    2001    12    31    18
VIC1       -86596.184 -5393806.190  3391546.690
52119.25    -0.179238     0.025355    -0.176350
52119.50    -0.198886     0.024081    -0.125947
52119.75    -0.275229     0.027086    -0.080242
52120.00    -0.286919     0.108027     1.109514
52120.25    -0.263110     0.105515     0.968233
52120.50    -0.168516     0.136455     0.593593
52120.75    -0.162357     0.138282     0.193870
52121.00    -0.139937     0.227312     1.071856
52121.25    -0.033578     0.166930     0.319614
52121.50     0.086000     0.132514    -0.222423
52121.75     0.144537     0.131202    -0.806825
52122.00     0.174049     0.161472    -0.213850
52122.25     0.317261     0.072300    -1.155688
52122.50     0.385611     0.048499    -1.625770
52122.75     0.483223    -0.010403    -2.299052
52123.00     0.481620     0.040990    -1.445410
52123.25     0.563869    -0.051277    -2.005671
52123.50     0.615172    -0.081679    -2.024459
52123.75     0.643013    -0.111546    -2.231106
52124.00     0.474995    -0.071107    -0.798556
52124.25     0.477674    -0.136963    -0.949250
52124.50     0.438288    -0.116101    -0.405204
52124.75     0.358285    -0.178575    -0.163712
52125.00     0.183495    -0.063629     1.532975
52125.25     0.121235    -0.102328     1.657638
52125.50     0.123275    -0.113552     1.862305
52125.75     0.108749    -0.058987     1.755037
52126.00     0.038399     0.023770     2.653730
52126.25     0.129772    -0.041207     1.746295
52126.50     0.204628    -0.067282     1.309902
52126.75     0.235515    -0.068929     0.604318
52127.00     0.297498     0.009932     1.161036
52127.25     0.338208    -0.148618     0.326374
52127.50     0.429635    -0.154798     0.086633
52127.75     0.391581    -0.202140    -0.377222
52128.00     0.308165    -0.101658     0.330156
52128.25     0.277868    -0.162907    -0.501106
52128.50     0.318136    -0.155778    -0.733435
52128.75     0.237548    -0.166235    -1.199215
52129.00     0.142233    -0.074522    -0.117616
52129.25     0.114296    -0.119524    -0.536709
52129.50     0.094465    -0.140562    -0.425454
52129.75    -0.001003    -0.166198    -0.416546
52130.00    -0.087868    -0.048577     0.998928
52130.25    -0.081507    -0.162437     0.610983
52130.50    -0.060634    -0.180253     0.365661
52130.75    -0.106777    -0.265592     0.357231
52131.00    -0.132831    -0.185681     1.410776
52131.25    -0.070407    -0.320440     0.705101
52131.50    -0.045057    -0.340174     0.547504
52131.75     0.008040    -0.316112     0.322019
52132.00     0.057809    -0.166180     1.049053
52132.25     0.137318    -0.187198     0.626487
52132.50     0.197135    -0.152708     0.537948
52132.75     0.209228    -0.153727     0.084697
52133.00     0.243596    -0.053083     0.701565
52133.25     0.287631    -0.108805    -0.147017
52133.50     0.395567    -0.144712    -0.831346
52133.75     0.418374    -0.204429    -1.372576
52134.00     0.382406    -0.148557    -0.378593
52134.25     0.444196    -0.228432    -0.998921
52134.50     0.470096    -0.288098    -1.244623
52134.75     0.447567    -0.314986    -1.270466
52135.00     0.350515    -0.214343     0.028341
52135.25     0.350819    -0.267083    -0.091246
52135.50     0.343420    -0.249167     0.040197
52135.75     0.233627    -0.227321     0.348766
52136.00     0.085329    -0.068938     1.712093
52136.25     0.032147    -0.103639     1.849804
52136.50     0.036386    -0.076735     1.653340
52136.75    -0.021068    -0.050140     1.613706
52137.00    -0.107822     0.057162     2.559977
52137.25    -0.062825    -0.046168     1.783794
52137.50    -0.011112    -0.086641     1.359530
52137.75     0.009823    -0.183168     0.499213
52138.00     0.009323    -0.100857     0.778749
52138.25     0.055793    -0.230108    -0.331066
52138.50     0.103168    -0.218299    -0.717524
52138.75     0.058391    -0.241767    -1.201258
52139.00    -0.028766    -0.150784    -0.038090
52139.25    -0.091574    -0.201260    -0.227836
52139.50    -0.098156    -0.176064     0.080425
52139.75    -0.164361    -0.213551     0.126428
52140.00    -0.203188    -0.077555     1.574780
52140.25    -0.175681    -0.142018     1.484849
52140.50    -0.139998    -0.122757     1.449739
52140.75    -0.126401    -0.163499     1.075563
52141.00    -0.163540    -0.006885     1.608192
52141.25    -0.130171    -0.093043     1.084732
52141.50    -0.149409    -0.065563     0.645533
52141.75    -0.179830     0.017537     0.044233
52142.00    -0.237274     0.070733     1.140895
52142.25    -0.243724     0.026628     0.500926
52142.50    -0.203540     0.047580     0.145644
52142.75    -0.235748     0.015238    -0.008915
52143.00    -0.252083     0.105448     1.149905
52143.25    -0.132196    -0.002387     0.331782
52143.50    -0.053349    -0.024254    -0.132932
52143.75    -0.003839    -0.026901    -0.676913
52144.00    -0.079604     0.034348     0.771546
52144.25     0.030844    -0.000774     0.184253
52144.50     0.115141     0.007407    -0.227047
52144.75     0.104005     0.003472    -0.438172
52145.00     0.031929     0.115275     0.740595
52145.25     0.108420     0.064422     0.055702
52145.50     0.115275     0.118956     0.253153
52145.75     0.083685     0.122018     0.137836
52146.00     0.027878     0.206628     0.921936
52146.25     0.018275     0.146670     0.535716
52146.50     0.041019     0.130974     0.523250
52146.75    -0.055227     0.102672     0.081360
52147.00    -0.091154     0.138545     1.129573
52147.25    -0.110029    -0.008636     0.299584
52147.50    -0.093478    -0.036722    -0.044938
52147.75    -0.122625    -0.071607    -0.201829
52148.00    -0.154928    -0.063844     0.903678
52148.25    -0.188192    -0.092846     0.606164
52148.50    -0.174598    -0.114473     0.812566
52148.75    -0.195876    -0.138409     0.795217
52149.00    -0.248818    -0.038006     1.857111
52149.25    -0.212468    -0.057348     0.894186
52149.50    -0.133102    -0.045184     0.916492
52149.75    -0.131461    -0.027646     0.496154
52150.00    -0.159414     0.094471     1.021966
52150.25    -0.116952     0.090325     0.582768
52150.50    -0.061026     0.125220     0.760459
52150.75    -0.144763     0.121629     0.526269
52151.00    -0.182264     0.197124     1.553093
52151.25    -0.206906     0.148588     1.379752
52151.50    -0.174247     0.180286     1.519443
52151.75    -0.167804     0.114477     1.140355
52152.00    -0.251480     0.158591     2.207764
52152.25    -0.214701     0.081918     1.721148
52152.50    -0.228196     0.112929     1.979348
52152.75    -0.238821     0.113965     1.701139
52153.00    -0.291137     0.166115     2.270147
52153.25    -0.297244     0.115361     1.522230
52153.50    -0.288766     0.184323     1.890132
52153.75    -0.331244     0.190546     1.489727
52154.00    -0.367235     0.255205     2.461927
52154.25    -0.359544     0.251294     2.158135
52154.50    -0.319417     0.231403     2.598922
52154.75    -0.325685     0.220746     2.326442
52155.00    -0.356777     0.271393     3.118278
52155.25    -0.341167     0.156047     2.495367
52155.50    -0.325756     0.099714     2.437041
52155.75    -0.260640     0.049509     1.999604
52156.00    -0.233827     0.098292     2.816586
52156.25    -0.104101     0.011034     1.824609
52156.50     0.017487    -0.061913     1.315852
52156.75     0.103322    -0.030090     0.688402
52157.00     0.096162    -0.006035     1.175261
52157.25     0.137735     0.015415     0.541736
52157.50     0.184274     0.027071     0.269983
52157.75     0.129876     0.108897    -0.005378
52158.00    -0.019501     0.186378     1.099912
52158.25    -0.043733     0.206557     0.375512
52158.50    -0.107365     0.263089     0.586148
52158.75    -0.211818     0.289714     0.687274
52159.00    -0.374466     0.337029     2.203889
52159.25    -0.397105     0.352330     2.265085
52159.50    -0.415244     0.361227     2.693677
52159.75    -0.408749     0.356992     2.541902
52160.00    -0.421857     0.432344     3.776154
52160.25    -0.378752     0.302199     3.296470
52160.50    -0.290806     0.314917     2.849750
52160.75    -0.217914     0.234349     2.112656
52161.00    -0.188548     0.276252     2.696831
52161.25    -0.086319     0.156581     1.938614
52161.50     0.023911     0.074681     1.533971
52161.75     0.043604    -0.098133     0.753078
52162.00     0.160364    -0.087541     0.674740
52162.25     0.273835    -0.208351    -0.591232
52162.50     0.405438    -0.265854    -1.299111
52162.75     0.472818    -0.284646    -1.924600
52163.00     0.437307    -0.223483    -1.244513
52163.25     0.496076    -0.278503    -1.868880
52163.50     0.578494    -0.277010    -1.704409
52163.75     0.542164    -0.260034    -1.447361
52164.00     0.469769    -0.128754    -0.468556
52164.25     0.480051    -0.133787    -0.597621
52164.50     0.502254    -0.123630    -0.299898
52164.75     0.437513    -0.128905    -0.602858
52165.00     0.389846    -0.033573     0.263613
52165.25     0.413926    -0.081229    -0.229885
52165.50     0.491707    -0.103713    -0.352978
52165.75     0.458974    -0.104116    -0.643439
52166.00     0.438874    -0.029393     0.262594
52166.25     0.498064    -0.120342    -0.437248
52166.50     0.563108    -0.101370    -0.349252
52166.75     0.548314    -0.161022    -0.461475
52167.00     0.495567    -0.060708     0.395756
52167.25     0.523446    -0.086685     0.243365
52167.50     0.518561    -0.049446     0.207417
52167.75     0.421489    -0.089260    -0.072054
52168.00     0.345108    -0.022771     1.103728
52168.25     0.287062    -0.087005     0.657896
52168.50     0.282717    -0.085592     0.594828
52168.75     0.240237    -0.088879     0.268903
52169.00     0.163401    -0.008253     1.359499
52169.25     0.203534    -0.000218     0.503536
52169.50     0.256042     0.015955     0.446816
52169.75     0.230165     0.016534     0.110806
52170.00     0.248819     0.087082     1.095729
52170.25     0.261759     0.069612     0.861233
52170.50     0.202005     0.111093     1.466368
52170.75     0.145375     0.146951     1.629021
52171.00     0.119585     0.199781     2.598479
52171.25     0.113968     0.142053     2.219487
52171.50     0.079422     0.059255     2.390696
52171.75     0.138348    -0.009941     1.795909
52172.00     0.182554     0.039236     2.193321
52172.25     0.218915    -0.043513     1.528090
52172.50     0.291219    -0.070823     1.029291
52172.75     0.335229    -0.063899     0.491523
52173.00     0.255875     0.002815     1.205455
52173.25     0.293989    -0.078331     0.613249
52173.50     0.329038    -0.101083     0.214085
52173.75     0.246060    -0.083522     0.308607
52174.00     0.243159    -0.067383     1.065705
52174.25     0.262086    -0.124297     0.241987
52174.50     0.349861    -0.105519     0.149854
52174.75     0.385577    -0.097526    -0.209565
52175.00     0.371169    -0.055225     0.527452
52175.25     0.426312    -0.072561     0.189296
52175.50     0.503243    -0.074939     0.167970
52175.75     0.508750    -0.152063    -0.366984
52176.00     0.480576    -0.129450     0.479797
52176.25     0.530782    -0.287560     0.220122
52176.50     0.586022    -0.372846     0.066987
52176.75     0.650263    -0.436656    -0.964097
52177.00     0.597040    -0.339130    -0.610994
52177.25     0.606576    -0.372282    -1.603764
52177.50     0.606312    -0.328331    -1.871995
52177.75     0.526561    -0.289893    -1.883660
52178.00     0.401551    -0.123530    -1.036095
52178.25     0.332196    -0.138931    -1.381463
52178.50     0.324138    -0.161676    -1.514137
52178.75     0.275971    -0.150870    -1.530498
52179.00     0.216938    -0.034302    -0.385220
52179.25     0.265096    -0.100493    -0.785431
52179.50     0.328030    -0.115839    -1.033237
52179.75     0.375438    -0.126176    -0.888483
52180.00     0.382177    -0.021809     0.454149
52180.25     0.492851    -0.057271    -0.063417
52180.50     0.618249    -0.051943    -0.200301
52180.75     0.613750    -0.077801    -0.144417
52181.00     0.624339     0.026760     0.591848
52181.25     0.728565    -0.032538    -0.347453
52181.50     0.858021    -0.050381    -0.698252
52181.75     0.831917    -0.125052    -1.441258
52182.00     0.785249    -0.083751    -1.081712
52182.25     0.802686    -0.212077    -1.982759
52182.50     0.847299    -0.250568    -2.546800
52182.75     0.744021    -0.347351    -2.944877
52183.00     0.576561    -0.269753    -1.605286
52183.25     0.494738    -0.363664    -2.138880
52183.50     0.454358    -0.379313    -1.991659
52183.75     0.311215    -0.391514    -1.956511
52184.00     0.132223    -0.233039    -0.558573
52184.25     0.075949    -0.209982    -1.112527
52184.50     0.107235    -0.136217    -1.197854
52184.75     0.053632    -0.093656    -1.356911
52185.00     0.060482     0.038733    -0.143254
52185.25     0.106248    -0.011490    -1.021852
52185.50     0.195483     0.018568    -0.996619
52185.75     0.167825    -0.041813    -1.089686
52186.00     0.196074     0.050273     0.196779
52186.25     0.238206     0.003955    -0.442196
52186.50     0.278463     0.028601    -0.314671
52186.75     0.216551     0.046881    -0.468849
52187.00     0.168318     0.117621     0.872943
52187.25     0.146130     0.055912     0.510044
52187.50     0.055860     0.068131     0.748717
52187.75    -0.005928    -0.075385     0.943337
52188.00    -0.004500    -0.148180     1.557605
52188.25     0.141011    -0.358344     0.125020
52188.50     0.190215    -0.412819    -0.430422
52188.75     0.138921    -0.380696    -1.677087
52189.00     0.054502    -0.191119    -1.279758
