-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
HOB2        49718.000    1995     1     1     0
HOB2        52274.750    2001    12    31    18
HOB2     -3950071.361  2522415.185 -4311638.362
51889.75    -1.123129     1.546165     5.241897
51890.00    -0.593936     1.348791     4.518408
51890.25    -0.212195     1.213117     5.081773
51890.50    -0.010148     0.627446     3.604945
51890.75     0.077214     1.030650     3.667210
51891.00     0.475775     0.871395     2.705959
51891.25     0.633178     0.728786     2.791865
51891.50     0.619404     0.123596     1.242054
51891.75     0.441988     0.529160     1.145654
51892.00     0.769622     0.446906     0.242028
51892.25     1.059005     0.400525     0.532788
51892.50     1.014444    -0.082188    -1.111272
51892.75     0.731978     0.491341    -0.544513
51893.00     0.976740     0.484465    -1.016826
51893.25     1.120610     0.574293    -0.220050
51893.50     0.866549     0.224928    -1.180527
51893.75     0.521331     0.908054    -0.704050
51894.00     0.591197     0.869644    -1.103106
51894.25     0.464110     0.844550     0.333546
51894.50     0.221556     0.348378    -0.221426
51894.75     0.093845     1.021105     0.722183
51895.00     0.254937     1.163473     0.983122
51895.25     0.251661     1.298920     2.701703
51895.50     0.048451     0.823026     1.784580
51895.75    -0.334652     1.392349     2.374004
51896.00    -0.365500     1.372718     2.018256
51896.25    -0.414809     1.355332     3.024522
51896.50    -0.652522     0.686214     1.927695
51896.75    -1.059820     1.124392     3.039381
51897.00    -0.902353     1.050387     3.090400
51897.25    -0.941268     1.061019     4.248572
51897.50    -1.297363     0.523597     3.097242
51897.75    -1.591604     1.058505     3.464016
51898.00    -1.454663     1.003784     2.794828
51898.25    -1.552722     1.018656     3.727306
51898.50    -1.734470     0.538947     2.618502
51898.75    -2.030112     1.192317     3.294725
51899.00    -1.903210     1.290489     3.228002
51899.25    -1.959162     1.206472     5.023013
51899.50    -2.124674     0.560548     4.597803
51899.75    -2.439542     1.104426     5.962876
51900.00    -2.308249     1.231708     6.523470
51900.25    -2.136473     1.220265     7.305814
51900.50    -2.075663     0.643050     5.597317
51900.75    -2.317329     1.016715     5.647840
51901.00    -1.996716     0.958615     5.505911
51901.25    -1.973794     0.868122     7.090447
51901.50    -2.079360     0.354047     5.774469
51901.75    -2.508519     1.033323     7.422594
51902.00    -2.224846     0.963247     6.939333
51902.25    -2.065912     0.809745     6.149939
51902.50    -2.029034     0.331644     4.778464
51902.75    -2.299531     0.937907     4.950278
51903.00    -2.035832     1.028560     4.167927
51903.25    -2.025344     1.098542     5.013736
51903.50    -2.038282     0.513538     3.850975
51903.75    -2.207437     1.005319     4.513121
51904.00    -1.858054     1.229108     4.702784
51904.25    -1.797026     1.383698     6.074863
51904.50    -1.692599     0.920941     4.529213
51904.75    -1.924836     1.454128     4.508613
51905.00    -1.492714     1.398797     3.624183
51905.25    -1.187883     1.354011     3.934524
51905.50    -1.059106     0.823240     2.452927
51905.75    -1.192476     1.178461     2.545074
51906.00    -0.826332     1.150768     1.893639
51906.25    -0.744149     1.082766     2.649609
51906.50    -0.883568     0.530147     2.221164
51906.75    -1.280665     0.915461     2.174376
51907.00    -1.046327     0.888661     1.631029
51907.25    -1.010607     0.821089     2.350218
51907.50    -1.163693     0.270094     1.204552
51907.75    -1.526399     0.685830     1.362536
51908.00    -1.079709     0.751863     0.508173
51908.25    -0.866215     0.718821     0.945670
51908.50    -0.817402     0.220717    -0.467064
51908.75    -1.058995     0.767924    -0.273475
51909.00    -0.548280     0.747036    -0.899533
51909.25    -0.388222     0.637041     0.009263
51909.50    -0.285388     0.142836    -1.115620
51909.75    -0.498087     0.574136    -0.727764
51910.00    -0.241306     0.656936    -0.950408
51910.25    -0.308041     0.621674     0.367582
51910.50    -0.477695     0.032784    -0.630895
51910.75    -0.857434     0.593326     0.191628
51911.00    -0.754686     0.799184     0.352536
51911.25    -0.895281     0.914641     1.991970
51911.50    -1.151444     0.418626     1.273250
51911.75    -1.556269     1.008492     2.328812
51912.00    -1.323200     1.124395     2.345727
51912.25    -1.279932     1.212975     3.233237
51912.50    -1.219737     0.816579     1.771603
51912.75    -1.298462     1.435339     1.953347
51913.00    -0.860562     1.625708     1.752342
51913.25    -0.839304     1.810437     3.181999
51913.50    -0.867732     1.371788     1.960653
51913.75    -1.171926     1.895675     2.073342
51914.00    -0.895534     1.869330     1.368260
51914.25    -0.860539     1.984638     2.263077
51914.50    -0.853908     1.582172     0.699461
51914.75    -1.179408     2.223612     1.169540
51915.00    -1.094545     2.367250     0.686474
51915.25    -1.279559     2.403031     2.065235
51915.50    -1.449877     1.834412     1.004027
51915.75    -1.860672     2.376176     2.016599
51916.00    -1.619713     2.338962     1.523767
51916.25    -1.553662     2.350244     2.491718
51916.50    -1.460670     1.665932     0.909884
51916.75    -1.512599     1.957310     1.005452
51917.00    -0.808413     1.824664     0.131538
51917.25    -0.448620     1.728043     0.913467
51917.50    -0.178727     1.090329    -0.515555
51917.75    -0.241587     1.540471    -0.400109
51918.00     0.359470     1.385608    -1.019767
51918.25     0.458432     1.353902     0.056665
51918.50     0.578305     0.799490    -0.968413
51918.75     0.333735     1.325648    -0.236403
51919.00     0.769166     1.443146    -0.339035
51919.25     0.635621     1.435826     1.185994
51919.50     0.620862     0.750186     0.627656
51919.75     0.124924     1.041990     1.389261
51920.00     0.427266     0.996518     1.437300
51920.25     0.151236     0.924940     2.772236
51920.50    -0.155313     0.465065     1.325444
51920.75    -0.698520     0.987302     1.376672
51921.00    -0.414376     1.052656     0.703858
51921.25    -0.585609     1.106693     1.809187
51921.50    -0.782505     0.692332     0.896566
51921.75    -1.144649     1.291232     1.527607
51922.00    -0.944848     1.463411     1.427784
51922.25    -0.997657     1.588814     2.853975
51922.50    -0.941351     1.069706     2.033446
51922.75    -1.266357     1.534837     3.008462
51923.00    -0.965457     1.515147     3.176456
51923.25    -0.957927     1.352018     4.586973
51923.50    -1.179941     0.696296     3.786341
51923.75    -1.599353     1.042644     4.551711
51924.00    -1.141313     0.940803     3.475962
51924.25    -0.668262     0.756045     2.671476
51924.50    -0.402430     0.200607     0.385080
51924.75    -0.332530     0.670122     0.160616
51925.00     0.206244     0.710900    -0.574803
51925.25     0.319785     0.724520     0.473528
51925.50     0.330840     0.224605    -0.371579
51925.75     0.080529     0.748551     0.362313
51926.00     0.327613     0.851879     0.040361
51926.25     0.330130     0.863523     1.047718
51926.50     0.293663     0.262756    -0.278775
51926.75    -0.009579     0.709519     0.584061
51927.00     0.203603     0.743958     0.168406
51927.25     0.247369     0.838580     1.185574
51927.50     0.204028     0.332557     0.174607
51927.75     0.084835     0.893226     0.521924
51928.00     0.768661     0.853429    -0.193564
51928.25     1.272764     0.789871     0.904094
51928.50     1.544662     0.260743     0.435076
51928.75     1.536117     0.747438     1.374325
51929.00     1.899104     0.743847     1.587175
51929.25     1.841361     0.440995     2.379061
51929.50     1.754069    -0.274042     0.754140
51929.75     1.384730     0.066852     1.131191
51930.00     1.547866     0.135524     0.780319
51930.25     1.435402     0.174807     1.947756
51930.50     1.111975    -0.394508     1.147266
51930.75     0.544130     0.151241     2.108768
51931.00     0.642306     0.305754     2.225899
51931.25     0.598118     0.344583     3.447916
51931.50     0.367926    -0.104750     2.149900
51931.75    -0.094998     0.394188     2.266168
51932.00     0.172015     0.438932     1.565217
51932.25     0.094614     0.439144     2.421956
51932.50    -0.040237     0.076779     1.624516
51932.75    -0.329083     0.726334     2.474000
51933.00     0.128321     0.938096     1.989899
51933.25     0.301646     0.926712     3.174826
51933.50     0.488429     0.276575     2.185936
51933.75     0.306221     0.712315     2.876245
51934.00     0.681965     0.734099     2.281640
51934.25     0.759115     0.780968     3.089089
51934.50     0.646924     0.190501     1.769757
51934.75     0.211489     0.795731     2.207050
51935.00     0.484622     0.876605     1.959180
51935.25     0.527967     0.957694     3.251528
51935.50     0.429231     0.583316     2.447063
51935.75     0.123270     1.239411     2.771788
51936.00     0.490924     1.494742     2.513533
51936.25     0.593035     1.485700     3.555395
51936.50     0.706914     0.928887     1.882910
51936.75     0.609780     1.348620     1.773877
51937.00     1.059992     1.411168     0.868239
51937.25     1.066011     1.324971     1.599727
51937.50     0.934786     0.665644     0.375604
51937.75     0.635660     1.090804     0.710746
51938.00     0.805430     1.237431     0.524527
51938.25     0.754754     1.391210     1.500018
51938.50     0.454939     1.105158     0.438354
51938.75    -0.032451     1.892307     0.782771
51939.00     0.128380     2.089421     0.151026
51939.25     0.034122     2.172001     1.102533
51939.50    -0.314203     1.666054     0.122355
51939.75    -0.843121     2.150373     0.697394
51940.00    -0.768173     2.011066     0.356254
51940.25    -0.819296     1.703470     1.529735
51940.50    -0.833711     0.846140     0.292144
51940.75    -0.881726     1.102425     0.942511
51941.00    -0.517110     0.995764     0.528760
51941.25    -0.415235     0.987541     2.025798
51941.50    -0.521485     0.461743     0.829283
51941.75    -0.964274     0.938032     1.571006
51942.00    -0.734475     0.906930     1.132197
51942.25    -0.707322     0.869708     2.361237
51942.50    -0.754765     0.423841     1.265167
51942.75    -0.975237     1.117342     1.937929
51943.00    -0.531919     1.271866     1.415776
51943.25    -0.461534     1.219292     2.687798
51943.50    -0.480783     0.529294     1.564296
51943.75    -0.762074     0.859840     1.972392
51944.00    -0.355606     0.801884     1.330058
51944.25    -0.336640     0.646618     2.608942
51944.50    -0.339791    -0.105222     1.320325
51944.75    -0.727835     0.299612     1.592184
51945.00    -0.415389     0.431872     0.586956
51945.25    -0.408230     0.510990     1.170696
51945.50    -0.463112    -0.001910    -0.341366
51945.75    -0.987779     0.520424     0.235469
51946.00    -0.685141     0.733192    -0.154951
51946.25    -0.722312     0.899070     1.470995
51946.50    -0.680925     0.576914     0.830903
51946.75    -1.108603     1.211545     1.531747
51947.00    -0.805599     1.385999     1.486935
51947.25    -0.916027     1.369174     3.039809
51947.50    -0.950613     0.748771     2.311721
51947.75    -1.381296     1.187717     3.271620
51948.00    -1.249322     1.356288     3.566176
51948.25    -1.462926     1.445559     5.466449
51948.50    -1.578568     0.889277     4.630160
51948.75    -1.972007     1.408125     4.992885
51949.00    -1.548146     1.565793     4.438977
51949.25    -1.560833     1.659600     5.251357
51949.50    -1.546197     1.330790     4.218105
51949.75    -1.880613     1.943635     4.679966
51950.00    -1.343859     2.082869     4.096351
51950.25    -1.179486     2.010037     5.139208
51950.50    -1.161114     1.531740     4.158434
51950.75    -1.537570     1.962407     4.541791
51951.00    -1.158865     1.961850     3.978114
51951.25    -1.296862     1.750577     5.223763
51951.50    -1.317672     1.038266     4.232071
51951.75    -1.591549     1.534616     4.988885
51952.00    -1.248539     1.651962     4.882474
51952.25    -1.103462     1.486727     6.126658
51952.50    -0.893090     0.744628     5.250956
51952.75    -1.009383     1.104927     5.922488
51953.00    -0.402521     1.112581     5.463007
51953.25    -0.213263     1.025062     6.121133
51953.50    -0.089894     0.334643     3.732014
51953.75    -0.328653     0.763705     3.136283
51954.00     0.102210     0.768753     2.096990
51954.25     0.137395     0.706376     2.663236
51954.50     0.118829     0.280982     0.971079
51954.75    -0.222451     0.889533     0.545134
51955.00     0.174016     1.072767    -0.449804
51955.25     0.280655     0.911973     0.059167
51955.50     0.478135     0.215103    -1.396419
51955.75     0.289260     0.523140    -1.014240
51956.00     0.623606     0.510952    -1.155568
51956.25     0.716804     0.247780     0.127904
51956.50     0.839419    -0.561413    -0.993679
51956.75     0.530331    -0.196107    -0.363499
51957.00     0.971033    -0.275805    -0.804744
51957.25     1.120476    -0.357864     0.359841
51957.50     1.105761    -0.992376    -0.792276
51957.75     0.800460    -0.410557    -0.396089
51958.00     1.118081    -0.353823    -0.783753
51958.25     1.094776    -0.363774     0.447721
