-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
POR2        49718.000    1995     1     1     0
POR2        52274.750    2001    12    31    18
POR2      1541609.017 -4404571.897  4333253.896
51661.25     1.095657     0.240467    -0.426683
51661.50     1.180300     0.476898     0.166195
51661.75     0.960436     0.375515     0.390556
51662.00     0.916064     0.332370     0.433374
51662.25     0.768151     0.401671     0.524554
51662.50     0.726059     0.626851     0.897460
51662.75     0.444277     0.437404     0.642006
51663.00     0.493726     0.382173     0.485483
51663.25     0.369790     0.326527    -0.346800
51663.50     0.475874     0.471567    -0.648122
51663.75     0.150731     0.272493    -0.831201
51664.00     0.138232     0.221033    -0.428729
51664.25    -0.073661     0.062944    -0.793864
51664.50     0.147400     0.106640    -0.955435
51664.75    -0.103826    -0.056056    -1.144789
51665.00    -0.099497    -0.025329    -1.020208
51665.25    -0.262043     0.019252    -0.932444
51665.50    -0.149930     0.302458    -0.430203
51665.75    -0.433225     0.295557     0.294269
51666.00    -0.312920     0.284502     1.005990
51666.25    -0.414609     0.272952     1.117991
51666.50    -0.034625     0.306628     0.896261
51666.75    -0.009408    -0.052042    -0.653271
51667.00     0.409709    -0.108696    -1.256719
51667.25     0.541551    -0.149064    -2.030241
51667.50     0.905703     0.048426    -2.252229
51667.75     0.791913    -0.050225    -2.416453
51668.00     0.908815     0.008905    -1.885656
51668.25     0.751966     0.006847    -1.882594
51668.50     0.873163     0.197179    -1.103141
51668.75     0.585684     0.046025    -0.492627
51669.00     0.614089    -0.024142     0.254264
51669.25     0.565305    -0.063945     0.235680
51669.50     0.781388     0.048397     0.382055
51669.75     0.595374    -0.081864     0.261614
51670.00     0.536899    -0.080440     0.451478
51670.25     0.428106    -0.058094    -0.151459
51670.50     0.520581     0.138879    -0.283822
51670.75     0.170952     0.023156    -0.259220
51671.00     0.049687     0.103808     0.502570
51671.25    -0.138293     0.093270     0.512090
51671.50    -0.138959     0.291386     1.256195
51671.75    -0.549519     0.216760     1.889872
51672.00    -0.528016     0.170720     2.397828
51672.25    -0.434358     0.142490     1.614643
51672.50    -0.007950     0.427728     1.445422
51672.75    -0.107394     0.441593     1.272130
51673.00     0.000510     0.634050     1.960508
51673.25    -0.189534     0.777220     2.448142
51673.50    -0.103925     1.002084     3.027560
51673.75    -0.150287     0.920885     2.737119
51674.00     0.045822     0.883037     2.496197
51674.25     0.135740     0.929039     1.609880
51674.50     0.217185     1.176263     1.588151
51674.75     0.032410     1.057442     1.743646
51675.00     0.054968     0.987628     2.007208
51675.25    -0.089302     0.922206     2.208352
51675.50     0.032332     0.964414     2.278297
51675.75    -0.147159     0.775014     2.020260
51676.00    -0.085598     0.735005     1.748096
51676.25    -0.212272     0.729910     1.298781
51676.50    -0.149781     0.978313     1.247557
51676.75    -0.540843     0.875254     1.274528
51677.00    -0.578626     0.835506     1.168017
51677.25    -0.725465     0.823384     0.921169
51677.50    -0.692709     0.991866     1.264216
51677.75    -1.009821     0.744421     1.255136
51678.00    -1.067514     0.581199     1.502108
51678.25    -1.230570     0.281389     0.866943
51678.50    -1.250775     0.266765     0.366312
51678.75    -1.476182     0.033633    -0.236350
51679.00    -1.273132    -0.064695    -0.252865
51679.25    -1.275819    -0.196061    -1.093810
51679.50    -1.126224    -0.063404    -1.054701
51679.75    -1.192968    -0.225441    -1.114439
51680.00    -0.852831    -0.193015    -0.981987
51680.25    -0.814444    -0.192204    -1.503043
51680.50    -0.420064     0.068756    -1.303105
51680.75    -0.468338     0.051278    -1.056173
51681.00    -0.230357     0.158379    -0.583841
51681.25    -0.195194     0.189947    -0.898488
51681.50     0.023863     0.431780    -0.918467
51681.75    -0.113910     0.393156    -0.889080
51682.00    -0.040793     0.461106    -0.400072
51682.25    -0.078688     0.534516    -0.461926
51682.50    -0.139577     0.769212     0.549732
51682.75    -0.415223     0.633777     1.690914
51683.00    -0.196786     0.331779     1.368180
51683.25     0.262174     0.174004    -0.573948
51683.50     0.881804     0.454472    -1.172818
51683.75     0.896483     0.367553    -1.193077
51684.00     1.101996     0.390387    -0.851621
51684.25     1.097562     0.404014    -0.828841
51684.50     1.371956     0.595799    -0.533878
51684.75     1.172232     0.421687    -0.378511
51685.00     1.230626     0.398749     0.196599
51685.25     1.349548     0.451663     0.236544
51685.50     1.511788     0.612760     0.641916
51685.75     1.309871     0.483219     0.761207
51686.00     1.442243     0.529282     1.455114
51686.25     1.383751     0.553228     1.442356
51686.50     1.469617     0.805882     1.992577
51686.75     1.319783     0.777605     2.317474
51687.00     1.294378     0.843615     2.890669
51687.25     1.329794     0.938621     3.204829
51687.50     1.389983     1.188877     3.946288
51687.75     1.171966     1.134821     4.180089
51688.00     1.200244     1.204867     4.524100
51688.25     1.051562     1.362557     4.774803
51688.50     0.967626     1.606752     5.512506
51688.75     0.573561     1.344156     5.434118
51689.00     0.453035     1.217410     5.598606
51689.25     0.310563     1.152028     5.363819
51689.50     0.255177     1.269963     5.691779
51689.75     0.053242     0.963002     5.303537
51690.00     0.248099     0.797806     4.897979
51690.25     0.561231     0.682877     4.243496
51690.50     1.140423     0.800239     4.078336
51690.75     1.308270     0.596359     3.532414
51691.00     1.636821     0.529325     3.165650
51691.25     1.741550     0.443819     2.397467
51691.50     2.051637     0.638234     2.483084
51691.75     1.886156     0.494825     2.416733
51692.00     2.169371     0.516022     2.744477
51692.25     2.293973     0.554108     2.590376
51692.50     2.594148     0.788210     2.722968
51692.75     2.485239     0.694733     2.371586
51693.00     2.574578     0.607983     2.132144
51693.25     2.569389     0.549903     1.310771
51693.50     2.694787     0.616902     0.974239
51693.75     2.471136     0.468565     0.471889
51694.00     2.399154     0.432279     0.546270
51694.25     2.262085     0.365252    -0.361154
51694.50     2.450031     0.484409    -0.547301
51694.75     2.113796     0.346315    -0.466156
51695.00     2.083221     0.371270    -0.100214
51695.25     1.854164     0.355637    -0.284483
51695.50     1.851853     0.500102     0.248544
51695.75     1.399310     0.328696     0.651984
51696.00     1.229294     0.275921     1.035574
51696.25     1.015446     0.258083     0.950293
51696.50     0.985063     0.312877     0.867657
51696.75     0.630374     0.072824     0.271464
51697.00     0.620187     0.109729     0.561795
51697.25     0.628957     0.092990     0.150990
51697.50     0.701164     0.370065     0.768241
51697.75     0.453864     0.306920     1.591151
51698.00     0.444099     0.201620     2.293442
51698.25     0.561593    -0.019411     1.491482
51698.50     0.847660     0.011671     0.603204
51698.75     0.846451    -0.123744    -0.312969
51699.00     0.969981    -0.126519    -0.298866
51699.25     1.022901    -0.091013    -1.142691
51699.50     1.200766     0.122306    -1.117439
51699.75     1.153828    -0.008675    -1.481186
51700.00     1.298537    -0.038793    -1.387853
51700.25     1.550962     0.028146    -1.913697
51700.50     1.911360     0.249104    -1.843724
51700.75     1.772028     0.186606    -1.826786
51701.00     2.027447     0.300176    -0.994122
51701.25     2.234594     0.463269    -0.886841
51701.50     2.273871     0.697466    -0.603976
51701.75     2.067317     0.574419    -0.355350
51702.00     2.140097     0.538295     0.221533
51702.25     1.857102     0.392590     0.325439
51702.50     1.925241     0.424511     0.550829
51702.75     1.805572     0.314631     0.707518
51703.00     2.005774     0.308352     0.951398
51703.25     2.010572     0.326061     0.795472
51703.50     2.355006     0.594528     1.293230
51703.75     2.009833     0.486427     1.955994
51704.00     2.060315     0.426511     2.879292
51704.25     1.952545     0.332888     3.064316
51704.50     2.209701     0.357839     2.615471
51704.75     1.934679     0.205052     1.872526
51705.00     2.015448     0.216202     1.991507
51705.25     1.928195     0.218980     1.334984
51705.50     1.913059     0.294905     1.241757
51705.75     1.628916     0.141526     1.007917
51706.00     1.669084     0.111817     0.930495
51706.25     1.488784    -0.001322    -0.121030
51706.50     1.586365     0.148906    -0.264122
51706.75     1.473003    -0.055335    -1.087301
51707.00     1.423899    -0.114990    -1.325110
51707.25     1.408844    -0.157937    -1.884471
51707.50     1.533715     0.003637    -1.914103
51707.75     1.460536    -0.152711    -2.177118
51708.00     1.507886    -0.126079    -1.860247
51708.25     1.613516    -0.043614    -1.921094
51708.50     1.801564     0.205977    -1.732892
51708.75     1.561792     0.112588    -1.728836
51709.00     1.642342     0.212621    -1.231018
51709.25     1.640848     0.254823    -1.490984
51709.50     1.710442     0.522847    -1.034880
51709.75     1.465507     0.447106    -0.733963
51710.00     1.354887     0.537912     0.342137
51710.25     1.172447     0.624564     0.750054
51710.50     1.112400     0.938148     2.009438
51710.75     0.610810     0.865874     2.587018
51711.00     0.538620     0.828960     3.147036
51711.25     0.377511     0.706921     2.755194
51711.50     0.451282     0.794829     2.895286
51711.75     0.143583     0.604679     2.779461
51712.00     0.053953     0.489175     3.129183
51712.25     0.105276     0.327071     2.570970
51712.50     0.336125     0.363229     2.334547
51712.75     0.313832     0.078960     1.605997
51713.00     0.362208    -0.086645     0.759431
51713.25     0.585174     0.002438    -0.406510
51713.50     0.815572     0.273030    -0.599129
51713.75     0.623471     0.188340    -0.627149
51714.00     0.696217     0.253111    -0.161458
51714.25     0.793509     0.271327    -0.399253
51714.50     1.050415     0.427099    -0.299102
51714.75     0.955580     0.274010    -0.315734
51715.00     1.101983     0.306853     0.152762
51715.25     1.214197     0.338018     0.176751
51715.50     1.489546     0.436953     0.385781
51715.75     1.361610     0.368413     0.678798
51716.00     1.431764     0.444256     1.276997
51716.25     1.278240     0.583588     1.403259
51716.50     1.352904     0.860278     2.308865
51716.75     0.862692     0.860463     3.254986
51717.00     0.655748     0.865141     4.220583
51717.25     0.460545     0.748032     4.333915
51717.50     0.672459     0.870666     4.535595
51717.75     0.570462     0.751579     4.124579
51718.00     0.632644     0.647036     4.051099
51718.25     0.766315     0.531322     3.311208
51718.50     1.131752     0.578038     2.664893
51718.75     1.076897     0.404235     1.452138
51719.00     1.248840     0.443993     1.244883
51719.25     1.246137     0.458720     0.262757
51719.50     1.510074     0.643905    -0.064034
51719.75     1.395517     0.578750    -0.204630
51720.00     1.460440     0.654025     0.311862
51720.25     1.408695     0.704541     0.375922
51720.50     1.499191     0.932751     1.134840
51720.75     1.081274     0.762394     1.365683
51721.00     0.989405     0.601305     1.321170
51721.25     1.125609     0.568723     0.721431
51721.50     1.262223     0.742886     0.607704
51721.75     0.967796     0.684027     0.656778
51722.00     0.849411     0.713885     1.319513
51722.25     0.731197     0.707711     1.432487
51722.50     0.685563     0.760097     1.625649
51722.75     0.495243     0.483033     1.086595
51723.00     0.438845     0.368236     0.835531
51723.25     0.520570     0.340503     0.065596
51723.50     0.661320     0.476685    -0.037069
51723.75     0.467486     0.376924     0.092939
51724.00     0.511192     0.389420     0.549376
51724.25     0.441219     0.449720     0.625228
51724.50     0.474684     0.670634     1.088503
51724.75     0.230995     0.605761     1.260193
51725.00     0.215584     0.591849     1.539984
51725.25     0.236217     0.593902     1.347903
51725.50     0.266281     0.708985     1.142054
51725.75     0.050009     0.515625     0.681609
51726.00     0.230603     0.480299     0.716670
51726.25     0.255402     0.409155    -0.001383
51726.50     0.309348     0.548263    -0.244688
51726.75     0.110528     0.446644    -0.543564
51727.00     0.187354     0.484637    -0.135985
51727.25     0.121366     0.539733    -0.417443
51727.50     0.339191     0.763512    -0.114210
51727.75     0.228769     0.689460    -0.130292
51728.00     0.343583     0.664387     0.126809
51728.25     0.279288     0.665225    -0.186484
51728.50     0.466255     0.838859    -0.058389
51728.75     0.334358     0.745389    -0.252047
51729.00     0.375525     0.716278     0.100285
51729.25     0.405478     0.762489     0.273440
51729.50     0.480759     0.850908     0.625272
51729.75     0.249664     0.681889     1.004490
51730.00     0.314010     0.625430     1.784891
51730.25     0.315662     0.474749     1.502986
51730.50     0.479242     0.558439     1.704283
51730.75     0.411651     0.386494     1.466250
51731.00     0.575278     0.324934     1.597563
51731.25     0.680029     0.312158     1.322154
51731.50     0.933520     0.516101     1.241499
51731.75     0.831747     0.462816     0.930523
51732.00     1.085265     0.558522     1.014334
51732.25     1.248092     0.642264     0.578807
51732.50     1.341103     0.764098     0.289819
51732.75     1.188519     0.596471    -0.297402
51733.00     1.324598     0.579646    -0.261596
51733.25     1.350333     0.603023    -0.584277
51733.50     1.400903     0.717073    -0.598871
51733.75     1.255343     0.673656    -0.447625
51734.00     1.396350     0.708011     0.187491
51734.25     1.399025     0.788009     0.539816
51734.50     1.484802     1.000341     1.403697
51734.75     1.284387     0.997762     2.147376
