-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
IMPZ        49718.000    1995     1     1     0
IMPZ        52274.750    2001    12    31    18
IMPZ      4289656.535 -4680885.000  -606347.402
51893.50     0.237680     0.085839     1.450022
51893.75     0.398341     0.290579     3.285143
51894.00     0.265480     0.255561     2.321848
51894.25     0.259535     0.065416     2.309718
51894.50     0.293062    -0.016894     0.962559
51894.75     0.328970     0.154323     2.349472
51895.00     0.284275     0.151718     1.181637
51895.25     0.331482    -0.040000     1.629312
51895.50     0.237787    -0.030991     0.395906
51895.75     0.304917     0.167069     1.841269
51896.00     0.300148     0.165773     0.696351
51896.25     0.336929     0.121672     2.005542
51896.50     0.239741    -0.012232     0.017769
51896.75     0.330774     0.149204     1.775721
51897.00     0.272064     0.158445     0.654926
51897.25     0.336526     0.163473     1.935034
51897.50     0.236094     0.023482    -0.090845
51897.75     0.357027     0.204942     1.760705
51898.00     0.284735     0.201279     0.548275
51898.25     0.320127     0.040966     0.968630
51898.50     0.209884    -0.014011    -0.768723
51898.75     0.294120     0.140444     0.776618
51899.00     0.295715     0.209618     0.000736
51899.25     0.303269     0.039379     0.490783
51899.50     0.210672    -0.002703    -0.895644
51899.75     0.348545     0.143283     1.063353
51900.00     0.292983     0.151501     0.443928
51900.25     0.322279     0.094987     0.800124
51900.50     0.203304    -0.019249    -0.679786
51900.75     0.290458     0.130885     1.172390
51901.00     0.287276     0.140149     0.556604
51901.25     0.292434     0.098356     1.107368
51901.50     0.202892    -0.014155    -0.399827
51901.75     0.314274     0.166648     1.363916
51902.00     0.283477     0.199915     0.845098
51902.25     0.329654     0.092305     1.562130
51902.50     0.238485     0.077286    -0.373247
51902.75     0.331426     0.266508     1.566752
51903.00     0.259000     0.255259     1.048205
51903.25     0.346647     0.166463     1.306847
51903.50     0.232558     0.125888    -0.154141
51903.75     0.337332     0.266251     1.385135
51904.00     0.338743     0.325839     1.144169
51904.25     0.276871     0.193464     1.333783
51904.50     0.202112     0.137309     0.033085
51904.75     0.357233     0.271088     1.565003
51905.00     0.336493     0.334806     1.143784
51905.25     0.331615     0.234197     1.759245
51905.50     0.184866     0.089302    -0.094755
51905.75     0.267734     0.259090     1.444607
51906.00     0.220758     0.288775     1.037466
51906.25     0.149845     0.120202     1.228418
51906.50     0.087596     0.103980     0.194288
51906.75     0.268474     0.269461     2.099334
51907.00     0.258789     0.265715     1.465172
51907.25     0.261765     0.136911     1.879814
51907.50     0.200818     0.075672     0.508428
51907.75     0.325826     0.189466     1.821042
51908.00     0.301692     0.232032     1.170836
51908.25     0.214938     0.139259     1.681275
51908.50     0.151034     0.024947    -0.075894
51908.75     0.248700     0.158252     1.428456
51909.00     0.261336     0.148053     0.684122
51909.25     0.204967     0.016368     0.666214
51909.50     0.160122    -0.067206    -0.354209
51909.75     0.204985     0.030568     1.094980
51910.00     0.198592     0.060744     0.571225
51910.25     0.219263    -0.035365     0.589597
51910.50     0.172185    -0.123666    -0.417847
51910.75     0.249073    -0.007121     0.974954
51911.00     0.264244     0.105762     0.427490
51911.25     0.352206    -0.015338     0.191337
51911.50     0.264598    -0.067507    -0.387402
51911.75     0.339140     0.120985     1.076935
51912.00     0.305703     0.169754     0.543668
51912.25     0.380190     0.079255     0.497618
51912.50     0.276597     0.023610    -0.339186
51912.75     0.347562     0.169131     1.183644
51913.00     0.289888     0.189547     0.349545
51913.25     0.289592     0.036791    -0.263693
51913.50     0.211857     0.012810    -0.834486
51913.75     0.339969     0.194470     0.658228
51914.00     0.277401     0.181490    -0.618025
51914.25     0.293040     0.029460    -0.455043
51914.50     0.193983    -0.010766    -1.813167
51914.75     0.319603     0.193675    -0.310588
51915.00     0.415560     0.223769    -0.629833
51915.25     0.408336     0.094420     0.093815
51915.50     0.349247     0.056328    -1.308835
51915.75     0.475387     0.271476     0.675003
51916.00     0.473784     0.271616     0.010928
51916.25     0.510225     0.195420     0.689381
51916.50     0.408137     0.157023    -0.286158
51916.75     0.477841     0.304787     1.212729
51917.00     0.438020     0.302617     0.176748
51917.25     0.374923     0.135103     0.776260
51917.50     0.248219     0.046512    -0.400520
51917.75     0.330620     0.168764     1.358938
51918.00     0.192625     0.203894    -0.052858
51918.25     0.183673     0.046726     0.167986
51918.50     0.117327    -0.026602    -0.976236
51918.75     0.223899     0.102444     0.713789
51919.00     0.209350     0.146617     0.153620
51919.25     0.193630     0.054113     0.310948
51919.50     0.121573    -0.050808    -0.621115
51919.75     0.184791     0.049324     0.769612
51920.00     0.131584     0.100451     0.093688
51920.25     0.057608    -0.052770     0.304581
51920.50    -0.025502    -0.119258    -1.156707
51920.75     0.128006     0.035130     0.258966
51921.00     0.128104     0.084161    -0.204411
51921.25     0.166953    -0.059489     0.331527
51921.50     0.136960    -0.047161    -0.531241
51921.75     0.227117     0.134013     0.905324
51922.00     0.283473     0.185267     0.068647
51922.25     0.215292     0.070600     0.650670
51922.50     0.162145     0.030454    -0.876468
51922.75     0.172196     0.186510     0.294969
51923.00     0.167340     0.188433    -0.369133
51923.25     0.140243     0.041649    -0.221845
51923.50    -0.005967    -0.044450    -1.053857
51923.75     0.077413     0.060845     0.483867
51924.00     0.073011     0.081192    -0.053524
51924.25     0.049597    -0.033590     0.528636
51924.50    -0.041940    -0.073038    -0.760944
51924.75     0.063842     0.148849     0.727895
51925.00     0.024481     0.140772     0.127730
51925.25     0.010525    -0.037370     0.598622
51925.50    -0.077571    -0.073824    -0.534297
51925.75     0.010725     0.102265     1.016057
51926.00     0.033744     0.146412     0.449619
51926.25     0.035232    -0.085315     0.702646
51926.50    -0.059791    -0.122748    -0.446785
51926.75     0.093622     0.032625     0.963787
51927.00     0.046440     0.061598     0.125691
51927.25     0.038109    -0.121494     0.199252
51927.50     0.005112    -0.143467    -0.544876
51927.75     0.095651     0.014425     0.666903
51928.00     0.025283     0.031750    -0.178246
51928.25    -0.087154    -0.133794     0.099995
51928.50    -0.153820    -0.242854    -0.949392
51928.75    -0.123381    -0.146118     0.192653
51929.00    -0.144945    -0.103426    -0.206696
51929.25    -0.119940    -0.269670    -0.295412
51929.50    -0.233772    -0.368462    -1.288495
51929.75    -0.071778    -0.263640     0.194287
51930.00    -0.009644    -0.175068    -0.128964
51930.25    -0.003262    -0.241705     0.615266
51930.50    -0.026931    -0.286134    -0.120767
51930.75     0.090826    -0.193561     1.010456
51931.00     0.088384    -0.096522     0.476369
51931.25     0.104833    -0.136654     0.746659
51931.50     0.012174    -0.199449    -0.614279
51931.75     0.152691    -0.064044     1.024496
51932.00     0.074457    -0.001004     0.332707
51932.25     0.129013    -0.135430     0.763134
51932.50     0.017913    -0.231857    -0.805175
51932.75     0.141761    -0.087124     0.656064
51933.00     0.108507    -0.022696    -0.276400
51933.25     0.104557    -0.121346     0.336094
51933.50    -0.018068    -0.266521    -1.342768
51933.75     0.054774    -0.140375    -0.016186
51934.00     0.058400    -0.039725    -0.123171
51934.25     0.109825    -0.159882     0.249172
51934.50     0.019220    -0.245680    -1.167816
51934.75     0.149738    -0.035472     0.573593
51935.00     0.130942     0.043263    -0.076837
51935.25     0.137194     0.003348     0.815060
51935.50     0.027617    -0.100730    -1.156501
51935.75     0.127971     0.108641     0.489541
51936.00     0.168724     0.167022    -0.174551
51936.25     0.139759     0.057626     0.473230
51936.50     0.044942     0.009413    -1.066363
51936.75     0.172678     0.135972     0.375311
51937.00     0.173350     0.190958     0.061650
51937.25     0.199350     0.077235     0.423475
51937.50     0.041865    -0.044583    -1.036014
51937.75     0.146044     0.107305     0.329621
51938.00     0.167304     0.159318     0.044121
51938.25     0.191468     0.047357     0.162265
51938.50     0.095156    -0.035848    -0.871041
51938.75     0.272308     0.171679     0.875817
51939.00     0.254296     0.174820     0.215981
51939.25     0.284106     0.093993     1.122553
51939.50     0.279000     0.025125    -0.467957
51939.75     0.407889     0.202611     1.681755
51940.00     0.417656     0.304976     1.218794
51940.25     0.454741     0.232651     1.403099
51940.50     0.252045     0.037484     0.010516
51940.75     0.310018     0.151215     1.536681
51941.00     0.319407     0.191748     0.881973
51941.25     0.296693     0.038698     1.436011
51941.50     0.225892    -0.033797     0.514307
51941.75     0.411418     0.112395     2.635794
51942.00     0.424888     0.223881     1.477748
51942.25     0.411593     0.126090     2.409530
51942.50     0.314948     0.065900     0.729881
51942.75     0.386721     0.198348     2.075513
51943.00     0.395225     0.291642     1.902884
51943.25     0.374794     0.127804     2.077704
51943.50     0.224844     0.022556     0.279937
51943.75     0.315888     0.080331     1.710576
51944.00     0.263792     0.100470     1.260433
51944.25     0.289005     0.001384     1.786209
51944.50     0.138397    -0.098745     0.221380
51944.75     0.212465     0.008272     1.764390
51945.00     0.232308     0.041162     1.052936
51945.25     0.287391     0.001477     1.900945
51945.50     0.154970    -0.079372     0.038497
51945.75     0.251337     0.022418     1.588400
51946.00     0.250974     0.163847     1.077326
51946.25     0.315999     0.024437     1.250680
51946.50     0.223401    -0.042627    -0.191571
51946.75     0.314231     0.119866     1.706087
51947.00     0.361442     0.227598     1.026805
51947.25     0.351289     0.101568     1.891871
51947.50     0.279049     0.040121     0.212317
51947.75     0.378661     0.167654     1.927377
51948.00     0.379022     0.230673     1.405073
51948.25     0.376304     0.200927     1.985020
51948.50     0.320081     0.062238     0.498543
51948.75     0.437479     0.227211     1.999919
51949.00     0.415278     0.239647     1.706003
51949.25     0.454686     0.182458     2.056338
51949.50     0.384059     0.112899     0.703200
51949.75     0.508267     0.260033     2.621951
51950.00     0.527113     0.354860     1.981854
51950.25     0.465015     0.154009     2.140832
51950.50     0.361839     0.073341     0.802038
51950.75     0.458144     0.237750     2.785281
51951.00     0.426827     0.231882     1.776075
51951.25     0.430746     0.138540     2.483480
51951.50     0.293497     0.025039     0.522640
51951.75     0.404344     0.183010     2.431625
51952.00     0.405501     0.221154     1.742191
51952.25     0.332598     0.044994     1.721217
51952.50     0.213597    -0.049440     0.311549
51952.75     0.234952     0.071645     1.469312
51953.00     0.238728     0.113060     0.953433
51953.25     0.221043    -0.101157     1.211923
51953.50     0.151291    -0.165123     0.127835
51953.75     0.197100     0.020998     1.473891
51954.00     0.237108     0.159784     1.469520
51954.25     0.187338    -0.038382     0.778083
51954.50     0.160605    -0.013223    -0.025653
51954.75     0.220898     0.115690     1.162034
51955.00     0.163996     0.199531     1.006752
51955.25     0.207344     0.082855     1.072027
51955.50     0.007266    -0.032939    -0.371993
51955.75     0.060518     0.058029     1.365678
51956.00     0.042155     0.141482     0.947853
51956.25     0.053297    -0.039436     1.364516
51956.50    -0.107518    -0.138201    -0.045831
51956.75    -0.030585    -0.031879     1.424440
51957.00    -0.091950    -0.052855     0.501887
51957.25    -0.097019    -0.197969     0.330923
51957.50    -0.220530    -0.262207    -0.483250
51957.75    -0.067755    -0.111898     1.035807
51958.00    -0.094942    -0.074127     0.094121
51958.25    -0.121761    -0.178868    -0.238806
51958.50    -0.192595    -0.235842    -1.217937
51958.75    -0.052152    -0.042388     0.249482
51959.00    -0.039683     0.041809    -0.400149
51959.25    -0.025297    -0.153175    -0.147791
51959.50    -0.153617    -0.237717    -1.407629
51959.75    -0.028527    -0.036045     0.163611
51960.00    -0.048034    -0.026535    -0.143264
51960.25    -0.022548    -0.180360     0.091770
51960.50    -0.118519    -0.192899    -0.447564
51960.75    -0.039293     0.012046     1.392497
51961.00    -0.042650     0.022936     0.638665
51961.25     0.030311    -0.118522     1.222697
51961.50    -0.098383    -0.181341     0.156306
51961.75     0.011826     0.103685     2.001442
51962.00     0.014268     0.106399     0.954246
51962.25     0.022437    -0.030160     1.492508
51962.50    -0.056860    -0.127059    -0.309646
51962.75     0.090485     0.114375     1.463522
51963.00     0.134498     0.157723     0.543419
51963.25     0.124112     0.000544     0.854209
51963.50     0.021104    -0.068423    -0.862110
