 
"Organization Name - Effective 27-JUN-05","Grant Number","NIH Reference","PI Name","Project Title","NIH Dept Combining Name","NIH MC Combining Name","Award","City","State or Country Name","Zip Code","Attributed to Medical School","Medical School - Grant is Attributed To","Medical School Location","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01HL073856-02","6795096","Verkman, Alan S","Role of ASL and Airway Glands in CF Lung Disease","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 378,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01HL075680-02","6803527","Vu, Thiennu H","Notch Signaling in Lung Vascularization and Development","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 378,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01LM006780-06","6788774","Sim, Ida ","ELECTRONIC KNOWLEDGE BASED PUBLI OF RANDOMIZED TRIALS","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 315,802","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH049428-12","6687768","Rubenstein, John L","Genetic Regulation of Telencephalon Development","PSYCHIATRY","OVERALL MEDICAL","$ 340,875","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH050712-12","6794128","Edwards, Robert H","Transport of Neurotransmitter Into Synaptic Vesicles","NEUROLOGY","SCHOOLS OF MEDICINE","$ 247,136","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH054907-09","6697467","Bangsberg, David R","HIV Treatment in the homeless: a prospective study","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 1,443,598","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH055987-09","6770202","Doupe, Allison J","Neural Analysis of Vocal Learning","PSYCHIATRY","OVERALL MEDICAL","$ 331,875","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH061624-05","6758545","Tecott, Laurence H","GENETIC APPROACHES TO SEROTONIN AND FEEDING BEHAVIOR","PSYCHIATRY","OVERALL MEDICAL","$ 331,875","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH062701-05","6790524","Price, Richard W","CSF HIV & LYMPHOCYTE DYNAMICS AFTER ANTIVIRAL THERAPY","NEUROLOGY","SCHOOLS OF MEDICINE","$ 344,525","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH063011-04","6795443","Bangsberg, David R","Depression Treatment to Improve ARV Therapy Adherence","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 607,885","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH063982-03","6750064","Arean, Patricia A","PST in Geriatric Depression with Executive Dysfunction","PSYCHIATRY","OVERALL MEDICAL","$ 378,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH064388-02","6761898","Bangsberg, David R","A RCT of HIV Adherence Case Management and Modified DOT","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 751,152","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH065138-03","6697055","Dilley, James W","Changing  Behavior in Repeat HIV Testers","PSYCHIATRY","OVERALL MEDICAL","$ 311,368","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH065141-03","6758574","Hoff, Colleen ","Testing a Model of HIV Risk for Men","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 535,599","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH065196-04","6780931","Kegeles, Susan M","Moving a Research-based Intervention into Practice","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 544,752","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH065334-24","6767593","Jan, Lily Y","Genetic Studies of the Synapse","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 368,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH066084-02","6747892","Pleasure, Samuel Jeremy","Wnt Signaling in Hippocampal & Neocortical Development","NEUROLOGY","SCHOOLS OF MEDICINE","$ 321,938","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH067495-02","6795576","Grinstead, Olga A","Ecosystems Therapy: Men Reintegrating with Their Family","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 709,043","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01MH067513-02","6733582","Ekstrand, Maria L","Examining ART Adherence issues in Bangalore, India","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 297,121","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR003923-11","6699383","Levine, Jon D","Gender and Sex Hormones and Opioid Analgesia","DENTISTRY","SCHOOLS OF DENTISTRY/ORAL HYGN","$ 535,166","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR004902-05","6691729","Engler, Marguerite M","DIET, ENDOTHELIAL FUNCTION AND PEDIATRIC HYPERLIPIDEMIA","OTHER HEALTH PROFESSIONS","SCHOOLS OF NURSING","$ 431,344","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR005350-04","6691019","Chafetz, Linda ","CLINICAL TRIAL OF WELLNESS TRAINING FOR THE MENTALLY ILL","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF NURSING","$ 358,298","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR007879-03","6755049","Davies, Elizabeth B","Latino & Chinese Families in Pediatric Palliative Care","OTHER HEALTH PROFESSIONS","SCHOOLS OF NURSING","$ 362,800","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR007881-02","6797825","Drew, Barbara J","Tele-electrocardiography in Emergency Cardiac Care","OTHER HEALTH PROFESSIONS","SCHOOLS OF NURSING","$ 415,165","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR007952-04","6719575","Dracup, Kathleen A","Reducing Prehospital Delay Acute Myocardial Infarction","MISCELLANEOUS","SCHOOLS OF NURSING","$ 492,572","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR008241-02","6795826","Stotts, Nancy A","Supplemental Fluid & Collagen Deposition","OTHER HEALTH PROFESSIONS","SCHOOLS OF NURSING","$ 570,143","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR008243-02","6796300","Kools, Susan ","Improving Health and Development of Foster Adolescents","OTHER HEALTH PROFESSIONS","SCHOOLS OF NURSING","$ 372,859","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR008246-02","6797180","Wallhagen, Margaret I","The Experience of Hearing Impairment","OTHER HEALTH PROFESSIONS","SCHOOLS OF NURSING","$ 524,901","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR008286-02","6797181","Painter, Patricia L","Comparison of exercise responses in four ESRD treatments","OTHER HEALTH PROFESSIONS","SCHOOLS OF NURSING","$ 491,144","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR008293-03","6755051","Folkman, Susan ","Dying at Home of AIDS & Cancer: Preferences & Outcomes","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 406,235","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NR008324-03","6762382","Grinstead, Olga A","HIV Risk Reduction for Women with Incarcerated Partners","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 599,853","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS010414-32","6722895","Schreiner, Christoph E","AUDITORY AND SOMATOSENSORY CORTEX","OTOLARYNGOLOGY","SCHOOLS OF MEDICINE","$ 398,191","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS015927-25","6759441","Kelly, Regis B","Antibodies to Synaptic Vesicles","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 258,125","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS019090-21","6685934","Reichardt, Louis F","Integrin Signaling in Nervous System Development","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 323,831","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS027713-13","6753558","Young, William L","Hemodynamics of cerebal arteriovenous malformations","ANESTHESIOLOGY","SCHOOLS OF MEDICINE","$ 368,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS033997-08","6787220","Ferriero, Donna M","Oxidant Mechanisms in Neonatal Brain Injury","NEUROLOGY","SCHOOLS OF MEDICINE","$ 315,550","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS034661-07","6710046","Rubenstein, John L","Genetic Studies of Cortex Structure and Development","PSYCHIATRY","OVERALL MEDICAL","$ 287,850","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS034949-10","6688949","Young, William L","Predictors of spontaneous cerebral AVM hemorrhage","ANESTHESIOLOGY","SCHOOLS OF MEDICINE","$ 336,396","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS036017-08","6702281","Bredt, David S","SYNAPTIC REGULATION OF NITRIC OXIDE","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 331,875","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS037365-07","6701368","Lingappa, Vishwanath R","The role of prion protein conformers in prion disease","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 359,813","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS037660-07","6747703","Price, Richard W","Treatment&Pathogenesis of Cerebrospinal Fluid HIV Infect","NEUROLOGY","SCHOOLS OF MEDICINE","$ 313,650","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS037921-07","6744015","Young, William L","Hemodynamic Stress in brain vascular malformations","ANESTHESIOLOGY","SCHOOLS OF MEDICINE","$ 215,888","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS038737-06","6730571","Schumacher, Mark A","Capsaicin Receptor Subtypes in Pain Transduction","ANESTHESIOLOGY","SCHOOLS OF MEDICINE","$ 287,850","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS039847-04","6779053","Noble, Linda J","Heme Oxygenase and Spinal Cord Injury","NEUROSURGERY","SCHOOLS OF MEDICINE","$ 258,125","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS039884-05","6729154","Bredt, David S","MOLECULAR MECHANISMS FOR POST-SYNAPTIC DEVELOPMENT","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 258,125","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS040117-04","6734630","Vigneron, Daniel B","3D MR SPECTROSCOPIC IMAGING OF THE NEWBORN BRAIN","RADIATION-DIAGNOSTIC/ONCOLOGY","SCHOOLS OF MEDICINE","$ 331,875","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS040272-04","6742503","Baraban, Scott C","Epileptogenesis in the Malformed Brain","NEUROSURGERY","SCHOOLS OF MEDICINE","$ 295,000","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS040341-03","6684130","Ohara, Peter T","Schwann Cell Spinal Remyelination in the Rat","ANATOMY/CELL BIOLOGY","SCHOOLS OF MEDICINE","$ 251,869","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS040929-04","6698564","Jan, Yuh N","GENETIC DISSECTION OF DENDRITE DEVELOPMENT","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 366,380","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS041877-05","6784000","Young, William L","Upstream regulators of the prothrombotic state","ANESTHESIOLOGY","SCHOOLS OF MEDICINE","$ 229,165","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS041939-03","6683218","Bodell, William J","DNA Adducts Formed by Dopamine","NEUROSURGERY","SCHOOLS OF MEDICINE","$ 287,850","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS042546-04","6788771","Levine, Jon D","Antiviral Nucleoside-Induced Neuropathic Pain Mechanisms","DENTISTRY","SCHOOLS OF DENTISTRY/ORAL HYGN","$ 258,125","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS042626-02","6719015","Guo, Su ","Development of Dopaminergic Neurons in Zebrafish","PHARMACOLOGY","SCHOOLS OF PHARMACY","$ 345,284","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS042911-03","6784026","Oksenberg, Jorge R","Immunomodulation in Multiple Sclerosis by Interferon B","NEUROLOGY","SCHOOLS OF MEDICINE","$ 313,127","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS043103-03","6710103","Price, Richard W","CSF Molecular Marker Study Consortium","NEUROLOGY","SCHOOLS OF MEDICINE","$ 264,751","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS043533-03","6803914","Ptacek, Louis J","Molecular characterization of Familial dyskinesias","NEUROLOGY","SCHOOLS OF MEDICINE","$ 352,238","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS044025-03","6764157","Vexler, Zinaida S","Neonatal Stroke: the role of MAPK p38 and microglia","NEUROLOGY","SCHOOLS OF MEDICINE","$ 346,938","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS044379-03","6782560","Ptacek, Louis J","The molecular and genetic basis of myoclonic epilepsy","NEUROLOGY","SCHOOLS OF MEDICINE","$ 359,813","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS044551-03","6747684","Turner, Robert S","DBS AND MOTOR CORTICAL FUNCTION IN AN MPTP MODEL OF PD","NEUROSURGERY","SCHOOLS OF MEDICINE","$ 323,831","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS045171-03","6770056","Simpson, Gregory V","Network for the Study of Brain Systems and Dynamics","RADIATION-DIAGNOSTIC/ONCOLOGY","SCHOOLS OF MEDICINE","$ 328,997","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS046297-02","6777558","Oksenberg, Jorge R","Immunogenetic Studies in Multiple Sclerosis","NEUROLOGY","SCHOOLS OF MEDICINE","$ 347,581","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01NS046678-02","6799276","Genain, Claude P","Genetic and MRI correlates of humoral immunity to myelin","NEUROLOGY","SCHOOLS OF MEDICINE","$ 325,786","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01TW005935-03","6770124","Perezstable, Eliseo J","Tobacco Use Among Argentinian Youth: A Cohort Study","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 434,162","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01TW006314-02","6780346","Ekstrand, Maria L","AIDS Stigma & Gender: Health Consequences in Urban India","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 80,000","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R01TW006395-02","6777088","Holzemer, William L","Perceived AIDS Stigma: A Multinational African Study","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF NURSING","$ 532,568","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R03AR048667-03","6798143","Ghadially, Ruby ","Epidermal Stem Cells: Age-Related Changes","DERMATOLOGY","SCHOOLS OF MEDICINE","$ 63,000","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R03AR049378-02","6780964","Kashanisabet, Mohammed ","Non-viral Cutaneous Gene Delivery","DERMATOLOGY","SCHOOLS OF MEDICINE","$ 75,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R03CA101586-02","6805727","Latini, David M","Qualitative Study of Prostate Cancer Symptom Management","UROLOGY","SCHOOLS OF MEDICINE","$ 75,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R03DC005699-02","6742533","Linden, Jennifer F","Auditory Cortical Processing and Plasticity in the Mouse","OTOLARYNGOLOGY","SCHOOLS OF MEDICINE","$ 75,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R03DC005708-02","6734173","Blake, David T","A1 neural basis of frequency discrimination learning","OTOLARYNGOLOGY","SCHOOLS OF MEDICINE","$ 75,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R03DE014939-02","6781102","Shiboski, Caroline H","Oral Health Outcomes in Pediatric Transplant Recipients","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF DENTISTRY/ORAL HYGN","$ 75,750","SAN FRANCISCO","CALIFORNIA","94143-0962","","","","  "
"UNIVERSITY OF CALIFORNIA SAN FRANCISCO","5R03DK062149-02","6752391","Snyder, John D","Validation of Non-invasive Diagnosis of Hp","PEDIATRICS","SCHOOLS OF MEDICINE","$ 125,750","SAN FRANCISCO","CALIFORNIA","94143-0962","Y","UNIV OF CALIFORNIA SAN FRAN SCH OF MED","SAN FRANCISCO, CALIFORNIA 94143-0962","  "
