-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
DUM1        49718.000    1995     1     1     0
DUM1        52274.750    2001    12    31    18
DUM1     -1940883.779  1628483.353 -5833718.017
51761.50    -0.349920     0.218882    -1.471978
51761.75    -0.291592     0.170981    -1.343423
51762.00    -0.276349     0.115832    -1.058048
51762.25    -0.073036     0.198409     0.090145
51762.50     0.066970     0.203098     0.537033
51762.75     0.071264     0.181478     0.340986
51763.00     0.079107     0.182417     0.206017
51763.25    -0.066604     0.153312    -0.395614
51763.50    -0.156932     0.052846    -1.191804
51763.75    -0.269822    -0.085867    -1.726328
51764.00    -0.345210    -0.168453    -1.907651
51764.25    -0.308079    -0.173928    -1.574946
51764.50    -0.208627    -0.184852    -1.270003
51764.75    -0.154933    -0.172245    -1.078012
51765.00    -0.085042    -0.117838    -0.503919
51765.25    -0.046265    -0.035689    -0.225103
51765.50     0.039712     0.003753    -0.410499
51765.75     0.193887     0.021130    -0.073996
51766.00     0.317734    -0.010763     0.286240
51766.25     0.390953     0.031359     0.496620
51766.50     0.687341     0.109144     1.255357
51766.75     1.101937     0.275498     2.955765
51767.00     1.443398     0.379241     4.625357
51767.25     1.619739     0.535505     5.685101
51767.50     1.727260     0.595957     5.701386
51767.75     1.789430     0.633187     5.956417
51768.00     1.730007     0.599790     5.759926
51768.25     1.601198     0.656277     5.453752
51768.50     1.399425     0.615107     4.344446
51768.75     1.195803     0.550407     3.562442
51769.00     0.991256     0.464672     2.882907
51769.25     0.880213     0.527412     2.842977
51769.50     0.893461     0.517718     2.815891
51769.75     0.942332     0.438349     3.020299
51770.00     0.845025     0.350875     2.625694
51770.25     0.841736     0.345525     2.647094
51770.50     0.958969     0.343272     2.802585
51770.75     1.119199     0.343107     3.513242
51771.00     0.987189     0.339998     3.428245
51771.25     1.007559     0.476430     3.664859
51771.50     1.024756     0.587007     3.369857
51771.75     1.034419     0.584327     3.253342
51772.00     0.961649     0.473207     2.793321
51772.25     0.742495     0.432201     1.693520
51772.50     0.690218     0.357365     0.959927
51772.75     0.609154     0.235235     0.488822
51773.00     0.432255     0.293290    -0.006228
51773.25     0.419235     0.415506     0.369828
51773.50     0.485428     0.377657     0.530644
51773.75     0.632979     0.231292     1.087772
51774.00     0.450291     0.122587     0.551175
51774.25     0.092583     0.006562    -0.804542
51774.50     0.105526    -0.090470    -0.940785
51774.75    -0.146680    -0.240845    -2.123881
51775.00    -0.268532    -0.291657    -2.333761
51775.25    -0.380852    -0.323211    -2.728970
51775.50    -0.341734    -0.347088    -2.767500
51775.75    -0.452365    -0.378760    -3.256773
51776.00    -0.507821    -0.402059    -3.205716
51776.25    -0.519932    -0.353953    -3.049015
51776.50    -0.529575    -0.281179    -3.230917
51776.75    -0.415340    -0.207760    -2.711309
51777.00    -0.463123    -0.198631    -2.697482
51777.25    -0.423130    -0.091728    -2.400794
51777.50    -0.259317    -0.009215    -1.919192
51777.75    -0.093057    -0.015352    -1.040059
51778.00    -0.143715     0.048203    -0.989869
51778.25    -0.248990     0.199930    -1.255999
51778.50    -0.207151     0.204011    -1.464818
51778.75    -0.243902     0.047873    -1.905873
51779.00    -0.308256    -0.096049    -2.368570
51779.25    -0.300353     0.010555    -2.093258
51779.50    -0.119271     0.220599    -1.538533
51779.75     0.221118     0.417589     0.053739
51780.00     0.279091     0.264103     0.261723
51780.25     0.311233     0.159245     0.314953
51780.50     0.286049     0.132717     0.161904
51780.75     0.013416     0.210374    -0.755630
51781.00    -0.252588     0.290381    -1.645219
51781.25    -0.414041     0.354565    -1.969099
51781.50    -0.332871     0.366467    -1.808913
51781.75    -0.475371     0.288387    -2.764981
51782.00    -0.513201     0.135892    -2.923539
51782.25    -0.586851     0.154319    -2.930127
51782.50    -0.464439     0.137052    -2.791440
51782.75    -0.256510     0.193405    -2.009223
51783.00    -0.269768     0.206687    -1.773804
51783.25    -0.213820     0.248057    -1.433741
51783.50    -0.028353     0.301291    -0.625007
51783.75     0.143475     0.238067     0.013380
51784.00     0.118486     0.047141    -0.305876
51784.25     0.097157    -0.020297    -0.529365
51784.50    -0.038247    -0.101827    -1.509988
51784.75    -0.110547    -0.149228    -1.788907
51785.00    -0.206088    -0.133149    -1.950731
51785.25    -0.131887     0.025978    -1.042466
51785.50     0.088366     0.134789     0.166164
51785.75     0.060096     0.081058     0.038544
51786.00    -0.354248    -0.038066    -1.908377
51786.25    -0.604219    -0.002424    -2.784680
51786.50    -0.728201    -0.006158    -3.580582
51786.75    -0.770999    -0.047171    -3.635893
51787.00    -0.871733    -0.131678    -3.631068
51787.25    -1.021742    -0.083365    -3.723158
51787.50    -1.153702    -0.088895    -4.479563
51787.75    -1.205005    -0.117954    -4.504524
51788.00    -1.254194    -0.160445    -4.313789
51788.25    -1.417185    -0.101931    -4.584218
51788.50    -1.523420    -0.125830    -5.328939
51788.75    -1.539279    -0.195111    -5.423123
51789.00    -1.728473    -0.215984    -5.868738
51789.25    -1.954696    -0.173086    -6.737932
51789.50    -2.079940    -0.212103    -7.644802
51789.75    -2.052677    -0.276023    -7.461527
51790.00    -2.268736    -0.373457    -8.195465
51790.25    -2.340150    -0.439812    -8.518132
51790.50    -2.252241    -0.520780    -8.523206
51790.75    -2.361767    -0.607046    -9.076277
51791.00    -2.461587    -0.718738    -9.322717
51791.25    -2.362829    -0.731414    -8.861723
51791.50    -2.228407    -0.726711    -8.530256
51791.75    -1.917187    -0.705923    -7.007752
51792.00    -1.921799    -0.662427    -6.793546
51792.25    -1.973697    -0.562529    -6.715956
51792.50    -1.757417    -0.512709    -5.972574
51792.75    -1.720151    -0.450822    -5.751268
51793.00    -1.748080    -0.486924    -5.867669
51793.25    -1.629868    -0.469272    -5.473110
51793.50    -1.167696    -0.434900    -4.024215
51793.75    -0.810344    -0.379790    -2.311520
51794.00    -0.699372    -0.304061    -1.517362
51794.25    -0.606360    -0.238991    -1.217802
51794.50    -0.387406    -0.159799    -0.598219
51794.75    -0.301366    -0.162554    -0.244628
51795.00    -0.537954    -0.221050    -1.270845
51795.25    -0.648007    -0.215030    -1.647079
51795.50    -0.784729    -0.263808    -2.744859
51795.75    -0.809811    -0.395508    -3.095246
51796.00    -1.017681    -0.492865    -3.782662
51796.25    -1.068796    -0.473318    -4.009382
51796.50    -0.903013    -0.481985    -3.527767
51796.75    -0.770815    -0.432204    -2.689654
51797.00    -0.833281    -0.366144    -2.458058
51797.25    -0.906302    -0.209142    -2.124038
51797.50    -0.838644    -0.112164    -1.813948
51797.75    -0.746923    -0.050864    -1.106086
51798.00    -0.780141    -0.111841    -1.321927
51798.25    -0.724862    -0.018730    -1.066806
51798.50    -0.688241     0.001114    -1.329662
51798.75    -0.443537     0.022060    -0.229119
51799.00    -0.302714     0.058136     0.680365
51799.25    -0.112737     0.163289     1.715617
51799.50     0.061945     0.162022     1.783214
51799.75     0.208427     0.157133     1.976914
51800.00     0.033187     0.099795     1.006393
51800.25    -0.023417     0.195841     0.813777
51800.50    -0.015734     0.191707     0.441656
51800.75     0.131510     0.186844     1.239363
51801.00     0.075715     0.153244     1.200137
51801.25     0.160163     0.258779     1.702826
51801.50     0.261050     0.344868     1.523763
51801.75     0.272138     0.319778     1.302203
51802.00     0.223918     0.290174     1.062539
51802.25     0.180267     0.327442     1.032826
51802.50     0.069683     0.264133     0.268757
51802.75     0.099978     0.141059     0.233555
51803.00    -0.051755     0.006510    -0.374583
51803.25    -0.089140     0.040755    -0.320327
51803.50    -0.036030     0.048600    -0.591966
51803.75     0.001054    -0.001090    -0.476838
51804.00     0.096503    -0.052512     0.000035
51804.25     0.202465     0.013792     0.669489
51804.50     0.502978     0.010340     1.754200
51804.75     0.580078     0.072010     2.127126
51805.00     0.808315     0.066291     3.108373
51805.25     0.973011     0.187557     3.992354
51805.50     1.101702     0.300220     4.332116
51805.75     1.195832     0.347392     4.517031
51806.00     1.219925     0.463866     4.772369
51806.25     1.243618     0.485207     4.791418
51806.50     1.236875     0.484933     4.298736
51806.75     1.190010     0.455226     4.041417
51807.00     0.981797     0.392204     3.203996
51807.25     0.831799     0.416493     2.819194
51807.50     0.813884     0.361917     2.143208
51807.75     0.786438     0.256814     1.967746
51808.00     0.740167     0.202580     1.753455
51808.25     0.780498     0.223251     2.328429
51808.50     0.897838     0.216086     2.564518
51808.75     0.970680     0.193028     3.087195
51809.00     0.956366     0.195099     3.223533
51809.25     0.967414     0.219459     3.680372
51809.50     1.134042     0.254476     4.029633
51809.75     1.214153     0.240525     4.363176
51810.00     1.137737     0.284902     4.075411
51810.25     1.106484     0.301741     4.189143
51810.50     1.080700     0.328418     3.626219
51810.75     1.039256     0.343814     3.469450
51811.00     0.832377     0.268483     2.774489
51811.25     0.604341     0.249745     2.057954
51811.50     0.585096     0.195532     1.616953
51811.75     0.533087     0.144847     1.581508
51812.00     0.660051     0.150300     2.326211
51812.25     0.484804     0.139471     1.891415
51812.50     0.521933     0.019592     1.769774
51812.75     0.355987    -0.068985     1.346759
51813.00     0.139318    -0.080739     0.775955
51813.25    -0.102776     0.004332     0.048834
51813.50    -0.010376     0.078721    -0.141476
51813.75     0.235978     0.202045     0.787686
51814.00     0.430473     0.284114     1.717388
51814.25     0.701911     0.427806     2.933089
51814.50     0.899299     0.435452     3.141655
51814.75     1.107722     0.394870     3.794302
51815.00     1.042246     0.316422     3.172025
51815.25     0.941737     0.264223     2.688333
51815.50     1.007574     0.257077     2.388174
51815.75     0.984694     0.239448     2.491100
51816.00     0.813467     0.319125     2.284664
51816.25     0.687328     0.392491     2.085647
51816.50     0.711785     0.376596     1.911222
51816.75     0.905775     0.283828     2.908617
51817.00     0.833727     0.231139     3.085387
51817.25     0.864704     0.254930     3.917662
51817.50     1.054150     0.247550     4.439008
51817.75     1.127816     0.188665     4.932634
51818.00     1.074399     0.229803     5.038291
51818.25     0.912947     0.279346     4.589392
51818.50     1.000628     0.264738     4.428853
51818.75     1.004599     0.206119     4.149786
51819.00     0.869448     0.203669     3.484552
51819.25     0.812163     0.194180     3.164179
51819.50     0.895341     0.205838     2.912578
51819.75     1.016472     0.159042     3.195319
51820.00     1.110707     0.125640     3.563424
51820.25     1.143545     0.154447     3.810946
51820.50     1.304898     0.147815     3.787597
51820.75     1.415450     0.141507     4.239883
51821.00     1.509852     0.144858     4.630238
51821.25     1.504182     0.253895     4.759013
51821.50     1.583890     0.290674     4.691597
51821.75     1.881630     0.323096     5.929842
51822.00     1.867512     0.342348     5.984209
51822.25     1.816333     0.416857     6.109737
51822.50     1.855047     0.449411     6.009402
51822.75     1.824908     0.411397     5.997329
51823.00     1.615935     0.385401     5.483709
51823.25     1.387355     0.411112     4.865635
51823.50     1.466020     0.376889     4.793630
51823.75     1.417505     0.344640     4.742780
51824.00     1.324504     0.380749     4.689569
51824.25     1.260857     0.439919     4.593819
51824.50     1.219428     0.514493     4.019419
51824.75     1.274812     0.469698     4.247585
51825.00     1.226340     0.450870     4.142969
51825.25     1.202309     0.467931     4.161636
51825.50     1.321380     0.445472     4.284499
51825.75     1.378472     0.439563     4.481948
51826.00     1.376858     0.427984     4.601896
51826.25     1.361081     0.556649     4.879516
51826.50     1.406060     0.637047     4.881567
51826.75     1.400977     0.631738     5.008298
51827.00     1.304855     0.563801     4.712585
51827.25     1.168351     0.590644     4.402510
51827.50     1.069087     0.580749     4.088712
51827.75     0.964352     0.553842     3.943016
51828.00     0.807015     0.495108     3.613045
51828.25     0.485657     0.418110     2.430169
51828.50     0.247433     0.326556     1.068847
51828.75     0.080284     0.181110     0.262484
51829.00     0.050191     0.072422    -0.004746
51829.25     0.133059     0.093092     0.402722
51829.50     0.233709     0.165064     0.578048
51829.75     0.234482     0.124916     0.558495
51830.00     0.281684     0.081464     0.869933
