year2,state,fsize,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag
2001,09,i) 1000 to 2499,1588,106177,106660,186,11.9,143,9.1,11301,2354,8947,2.2,10.6,14315,5239,9076,4.9,13.4,-3014,-2.8,21.2,0
2001,09,j) 2500 to 4999,1054,70504,70631,148,14.2,119,11.4,9365,4048,5317,5.7,13.3,9620,3408,6212,4.8,13.6,-255,-0.3,26.6,0
2001,09,k) 5000 to 9999,1433,75337,76233,129,9.1,113,7.9,8243,3824,4419,5,10.8,10179,3054,7125,4,13.4,-1936,-2.6,21.6,0
2001,09,l) 10000+,6620,448965,442974,911,14.3,461,7.2,71226,28426,42800,6.4,16.1,60093,22840,37253,5.2,13.6,11133,2.5,27.2,0
2001,10,a) 1 to 4,9115,18469,18171,1738,19.4,1504,16.8,5590,3980,1610,21.9,30.8,5261,3628,1633,20,29,329,1.8,58,0
2001,10,b) 5 to 9,3110,20272,20258,171,5.5,166,5.3,4120,1870,2250,9.2,20.3,4196,1889,2307,9.3,20.7,-76,-0.4,40.6,0
2001,10,c) 10 to 19,2038,25715,25713,72,3.5,68,3.3,3899,1410,2489,5.5,15.2,4023,1451,2572,5.6,15.6,-124,-0.4,30.4,0
2001,10,d) 20 to 49,1436,34525,34692,42,2.9,50,3.5,4579,1361,3218,3.9,13.2,5031,1959,3072,5.6,14.5,-452,-1.3,26.4,0
2001,10,e) 50 to 99,677,25413,25176,43,6.5,20,3,3801,1633,2168,6.5,15.1,3342,819,2523,3.3,13.3,459,1.8,26.6,0
2001,10,f) 100 to 249,633,27070,27161,28,4.4,30,4.7,3485,307,3178,1.1,12.8,3667,1670,1997,6.1,13.5,-182,-0.7,25.6,0
2001,10,g) 250 to 499,341,15099,15409,36,10.6,34,10,1806,465,1341,3,11.7,2427,862,1565,5.6,15.8,-621,-4.1,23.4,0
2001,10,h) 500 to 999,440,19406,19062,29,6.5,37,8.4,2465,399,2066,2.1,12.9,1791,712,1079,3.7,9.4,674,3.5,18.8,0
2001,10,i) 1000 to 2499,567,24798,24558,76,13.8,48,8.7,3552,1268,2284,5.2,14.5,3077,366,2711,1.5,12.5,475,2,25,0
2001,10,j) 2500 to 4999,371,17971,17636,56,15.4,41,11.3,3125,633,2492,3.6,17.7,2455,582,1873,3.3,13.9,670,3.8,27.8,0
2001,10,k) 5000 to 9999,433,37110,34418,32,7.3,47,10.7,9471,690,8781,2,27.5,4092,956,3136,2.8,11.9,5379,15.6,23.8,0
2001,10,l) 10000+,2113,114896,113823,269,13.2,143,7,16171,7280,8891,6.4,14.2,14226,2839,11387,2.5,12.5,1945,1.7,25,0
2001,11,a) 1 to 4,6426,14351,14151,1061,16.6,1088,17,4169,2767,1402,19.6,29.5,3927,2522,1405,17.8,27.8,242,1.7,55.6,0
2001,11,b) 5 to 9,2723,17646,17501,113,4.2,114,4.2,3393,1272,2121,7.3,19.4,3226,1261,1965,7.2,18.4,167,1,36.8,0
2001,11,c) 10 to 19,1901,24319,23870,79,4.2,63,3.3,4354,1529,2825,6.4,18.2,3561,1358,2203,5.7,14.9,793,3.3,29.8,0
2001,11,d) 20 to 49,1587,40589,39936,72,4.6,47,3,6360,2237,4123,5.6,15.9,5055,1776,3279,4.4,12.7,1305,3.2,25.4,0
2001,11,e) 50 to 99,873,34267,33966,59,6.9,32,3.7,5210,1829,3381,5.4,15.3,4625,1502,3123,4.4,13.6,585,1.7,27.2,0
2001,11,f) 100 to 249,845,46709,45974,55,6.6,42,5,6775,1710,5065,3.7,14.7,5306,1404,3902,3.1,11.5,1469,3.2,23,0
2001,11,g) 250 to 499,538,31977,31658,49,9.2,46,8.6,3879,1139,2740,3.6,12.3,3430,1439,1991,4.5,10.8,449,1.5,21.6,0
2001,11,h) 500 to 999,464,30814,30872,40,8.8,18,4,4321,1417,2904,4.6,14,4437,246,4191,0.8,14.4,-116,-0.4,28,0
2001,11,i) 1000 to 2499,586,43235,41493,54,9.4,30,5.2,6702,3252,3450,7.8,16.2,3218,527,2691,1.3,7.8,3484,8.4,15.6,0
2001,11,j) 2500 to 4999,283,32411,32528,31,10.6,50,17.1,2859,913,1946,2.8,8.8,3093,982,2111,3,9.5,-234,-0.7,17.6,0
2001,11,k) 5000 to 9999,257,35184,36660,25,9.4,45,16.9,4117,302,3815,0.8,11.2,7068,2832,4236,7.7,19.3,-2951,-8.1,22.4,0
2001,11,l) 10000+,1878,81624,82350,186,10.1,138,7.5,10987,3853,7134,4.7,13.3,12900,5430,7470,6.6,15.7,-1913,-2.4,26.6,0
2001,12,a) 1 to 4,179839,384905,379114,38158,21.5,35175,19.8,127212,89610,37602,23.6,33.6,119998,83347,36651,22,31.7,7214,1.9,63.4,0
2001,12,b) 5 to 9,58623,383572,383327,2927,5,3459,5.9,83581,33047,50534,8.6,21.8,85131,40442,44689,10.6,22.2,-1550,-0.4,43.6,0
2001,12,c) 10 to 19,33115,427330,426706,1462,4.4,1711,5.2,82581,30986,51595,7.3,19.4,83407,38200,45207,9,19.5,-826,-0.1,38.8,0
2001,12,d) 20 to 49,21211,545220,540872,1100,5.2,1036,4.9,100287,37269,63018,6.9,18.5,94086,40195,53891,7.4,17.4,6201,1.1,34.8,0
2001,12,e) 50 to 99,9205,398292,391201,633,7,454,5,70141,28175,41966,7.2,17.9,58104,22044,36060,5.6,14.9,12037,3,29.8,0
2001,12,f) 100 to 249,8618,439929,438481,785,9.2,594,7,76560,29333,47227,6.7,17.5,75366,26922,48444,6.1,17.2,1194,0.3,34.4,0
2001,12,g) 250 to 499,5897,290108,291468,507,8.6,472,8,46989,13200,33789,4.5,16.1,51165,16858,34307,5.8,17.6,-4176,-1.5,32.2,0
2001,12,h) 500 to 999,4874,250943,249418,614,12.9,405,8.5,48749,18614,30135,7.5,19.5,47308,12630,34678,5.1,19,1441,0.5,38,0
2001,12,i) 1000 to 2499,7064,393080,396180,803,11.4,776,11,81908,26768,55140,6.8,20.7,91599,32874,58725,8.3,23.1,-9691,-2.4,41.4,0
2001,12,j) 2500 to 4999,6672,333939,336141,671,10,718,10.7,69610,13972,55638,4.2,20.7,74035,28396,45639,8.4,22,-4425,-1.3,41.4,0
2001,12,k) 5000 to 9999,7732,401630,400728,911,12,701,9.2,92166,29228,62938,7.3,23,90716,20736,69980,5.2,22.6,1450,0.4,45.2,0
2001,12,l) 10000+,35016,2192656,2117074,3396,9.9,1987,5.8,409126,109721,299405,5.2,19.3,281038,51359,229679,2.4,13.3,128088,6,26.6,0
2001,13,a) 1 to 4,73530,161569,159772,15474,21.3,14795,20.3,54983,39216,15767,24.5,34.4,53227,36615,16612,22.9,33.3,1756,1.1,66.6,0
2001,13,b) 5 to 9,27824,182570,181899,1576,5.7,1592,5.7,40864,17683,23181,9.7,22.5,40613,18465,22148,10.2,22.3,251,0.2,44.6,0
2001,13,c) 10 to 19,17310,223862,222521,793,4.6,785,4.5,43713,16848,26865,7.6,19.6,42037,16907,25130,7.6,18.9,1676,0.7,37.8,0
2001,13,d) 20 to 49,12405,310020,307306,567,4.6,543,4.4,54798,18783,36015,6.1,17.8,50673,19023,31650,6.2,16.5,4125,1.3,33,0
2001,13,e) 50 to 99,5234,220862,220556,322,6.2,256,4.9,34465,12142,22323,5.5,15.6,34780,11140,23640,5.1,15.8,-315,-0.2,31.2,0
2001,13,f) 100 to 249,5111,248245,250569,457,9,380,7.5,41469,13779,27690,5.5,16.5,46806,16558,30248,6.6,18.7,-5337,-2.2,33,0
2001,13,g) 250 to 499,3553,179798,181689,287,8.1,281,7.9,27747,8293,19454,4.6,15.3,31870,7724,24146,4.3,17.5,-4123,-2.2,30.6,0
2001,13,h) 500 to 999,3392,175020,173283,336,10.1,229,6.9,28819,11967,16852,6.9,16.6,25452,6600,18852,3.8,14.7,3367,1.9,29.4,0
2001,13,i) 1000 to 2499,4231,219894,220901,492,11.6,552,13,38684,14578,24106,6.6,17.5,41002,18067,22935,8.2,18.6,-2318,-1.1,35,0
2001,13,j) 2500 to 4999,3763,230830,232555,388,10.3,395,10.5,34118,11583,22535,5,14.7,38291,10774,27517,4.6,16.5,-4173,-1.8,29.4,0
2001,13,k) 5000 to 9999,4173,206509,207962,524,12.8,397,9.7,30453,12123,18330,5.8,14.6,33500,11795,21705,5.7,16.1,-3047,-1.5,29.2,0
2001,13,l) 10000+,18689,1068615,1075750,1882,10.3,1208,6.6,130617,50198,80419,4.7,12.1,147273,30393,116880,2.8,13.7,-16656,-1.6,24.2,0
2001,15,a) 1 to 4,10991,24460,24280,1909,17.6,1793,16.5,7073,4918,2155,20.3,29.1,7004,4668,2336,19.2,28.8,69,0.3,57.6,0
2001,15,b) 5 to 9,4568,29534,29348,179,3.9,184,4,5491,2044,3447,7,18.7,5321,2102,3219,7.2,18.1,170,0.6,36.2,0
2001,15,c) 10 to 19,3034,37990,37574,112,3.7,98,3.2,6350,2251,4099,6,16.9,5744,2162,3582,5.8,15.3,606,1.6,30.6,0
2001,15,d) 20 to 49,2178,52212,50490,94,4.4,58,2.7,8735,3456,5279,6.8,17.3,5434,1665,3769,3.3,10.8,3301,6.5,21.6,0
2001,15,e) 50 to 99,1067,38113,37204,65,6.2,42,4,5419,1863,3556,5,14.6,3937,1328,2609,3.6,10.6,1482,4,21.2,0
2001,15,f) 100 to 249,1042,42116,41343,71,6.8,63,6.1,5529,1532,3997,3.7,13.4,4477,1884,2593,4.6,10.8,1052,2.6,21.6,0
2001,15,g) 250 to 499,707,30026,29751,61,8.8,32,4.6,3096,350,2746,1.2,10.4,3299,675,2624,2.3,11.1,-203,-0.7,20.8,0
2001,15,h) 500 to 999,556,26009,26084,36,6.6,22,4,2885,1342,1543,5.1,11.1,3035,1883,1152,7.2,11.6,-150,-0.5,22.2,0
2001,15,i) 1000 to 2499,706,40074,40422,41,5.7,60,8.4,3795,1063,2732,2.6,9.4,4492,1467,3025,3.6,11.1,-697,-1.7,18.8,0
2001,15,j) 2500 to 4999,551,34914,35749,31,5.6,46,8.2,3176,569,2607,1.6,8.9,4846,845,4001,2.4,13.6,-1670,-4.7,17.8,0
2001,15,k) 5000 to 9999,282,13519,13697,35,11.9,60,20.4,1199,426,773,3.1,8.8,1554,677,877,4.9,11.3,-355,-2.5,17.6,0
2001,15,l) 10000+,1739,78242,76255,209,12.6,63,3.8,11160,4993,6167,6.5,14.6,7681,1472,6209,1.9,10.1,3479,4.5,20.2,0
2001,16,a) 1 to 4,14482,32515,32461,3190,22.2,3180,22.1,11649,8277,3372,25.5,35.9,12015,8412,3603,25.9,37,-366,-1.1,71.8,0
2001,16,b) 5 to 9,5919,38998,39035,344,5.8,356,6,8690,3933,4757,10.1,22.3,9070,4116,4954,10.5,23.2,-380,-0.9,44.6,0
2001,16,c) 10 to 19,3473,43697,43553,136,3.9,122,3.5,7629,2638,4991,6.1,17.5,7493,2619,4874,6,17.2,136,0.3,34.4,0
2001,16,d) 20 to 49,2461,55866,56311,83,3.4,100,4.1,8383,2428,5955,4.3,14.9,9359,3060,6299,5.4,16.6,-976,-1.7,29.8,0
2001,16,e) 50 to 99,1108,36077,36410,88,8,65,5.9,4255,1519,2736,4.2,11.7,4923,1335,3588,3.7,13.5,-668,-1.8,23.4,0
2001,16,f) 100 to 249,1007,35595,35415,66,6.6,58,5.8,5660,2117,3543,6,16,5300,1805,3495,5.1,15,360,1,30,0
2001,16,g) 250 to 499,495,22189,21320,32,6.5,26,5.3,4168,1854,2314,8.7,19.5,2431,431,2000,2,11.4,1737,8.1,22.8,0
2001,16,h) 500 to 999,468,19442,18554,36,7.8,29,6.2,2988,1003,1985,5.4,16.1,1211,221,990,1.2,6.5,1777,9.6,13,0
2001,16,i) 1000 to 2499,482,29481,28662,33,6.8,37,7.6,4779,708,4071,2.5,16.7,3142,543,2599,1.9,11,1637,5.7,22,0
2001,16,j) 2500 to 4999,343,18781,18406,39,11.4,36,10.5,2834,411,2423,2.2,15.4,2084,438,1646,2.4,11.3,750,4.1,22.6,0
2001,16,k) 5000 to 9999,536,25351,25168,53,8.6,219,35.4,3554,1172,2382,4.7,14.1,3195,1806,1389,7.2,12.7,359,1.4,25.4,0
2001,16,l) 10000+,2258,109427,105692,350,16.4,108,5.1,18036,6490,11546,6.1,17.1,10824,2155,8669,2,10.2,7212,6.9,20.4,0
2001,17,a) 1 to 4,116427,248940,249228,18904,16.2,19993,17.2,69829,45568,24261,18.3,28,72863,46485,26378,18.7,29.2,-3034,-1.2,56,0
2001,17,b) 5 to 9,45047,291910,292620,1890,4.2,1991,4.4,56030,22011,34019,7.5,19.1,58279,22987,35292,7.9,19.9,-2249,-0.8,38.2,0
2001,17,c) 10 to 19,29062,372506,372620,941,3.2,998,3.4,60502,20304,40198,5.4,16.2,61715,22157,39558,5.9,16.6,-1213,-0.4,32.4,0
2001,17,d) 20 to 49,21429,543428,543240,674,3.1,703,3.3,76415,22713,53702,4.2,14.1,77219,25844,51375,4.8,14.2,-804,-0.1,28.2,0
2001,17,e) 50 to 99,9289,408984,406758,420,4.5,372,4,54016,16593,37423,4.1,13.3,50196,14349,35847,3.5,12.3,3820,1,24.6,0
2001,17,f) 100 to 249,8907,495951,496084,532,6,466,5.3,64907,18516,46391,3.7,13.1,65684,18269,47415,3.7,13.2,-777,-0.1,26.2,0
2001,17,g) 250 to 499,5029,298642,300087,289,5.7,329,6.5,37715,10177,27538,3.4,12.6,42258,13112,29146,4.4,14.1,-4543,-1.5,25.2,0
2001,17,h) 500 to 999,4426,308268,303676,315,7.1,382,8.6,44602,15422,29180,5.1,14.7,40529,8715,31814,2.9,13.3,4073,1.4,26.6,0
2001,17,i) 1000 to 2499,5113,388970,384869,523,10.3,451,8.9,46442,12992,33450,3.4,12.1,42232,9631,32601,2.5,11,4210,1.1,22,0
2001,17,j) 2500 to 4999,4193,301321,300600,403,9.6,374,9,39217,12674,26543,4.2,13,37802,9024,28778,3,12.6,1415,0.4,25.2,0
2001,17,k) 5000 to 9999,4620,310178,316028,502,10.9,499,10.8,31837,12228,19609,3.9,10.1,43544,13979,29565,4.4,13.8,-11707,-3.7,20.2,0
2001,17,l) 10000+,23738,1427752,1462227,2298,9.9,1446,6.2,181255,68283,112972,4.7,12.4,253192,86989,166203,5.9,17.3,-71937,-4.9,24.8,0
2001,18,a) 1 to 4,49712,111758,112634,8436,16.9,9409,18.8,32824,22192,10632,19.7,29.1,35910,23873,12037,21.2,31.9,-3086,-2.8,58.2,0
2001,18,b) 5 to 9,22484,144849,146063,959,4.3,1093,4.9,27146,10904,16242,7.5,18.6,30188,12564,17624,8.6,20.7,-3042,-2.1,37.2,0
2001,18,c) 10 to 19,14496,184357,185250,502,3.5,582,4,29456,10836,18620,5.8,15.9,31494,11541,19953,6.2,17,-2038,-1.1,31.8,0
2001,18,d) 20 to 49,10702,261947,263706,393,3.7,354,3.3,35238,11950,23288,4.5,13.4,39320,11943,27377,4.5,14.9,-4082,-1.5,26.8,0
2001,18,e) 50 to 99,5070,190207,192019,289,5.7,222,4.4,23585,8299,15286,4.3,12.3,28225,8866,19359,4.6,14.7,-4640,-2.4,24.6,0
2001,18,f) 100 to 249,4798,222425,223422,305,6.4,207,4.4,28716,7926,20790,3.5,12.9,31206,7400,23806,3.3,14,-2490,-1.1,25.8,0
2001,18,g) 250 to 499,3170,157849,156137,161,5.1,179,5.6,20792,6924,13868,4.4,13.3,17489,3496,13993,2.2,11.2,3303,2.1,22.4,0
2001,18,h) 500 to 999,2425,135635,140810,112,4.6,166,6.8,16377,3275,13102,2.3,11.6,26728,4780,21948,3.4,19,-10351,-7.4,23.2,0
2001,18,i) 1000 to 2499,3115,193332,196137,368,12,274,8.9,22026,6216,15810,3.2,11.2,27647,9873,17774,5,14.1,-5621,-2.9,22.4,0
2001,18,j) 2500 to 4999,2385,158856,154623,229,9.6,207,8.7,24409,5352,19057,3.5,15.8,15943,5172,10771,3.3,10.3,8466,5.5,20.6,0
2001,18,k) 5000 to 9999,2596,154410,159466,274,10.5,328,12.5,16561,7076,9485,4.4,10.4,26730,12749,13981,8,16.8,-10169,-6.4,20.8,0
2001,18,l) 10000+,12216,674461,695032,1109,9.2,813,6.8,71946,23850,48096,3.4,10.4,114632,41904,72728,6,16.5,-42686,-6.1,20.8,0
2001,19,a) 1 to 4,31412,66239,67371,4585,14.5,5399,17.1,17221,11339,5882,16.8,25.6,20221,12668,7553,18.8,30,-3000,-4.4,51.2,0
2001,19,b) 5 to 9,12269,77423,78798,509,4.1,555,4.5,13317,5641,7676,7.2,16.9,16395,6244,10151,7.9,20.8,-3078,-3.9,33.8,0
2001,19,c) 10 to 19,7819,96109,97145,251,3.2,274,3.5,13617,5115,8502,5.3,14,16068,5305,10763,5.5,16.5,-2451,-2.5,28,0
2001,19,d) 20 to 49,5674,129187,129410,199,3.5,166,2.9,16480,5592,10888,4.3,12.7,17209,4796,12413,3.7,13.3,-729,-0.6,25.4,0
2001,19,e) 50 to 99,2943,98550,99182,113,3.9,92,3.1,10627,3181,7446,3.2,10.7,11968,3115,8853,3.1,12.1,-1341,-1.4,21.4,0
2001,19,f) 100 to 249,2894,118753,118609,128,4.4,133,4.6,12311,3460,8851,2.9,10.4,12048,1650,10398,1.4,10.2,263,0.2,20.4,0
2001,19,g) 250 to 499,1714,72510,73379,65,3.8,85,4.9,6811,1365,5446,1.9,9.3,8575,2896,5679,3.9,11.7,-1764,-2.4,18.6,0
2001,19,h) 500 to 999,995,61426,62630,43,4.3,69,6.8,4999,779,4220,1.2,8,7409,2469,4940,3.9,11.8,-2410,-3.8,16,0
2001,19,i) 1000 to 2499,1172,91185,91858,118,10,125,10.6,8553,1936,6617,2.1,9.3,9914,2449,7465,2.7,10.8,-1361,-1.5,18.6,0
2001,19,j) 2500 to 4999,1152,58422,57522,100,8.6,126,10.8,7792,2165,5627,3.8,13.5,6120,2018,4102,3.5,10.6,1672,2.9,21.2,0
2001,19,k) 5000 to 9999,1531,62881,79634,109,7.1,124,8.1,7907,2877,5030,3.6,9.9,41418,1962,39456,2.5,52,-33511,-42.1,19.8,0
2001,19,l) 10000+,5497,320548,320261,592,11.1,284,5.3,30937,12259,18678,3.8,9.7,31046,5736,25310,1.8,9.7,-109,0,19.4,0
2001,20,a) 1 to 4,28945,61999,62382,5093,17.6,5408,18.7,18328,12447,5881,20,29.4,19764,13015,6749,20.9,31.7,-1436,-2.3,58.8,0
2001,20,b) 5 to 9,11077,70850,71504,538,4.9,544,4.9,13679,6014,7665,8.4,19.1,15277,6130,9147,8.6,21.4,-1598,-2.3,38.2,0
2001,20,c) 10 to 19,6871,85869,86144,241,3.5,276,4,13943,5370,8573,6.2,16.2,14738,5275,9463,6.1,17.1,-795,-0.9,32.4,0
2001,20,d) 20 to 49,5372,121603,121802,215,4,130,2.4,16623,5893,10730,4.8,13.6,17350,4680,12670,3.8,14.2,-727,-0.6,27.2,0
2001,20,e) 50 to 99,2539,89647,89916,129,5.1,92,3.7,11347,3692,7655,4.1,12.6,12107,3702,8405,4.1,13.5,-760,-0.9,25.2,0
2001,20,f) 100 to 249,2254,98955,99733,145,6.5,121,5.4,12314,3498,8816,3.5,12.3,14445,4556,9889,4.6,14.5,-2131,-2.2,24.6,0
2001,20,g) 250 to 499,1420,67209,67092,124,9,53,3.8,7722,3501,4221,5.2,11.5,7523,1078,6445,1.6,11.2,199,0.3,22.4,0
2001,20,h) 500 to 999,930,51307,52669,68,7.3,75,8,5873,1665,4208,3.2,11.2,9649,3694,5955,7,18.3,-3776,-7.1,22.4,0
2001,20,i) 1000 to 2499,1285,62040,63803,90,7,99,7.7,5866,1247,4619,2,9.2,9392,3712,5680,5.8,14.7,-3526,-5.5,18.4,0
2001,20,j) 2500 to 4999,1072,45102,44136,140,13.4,95,9.1,6170,1892,4278,4.3,14,4370,1567,2803,3.6,9.9,1800,4.1,19.8,0
2001,20,k) 5000 to 9999,1355,63719,64678,103,7.4,181,13,8694,3519,5175,5.4,13.4,10618,2185,8433,3.4,16.4,-1924,-3,26.8,0
2001,20,l) 10000+,5446,291475,292298,413,7.7,293,5.5,28202,9580,18622,3.3,9.6,30246,6939,23307,2.4,10.3,-2044,-0.7,19.2,0
2001,21,a) 1 to 4,31947,71796,71877,5532,17.3,5883,18.4,21745,15098,6647,21,30.3,22711,15011,7700,20.9,31.6,-966,-1.3,60.6,0
2001,21,b) 5 to 9,13922,90592,90931,695,5,704,5.1,18156,8275,9881,9.1,20,19299,7991,11308,8.8,21.2,-1143,-1.2,40,0
2001,21,c) 10 to 19,8481,108609,109026,304,3.6,318,3.8,17469,6479,10990,5.9,16,18778,6756,12022,6.2,17.2,-1309,-1.2,32,0
2001,21,d) 20 to 49,6422,153918,154764,202,3.2,190,3,20486,6418,14068,4.1,13.2,22446,6434,16012,4.2,14.5,-1960,-1.3,26.4,0
2001,21,e) 50 to 99,2875,107534,106610,160,5.6,106,3.7,15638,5670,9968,5.3,14.7,14159,4918,9241,4.6,13.3,1479,1.4,26.6,0
2001,21,f) 100 to 249,2698,132019,133594,136,5,213,7.8,14954,3581,11373,2.7,11.2,19020,4851,14169,3.6,14.2,-4066,-3,22.4,0
2001,21,g) 250 to 499,1813,79413,80355,105,5.8,90,5,9081,1491,7590,1.9,11.3,10966,2779,8187,3.5,13.6,-1885,-2.3,22.6,0
2001,21,h) 500 to 999,1450,73245,74324,90,6.2,112,7.7,6801,1516,5285,2,9.2,8959,2219,6740,3,12.1,-2158,-2.9,18.4,0
2001,21,i) 1000 to 2499,1893,106925,106642,194,10.2,199,10.5,13756,3624,10132,3.4,12.9,13399,2617,10782,2.5,12.6,357,0.3,25.2,0
2001,21,j) 2500 to 4999,1684,76914,78095,181,10.9,133,8,8867,3038,5829,3.9,11.4,11441,4205,7236,5.4,14.7,-2574,-3.3,22.8,0
2001,21,k) 5000 to 9999,1707,90083,90098,158,9.3,149,8.8,11199,4153,7046,4.6,12.4,11298,3122,8176,3.5,12.5,-99,-0.1,24.8,0
2001,21,l) 10000+,7349,411468,414353,589,8.1,483,6.6,46379,13167,33212,3.2,11.2,52967,14897,38070,3.6,12.8,-6588,-1.6,22.4,0
2001,22,a) 1 to 4,35896,80663,80778,6211,17.3,6643,18.5,24167,16894,7273,20.9,29.9,25551,16967,8584,21,31.6,-1384,-1.7,59.8,0
2001,22,b) 5 to 9,15932,103612,104165,772,4.8,798,5,20615,8908,11707,8.6,19.8,22299,9063,13236,8.7,21.4,-1684,-1.6,39.6,0
2001,22,c) 10 to 19,9895,126377,126314,406,4.1,383,3.9,22339,8070,14269,6.4,17.7,22521,8582,13939,6.8,17.8,-182,-0.1,35.4,0
2001,22,d) 20 to 49,7242,181311,180950,253,3.5,267,3.7,27840,8865,18975,4.9,15.4,28219,9008,19211,5,15.6,-379,-0.2,30.8,0
2001,22,e) 50 to 99,3214,130901,130128,158,4.9,144,4.5,19478,7269,12209,5.6,15,18170,4793,13377,3.7,14,1308,1,28,0
2001,22,f) 100 to 249,3074,153193,150723,187,6.1,130,4.3,23700,8771,14929,5.8,15.7,19243,4809,14434,3.2,12.8,4457,2.9,25.6,0
2001,22,g) 250 to 499,1485,71369,73216,76,5.1,72,4.9,7811,1201,6610,1.6,10.7,11592,2554,9038,3.5,15.8,-3781,-5.1,21.4,0
2001,22,h) 500 to 999,1512,83572,81808,87,5.8,68,4.5,10801,3259,7542,4,13.2,7343,1224,6119,1.5,9,3458,4.2,18,0
2001,22,i) 1000 to 2499,2040,138853,133531,217,10.7,194,9.6,20792,3662,17130,2.7,15.6,12283,4016,8267,3,9.2,8509,6.4,18.4,0
2001,22,j) 2500 to 4999,1658,82279,80760,186,11.3,169,10.2,12283,2976,9307,3.7,15.2,9245,3590,5655,4.4,11.4,3038,3.8,22.8,0
2001,22,k) 5000 to 9999,1957,82526,82818,149,7.6,170,8.7,9800,2587,7213,3.1,11.8,10435,2709,7726,3.3,12.6,-635,-0.8,23.6,0
2001,22,l) 10000+,8165,349933,355298,811,10,778,9.6,44096,18106,25990,5.1,12.4,55525,15580,39945,4.4,15.6,-11429,-3.2,24.8,0
2001,23,a) 1 to 4,15732,34081,33984,2794,17.9,2746,17.6,9955,6663,3292,19.6,29.3,10088,6676,3412,19.6,29.7,-133,-0.4,58.6,0
2001,23,b) 5 to 9,6057,39016,39001,265,4.4,250,4.1,7305,2954,4351,7.6,18.7,7373,2878,4495,7.4,18.9,-68,-0.2,37.4,0
2001,23,c) 10 to 19,3539,44738,44910,119,3.4,117,3.3,6455,2280,4175,5.1,14.4,6970,2353,4617,5.2,15.5,-515,-1.1,28.8,0
2001,23,d) 20 to 49,2338,56967,56482,76,3.3,67,2.9,7169,2017,5152,3.6,12.7,6352,1842,4510,3.3,11.2,817,1.5,22.4,0
2001,23,e) 50 to 99,1082,41225,41314,68,6.4,31,2.9,5315,1904,3411,4.6,12.9,5577,1501,4076,3.6,13.5,-262,-0.6,25.8,0
2001,23,f) 100 to 249,1316,49850,48788,95,7.4,25,2,7289,2593,4696,5.3,14.9,5165,678,4487,1.4,10.6,2124,4.3,21.2,0
2001,23,g) 250 to 499,540,28763,28904,37,6.9,33,6.1,2567,606,1961,2.1,8.9,2850,210,2640,0.7,9.9,-283,-1,17.8,0
2001,23,h) 500 to 999,698,32093,32757,94,14.2,,,2518,767,1751,2.3,7.7,3846,,3688,,11.7,-1328,-4,15.4,1
2001,23,i) 1000 to 2499,680,29051,28348,32,4.6,63,9.1,3491,734,2757,2.6,12.3,2084,685,1399,2.4,7.4,1407,4.9,14.8,0
2001,23,j) 2500 to 4999,267,25089,25101,22,8.1,31,11.4,2102,452,1650,1.8,8.4,2134,482,1652,1.9,8.5,-32,-0.1,16.8,0
2001,23,k) 5000 to 9999,535,28787,28125,40,7.6,,,7549,4189,3360,14.9,26.8,6224,,2364,,22.1,1325,4.7,44.2,1
2001,23,l) 10000+,1800,82793,82123,157,8.9,87,4.9,7682,2409,5273,2.9,9.4,6394,836,5558,1,7.8,1288,1.6,15.6,0
2001,24,a) 1 to 4,46525,102827,101329,8713,18.9,8206,17.8,31853,21951,9902,21.7,31.4,30155,20027,10128,19.8,29.8,1698,1.6,59.6,0
2001,24,b) 5 to 9,19250,126095,125198,906,4.7,892,4.6,25802,10309,15493,8.2,20.6,24520,10160,14360,8.1,19.6,1282,1,39.2,0
2001,24,c) 10 to 19,12108,157500,155534,434,3.6,423,3.5,27053,9443,17610,6.1,17.4,23679,8803,14876,5.7,15.2,3374,2.2,30.4,0
2001,24,d) 20 to 49,8799,222557,220068,300,3.4,298,3.4,33790,10173,23617,4.6,15.4,29614,9979,19635,4.5,13.5,4176,1.9,27,0
2001,24,e) 50 to 99,3906,165768,165137,213,5.5,221,5.7,22843,6119,16724,3.7,13.8,21737,7946,13791,4.8,13.2,1106,0.6,26.4,0
2001,24,f) 100 to 249,3266,183314,181204,255,7.9,191,5.9,25536,7760,17776,4.3,14.1,22043,6533,15510,3.6,12.2,3493,1.9,24.4,0
2001,24,g) 250 to 499,2168,128656,128320,130,6,133,6.1,17038,4130,12908,3.2,13.3,16370,5213,11157,4.1,12.8,668,0.5,25.6,0
2001,24,h) 500 to 999,1708,95474,95241,191,11.2,178,10.5,16977,6101,10876,6.4,17.8,16521,7458,9063,7.8,17.3,456,0.5,34.6,0
2001,24,i) 1000 to 2499,2739,146738,142614,293,10.8,243,9,24746,9045,15701,6.3,17.4,16513,5752,10761,4,11.6,8233,5.8,23.2,0
