-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
wlsn        49718.000    1995     1     1     0
wlsn        52274.750    2001    12    31    18
wlsn     -2483640.617 -4660073.111  3568172.089
51815.75    -1.784571     0.586246    -3.724005
51816.00    -1.668391     0.496734    -2.130373
51816.25    -1.675986     0.558440    -2.042187
51816.50    -1.199396     0.234280    -1.308454
51816.75    -1.228298     0.591749    -1.980385
51817.00    -1.307944     0.504747    -0.387261
51817.25    -1.579019     0.547094    -0.596187
51817.50    -1.332642     0.263729    -0.108670
51817.75    -1.458159     0.652173    -1.054598
51818.00    -1.571819     0.538069     0.196161
51818.25    -1.820581     0.510871    -0.103899
51818.50    -1.594810     0.229186     0.011129
51818.75    -1.751020     0.620278    -1.160752
51819.00    -1.969948     0.523983    -0.249206
51819.25    -2.346549     0.498853    -0.863593
51819.50    -2.289603     0.258464    -1.254283
51819.75    -2.614194     0.674398    -2.393316
51820.00    -2.797560     0.599732    -1.371030
51820.25    -3.066958     0.637513    -2.066212
51820.50    -2.796768     0.299455    -1.982252
51820.75    -2.841188     0.665387    -2.995570
51821.00    -2.965720     0.491431    -1.686930
51821.25    -3.177597     0.503903    -1.959886
51821.50    -2.803548     0.180042    -1.610740
51821.75    -2.771631     0.577500    -2.786397
51822.00    -2.764040     0.510189    -1.833906
51822.25    -2.905956     0.540613    -2.412453
51822.50    -2.570428     0.211642    -2.119444
51822.75    -2.709486     0.769152    -3.350778
51823.00    -2.840787     0.790214    -2.351775
51823.25    -3.073319     0.906011    -2.731228
51823.50    -2.752723     0.637487    -2.544816
51823.75    -2.898765     1.047635    -3.445452
51824.00    -2.938627     0.914084    -2.203799
51824.25    -3.132473     0.950341    -2.778085
51824.50    -2.720937     0.618938    -2.626449
51824.75    -2.788632     0.973116    -3.689989
51825.00    -2.824655     0.883130    -2.804859
51825.25    -3.079271     0.896313    -3.123090
51825.50    -2.741741     0.622609    -3.044444
51825.75    -2.897944     1.076861    -4.184103
51826.00    -2.726638     0.992361    -3.086539
51826.25    -2.806624     0.979344    -3.103719
51826.50    -2.367543     0.610393    -2.597327
51826.75    -2.532305     0.978260    -3.086372
51827.00    -2.456107     0.848158    -1.312554
51827.25    -2.719840     0.803837    -0.985937
51827.50    -2.430710     0.428936    -0.171024
51827.75    -2.451604     0.858834    -1.014099
51828.00    -2.235557     0.795004    -0.070830
51828.25    -2.484194     0.950780    -0.719641
51828.50    -2.062784     0.700810    -0.912898
51828.75    -2.228821     1.169720    -2.290996
51829.00    -2.283489     1.110657    -2.069524
51829.25    -2.691053     1.143510    -2.830293
51829.50    -2.238564     0.697083    -2.856901
51829.75    -2.322946     1.073784    -4.106936
51830.00    -2.173665     0.907867    -3.111720
51830.25    -2.218444     0.865383    -3.617988
51830.50    -1.642943     0.378988    -3.144264
51830.75    -1.590000     0.751539    -4.122047
51831.00    -1.397696     0.572172    -2.512766
51831.25    -1.448822     0.575852    -2.667522
51831.50    -1.056796     0.242217    -2.164285
51831.75    -1.057677     0.645641    -2.916453
51832.00    -1.115491     0.615927    -1.460687
51832.25    -1.495486     0.785145    -1.918302
51832.50    -1.302187     0.570399    -1.638403
51832.75    -1.432070     0.965495    -2.395930
51833.00    -1.468324     0.899099    -1.324783
51833.25    -1.707062     0.922049    -1.832011
51833.50    -1.523582     0.583534    -1.571149
51833.75    -1.728625     1.005285    -2.703401
51834.00    -1.817156     0.928890    -1.672636
51834.25    -1.989357     0.940489    -2.030832
51834.50    -1.832923     0.619995    -1.990021
51834.75    -1.960191     0.933340    -2.912464
51835.00    -2.069979     0.822751    -1.803704
51835.25    -2.282756     0.817873    -2.380448
51835.50    -2.096558     0.499305    -2.152278
51835.75    -2.114590     0.861870    -3.137497
51836.00    -2.028425     0.741350    -2.023095
51836.25    -2.259722     0.731369    -2.490145
51836.50    -1.869603     0.342633    -2.161478
51836.75    -1.955521     0.700960    -2.853561
51837.00    -2.063385     0.672544    -1.617298
51837.25    -2.307672     0.803163    -2.154581
51837.50    -2.112784     0.503173    -1.561353
51837.75    -2.486618     0.948472    -2.226766
51838.00    -2.625333     0.806271    -0.661321
51838.25    -2.981779     0.818164    -0.667972
51838.50    -2.740367     0.379200    -0.235942
51838.75    -2.914282     0.661164    -0.808416
51839.00    -2.804585     0.443295     0.569875
51839.25    -2.907811     0.432851     0.094334
51839.50    -2.451872     0.065198     0.163951
51839.75    -2.459922     0.511259    -1.289605
51840.00    -2.261473     0.473050    -0.722461
51840.25    -2.288543     0.537919    -1.517046
51840.50    -1.805952     0.196598    -1.599597
51840.75    -1.770581     0.593831    -2.999669
51841.00    -1.597202     0.617054    -2.831877
51841.25    -1.672592     0.728817    -3.939095
51841.50    -1.255322     0.384494    -4.026296
51841.75    -1.441989     0.849647    -5.105987
51842.00    -1.402340     0.753373    -3.920864
51842.25    -1.649920     0.829429    -3.959218
51842.50    -1.457531     0.532904    -3.165961
51842.75    -1.664089     0.947260    -3.494982
51843.00    -1.617438     0.819510    -1.853804
51843.25    -1.943167     0.853484    -1.601849
51843.50    -1.691580     0.507200    -0.599913
51843.75    -1.876095     0.925413    -1.289034
51844.00    -1.921761     0.786188    -0.118529
51844.25    -2.207603     0.770211    -0.410436
51844.50    -2.037458     0.471669     0.043434
51844.75    -2.213908     0.859549    -1.174147
51845.00    -2.223290     0.712255    -0.286701
51845.25    -2.501332     0.748343    -1.038305
51845.50    -2.092686     0.334075    -0.978161
51845.75    -2.041630     0.667312    -2.368917
51846.00    -1.955269     0.479762    -1.464944
51846.25    -2.140720     0.485642    -2.031743
51846.50    -1.812226     0.104231    -1.705846
51846.75    -1.854945     0.468621    -2.740535
51847.00    -1.870005     0.312384    -1.722558
51847.25    -2.097154     0.330570    -1.810120
51847.50    -1.691863     0.010510    -1.464493
51847.75    -1.757238     0.424466    -2.505801
51848.00    -1.770134     0.394935    -1.915610
51848.25    -2.006866     0.479134    -2.400688
51848.50    -1.679036     0.129556    -2.289135
51848.75    -1.867991     0.562658    -3.635007
51849.00    -1.860626     0.498084    -2.873472
51849.25    -1.967984     0.560835    -3.425885
51849.50    -1.617274     0.330897    -3.563027
51849.75    -1.648284     0.722787    -4.284927
51850.00    -1.511785     0.612660    -2.683931
51850.25    -1.661146     0.693948    -2.586119
51850.50    -1.257049     0.399693    -1.994589
51850.75    -1.355072     0.895990    -2.811525
51851.00    -1.429124     0.947557    -1.990981
51851.25    -1.704610     1.161710    -2.577118
51851.50    -1.475267     0.966780    -2.594679
51851.75    -1.795357     1.450007    -3.576554
51852.00    -1.932718     1.380971    -2.497293
51852.25    -2.308550     1.421538    -2.443258
51852.50    -2.184572     1.066271    -1.634865
51852.75    -2.511022     1.478975    -2.112166
51853.00    -2.529696     1.273661    -0.850779
51853.25    -2.816823     1.208459    -0.783098
51853.50    -2.497290     0.799935    -0.325326
51853.75    -2.403769     1.024044    -0.933908
51854.00    -2.190036     0.832503     0.014619
51854.25    -2.419822     0.795475    -0.197107
51854.50    -1.999833     0.385837     0.186944
51854.75    -2.049047     0.631993    -0.213858
51855.00    -1.989985     0.595519     0.107102
51855.25    -2.063455     0.691109    -1.008527
51855.50    -1.655781     0.466780    -1.651945
51855.75    -1.785767     1.005258    -3.250096
51856.00    -1.781209     1.029026    -2.610899
51856.25    -1.984415     1.243371    -3.272642
51856.50    -1.742004     0.937562    -2.614309
51856.75    -2.026764     1.304559    -2.926867
51857.00    -2.119207     1.087430    -1.201024
51857.25    -2.596525     1.072545    -0.868920
51857.50    -2.535536     0.706957    -0.123650
51857.75    -2.814375     1.111837    -0.877176
51858.00    -2.822386     0.968983     0.336436
51858.25    -3.006903     1.089213    -0.327931
51858.50    -2.655272     0.808479    -0.303026
51858.75    -2.677941     1.228760    -1.296514
51859.00    -2.542980     1.133892    -0.604151
51859.25    -2.691531     1.171927    -1.118903
51859.50    -2.357331     0.871225    -1.488564
51859.75    -2.314564     1.282969    -2.775064
51860.00    -1.992632     1.108373    -2.260328
51860.25    -1.964433     1.184265    -3.438818
51860.50    -1.492132     0.831232    -3.675702
51860.75    -1.577084     1.179344    -4.741572
51861.00    -1.502167     1.022837    -3.621728
51861.25    -1.721153     1.108595    -3.868990
51861.50    -1.466271     0.849340    -3.369902
51861.75    -1.728751     1.326763    -4.356335
51862.00    -1.839682     1.253633    -2.933014
51862.25    -2.297354     1.327934    -2.895160
51862.50    -2.229633     1.010264    -2.254389
51862.75    -2.526784     1.350630    -2.693496
51863.00    -2.579491     1.173522    -1.295142
51863.25    -2.937052     1.247715    -1.808479
51863.50    -2.666367     0.928740    -1.890301
51863.75    -2.713943     1.275758    -2.817299
51864.00    -2.570626     1.105690    -1.706018
51864.25    -2.751845     1.205427    -2.010739
51864.50    -2.155215     0.916978    -1.798363
51864.75    -2.046234     1.328495    -2.778467
51865.00    -1.778725     1.279095    -2.202818
51865.25    -1.754714     1.344422    -2.586955
51865.50    -1.285374     1.037287    -2.552124
51865.75    -1.533269     1.435083    -3.883435
51866.00    -1.687296     1.287718    -3.174029
51866.25    -2.105291     1.389160    -4.038844
51866.50    -1.985947     1.187375    -4.582936
51866.75    -2.239289     1.605068    -6.058540
51867.00    -2.200908     1.513201    -5.442570
51867.25    -2.368395     1.527381    -5.869699
51867.50    -1.865256     1.171500    -5.394364
51867.75    -1.876069     1.485266    -6.006530
51868.00    -1.755578     1.292000    -4.793930
51868.25    -1.953803     1.286725    -4.928973
51868.50    -1.561369     0.960834    -4.632114
51868.75    -1.454516     1.036139    -4.166756
51869.00    -1.366413     0.918760    -3.001177
51869.25    -1.519695     0.875754    -2.600994
51869.50    -1.069604     0.562334    -1.837561
51869.75    -1.163978     1.020240    -2.718528
51870.00    -0.959624     0.840916    -1.333578
51870.25    -1.148206     0.768524    -1.219414
51870.50    -0.796618     0.381749    -0.464933
51870.75    -0.944102     0.772621    -1.102236
51871.00    -0.699334     0.645262    -0.088734
51871.25    -0.833051     0.738451    -0.828222
51871.50    -0.351809     0.380895    -0.647031
51871.75    -0.402135     0.838426    -1.872870
51872.00    -0.294613     0.840775    -0.927294
51872.25    -0.449246     0.852371    -1.383906
51872.50    -0.009069     0.449849    -0.483357
51872.75    -0.118974     0.830569    -1.346960
51873.00    -0.063698     0.759344     0.117959
51873.25    -0.343726     0.869947    -0.139502
51873.50    -0.153029     0.658770     0.307841
51873.75    -0.351297     1.175398    -0.956042
51874.00    -0.315831     1.120438     0.355039
51874.25    -0.658421     1.178435    -0.076537
51874.50    -0.418547     0.836760     0.196382
51874.75    -0.545124     1.209351    -0.927913
51875.00    -0.362050     1.055890     0.454065
51875.25    -0.673104     1.063376     0.116608
51875.50    -0.167941     0.570924     0.740875
51875.75    -0.179863     0.854616    -0.175495
51876.00    -0.004333     0.653655     0.771593
51876.25    -0.192099     0.594746     0.327873
51876.50     0.155406     0.213665     0.325447
51876.75    -0.060852     0.607702    -1.025953
51877.00    -0.001133     0.522968    -0.054806
51877.25    -0.181391     0.518789    -0.304561
51877.50    -0.036784     0.287760     0.040249
51877.75    -0.384299     0.708368    -1.002214
51878.00    -0.351395     0.663406    -0.059718
51878.25    -0.710821     0.741319    -0.718623
51878.50    -0.526812     0.538956    -0.928250
51878.75    -0.661030     0.997193    -2.186053
51879.00    -0.742969     0.999682    -1.476242
51879.25    -1.050564     1.010356    -1.912799
51879.50    -0.581518     0.698858    -1.299159
51879.75    -0.640305     1.121112    -2.276910
51880.00    -0.567652     1.057731    -1.244126
51880.25    -0.629679     1.010928    -1.270653
51880.50    -0.188076     0.622658    -0.674732
51880.75    -0.334810     0.957235    -1.862779
51881.00    -0.231897     0.828342    -0.886348
51881.25    -0.527474     0.828387    -1.358551
51881.50    -0.338249     0.450288    -1.457126
51881.75    -0.453143     0.812830    -2.909074
51882.00    -0.325139     0.707687    -2.199541
51882.25    -0.559415     0.818921    -3.128914
51882.50    -0.233631     0.525161    -3.106173
51882.75    -0.365395     0.976015    -4.483412
51883.00    -0.310626     0.886904    -3.183189
51883.25    -0.620699     0.947361    -3.466935
51883.50    -0.316428     0.624450    -2.574952
51883.75    -0.590267     1.017499    -3.297710
51884.00    -0.608867     0.995817    -2.322608
51884.25    -0.985379     1.158237    -2.787427
51884.50    -0.671105     0.874074    -2.643523
51884.75    -0.975756     1.298863    -3.697389
51885.00    -0.849816     1.080779    -2.199977
51885.25    -1.041792     0.987336    -1.754559
51885.50    -0.609128     0.414678    -0.754610
51885.75    -0.703575     0.600972    -1.182593
51886.00    -0.654406     0.381714     0.269980
51886.25    -1.088213     0.470774    -0.164802
51886.50    -0.912296     0.127851     0.149375
51886.75    -1.184863     0.475217    -0.935073
51887.00    -1.119772     0.246056     0.079208
51887.25    -1.328034     0.237382    -0.097484
51887.50    -1.013979    -0.082813     0.185848
51887.75    -1.099427     0.362898    -0.885003
51888.00    -1.022916     0.344588     0.198632
