-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
KARR        49718.000    1995     1     1     0
KARR        52274.750    2001    12    31    18
KARR     -2713832.258  5303935.087 -2269515.012
51804.50    -0.359120     0.111505    -1.497641
51804.75    -0.251553     0.020917    -0.770477
51805.00    -0.330455     0.113256    -1.168576
51805.25    -0.061549    -0.156689     0.409904
51805.50    -0.082331    -0.107241    -0.440774
51805.75     0.027940    -0.226060     0.293397
51806.00    -0.034582    -0.137942     0.068114
51806.25     0.176847    -0.335975     1.411932
51806.50     0.087604    -0.233255     0.314733
51806.75     0.155992    -0.286419     0.919854
51807.00     0.025866    -0.167964     0.324916
51807.25     0.155173    -0.278568     1.268593
51807.50     0.057251    -0.127366     0.070233
51807.75     0.070125    -0.150642     0.479404
51808.00    -0.071689    -0.019572    -0.154185
51808.25     0.069749    -0.214899     0.970058
51808.50    -0.034468    -0.084501    -0.070270
51808.75     0.005586    -0.134915     0.435721
51809.00    -0.113984    -0.026568    -0.042975
51809.25     0.056928    -0.196911     1.148678
51809.50    -0.052778    -0.092073     0.018672
51809.75     0.006878    -0.156820     0.588582
51810.00    -0.097230    -0.053518     0.145886
51810.25     0.105776    -0.259005     1.371566
51810.50     0.037992    -0.176039     0.403464
51810.75     0.096875    -0.239639     0.860816
51811.00     0.027384    -0.115575     0.483002
51811.25     0.190008    -0.317904     1.573207
51811.50     0.065346    -0.175442     0.322158
51811.75     0.126433    -0.222760     0.720405
51812.00     0.019350    -0.087583     0.202938
51812.25     0.190253    -0.299637     1.445892
51812.50     0.082260    -0.158357     0.389013
51812.75     0.116987    -0.228526     1.051313
51813.00     0.030081    -0.097198     0.687872
51813.25     0.223052    -0.309630     1.907164
51813.50     0.141883    -0.207458     0.782932
51813.75     0.265579    -0.302628     1.439549
51814.00     0.234142    -0.214991     1.151629
51814.25     0.424122    -0.408976     2.140590
51814.50     0.334130    -0.290285     0.933257
51814.75     0.390036    -0.347133     1.297910
51815.00     0.266458    -0.243416     0.752941
51815.25     0.342724    -0.443641     1.651045
51815.50     0.175564    -0.287364     0.395703
51815.75     0.162649    -0.286292     0.659414
51816.00    -0.046847    -0.142457    -0.045625
51816.25     0.042339    -0.282325     0.983312
51816.50    -0.104843    -0.149826    -0.141854
51816.75    -0.093824    -0.188720     0.255262
51817.00    -0.230647    -0.082783    -0.206342
51817.25    -0.079872    -0.263447     0.955314
51817.50    -0.167016    -0.159247     0.009096
51817.75    -0.132657    -0.172977     0.477928
51818.00    -0.240919    -0.037618    -0.020209
51818.25    -0.051286    -0.241453     1.258512
51818.50    -0.143379    -0.135747     0.210979
51818.75    -0.047277    -0.191625     0.885119
51819.00    -0.145560    -0.060364     0.386944
51819.25     0.064629    -0.288398     1.626324
51819.50     0.022020    -0.183019     0.607558
51819.75     0.113109    -0.243525     1.259441
51820.00     0.069089    -0.130309     0.998517
51820.25     0.276521    -0.334447     2.251929
51820.50     0.237507    -0.234817     1.353489
51820.75     0.331227    -0.289971     1.883824
51821.00     0.238439    -0.178050     1.460612
51821.25     0.393284    -0.339486     2.426453
51821.50     0.293723    -0.234775     1.287091
51821.75     0.306149    -0.254682     1.561944
51822.00     0.210583    -0.132569     1.055064
51822.25     0.369200    -0.329425     2.255335
51822.50     0.250956    -0.232386     1.067587
51822.75     0.289453    -0.321629     1.755644
51823.00     0.118601    -0.223732     1.081469
51823.25     0.266483    -0.429274     2.414133
51823.50     0.105030    -0.282123     1.048176
51823.75     0.156498    -0.328560     1.630348
51824.00    -0.020464    -0.156472     0.682057
51824.25     0.164039    -0.349184     1.933470
51824.50     0.041114    -0.198582     0.622197
51824.75     0.106755    -0.236860     1.083137
51825.00     0.006234    -0.099897     0.422910
51825.25     0.180329    -0.294529     1.612634
51825.50     0.081305    -0.155699     0.469524
51825.75     0.141762    -0.201763     1.015888
51826.00    -0.005982    -0.058796     0.300799
51826.25     0.168434    -0.260056     1.635573
51826.50     0.050825    -0.119528     0.496401
51826.75     0.090106    -0.135954     1.059944
51827.00    -0.098074     0.036776     0.357563
51827.25     0.098192    -0.171771     1.789252
51827.50     0.042599    -0.084390     0.952102
51827.75     0.136893    -0.145727     1.732744
51828.00     0.067942    -0.056060     1.395869
51828.25     0.289958    -0.345027     2.988525
51828.50     0.219131    -0.290874     2.014494
51828.75     0.297220    -0.417299     2.675464
51829.00     0.167274    -0.345230     2.039515
51829.25     0.353146    -0.538818     3.218877
51829.50     0.256822    -0.432895     2.117941
51829.75     0.260335    -0.452655     2.489447
51830.00     0.125839    -0.292197     1.788904
51830.25     0.257351    -0.440367     2.730678
51830.50     0.198549    -0.312990     1.680883
51830.75     0.244485    -0.279576     1.999801
51831.00     0.105981    -0.137460     1.360287
51831.25     0.261039    -0.315523     2.394987
51831.50     0.207105    -0.224896     1.509398
51831.75     0.253221    -0.252204     1.938285
51832.00     0.143133    -0.130285     1.526620
51832.25     0.345007    -0.372036     2.868056
51832.50     0.241305    -0.265294     1.820513
51832.75     0.311304    -0.315912     2.375422
51833.00     0.252241    -0.203842     2.044621
51833.25     0.442446    -0.432110     3.297477
51833.50     0.334378    -0.367928     2.327815
51833.75     0.416556    -0.474252     3.064584
51834.00     0.285949    -0.380177     2.642052
51834.25     0.396687    -0.515342     3.621094
51834.50     0.310578    -0.385965     2.563990
51834.75     0.292027    -0.347439     2.619482
51835.00     0.077279    -0.145471     1.473818
51835.25     0.176759    -0.272954     2.118952
51835.50     0.030779    -0.117388     0.689754
51835.75    -0.034489    -0.076501     0.486946
51836.00    -0.214027     0.109912    -0.474476
51836.25    -0.023679    -0.078031     0.612553
51836.50    -0.119163     0.049831    -0.524502
51836.75    -0.047107     0.003050    -0.001917
51837.00    -0.116593     0.095021    -0.329424
51837.25     0.082137    -0.132611     0.932780
51837.50     0.064807    -0.087577     0.201578
51837.75     0.189070    -0.244707     1.162382
51838.00     0.103220    -0.184051     0.865839
51838.25     0.332119    -0.424809     2.465489
51838.50     0.283394    -0.386659     1.593805
51838.75     0.363928    -0.516847     2.355726
51839.00     0.265061    -0.400917     1.723008
51839.25     0.479414    -0.578486     3.070699
51839.50     0.413114    -0.438871     1.975793
51839.75     0.452118    -0.468630     2.469236
51840.00     0.317269    -0.297828     1.641187
51840.25     0.482980    -0.449595     2.798019
51840.50     0.377318    -0.317755     1.515096
51840.75     0.423645    -0.346413     1.946477
51841.00     0.265437    -0.186914     1.003716
51841.25     0.437170    -0.366642     2.109654
51841.50     0.312974    -0.249989     0.732741
51841.75     0.373429    -0.320648     1.391256
51842.00     0.219137    -0.175429     0.769025
51842.25     0.413280    -0.396114     2.280156
51842.50     0.307807    -0.289524     1.313316
51842.75     0.371055    -0.371430     2.179771
51843.00     0.190382    -0.211838     1.495002
51843.25     0.339600    -0.373764     2.712140
51843.50     0.230017    -0.252992     1.643859
51843.75     0.225878    -0.288398     2.010411
51844.00     0.086258    -0.149993     1.242185
51844.25     0.252645    -0.338893     2.375391
51844.50     0.142247    -0.211850     1.244638
51844.75     0.209119    -0.265413     1.742463
51845.00     0.093730    -0.146551     1.018429
51845.25     0.307438    -0.319730     2.173132
51845.50     0.254951    -0.206637     1.018702
51845.75     0.316835    -0.244925     1.307377
51846.00     0.253809    -0.146161     0.740515
51846.25     0.460084    -0.343816     1.830714
51846.50     0.440419    -0.320791     0.985347
51846.75     0.514881    -0.445444     1.687457
51847.00     0.404892    -0.400375     1.344737
51847.25     0.542756    -0.597738     2.634128
51847.50     0.468996    -0.502641     1.786714
51847.75     0.499135    -0.549000     2.366947
51848.00     0.405759    -0.431564     1.861110
51848.25     0.566626    -0.587378     2.998580
51848.50     0.538741    -0.499754     2.087417
51848.75     0.632096    -0.578808     2.748098
51849.00     0.526418    -0.460747     2.150487
51849.25     0.680234    -0.638886     3.327081
51849.50     0.588907    -0.556694     2.388107
51849.75     0.619696    -0.621318     2.999758
51850.00     0.455708    -0.507433     2.465585
51850.25     0.581331    -0.674766     3.764763
51850.50     0.444233    -0.536462     2.731258
51850.75     0.439592    -0.559231     3.274735
51851.00     0.270237    -0.436340     2.635833
51851.25     0.399848    -0.571768     3.810909
51851.50     0.309145    -0.472016     2.860618
51851.75     0.348467    -0.498645     3.397091
51852.00     0.235807    -0.377976     2.836911
51852.25     0.401865    -0.541191     4.080882
51852.50     0.345217    -0.457140     3.295910
51852.75     0.414023    -0.509613     4.157921
51853.00     0.360021    -0.423884     3.829385
51853.25     0.575495    -0.648800     5.360222
51853.50     0.551933    -0.599076     4.647389
51853.75     0.629636    -0.669676     5.343203
51854.00     0.524762    -0.565207     4.619462
51854.25     0.669760    -0.733905     5.595359
51854.50     0.580570    -0.606189     4.352504
51854.75     0.630960    -0.658493     4.798120
51855.00     0.551268    -0.559844     4.046153
51855.25     0.697634    -0.742505     5.084947
51855.50     0.618864    -0.660438     4.115574
51855.75     0.621896    -0.720074     4.656049
51856.00     0.432969    -0.553278     3.720870
51856.25     0.541241    -0.700615     4.834041
51856.50     0.471920    -0.593324     4.070077
51856.75     0.517972    -0.643613     4.747993
51857.00     0.408952    -0.522162     4.158857
51857.25     0.568035    -0.682789     5.328106
51857.50     0.519236    -0.591372     4.419881
51857.75     0.531332    -0.607335     4.722280
51858.00     0.409710    -0.455571     3.807068
51858.25     0.580669    -0.595104     4.767924
51858.50     0.504261    -0.480425     3.570933
51858.75     0.556230    -0.516429     4.093834
51859.00     0.482671    -0.386350     3.483336
51859.25     0.658016    -0.553361     4.567433
51859.50     0.627051    -0.467614     3.689692
51859.75     0.649843    -0.512472     4.189536
51860.00     0.541778    -0.409654     3.569705
51860.25     0.727025    -0.632018     4.800440
51860.50     0.630268    -0.512218     3.669395
51860.75     0.655323    -0.564705     4.191984
51861.00     0.558093    -0.465572     3.659663
51861.25     0.701847    -0.638105     4.841320
51861.50     0.601997    -0.538709     3.954599
51861.75     0.631793    -0.559136     4.432815
51862.00     0.479084    -0.461558     3.890107
51862.25     0.625751    -0.643151     5.135617
51862.50     0.545500    -0.567403     4.394533
51862.75     0.569805    -0.633989     4.992278
51863.00     0.444297    -0.526370     4.451189
51863.25     0.594991    -0.689683     5.655613
51863.50     0.542647    -0.622325     4.867024
51863.75     0.562676    -0.652663     5.205510
51864.00     0.444236    -0.555203     4.558586
51864.25     0.630320    -0.737573     5.837293
51864.50     0.534984    -0.643949     4.913975
51864.75     0.556635    -0.680845     5.419287
51865.00     0.376611    -0.579801     4.592053
51865.25     0.503456    -0.730016     5.750350
51865.50     0.396417    -0.601160     4.735390
51865.75     0.439629    -0.638370     5.232189
51866.00     0.349911    -0.535713     4.453982
51866.25     0.532088    -0.681739     5.504991
51866.50     0.423494    -0.557697     4.270516
51866.75     0.438172    -0.545493     4.524250
51867.00     0.308180    -0.443325     3.661943
51867.25     0.502661    -0.627372     4.849341
51867.50     0.389833    -0.508636     3.644816
51867.75     0.434355    -0.550689     3.998085
51868.00     0.328303    -0.431544     3.257764
51868.25     0.552032    -0.608904     4.612811
51868.50     0.463282    -0.459516     3.246897
51868.75     0.363934    -0.279860     3.070797
51869.00     0.308371    -0.162834     2.271470
51869.25     0.432451    -0.357830     3.712505
51869.50     0.360150    -0.196651     2.443797
51869.75     0.364671    -0.232627     2.971622
51870.00     0.258375    -0.106101     2.017771
51870.25     0.321864    -0.292580     3.225845
51870.50     0.251032    -0.199984     1.994043
51870.75     0.242560    -0.246114     2.539316
51871.00     0.159477    -0.152579     1.884124
51871.25     0.256395    -0.355422     3.359088
51871.50     0.199208    -0.288403     2.330351
51871.75     0.200924    -0.372449     3.106264
51872.00     0.095960    -0.285940     2.492699
51872.25     0.181151    -0.442887     3.834517
51872.50     0.141216    -0.338675     2.889215
51872.75     0.157514    -0.405828     3.509730
51873.00     0.063722    -0.294544     3.028339
51873.25     0.200578    -0.444847     4.492495
51873.50     0.136052    -0.310838     3.194912
51873.75     0.173857    -0.354909     3.757908
51874.00     0.092724    -0.253462     2.974090
51874.25     0.260374    -0.481114     4.586919
51874.50     0.214427    -0.419103     3.524299
51874.75     0.224385    -0.481441     4.086886
51875.00     0.110615    -0.380682     3.310209
51875.25     0.225585    -0.576499     4.985695
51875.50     0.139546    -0.478382     3.945219
51875.75     0.124409    -0.481211     4.246600
51876.00     0.044338    -0.358995     3.334924
51876.25     0.191861    -0.503065     4.689376
51876.50     0.212402    -0.398499     3.757339
51876.75     0.231767    -0.409747     4.108262
51877.00     0.172011    -0.294717     3.313437
51877.25     0.254653    -0.432520     4.313953
51877.50     0.198361    -0.310009     3.427783
51877.75     0.123714    -0.300622     3.726560
51878.00     0.025725    -0.158594     3.099411
51878.25     0.162759    -0.302784     4.410939
51878.50     0.167803    -0.153393     3.539368
51878.75     0.203460    -0.120545     4.080059
51879.00     0.184130    -0.003184     3.424950
51879.25     0.385023    -0.269737     4.790126
