-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CCV1        49718.000    1995     1     1     0
CCV1        52274.750    2001    12    31    18
CCV1       921997.870 -5535327.766  3021401.158
51773.50    -0.174567     0.161574     0.136176
51773.75    -0.487647     0.063035    -0.257988
51774.00    -0.494608     0.128728     0.316733
51774.25    -0.463196     0.057231    -0.005891
51774.50    -0.280272     0.062493     0.016308
51774.75    -0.452564    -0.046751    -0.387569
51775.00    -0.399383     0.003940     0.067249
51775.25    -0.370388    -0.046404    -0.358946
51775.50    -0.082117     0.055556    -0.164841
51775.75    -0.061515    -0.006614    -0.393872
51776.00     0.070970     0.076165     0.040601
51776.25     0.175133     0.077246    -0.197193
51776.50     0.417262     0.169054    -0.055570
51776.75     0.285272     0.113811    -0.266745
51777.00     0.412260     0.169158     0.089240
51777.25     0.349183     0.163429    -0.161680
51777.50     0.551249     0.213871    -0.186112
51777.75     0.412909     0.057960    -0.590464
51778.00     0.548012     0.068333    -0.250797
51778.25     0.482364     0.012840    -0.583394
51778.50     0.516433     0.077647    -0.473969
51778.75     0.279349    -0.059704    -0.872525
51779.00     0.321768    -0.037043    -0.460070
51779.25     0.116145    -0.099492    -0.849419
51779.50     0.104914    -0.023328    -0.628363
51779.75    -0.104326    -0.137174    -0.938400
51780.00    -0.144807    -0.095507    -0.509684
51780.25    -0.114699    -0.089770    -0.594215
51780.50     0.142711     0.026530    -0.176516
51780.75    -0.045169    -0.069491    -0.474636
51781.00     0.134586     0.003616     0.058891
51781.25     0.275367     0.020826     0.039587
51781.50     0.363922     0.146783     0.351665
51781.75    -0.030071     0.075910     0.134189
51782.00    -0.019196     0.162625     0.745458
51782.25    -0.178631     0.160040     0.590032
51782.50    -0.289154     0.209000     0.615315
51782.75    -0.577980     0.111164     0.279438
51783.00    -0.472540     0.181072     0.781884
51783.25    -0.623025     0.165066     0.474757
51783.50    -0.524052     0.258013     0.678625
51783.75    -0.667517     0.170572     0.363800
51784.00    -0.588169     0.250744     0.781982
51784.25    -0.567152     0.215828     0.391692
51784.50    -0.322813     0.322536     0.615454
51784.75    -0.334088     0.247897     0.410574
51785.00    -0.019875     0.362596     1.053765
51785.25     0.276928     0.347443     0.912297
51785.50     0.695019     0.487103     1.348535
51785.75     0.699401     0.375199     1.039391
51786.00     1.043930     0.476068     1.783108
51786.25     1.229404     0.461217     1.601074
51786.50     1.468441     0.569997     1.884997
51786.75     1.445867     0.493912     1.672029
51787.00     1.639990     0.597878     2.388131
51787.25     1.552355     0.554854     2.118347
51787.50     1.743972     0.599871     2.276148
51787.75     1.773244     0.465349     1.886041
51788.00     1.885436     0.453826     2.128871
51788.25     1.924364     0.346047     1.657613
51788.50     2.140968     0.354524     1.639704
51788.75     1.931789     0.248295     1.351460
51789.00     1.990895     0.285739     1.760788
51789.25     2.003441     0.272636     1.693540
51789.50     2.067895     0.365678     2.021114
51789.75     1.785965     0.263906     1.874250
51790.00     1.942673     0.301498     2.477836
51790.25     1.814422     0.275852     2.268530
51790.50     1.771277     0.348880     2.411537
51790.75     1.652085     0.245607     2.141127
51791.00     1.724065     0.276143     2.428392
51791.25     1.516341     0.203128     1.902274
51791.50     1.745211     0.291139     2.053345
51791.75     1.759939     0.202836     1.683018
51792.00     1.911571     0.235079     1.841842
51792.25     2.086934     0.230248     1.542682
51792.50     2.489734     0.376110     1.818534
51792.75     2.294427     0.300320     1.399498
51793.00     2.296682     0.360426     1.642054
51793.25     2.213465     0.341317     1.249165
51793.50     2.231367     0.404977     1.118125
51793.75     2.011190     0.261554     0.663870
51794.00     2.144210     0.269085     1.034615
51794.25     2.012692     0.203681     0.759037
51794.50     2.025753     0.251598     1.043264
51794.75     1.793355     0.058368     0.678718
51795.00     1.936698     0.053830     1.305421
51795.25     1.852436    -0.008152     1.160504
51795.50     1.931052     0.070777     1.483319
51795.75     1.554595    -0.079227     1.001565
51796.00     1.444726    -0.002801     1.405998
51796.25     1.300886    -0.022344     1.053707
51796.50     1.463278     0.089228     1.205401
51796.75     1.432878    -0.021939     0.803418
51797.00     1.817033     0.058257     1.433976
51797.25     2.064605     0.031504     1.164707
51797.50     2.361965     0.130551     1.383101
51797.75     2.349256     0.028084     1.104421
51798.00     2.622555     0.118854     1.713335
51798.25     2.571138     0.079437     1.360253
51798.50     2.634718     0.177912     1.629016
51798.75     2.413756     0.094827     1.395671
51799.00     2.318341     0.150760     1.935274
51799.25     1.878114     0.093535     1.498834
51799.50     1.754999     0.172610     1.692900
51799.75     1.191685     0.047729     1.210552
51800.00     0.972153     0.083346     1.609742
51800.25     0.684269     0.012658     1.022544
51800.50     0.591193     0.116392     1.152870
51800.75     0.203474    -0.002331     0.653396
51801.00     0.213334     0.045269     0.987712
51801.25     0.166545     0.020280     0.574320
51801.50     0.301931     0.143930     0.847045
51801.75     0.037582     0.042467     0.444067
51802.00     0.073604     0.134316     1.004907
51802.25    -0.108858     0.130749     0.797329
51802.50     0.013562     0.230671     1.168087
51802.75    -0.176511     0.144832     0.965658
51803.00    -0.128326     0.194664     1.434209
51803.25    -0.193472     0.151822     1.043654
51803.50    -0.032230     0.223571     1.134170
51803.75    -0.284712     0.058006     0.577064
51804.00    -0.281283     0.021390     0.627634
51804.25    -0.354774     0.026359     0.438045
51804.50    -0.217663     0.090133     0.515087
51804.75    -0.446030    -0.011878     0.125015
51805.00    -0.331453     0.105530     0.765038
51805.25    -0.478986     0.122796     0.515974
51805.50    -0.243096     0.243446     0.713900
51805.75    -0.361377     0.157530     0.448187
51806.00    -0.362054     0.185411     0.773698
51806.25    -0.567977     0.165551     0.577332
51806.50    -0.472845     0.244963     0.750364
51806.75    -0.730423     0.146805     0.441648
51807.00    -0.808883     0.179210     0.753684
51807.25    -0.967362     0.144119     0.467698
51807.50    -0.937786     0.199191     0.610112
51807.75    -1.312222     0.061743     0.371756
51808.00    -1.246930     0.034285     0.703189
51808.25    -1.229046     0.023030     0.723215
51808.50    -0.980094     0.075009     0.889927
51808.75    -1.010619    -0.008587     0.589250
51809.00    -0.769726     0.031971     0.802194
51809.25    -0.783437     0.038856     0.460920
51809.50    -0.701523     0.131564     0.497274
51809.75    -0.952244    -0.015455     0.027478
51810.00    -1.064314     0.010795     0.340379
51810.25    -1.233104    -0.028647     0.048785
51810.50    -1.140206     0.040781     0.300986
51810.75    -1.355630    -0.074724     0.010013
51811.00    -1.348850    -0.050884     0.462331
51811.25    -1.523445    -0.058581     0.384335
51811.50    -1.438869     0.031810     0.689688
51811.75    -1.621600    -0.029852     0.537062
51812.00    -1.439483     0.008569     0.814388
51812.25    -1.429756    -0.016561     0.555705
51812.50    -1.152422     0.077569     0.810970
51812.75    -1.143845    -0.027994     0.636814
51813.00    -0.888654     0.015229     1.095770
51813.25    -1.001394    -0.049706     0.634761
51813.50    -0.866309     0.040684     0.709130
51813.75    -1.260759    -0.066525     0.040740
51814.00    -1.431560    -0.048440    -0.062879
51814.25    -1.788714    -0.094562    -0.683630
51814.50    -1.746832    -0.017926    -0.659134
51814.75    -2.111224    -0.127537    -1.153745
51815.00    -2.025191    -0.071707    -0.886602
51815.25    -2.028966    -0.060908    -1.102886
51815.50    -1.783271     0.062789    -0.901865
51815.75    -1.849196    -0.078857    -1.393141
51816.00    -1.523330    -0.030957    -0.962179
51816.25    -1.314577    -0.033393    -1.023358
51816.50    -0.941231     0.086861    -0.632369
51816.75    -1.034403    -0.001120    -0.819479
51817.00    -0.927175     0.018309    -0.403493
51817.25    -1.017673     0.013054    -0.509849
51817.50    -0.926653     0.138372    -0.034496
51817.75    -1.183720     0.046230    -0.168187
51818.00    -1.168611     0.094373     0.323519
51818.25    -1.324565     0.126284     0.295260
51818.50    -1.341715     0.211964     0.610966
51818.75    -1.699267     0.092196     0.317163
51819.00    -1.868219     0.101673     0.593240
51819.25    -2.207746     0.052700     0.152682
51819.50    -2.414459     0.079114     0.052333
51819.75    -2.909291    -0.050819    -0.345055
51820.00    -3.014091    -0.052380    -0.079408
51820.25    -3.207430    -0.110682    -0.474543
51820.50    -3.166042    -0.019768    -0.371345
51820.75    -3.327962    -0.114780    -0.745395
51821.00    -3.272312    -0.031538    -0.383877
51821.25    -3.321400    -0.037359    -0.598309
51821.50    -3.118054     0.051622    -0.411070
51821.75    -3.235103    -0.068089    -0.731897
51822.00    -3.128129    -0.015954    -0.386793
51822.25    -3.107453    -0.075545    -0.724929
51822.50    -2.983619     0.001617    -0.628334
51822.75    -3.184919    -0.161792    -1.000219
51823.00    -3.087993    -0.180417    -0.885261
51823.25    -3.109414    -0.266157    -1.218923
51823.50    -2.900970    -0.233098    -1.177612
51823.75    -2.971754    -0.400897    -1.661003
51824.00    -2.704290    -0.404997    -1.661905
51824.25    -2.662906    -0.456460    -2.076517
51824.50    -2.348890    -0.395445    -2.128081
51824.75    -2.404453    -0.548138    -2.645057
51825.00    -2.231176    -0.532459    -2.591475
51825.25    -2.337883    -0.561375    -2.800176
51825.50    -2.204823    -0.473126    -2.567597
51825.75    -2.465222    -0.588233    -2.878229
51826.00    -2.175848    -0.546994    -2.561090
51826.25    -2.063285    -0.586121    -2.816397
51826.50    -1.796755    -0.503090    -2.622730
51826.75    -1.962373    -0.605852    -2.828085
51827.00    -1.745816    -0.560187    -2.385553
51827.25    -1.874946    -0.557454    -2.445180
51827.50    -1.735820    -0.459998    -2.146639
51827.75    -1.851194    -0.586058    -2.355973
51828.00    -1.564718    -0.563647    -2.044830
51828.25    -1.649238    -0.624609    -2.358758
51828.50    -1.447494    -0.550564    -2.293753
51828.75    -1.735981    -0.661461    -2.686076
51829.00    -1.769441    -0.625992    -2.507853
51829.25    -2.044375    -0.651304    -2.900319
51829.50    -1.800064    -0.518555    -2.641559
51829.75    -1.992816    -0.608662    -2.759358
51830.00    -1.774962    -0.523885    -2.141446
51830.25    -1.735507    -0.525573    -2.245620
51830.50    -1.411896    -0.346915    -1.772616
51830.75    -1.509529    -0.441586    -1.953663
51831.00    -1.240552    -0.335716    -1.273123
51831.25    -1.218699    -0.362863    -1.439261
51831.50    -1.013335    -0.236564    -1.024176
51831.75    -1.102136    -0.347786    -1.192151
51832.00    -0.962861    -0.321613    -0.860342
51832.25    -1.146555    -0.364325    -1.202153
51832.50    -1.033970    -0.290185    -1.180630
51832.75    -1.147963    -0.374043    -1.427575
51833.00    -0.954604    -0.320765    -1.112565
51833.25    -1.029329    -0.336518    -1.331886
51833.50    -0.943809    -0.234563    -1.139578
51833.75    -1.234779    -0.346906    -1.391935
51834.00    -1.180599    -0.296826    -0.933732
51834.25    -1.282190    -0.309349    -1.072991
51834.50    -1.312674    -0.259361    -1.036825
51834.75    -1.566656    -0.360169    -1.262887
51835.00    -1.514059    -0.319420    -0.949017
51835.25    -1.673511    -0.332530    -1.190398
51835.50    -1.731944    -0.239708    -0.999275
51835.75    -1.898245    -0.355687    -1.331508
51836.00    -1.753464    -0.309144    -0.969000
51836.25    -1.932117    -0.355474    -1.352854
51836.50    -1.796504    -0.274331    -1.213182
51836.75    -1.953919    -0.363530    -1.312971
51837.00    -1.901617    -0.358110    -1.083835
51837.25    -1.981213    -0.396882    -1.414482
51837.50    -1.836949    -0.318281    -1.416862
51837.75    -2.105438    -0.433951    -1.736617
51838.00    -1.984758    -0.404445    -1.438283
51838.25    -2.092756    -0.418328    -1.627510
51838.50    -2.037769    -0.323174    -1.597302
51838.75    -2.205128    -0.413297    -1.990776
51839.00    -1.963084    -0.346976    -1.863483
