-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
51911.75    -0.160362    -0.087789    -0.174837
51912.00    -0.188948    -0.149162    -0.179924
51912.25    -0.238428    -0.129019    -0.071829
51912.50    -0.201620    -0.110039    -0.196572
51912.75    -0.183652    -0.179469    -0.093742
51913.00    -0.237108    -0.242023    -0.024686
51913.25    -0.273255    -0.205744     0.136660
51913.50    -0.198232    -0.184535     0.095479
51913.75    -0.130963    -0.235362     0.169526
51914.00    -0.106652    -0.260581     0.214738
51914.25    -0.161362    -0.225783     0.283105
51914.50    -0.122571    -0.215592     0.159504
51914.75    -0.101302    -0.288849     0.172849
51915.00    -0.088457    -0.331405     0.151555
51915.25    -0.138562    -0.281357     0.165013
51915.50    -0.093363    -0.247263     0.013113
51915.75    -0.080831    -0.293977    -0.041776
51916.00    -0.145466    -0.334959    -0.131329
51916.25    -0.204944    -0.269318    -0.077382
51916.50    -0.181683    -0.227569    -0.219496
51916.75    -0.184559    -0.246985    -0.219611
51917.00    -0.226447    -0.264394    -0.175787
51917.25    -0.296445    -0.196454    -0.069461
51917.50    -0.257628    -0.153361    -0.166383
51917.75    -0.259226    -0.196911    -0.147711
51918.00    -0.308650    -0.218463    -0.194456
51918.25    -0.377728    -0.160615    -0.131847
51918.50    -0.349491    -0.139485    -0.276635
51918.75    -0.325706    -0.199696    -0.238098
51919.00    -0.359887    -0.238785    -0.249515
51919.25    -0.408284    -0.166971    -0.119928
51919.50    -0.355129    -0.122389    -0.220789
51919.75    -0.330924    -0.138375    -0.193445
51920.00    -0.351641    -0.156379    -0.156507
51920.25    -0.388798    -0.095748    -0.049299
51920.50    -0.343445    -0.064012    -0.210627
51920.75    -0.296789    -0.128070    -0.154430
51921.00    -0.330619    -0.158859    -0.207150
51921.25    -0.372091    -0.116617    -0.086277
51921.50    -0.329581    -0.094537    -0.251171
51921.75    -0.283758    -0.164541    -0.207843
51922.00    -0.293088    -0.198382    -0.205670
51922.25    -0.339727    -0.144080    -0.078017
51922.50    -0.269660    -0.114728    -0.127959
51922.75    -0.221108    -0.124479    -0.036963
51923.00    -0.259345    -0.167145    -0.025964
51923.25    -0.257706    -0.067724     0.125222
51923.50    -0.176197    -0.012548     0.054892
51923.75    -0.131073    -0.014931     0.092954
51924.00    -0.174795    -0.052119     0.031096
51924.25    -0.235239    -0.010089     0.110712
51924.50    -0.217397     0.021763     0.024823
51924.75    -0.248319    -0.056238     0.043607
51925.00    -0.292826    -0.093074     0.009866
51925.25    -0.374975    -0.025731     0.019869
51925.50    -0.374404     0.007274    -0.131094
51925.75    -0.374175    -0.045979    -0.113221
51926.00    -0.410325    -0.093294    -0.092511
51926.25    -0.494354    -0.052868    -0.028196
51926.50    -0.447975    -0.005561    -0.245302
51926.75    -0.410076    -0.052301    -0.189782
51927.00    -0.405646    -0.092085    -0.168052
51927.25    -0.446576    -0.050782    -0.024685
51927.50    -0.415321    -0.026853    -0.210843
51927.75    -0.389539    -0.081121    -0.089622
51928.00    -0.467403    -0.136535    -0.161483
51928.25    -0.587822    -0.099538     0.005699
51928.50    -0.610977    -0.064470    -0.189040
51928.75    -0.633415    -0.111196    -0.097376
51929.00    -0.647228    -0.144652    -0.147691
51929.25    -0.672493    -0.066417     0.036529
51929.50    -0.615563     0.006736    -0.198277
51929.75    -0.554491    -0.022611    -0.101171
51930.00    -0.553664    -0.062981    -0.193805
51930.25    -0.598242     0.002432    -0.105221
51930.50    -0.538778     0.049865    -0.351667
51930.75    -0.515477     0.028277    -0.294604
51931.00    -0.548370    -0.038297    -0.383107
51931.25    -0.608657    -0.014681    -0.285297
51931.50    -0.549896     0.022351    -0.474393
51931.75    -0.500827    -0.017958    -0.389335
51932.00    -0.490591    -0.065687    -0.435484
51932.25    -0.528639    -0.035715    -0.307241
51932.50    -0.485301    -0.021926    -0.467847
51932.75    -0.439432    -0.064160    -0.277681
51933.00    -0.447260    -0.139235    -0.271993
51933.25    -0.495758    -0.083238     0.016646
51933.50    -0.467150    -0.041029    -0.140246
51933.75    -0.443969    -0.062632    -0.016009
51934.00    -0.472414    -0.122770    -0.070219
51934.25    -0.536447    -0.065402     0.108781
51934.50    -0.495015    -0.027154    -0.124412
51934.75    -0.431909    -0.067316    -0.038333
51935.00    -0.452393    -0.118209    -0.129270
51935.25    -0.509666    -0.105403    -0.005037
51935.50    -0.482634    -0.095164    -0.188987
51935.75    -0.442630    -0.155505    -0.045386
51936.00    -0.477384    -0.227926    -0.091993
51936.25    -0.541329    -0.170126     0.047721
51936.50    -0.507991    -0.132894    -0.150952
51936.75    -0.460030    -0.136594    -0.023225
51937.00    -0.481740    -0.188940    -0.054007
51937.25    -0.510785    -0.117671     0.144612
51937.50    -0.452876    -0.062482    -0.104472
51937.75    -0.434044    -0.082737    -0.065451
51938.00    -0.471166    -0.163007    -0.216632
51938.25    -0.530678    -0.150344    -0.124127
51938.50    -0.498702    -0.150308    -0.392987
51938.75    -0.451502    -0.243640    -0.338215
51939.00    -0.442072    -0.342091    -0.408513
51939.25    -0.475429    -0.322012    -0.313796
51939.50    -0.416199    -0.296634    -0.564628
51939.75    -0.344568    -0.322799    -0.424182
51940.00    -0.305530    -0.337350    -0.441180
51940.25    -0.329517    -0.226996    -0.286864
51940.50    -0.284539    -0.129620    -0.453636
51940.75    -0.303087    -0.134894    -0.348011
51941.00    -0.351038    -0.165140    -0.461496
51941.25    -0.447137    -0.119469    -0.356521
51941.50    -0.420282    -0.073202    -0.624212
51941.75    -0.392486    -0.106395    -0.561178
51942.00    -0.387606    -0.147999    -0.660914
51942.25    -0.443907    -0.116928    -0.516834
51942.50    -0.373119    -0.105217    -0.652931
51942.75    -0.348629    -0.182268    -0.472463
51943.00    -0.356519    -0.253178    -0.459561
51943.25    -0.373149    -0.186360    -0.190064
51943.50    -0.303578    -0.109993    -0.321330
51943.75    -0.251191    -0.121853    -0.134033
51944.00    -0.272328    -0.144439    -0.242574
51944.25    -0.297268    -0.070974    -0.041342
51944.50    -0.301154    -0.001837    -0.404349
51944.75    -0.296090    -0.035087    -0.327771
51945.00    -0.331627    -0.101209    -0.472385
51945.25    -0.392725    -0.095785    -0.420230
51945.50    -0.349102    -0.070474    -0.684579
51945.75    -0.293805    -0.105383    -0.639684
51946.00    -0.277090    -0.186128    -0.654647
51946.25    -0.319211    -0.134979    -0.515169
51946.50    -0.273789    -0.134641    -0.667870
51946.75    -0.238911    -0.193457    -0.539924
51947.00    -0.236156    -0.237350    -0.488642
51947.25    -0.291747    -0.173995    -0.286602
51947.50    -0.292080    -0.116906    -0.495585
51947.75    -0.268895    -0.136029    -0.416924
51948.00    -0.265441    -0.182378    -0.424163
51948.25    -0.334247    -0.152366    -0.292041
51948.50    -0.309739    -0.107496    -0.439095
51948.75    -0.279083    -0.146710    -0.358178
51949.00    -0.308961    -0.217115    -0.393915
51949.25    -0.360137    -0.187614    -0.245362
51949.50    -0.343524    -0.182408    -0.401544
51949.75    -0.328700    -0.246500    -0.273096
51950.00    -0.340262    -0.323610    -0.277683
51950.25    -0.393114    -0.275103    -0.152601
51950.50    -0.364078    -0.245162    -0.313085
51950.75    -0.344261    -0.264598    -0.237206
51951.00    -0.345105    -0.290342    -0.283189
51951.25    -0.389393    -0.225410    -0.194882
51951.50    -0.362805    -0.141378    -0.403702
51951.75    -0.373751    -0.168142    -0.314300
51952.00    -0.401318    -0.198110    -0.336556
51952.25    -0.482478    -0.131283    -0.145787
51952.50    -0.449420    -0.048432    -0.240795
51952.75    -0.428337    -0.055707    -0.082676
51953.00    -0.479084    -0.085432    -0.073823
51953.25    -0.536855    -0.023390     0.086668
51953.50    -0.502990     0.018602    -0.138901
51953.75    -0.459929    -0.010028    -0.099579
51954.00    -0.481098    -0.066640    -0.189036
51954.25    -0.524314    -0.031913    -0.094198
51954.50    -0.483264    -0.024333    -0.339159
51954.75    -0.420596    -0.087624    -0.255005
51955.00    -0.424385    -0.153021    -0.241757
51955.25    -0.438117    -0.108246    -0.077996
51955.50    -0.384922    -0.035918    -0.260779
51955.75    -0.344691    -0.036090    -0.135629
51956.00    -0.348854    -0.046028    -0.112071
51956.25    -0.387359     0.055982     0.092813
51956.50    -0.388120     0.133789    -0.147523
51956.75    -0.367488     0.134365    -0.053329
51957.00    -0.410192     0.092856    -0.165132
51957.25    -0.460757     0.143764    -0.044282
51957.50    -0.458004     0.186416    -0.274810
51957.75    -0.420055     0.129516    -0.184450
51958.00    -0.426184     0.081771    -0.223955
51958.25    -0.451918     0.106763    -0.084381
51958.50    -0.411542     0.138321    -0.312106
51958.75    -0.343966     0.066034    -0.200641
51959.00    -0.320977    -0.005525    -0.228257
51959.25    -0.365703     0.027005    -0.041608
51959.50    -0.369926     0.069633    -0.282920
51959.75    -0.343510     0.045806    -0.207184
51960.00    -0.343883     0.037706    -0.251040
51960.25    -0.360136     0.115534    -0.140017
51960.50    -0.295473     0.202125    -0.317195
51960.75    -0.248232     0.215285    -0.251120
51961.00    -0.240856     0.211420    -0.236165
51961.25    -0.287692     0.268345    -0.148439
51961.50    -0.253191     0.326188    -0.384778
51961.75    -0.178528     0.282773    -0.273660
51962.00    -0.178766     0.233908    -0.330593
51962.25    -0.210058     0.259650    -0.189663
51962.50    -0.166797     0.273868    -0.408198
51962.75    -0.101505     0.207893    -0.275395
51963.00    -0.085948     0.143181    -0.234773
51963.25    -0.127444     0.178845     0.004668
51963.50    -0.108909     0.217569    -0.110505
51963.75    -0.091640     0.179590     0.027621
51964.00    -0.111868     0.129596     0.039160
51964.25    -0.151706     0.153643     0.223385
51964.50    -0.118036     0.168661    -0.007947
51964.75    -0.086824     0.160954     0.035566
51965.00    -0.135606     0.105312    -0.072438
51965.25    -0.210041     0.152212     0.027521
51965.50    -0.214457     0.177623    -0.225283
51965.75    -0.173751     0.134532    -0.073246
51966.00    -0.180749     0.082606    -0.126481
51966.25    -0.216316     0.142071     0.007117
51966.50    -0.158306     0.195180    -0.173123
51966.75    -0.080428     0.159112    -0.064896
51967.00    -0.072789     0.124007    -0.044191
51967.25    -0.107133     0.179299     0.149183
51967.50    -0.070684     0.205551    -0.008106
51967.75    -0.054207     0.134542     0.143489
51968.00    -0.086274     0.060149     0.117648
51968.25    -0.121500     0.056931     0.235959
51968.50    -0.071876     0.036206     0.021052
51968.75    -0.013864    -0.045312     0.120405
51969.00    -0.039561    -0.156980     0.064221
51969.25    -0.098997    -0.167167     0.159370
51969.50    -0.070830    -0.166242    -0.021999
51969.75    -0.033865    -0.230982     0.145193
51970.00    -0.083488    -0.288767     0.074077
51970.25    -0.147018    -0.265007     0.227279
51970.50    -0.126358    -0.214549     0.024626
51970.75    -0.076711    -0.248162     0.184118
51971.00    -0.112086    -0.253302     0.147470
51971.25    -0.157516    -0.183753     0.289574
51971.50    -0.091851    -0.086671     0.064437
51971.75    -0.061553    -0.074098     0.124442
51972.00    -0.063588    -0.094781    -0.020926
51972.25    -0.069247    -0.021700     0.009238
51972.50    -0.001622     0.043328    -0.274257
51972.75     0.043623     0.015018    -0.222082
51973.00     0.034620    -0.032112    -0.268680
51973.25    -0.005232    -0.028911    -0.134727
51973.50     0.014391     0.012080    -0.360136
51973.75     0.072602    -0.035175    -0.208116
51974.00     0.062329    -0.074971    -0.152118
51974.25     0.015791    -0.025528     0.104924
51974.50     0.042816     0.030861    -0.004372
51974.75     0.072832     0.013057     0.172523
51975.00     0.046907     0.002936     0.208013
51975.25    -0.040694     0.085979     0.374696
51975.50    -0.067914     0.151174     0.082940
51975.75    -0.056008     0.111322     0.159640
51976.00    -0.073486     0.059451     0.115039
51976.25    -0.126847     0.088197     0.223020
51976.50    -0.079059     0.124938     0.014952
51976.75     0.000020     0.072117     0.141884
51977.00     0.019659     0.015608     0.108655
51977.25     0.001320     0.048299     0.233021
51977.50     0.015748     0.069847     0.049814
51977.75     0.038429    -0.000956     0.159012
51978.00    -0.029906    -0.087302     0.213395
51978.25    -0.123827    -0.088779     0.366232
51978.50    -0.126557    -0.073362     0.184802
51978.75    -0.142494    -0.133669     0.309208
51979.00    -0.219983    -0.194942     0.239739
51979.25    -0.287763    -0.149824     0.411245
51979.50    -0.250793    -0.102533     0.169276
51979.75    -0.225770    -0.082793     0.333393
51980.00    -0.243984    -0.098822     0.290422
51980.25    -0.286556    -0.020519     0.401240
51980.50    -0.232128     0.012981     0.126524
51980.75    -0.186943    -0.030560     0.226024
51981.00    -0.222316    -0.097815     0.136729
51981.25    -0.266374    -0.080489     0.204327
51981.50    -0.232284    -0.045750    -0.026535
51981.75    -0.192821    -0.103032     0.035305
51982.00    -0.201482    -0.173795    -0.049293
51982.25    -0.238154    -0.121109     0.001070
51982.50    -0.181886    -0.086504    -0.234975
51982.75    -0.109089    -0.099022    -0.158324
51983.00    -0.086089    -0.123777    -0.169269
51983.25    -0.128177    -0.052728    -0.010528
51983.50    -0.084216    -0.003493    -0.165333
