-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
KAN1        49718.000    1995     1     1     0
KAN1        52274.750    2001    12    31    18
KAN1      -466463.922 -4932743.133  4003353.666
51861.50    -0.161143    -0.255578    -0.626748
51861.75    -0.235285    -0.409875    -1.342357
51862.00    -0.216155    -0.345630    -1.362746
51862.25    -0.377419    -0.390691    -1.833854
51862.50    -0.483682    -0.239772    -1.580392
51862.75    -0.512870    -0.152832    -1.620082
51863.00    -0.479377     0.002000    -0.175214
51863.25    -0.516185     0.143215     0.528323
51863.50    -0.502300     0.309227     2.027451
51863.75    -0.382123     0.346447     3.882833
51864.00    -0.286861     0.173320     5.242555
51864.25    -0.343875    -0.298510     4.860946
51864.50    -0.291573    -0.545152     3.624046
51864.75    -0.235638    -0.650311     1.160823
51865.00    -0.249514    -0.559276     0.273768
51865.25    -0.373698    -0.606320    -0.671455
51865.50    -0.434599    -0.456989    -1.022906
51865.75    -0.448493    -0.332109    -2.096130
51866.00    -0.386278    -0.125519    -1.854851
51866.25    -0.434995    -0.152806    -2.489331
51866.50    -0.479775    -0.139297    -2.062833
51866.75    -0.434711    -0.174154    -1.828773
51867.00    -0.433268    -0.101658    -1.021200
51867.25    -0.464838    -0.257024    -0.560357
51867.50    -0.388553    -0.437388    -0.334581
51867.75    -0.341713    -0.603531    -1.311212
51868.00    -0.171372    -0.543414    -1.964462
51868.25    -0.158515    -0.644655    -3.580301
51868.50    -0.158927    -0.609788    -4.960955
51868.75    -0.235667    -0.558517    -6.686403
51869.00    -0.220125    -0.353183    -6.424743
51869.25    -0.374921    -0.214145    -6.188123
51869.50    -0.436706    -0.057824    -5.609437
51869.75    -0.367367    -0.058577    -5.100198
51870.00    -0.259625    -0.077531    -4.602984
51870.25    -0.266588    -0.096821    -4.543018
51870.50    -0.300403     0.003138    -4.202957
51870.75    -0.179476     0.138043    -3.790243
51871.00    -0.102386     0.232592    -2.727268
51871.25    -0.120129     0.264899    -2.426045
51871.50    -0.109879     0.342743    -1.590611
51871.75    -0.083548     0.230682    -1.603749
51872.00    -0.026967     0.193240    -1.004673
51872.25    -0.061386     0.105408    -1.084325
51872.50    -0.092016     0.105902    -0.589453
51872.75     0.053661    -0.003146    -0.323796
51873.00    -0.016167    -0.064061     0.921409
51873.25     0.002384    -0.228945     1.052441
51873.50    -0.105628    -0.282093     1.702256
51873.75    -0.262173    -0.391812     1.319875
51874.00    -0.366120    -0.316233     1.683463
51874.25    -0.535900    -0.310477     1.681224
51874.50    -0.650861    -0.303139     1.938227
51874.75    -0.640560    -0.351412     1.793013
51875.00    -0.562513    -0.303162     1.807062
51875.25    -0.614349    -0.422684     1.357392
51875.50    -0.682744    -0.421807     1.336357
51875.75    -0.704301    -0.377723     0.746911
51876.00    -0.535729    -0.251781     1.046774
51876.25    -0.422924    -0.131535     0.789195
51876.50    -0.328980    -0.070109     0.763270
51876.75    -0.197656    -0.237603    -0.074842
51877.00    -0.091125    -0.336298    -1.075974
51877.25    -0.201060    -0.454580    -2.433895
51877.50    -0.232458    -0.427295    -2.743996
51877.75    -0.175932    -0.457114    -4.359371
51878.00    -0.083438    -0.166640    -4.454165
51878.25    -0.090486     0.057887    -4.438242
51878.50    -0.056153     0.239670    -3.831164
51878.75     0.122864     0.245446    -3.176162
51879.00     0.337663     0.209919    -2.588613
51879.25     0.413509     0.005718    -2.958607
51879.50     0.434957    -0.185843    -3.606737
51879.75     0.457571    -0.328210    -5.667862
51880.00     0.490330    -0.176932    -6.855624
51880.25     0.357711    -0.054084    -8.127121
51880.50     0.256046     0.085772    -8.657673
51880.75     0.071406     0.151735    -9.645381
51881.00    -0.114406     0.284431    -8.863500
51881.25    -0.285499     0.329504    -8.436513
51881.50    -0.340049     0.395959    -7.592930
51881.75    -0.398584     0.372610    -6.970497
51882.00    -0.290017     0.299268    -5.579873
51882.25    -0.282290     0.081614    -5.324450
51882.50    -0.167298    -0.165270    -5.367719
51882.75    -0.104342    -0.512577    -6.484070
51883.00    -0.017695    -0.545720    -6.363767
51883.25    -0.045299    -0.505420    -6.874411
51883.50    -0.064094    -0.339559    -6.313331
51883.75    -0.007535    -0.070700    -5.763314
51884.00     0.124342     0.022962    -3.933307
51884.25    -0.028655    -0.101221    -4.033525
51884.50    -0.279493    -0.264901    -3.108655
51884.75    -0.596359    -0.421915    -2.331869
51885.00    -0.695113    -0.367144    -0.472727
51885.25    -0.856438    -0.238347     1.401714
51885.50    -0.793417    -0.279367     3.036651
51885.75    -0.426164    -0.369989     3.439650
51886.00     0.013256    -0.453429     2.194257
51886.25     0.214669    -0.438498    -0.442101
51886.50     0.177018    -0.318308    -1.878826
51886.75     0.137924    -0.027939    -2.985095
51887.00     0.147721     0.197928    -2.677955
51887.25     0.125942     0.403796    -2.162452
51887.50     0.082575     0.520721    -1.130124
51887.75     0.119720     0.416645    -0.212712
51888.00     0.179804     0.296318     0.777083
51888.25     0.315660     0.104180     0.273713
51888.50     0.505098    -0.001294    -0.885956
51888.75     0.673542    -0.029209    -2.443791
51889.00     0.788058     0.104692    -1.783196
51889.25     0.862842    -0.059717    -1.038109
51889.50     0.781608    -0.397358    -0.046032
51889.75     0.469922    -0.891759    -1.808096
51890.00     0.168663    -0.729914    -3.556732
51890.25    -0.027065    -0.479448    -5.551562
51890.50    -0.174557    -0.071906    -6.491402
51890.75    -0.127580     0.299695    -6.792770
51891.00    -0.097560     0.614092    -5.095057
51891.25     0.061119     0.787033    -4.226988
51891.50     0.178736     0.807497    -2.870849
51891.75     0.272124     0.562456    -2.172512
51892.00     0.122697     0.356568    -2.036340
51892.25    -0.169938     0.231945    -3.665399
51892.50    -0.314058     0.336937    -4.769147
51892.75    -0.409021     0.524208    -5.787543
51893.00    -0.364024     0.733434    -5.216673
51893.25    -0.391355     0.751327    -4.598084
51893.50    -0.334950     0.861009    -2.783828
51893.75    -0.201555     0.774777    -0.222112
51894.00     0.052266     0.614035     2.116943
51894.25     0.253630     0.127480     2.875208
51894.50     0.354293    -0.454558     1.350721
51894.75     0.042605    -0.860162    -1.532110
51895.00    -0.244635    -0.690478    -2.092494
51895.25    -0.554723    -0.575096    -2.745829
51895.50    -0.779715    -0.322357    -2.208933
51895.75    -0.749845    -0.035848    -1.276175
51896.00    -0.475351     0.110407     0.697597
51896.25    -0.111217    -0.082084     1.313838
51896.50    -0.010212    -0.649591     0.615269
51896.75    -0.117101    -1.000486    -1.713045
51897.00    -0.156147    -0.920264    -3.142580
51897.25    -0.295537    -0.821649    -3.783469
51897.50    -0.343709    -0.561460    -3.475229
51897.75    -0.402323    -0.220429    -3.193213
51898.00    -0.295064     0.253044    -1.372752
51898.25    -0.197656     0.394993     0.532192
51898.50     0.027883     0.380400     2.144131
51898.75     0.234379    -0.043240     2.074511
51899.00     0.181570    -0.276086     0.550327
51899.25     0.107628    -0.348934    -1.862621
51899.50     0.055622    -0.199049    -3.010379
51899.75    -0.057543    -0.169789    -5.002101
51900.00    -0.003009     0.044772    -4.833200
51900.25    -0.043620     0.172564    -5.350105
51900.50    -0.061981     0.371511    -4.850947
51900.75     0.058169     0.600588    -4.668640
51901.00     0.238500     0.728868    -3.601679
51901.25     0.314466     0.604266    -3.716847
51901.50     0.305905     0.436675    -3.609518
51901.75     0.401521     0.086159    -5.276438
51902.00     0.526258     0.094892    -5.923138
51902.25     0.488009     0.115929    -7.558167
51902.50     0.471657     0.161213    -8.047624
51902.75     0.506432     0.266526    -9.299681
51903.00     0.602787     0.452189    -8.785577
51903.25     0.636301     0.578239    -9.473172
51903.50     0.593664     0.652996    -9.586527
51903.75     0.617174     0.575443   -10.037147
51904.00     0.578125     0.531121    -9.162721
51904.25     0.534349     0.391987    -8.717424
51904.50     0.422948     0.287314    -7.901689
51904.75     0.359996     0.090088    -8.228304
51905.00     0.313316     0.038645    -7.023893
51905.25     0.129635    -0.025393    -6.418567
51905.50     0.118782    -0.028161    -5.093934
51905.75     0.078159    -0.058968    -4.115120
51906.00     0.174155    -0.063563    -2.763726
51906.25     0.223012    -0.057781    -2.388567
51906.50     0.357452    -0.091905    -2.082472
51906.75     0.306406    -0.346320    -2.871349
51907.00     0.355097    -0.490815    -2.613132
51907.25     0.336625    -0.704337    -3.237158
51907.50     0.272292    -0.683842    -3.673388
51907.75     0.193323    -0.645546    -4.906911
51908.00     0.219192    -0.438456    -4.525670
51908.25     0.120757    -0.400074    -4.746765
51908.50     0.071271    -0.313603    -4.342140
51908.75     0.075499    -0.262930    -5.041495
51909.00     0.112371    -0.079408    -4.610522
51909.25     0.023969    -0.050541    -4.798214
51909.50    -0.041982    -0.013058    -4.841409
51909.75    -0.169562    -0.009360    -5.339964
51910.00    -0.205701     0.049059    -4.972201
51910.25    -0.247863     0.065290    -5.924437
51910.50    -0.282408     0.096126    -6.056911
51910.75    -0.222464     0.132361    -7.100418
51911.00    -0.170653     0.125545    -7.459072
51911.25    -0.289788     0.137514    -8.894804
51911.50    -0.465971     0.189189    -9.251449
51911.75    -0.632241     0.124124    -9.787430
51912.00    -0.728136     0.095094    -8.030755
51912.25    -0.853582    -0.055318    -6.406251
51912.50    -0.914602    -0.111782    -4.932010
51912.75    -0.880772    -0.306369    -3.667880
51913.00    -0.769707    -0.368031    -2.314346
51913.25    -0.891964    -0.385611    -2.152939
51913.50    -1.080155    -0.256495    -0.496835
51913.75    -1.209862    -0.237967     0.807006
51914.00    -1.075882    -0.449174     2.176242
51914.25    -0.976517    -0.766231     1.944496
51914.50    -0.975316    -0.766210     1.920228
51914.75    -0.944543    -0.708374     0.920322
51915.00    -0.847027    -0.404353     1.794961
51915.25    -0.920343    -0.154985     3.077540
51915.50    -0.851571    -0.167865     4.438959
51915.75    -0.543354    -0.297261     4.119727
51916.00    -0.248181    -0.302850     3.946740
51916.25    -0.056439    -0.429884     2.704500
51916.50    -0.000090    -0.479118     1.456847
51916.75    -0.102476    -0.469443    -0.482911
51917.00    -0.193512    -0.274225    -0.853357
51917.25    -0.362275    -0.227089    -1.418798
51917.50    -0.433692    -0.105462    -1.215900
51917.75    -0.497985     0.003215    -1.740718
51918.00    -0.476151     0.213293    -1.388747
51918.25    -0.548727     0.272801    -2.302662
51918.50    -0.750309     0.359159    -2.679790
51918.75    -0.955096     0.403315    -3.231055
51919.00    -1.035396     0.518849    -1.891580
51919.25    -1.135824     0.521083    -0.962312
51919.50    -1.066520     0.608293    -0.203454
51919.75    -0.933567     0.493354    -0.066511
51920.00    -0.766784     0.445614     0.681423
51920.25    -0.624024     0.281190     0.472901
51920.50    -0.523916     0.235290     0.729669
51920.75    -0.437360     0.088803     0.114055
51921.00    -0.327827     0.160158     0.490052
51921.25    -0.255616     0.150048    -0.644775
51921.50    -0.183490     0.240054    -1.134244
51921.75    -0.155350     0.435331    -1.823657
51922.00    -0.084742     0.666793    -0.756549
51922.25    -0.074824     0.695158    -0.083207
51922.50    -0.055152     0.800028     1.057219
51922.75     0.006376     0.686970     1.973406
51923.00     0.047149     0.443181     3.284987
51923.25    -0.064350     0.037901     3.117278
51923.50    -0.018969    -0.151595     2.468481
51923.75    -0.014990    -0.332039     0.421511
51924.00     0.097086    -0.243257    -0.211984
51924.25     0.044986    -0.274223    -1.417357
51924.50     0.044396    -0.249410    -1.825771
51924.75     0.013503    -0.288890    -2.990697
51925.00     0.142232    -0.185180    -2.967218
51925.25     0.177100    -0.170722    -3.631627
51925.50     0.182844    -0.000651    -3.677049
51925.75     0.188642    -0.011210    -4.378155
51926.00     0.245335     0.091054    -4.034656
51926.25     0.136581    -0.005116    -4.559347
51926.50     0.050894     0.016265    -3.961896
51926.75    -0.074035    -0.030658    -4.009892
51927.00    -0.096877     0.040979    -2.008777
51927.25    -0.137789    -0.048067    -1.157884
51927.50    -0.103977    -0.158210    -0.056904
51927.75    -0.038306    -0.300222    -0.463757
51928.00     0.071990    -0.419045    -0.401397
51928.25     0.044746    -0.631583    -1.384675
51928.50    -0.113027    -0.622521    -2.152415
51928.75    -0.241505    -0.599157    -3.582905
51929.00    -0.394377    -0.348915    -3.619384
51929.25    -0.578804    -0.235592    -3.758379
51929.50    -0.654329    -0.054942    -2.823426
51929.75    -0.612386    -0.032724    -3.338810
51930.00    -0.427481     0.031846    -3.047604
51930.25    -0.477087    -0.162411    -3.914388
51930.50    -0.476169    -0.188549    -4.488191
51930.75    -0.505830    -0.202165    -6.035923
51931.00    -0.511709    -0.054060    -5.674287
51931.25    -0.589965     0.054679    -5.778563
51931.50    -0.617755     0.149743    -5.160483
