-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
BRU1        49718.000    1995     1     1     0
BRU1        52274.750    2001    12    31    18
BRU1      1578685.158 -4324849.945  4399278.141
52124.25    -1.592415     0.094729    -1.175855
52124.50    -1.399295     0.299699    -0.675552
52124.75    -1.545834     0.169966    -0.482996
52125.00    -1.200056     0.181948     0.003865
52125.25    -1.123852     0.205612    -0.386303
52125.50    -0.884581     0.342711    -0.568638
52125.75    -0.964545     0.197216    -1.051307
52126.00    -0.692943     0.118887    -0.885227
52126.25    -0.698917     0.070103    -1.697648
52126.50    -0.322336     0.254913    -1.872303
52126.75    -0.469813     0.111931    -2.128225
52127.00    -0.284832     0.070781    -1.821347
52127.25    -0.305429     0.142353    -1.858878
52127.50    -0.095819     0.359279    -1.386866
52127.75    -0.349984     0.341328    -0.970071
52128.00    -0.278667     0.375924    -0.095604
52128.25    -0.388687     0.375847     0.139409
52128.50    -0.289610     0.537205     0.796423
52128.75    -0.540592     0.315466     0.941931
52129.00    -0.315603     0.342248     1.179527
52129.25    -0.359736     0.339632     0.663445
52129.50    -0.174068     0.574504     0.865999
52129.75    -0.460952     0.452267     1.063614
52130.00    -0.436457     0.398841     1.748411
52130.25    -0.510725     0.348044     1.672956
52130.50    -0.429027     0.530343     2.056980
52130.75    -0.723638     0.400255     2.404453
52131.00    -0.784627     0.380053     2.956211
52131.25    -0.939331     0.304773     2.768165
52131.50    -0.768386     0.519522     3.095429
52131.75    -0.981384     0.234617     2.272558
52132.00    -0.834327     0.114544     1.310428
52132.25    -0.765158     0.054202    -0.317108
52132.50    -0.573222     0.235117    -1.561607
52132.75    -0.839725     0.108946    -2.549354
52133.00    -0.688786     0.165225    -2.587834
52133.25    -0.660211     0.200995    -3.133088
52133.50    -0.455937     0.450839    -3.121442
52133.75    -0.800421     0.259807    -2.891335
52134.00    -0.670807     0.289484    -1.961818
52134.25    -0.809383     0.201581    -1.789215
52134.50    -0.683692     0.400424    -0.975955
52134.75    -0.913021     0.125854    -0.834193
52135.00    -0.687989     0.045342    -0.394447
52135.25    -0.674159    -0.040765    -0.736374
52135.50    -0.391624     0.150534    -0.650860
52135.75    -0.555783    -0.009660    -0.615286
52136.00    -0.296869     0.028206    -0.148787
52136.25    -0.245932     0.002741    -0.418422
52136.50     0.022283     0.256107    -0.490428
52136.75    -0.155895     0.147872    -0.710415
52137.00     0.083892     0.207703    -0.691476
52137.25     0.090048     0.204394    -0.970195
52137.50     0.353149     0.469160    -0.704837
52137.75     0.133830     0.281754    -0.428399
52138.00     0.397466     0.315388     0.100502
52138.25     0.349848     0.331450    -0.057949
52138.50     0.465332     0.651584     0.500494
52138.75     0.224543     0.476836     0.599954
52139.00     0.511893     0.391329     1.154274
52139.25     0.520834     0.340147     1.327436
52139.50     0.702845     0.470778     1.655922
52139.75     0.718219     0.275745     1.516911
52140.00     0.940531     0.315706     1.596807
52140.25     1.058524     0.329287     1.284806
52140.50     1.295007     0.567503     1.209161
52140.75     1.215846     0.425032     0.929078
52141.00     1.516024     0.459485     0.896842
52141.25     1.625936     0.504844     0.657742
52141.50     1.947776     0.743718     0.952089
52141.75     1.690449     0.530102     0.717100
52142.00     1.623775     0.466253     0.932159
52142.25     1.398922     0.469183     0.675419
52142.50     1.405410     0.684633     0.792274
52142.75     0.970639     0.504071     0.679871
52143.00     0.988083     0.487980     0.791611
52143.25     0.750548     0.419662     0.182224
52143.50     0.820968     0.600243     0.002244
52143.75     0.458870     0.416688    -0.412982
52144.00     0.527701     0.484715    -0.080460
52144.25     0.385442     0.426041    -0.580678
52144.50     0.455092     0.619360    -0.519241
52144.75     0.196425     0.405727    -0.715347
52145.00     0.337858     0.392216    -0.493632
52145.25     0.235316     0.297672    -1.123886
52145.50     0.532953     0.435597    -1.537920
52145.75     0.202465     0.221780    -2.051366
52146.00     0.115498     0.218227    -2.180905
52146.25     0.049353     0.153310    -2.819373
52146.50     0.238387     0.343739    -2.744333
52146.75    -0.195520     0.198433    -2.370021
52147.00    -0.201563     0.228027    -1.507974
52147.25    -0.293775     0.193363    -1.319626
52147.50    -0.075694     0.513268    -0.324924
52147.75    -0.323182     0.398955     0.265112
52148.00     0.016635     0.501231     1.433685
52148.25     0.326218     0.530518     1.796027
52148.50     0.752392     0.825703     2.474459
52148.75     0.708949     0.597995     2.265027
52149.00     0.996134     0.657343     2.482367
52149.25     0.935647     0.611695     2.129079
52149.50     0.906796     0.825286     2.091504
52149.75     0.532295     0.589222     1.821396
52150.00     0.468882     0.472434     1.933640
52150.25     0.382448     0.277727     1.094999
52150.50     0.564237     0.436281     0.601145
52150.75     0.376716     0.350653     0.174862
52151.00     0.496451     0.394823     0.150604
52151.25     0.405035     0.420968    -0.309884
52151.50     0.577693     0.661494    -0.288369
52151.75     0.164190     0.550650     0.117010
52152.00     0.189474     0.589826     1.163169
52152.25     0.233887     0.612518     1.558557
52152.50     0.393256     0.772689     2.065943
52152.75     0.157743     0.559314     2.310636
52153.00     0.437300     0.571469     2.816187
52153.25     0.481309     0.467258     3.030218
52153.50     0.694144     0.475825     3.157530
52153.75     0.618287     0.155586     2.222254
52154.00     0.846027     0.149625     1.735208
52154.25     0.827718     0.121451     0.849337
52154.50     0.939591     0.354347     0.626944
52154.75     0.600285     0.202877     0.241566
52155.00     0.706323     0.241707     0.480820
52155.25     0.590431     0.273530     0.516244
52155.50     0.680119     0.512077     0.884953
52155.75     0.478538     0.380201     1.113186
52156.00     0.597276     0.389247     1.534209
52156.25     0.587257     0.367663     1.166257
52156.50     0.714981     0.600570     1.468096
52156.75     0.504217     0.381805     1.131102
52157.00     0.730830     0.289734     0.853910
52157.25     0.707161     0.217881     0.163576
52157.50     0.941271     0.375222    -0.425280
52157.75     0.649227     0.237844    -0.999387
52158.00     0.693703     0.300991    -0.799293
52158.25     0.504529     0.217846    -1.439875
52158.50     0.533974     0.415713    -1.249567
52158.75     0.104768     0.280549    -0.929216
52159.00     0.129101     0.273150    -0.036357
52159.25     0.034465     0.271672     0.034376
52159.50     0.234745     0.463940     0.530449
52159.75    -0.162551     0.211413     0.501334
52160.00     0.044781     0.187586     1.038209
52160.25     0.016273     0.082107     0.817442
52160.50     0.216713     0.206711     0.777978
52160.75     0.031058     0.039110     0.408685
52161.00     0.221706     0.103537     0.411509
52161.25     0.235524     0.082917    -0.292968
52161.50     0.380778     0.281331    -0.900365
52161.75     0.083789     0.090449    -1.289100
52162.00     0.228434     0.148040    -1.283737
52162.25     0.008440     0.127880    -1.730667
52162.50    -0.092031     0.417346    -1.125533
52162.75    -0.483375     0.109779    -0.915046
52163.00    -0.482301    -0.075674    -0.687958
52163.25    -0.459442    -0.201792    -0.721477
52163.50    -0.694637    -0.135710    -1.023381
52163.75    -0.786459    -0.393296    -1.682112
52164.00    -0.887324    -0.513776    -1.951614
52164.25    -0.770558    -0.588921    -2.689787
52164.50    -0.497185    -0.319891    -2.855544
52164.75    -0.607346    -0.405174    -2.772891
52165.00    -0.338276    -0.267989    -2.327463
52165.25    -0.222403    -0.180199    -1.901214
52165.50    -0.051111    -0.024693    -1.344911
52165.75    -0.129372    -0.307579    -1.403286
52166.00    -0.045203    -0.404441    -1.402045
52166.25    -0.166959    -0.538626    -2.329671
52166.50    -0.066741    -0.360590    -2.446306
52166.75    -0.465151    -0.624356    -2.720829
52167.00    -0.473731    -0.696281    -2.978618
52167.25    -0.696817    -0.665350    -3.122240
52167.50    -0.568724    -0.405948    -2.932587
52167.75    -0.881037    -0.484071    -2.429859
52168.00    -0.813142    -0.413336    -1.685915
52168.25    -0.808044    -0.352304    -1.291199
52168.50    -0.622936    -0.082228    -0.850489
52168.75    -0.827398    -0.256720    -0.880758
52169.00    -0.626833    -0.173942    -0.860993
52169.25    -0.778500    -0.167259    -1.731278
52169.50    -0.885565     0.009701    -1.928686
52169.75    -1.334673    -0.212567    -2.101908
52170.00    -1.357161    -0.237825    -1.825566
52170.25    -1.475322    -0.264490    -2.181107
52170.50    -1.326803    -0.043223    -1.886137
52170.75    -1.501784    -0.233871    -2.179583
52171.00    -1.383898    -0.280902    -2.665658
52171.25    -1.424600    -0.270854    -3.570838
52171.50    -1.096403     0.011728    -3.718923
52171.75    -1.492335    -0.139026    -4.135830
52172.00    -1.388936    -0.108728    -4.015835
52172.25    -1.457554    -0.096941    -4.193482
52172.50    -1.215707     0.219951    -3.894408
52172.75    -1.453356     0.047306    -3.754568
52173.00    -1.140041     0.076319    -3.307353
52173.25    -1.064232     0.077172    -3.079888
52173.50    -0.755838     0.316205    -2.521627
52173.75    -0.784200     0.188737    -2.165288
52174.00    -0.583000     0.109745    -1.773814
52174.25    -0.560903     0.045836    -1.685695
52174.50    -0.369500     0.277493    -1.226135
52174.75    -0.625812    -0.026026    -1.467540
52175.00    -0.487135    -0.153566    -1.657115
52175.25    -0.524487    -0.307224    -2.204983
52175.50    -0.410670    -0.126965    -2.501807
52175.75    -0.703951    -0.357304    -3.208067
52176.00    -0.480559    -0.255336    -2.717635
52176.25    -0.507713    -0.266199    -2.847105
52176.50    -0.297281     0.127224    -2.555888
52176.75    -0.446183     0.048692    -2.392355
52177.00    -0.118623     0.134357    -1.970797
52177.25    -0.150709     0.215139    -1.944457
52177.50    -0.052205     0.555443    -1.560311
52177.75    -0.239019     0.419475    -1.599326
52178.00    -0.210236     0.388341    -1.024035
52178.25    -0.521975     0.233270    -0.737161
52178.50    -0.476899     0.457656    -0.110161
52178.75    -0.830295     0.183414    -0.297311
52179.00    -0.724242     0.070386    -0.087993
52179.25    -0.809655    -0.001081    -0.411644
52179.50    -0.697842     0.256793    -0.264974
52179.75    -0.937423     0.063848    -0.886903
52180.00    -0.731385    -0.049403    -1.326413
52180.25    -0.913466    -0.075169    -2.013779
52180.50    -0.746563     0.137497    -2.126983
52180.75    -0.857060    -0.113494    -2.586082
52181.00    -0.723682    -0.182722    -2.845359
52181.25    -0.620470    -0.249507    -3.677902
52181.50    -0.448631     0.011855    -4.303538
52181.75    -0.601710    -0.236690    -4.987731
52182.00    -0.552236    -0.300709    -5.060937
52182.25    -0.785426    -0.362532    -5.244101
52182.50    -0.968431    -0.166695    -4.728090
52182.75    -1.441016    -0.382406    -4.298488
52183.00    -1.586543    -0.311826    -3.022180
52183.25    -1.881824    -0.345115    -2.228460
52183.50    -1.846564    -0.090957    -0.919918
52183.75    -2.175668    -0.286347    -0.114909
52184.00    -1.975830    -0.233533     1.061583
52184.25    -2.073374    -0.255322     1.173665
52184.50    -1.916491    -0.063160     1.352839
52184.75    -2.034160    -0.277101     0.941181
52185.00    -1.698508    -0.262891     0.540356
52185.25    -1.659580    -0.252698    -0.512134
52185.50    -1.419535     0.181459    -0.466560
52185.75    -1.563623     0.115014    -0.422672
52186.00    -1.489524     0.125349    -0.159239
52186.25    -1.458051     0.091927    -0.220836
52186.50    -1.218955     0.358102     0.172079
52186.75    -1.314683     0.133830     0.225230
52187.00    -0.917352     0.081373     0.266606
52187.25    -0.746173     0.013911    -0.097155
52187.50    -0.499720     0.270215     0.233392
52187.75    -0.547729     0.107796     0.661329
52188.00    -0.372171     0.197935     1.398574
52188.25    -0.560683     0.308002     2.290003
52188.50    -0.741266     0.585076     4.162312
52188.75    -1.157159    -0.056440     3.729587
52189.00    -1.058869    -0.338679     2.587790
52189.25    -1.063254    -0.341980     1.969684
