hydunit|avgpf|avgrf|avgtmrf|eros|mannit|mannrun|mannlea|comnit|comnrun|comnlea|lbspest|pestrun|pestlea|priorlea|priorrun
18010102|  0.00|   0.00|   0.00|         0|   706285.62|  2769007.59| 33973012.22|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     2|     0
18010103|  0.00|   0.00|   0.00|        36|    21836.84|   120734.49|   353655.72|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18010104|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18010105| 27.48|  19.14|   0.00|        24|   646577.38|  6185760.48| 20606266.98|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     2|     2
18010106|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18010107|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18010108|  0.00|   0.00|   0.00|       524|    74145.10|   109052.12|  3039301.65|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18010109|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18010110|  8.46|  21.63|   0.00|     88120|  2924006.81| 16720491.91| 32400036.50|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     2|     2
18010111|  0.00|   0.00|   0.00|     27588|  1074256.00|  8690073.33| 14600243.97|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     2|     2
18010201|  0.00|   1.22|   0.04|      5199|   131068.00|    88625.75|  2171732.40|    57193.74|     2029.46|   947672.21|   158130.64|     76.09|     0.000|     0|     0
18010202|  0.00|   0.43|   0.00|      2170|   110600.92|    29909.94|   164696.62|    48262.58|        0.00|    71868.16|      874.60|     18.08|     0.000|     0|     0
18010203|  0.00|   0.99|   0.00|       898|    68485.98|    50432.76|   588688.53|    29885.02|        0.00|   256884.21|   150026.80|     72.26|     0.000|     0|     0
18010204|  0.01|   0.44|   0.03|     75026|   185999.91|    60466.45|   479630.17|   106724.29|     2901.52|   275205.45|   553425.29|    446.78|    35.658|     0|     0
18010205|  0.00|   2.21|   0.03|      9965|    37804.39|    30852.11|    99440.79|    56308.10|     1548.58|   148113.03|     1870.54|      2.59|     0.039|     0|     0
18010206|  0.00|   0.00|   0.00|         0|    87223.66|    57019.51|   131255.50|    77823.72|        0.00|   117110.33|        0.00|      0.00|     0.000|     0|     0
18010207|  0.49|   2.28|   0.04|     11557|    49862.00|   103760.24|   100588.27|    74267.42|     2843.64|   149822.14|     5235.38|      4.07|     0.004|     0|     0
18010208|  1.00|   1.64|   0.00|      6041|    51573.14|    72669.67|   104211.98|    76816.10|        0.00|   155219.52|     3269.71|     12.46|     0.000|     0|     0
18010209|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18010211|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18010212|  0.00|   0.00|   0.00|         0|     8092.00|    31642.07|   163638.52|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020001|  0.09|   0.28|   0.07|      5709|    25068.94|     8244.54|    60436.46|     2348.96|      155.33|     5662.91|     2923.55|     14.56|     0.000|     0|     0
18020002|  0.00|   0.39|   0.03|      6455|    73957.56|    42261.02|   104250.98|    21135.94|      664.76|    29793.34|     8842.00|     21.81|     0.000|     0|     0
18020003|  0.43|   1.85|   0.01|     46512|    91440.77|   267947.40|  1020941.17|   292368.75|     2735.06|  3264313.12|     7358.32|     21.03|     0.050|     0|     0
18020004|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020005|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020101| 10.80|  11.56|   0.17|      8235|    20988.30|   163113.50|   306704.64|    75809.08|    13226.41|  1107807.75|     2951.93|     15.01|     0.839|     0|     0
18020102|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020103|  1.12|   3.22|   0.05|     82770|   654056.83|  1710961.77|  1850828.84|  2178592.07|   100780.19|  6164909.33|    85395.44|    442.55|   452.646|     0|     0
18020104|  0.06|   2.60|   0.01|    518629|  1133866.07|  2542183.20|  4696995.88| 10638867.72|   158237.78| 44071093.85|  1077898.09|  10170.15|   743.192|     2|     2
18020105|  0.17|   3.97|   0.02|    105644|   174401.67|   775049.52|   880676.81|  2984695.67|    60754.59| 15071829.84|   635290.22|   6518.93|   466.064|     0|     2
18020106|  0.27|   2.89|   0.01|     53953|   237893.13|   858397.00|  1357219.41|  3772242.67|    45197.38| 21521264.42|   296564.86|   1190.95|   235.376|     0|     0
18020107|  0.00|   0.00|   0.00|       629|    30561.14|   174935.24|    54257.60|   147170.57|        0.00|   261283.49|        0.00|      0.00|     0.000|     0|     0
18020108|  0.73|   3.59|   0.05|     11563|    97651.95|   257032.76|   306510.95|   432382.07|    21218.10|  1357165.26|    31479.56|    118.25|    12.039|     0|     0
18020109|  3.10|   2.39|   0.03|    275020|  1600395.85|  3798093.44| 10547706.17|  2754774.73|    71844.03| 18155854.69|   464242.74|   5849.81|   574.395|     0|     0
18020110|  0.06|   3.54|   0.00|     21106|    20980.72|    47786.19|    61170.60|   355216.76|        0.00|  1035656.37|     9014.43|     19.58|   101.124|     0|     0
18020111|  0.00|   1.68|   0.01|      3376|   727427.23|  1875784.97|  2211677.12|   464507.77|     5843.81|  1412294.11|     8170.98|     64.63|     1.797|     0|     0
18020112|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020113|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020114|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020115|  0.68|   3.26|   0.00|        96|    11457.86|    26762.96|    15124.12|   974900.45|        0.00|  1286847.37|        0.00|      0.00|     0.000|     0|     0
18020116|  0.00|   0.00|   0.00|     12428|    26101.77|    60819.84|    49785.21|   688776.01|        0.00|  1313736.93|      338.87|      1.63|     1.249|     0|     0
18020117|  0.00|   0.00|   0.00|      1520|    25242.44|   208505.96|   250363.58|     8426.73|        0.00|    83579.31|        0.00|      0.00|     0.000|     0|     0
18020118|  0.00|   0.00|   0.00|       142|   135313.34|   435447.33|  1780117.08|   303674.89|        0.00|  3995000.56|        0.00|      0.00|     0.000|     0|     0
18020119|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020120|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020121|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020122|  0.00|   0.00|   0.00|         0|    13104.35|    76071.58|    62385.65|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020123|  0.00|   0.00|   0.00|       550|    45063.48|   430224.50|  1178218.69|  1108686.74|        0.00| 28987448.49|        0.00|      0.00|     0.000|     0|     0
18020124|  0.00|   0.00|   0.00|         0|    10404.81|    41438.98|   113770.38|   369267.77|        0.00|  4037721.28|        0.00|      0.00|     0.000|     0|     0
18020125|  0.00|   0.00|   0.00|         0|     4536.55|    52438.27|    90182.87|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020126|  0.00|   0.00|   0.00|      6846|   104439.59|   666018.05|  1679231.90|   102716.29|        0.00|  1651523.80|        0.00|      0.00|     0.000|     0|     0
18020127|  0.00|   0.00|   0.00|        56|   151674.00|  1015038.04|  1053438.96|   175509.62|        0.00|  1218987.23|        0.00|      0.00|     0.000|     0|     0
18020128|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18020129|  5.15|  17.05|   0.00|      5940|    13357.56|    75609.60|   132902.57|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030001|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030002|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030003|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030004|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030005|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030006|  0.00|   0.00|   0.00|      2604|  3828194.19| 10882034.71|  6489476.42|  4433395.88|        0.00|  7515401.92|        0.00|      0.00|     0.000|     0|     2
18030007|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030008|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030009|  0.00|   0.00|   0.00|      1025|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|    39603.00|     64.20|    77.425|     0|     0
18030010|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030011|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18030012|  0.00|   0.65|   0.13|    830259| 42502060.66| 24939649.38|169947533.40| 97194507.48| 12290565.67|388639198.89|  6353842.21|  53723.73| 20274.550|     3|     3
18040001|  0.00|   0.48|   0.10|    319052| 26491433.98| 12259497.30|116186201.20| 22846277.72|  2296659.51|100199265.26|  1696921.70|  19144.33|  3318.915|     3|     3
18040002|  0.02|   1.02|   0.16|    147852| 24492224.68| 19534101.17| 90869032.72|  2143070.94|   335852.96|  7951045.10|   114697.56|   1668.23|   579.077|     2|     2
18040003|  1.66|   0.84|   0.12|     25445|  3479008.30|  2358848.04| 19176367.03|   506182.40|    62692.09|  2790088.06|   117706.93|   2088.97|    34.990|     2|     0
18040004|  0.04|   1.85|   0.00|     10046|  1060603.56|  1901624.59|  4362897.98|    67646.23|        0.00|   278269.46|     4685.54|     58.07|     0.883|     0|     0
18040005|  0.11|   1.61|   0.44|     68739|  2903368.80|  4424490.29|  9510134.53|   585023.85|   256968.03|  1916275.85|    33296.69|    192.01|    71.676|     0|     0
18040006|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18040007|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18040008|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18040009|  0.00|   0.00|   0.00|      4200|   682083.00|  3347402.18|  2164770.09|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18040010|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18040011|  0.00|   0.00|   0.00|         0|   156830.15|   696072.96|  1524870.27|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18040012|  0.00|   0.00|   0.00|       153|    32740.16|   164126.04|   374628.06|    18375.89|        0.00|   210265.42|        0.00|      0.00|     0.000|     0|     0
18040013|  0.00|   0.00|   0.00|     22684|    15009.73|    67599.19|   123997.94|     3614.71|        0.00|    29861.71|        0.00|      0.00|     0.000|     0|     0
18040014|  0.00|   0.29|   0.03|      2669|    74175.06|    26026.32|    75464.25|   288999.35|     8017.40|   294022.25|      957.02|      1.45|     7.219|     0|     0
18050001|  6.31|   1.65|   0.05|     11806|   148137.61|   346571.08|   599415.71|   359240.73|    16579.91|  1453611.51|     5343.84|    100.83|    26.593|     0|     0
18050002|  0.00|   0.00|   0.00|     82261|   965188.59|  4027699.89|  5078748.57|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18050003|  4.69|   0.59|   0.00|      6345|   267758.78|   412793.52|   355778.29|    16837.79|        0.00|    22372.82|        0.00|      0.00|     0.000|     0|     0
18050004|  0.24|   3.62|   0.93|     34326|   112986.41|   140005.26|   124407.29|   153110.76|   142199.10|   168587.49|     2565.05|     65.98|     3.048|     0|     0
18050005|  0.00|   0.00|   0.00|         0|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|        0.00|      0.00|     0.000|     0|     0
18050006|  1.09|   4.40|   0.98|     44202|     3704.03|     5535.49|    10790.49|    43337.12|    42680.08|   126248.76|     4468.76|     34.04|     0.012|     0|     0
18060001|  3.72|   4.09|   0.54|     73295|    55757.99|    59634.37|   460785.92|     6173.77|     3355.74|    51020.24|      619.70|      1.05|     0.207|     0|     0
18060002|  0.42|   2.19|   0.20|    240835|   334914.70|   476916.92|   547579.85|   753445.94|   154037.84|  1231871.34|    32866.85|    160.55|    10.498|     0|     0
18060003|  0.00|   0.67|   0.00|     33763|    23878.81|     8751.47|     7722.28|   900063.17|        0.00|   291075.47|     8859.03|     29.40|     0.870|     0|     0
18060004|  0.04|   5.13|   0.57|   1423216|    92832.41|   300900.69|    99753.06|  1911091.12|  1083829.76|  2053562.82|    22446.52|    198.53|     3.356|     0|     2
