-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MANU        49718.000    1995     1     1     0
MANU        52274.750    2001    12    31    18
MANU      3179009.383 -5518662.137  -344401.868
52196.50    -1.278822     0.086176    -1.784274
52196.75    -1.546571    -0.288850     0.993246
52197.00    -1.649022    -0.345340     0.718681
52197.25    -1.994075    -0.465635     0.594124
52197.50    -2.133772     0.130243    -0.170859
52197.75    -2.290350    -0.129845     1.885058
52198.00    -2.254312    -0.107964     0.954274
52198.25    -2.252123    -0.233560     0.450153
52198.50    -2.086527     0.286987    -0.546355
52198.75    -1.946298    -0.056484     1.830817
52199.00    -1.446276    -0.097654     1.800780
52199.25    -1.194294    -0.181114     0.843657
52199.50    -0.773259     0.268127    -0.190025
52199.75    -0.565916    -0.096395     1.680025
52200.00    -0.286934    -0.242189     1.081186
52200.25    -0.297100    -0.303620     0.408128
52200.50    -0.280071     0.167256    -0.123198
52200.75    -0.476536    -0.323170     1.878326
52201.00    -0.577327    -0.521086     1.321769
52201.25    -0.968099    -0.624960     0.781564
52201.50    -0.921432    -0.219171     0.009173
52201.75    -1.266893    -0.589374     2.204131
52202.00    -1.208889    -0.638095     1.464667
52202.25    -1.644454    -0.761806     1.153743
52202.50    -1.807395    -0.201431    -0.146367
52202.75    -2.026635    -0.479436     1.695983
52203.00    -1.810935    -0.329518     1.083737
52203.25    -1.940413    -0.474285     1.351164
52203.50    -1.508397     0.135622    -0.307716
52203.75    -1.291163    -0.290878     1.997493
52204.00    -1.015758    -0.278640     0.816622
52204.25    -1.032319    -0.476700     0.374208
52204.50    -0.750020    -0.077377    -0.391337
52204.75    -0.809853    -0.552496     1.193793
52205.00    -0.811885    -0.795468     0.966924
52205.25    -0.914328    -1.062127     0.137250
52205.50    -0.830468    -0.574566    -0.926122
52205.75    -1.168874    -0.979627     0.574209
52206.00    -1.230680    -0.899585     0.095850
52206.25    -1.691661    -0.842530    -0.126403
52206.50    -2.063701    -0.245173    -1.816246
52206.75    -2.488040    -0.549707     0.471567
52207.00    -2.418660    -0.304187    -0.315900
52207.25    -2.772090    -0.337766     0.003069
52207.50    -2.689593     0.306641    -1.713457
52207.75    -2.638557    -0.004051     0.077334
52208.00    -2.436164     0.019508     0.010908
52208.25    -2.511624    -0.207175     0.324633
52208.50    -2.198272     0.323104    -1.485507
52208.75    -2.091207    -0.057001     0.469105
52209.00    -1.920471    -0.162001     0.128262
52209.25    -1.909378    -0.446239     0.059039
52209.50    -1.672176    -0.032681    -0.871119
52209.75    -1.611191    -0.471244     0.697316
52210.00    -1.360213    -0.476284     0.340713
52210.25    -1.664313    -0.580133    -0.002799
52210.50    -1.831134     0.001144    -0.700099
52210.75    -1.946810    -0.199473     0.897401
52211.00    -1.935559    -0.044054     0.676089
52211.25    -2.144366    -0.005072     0.773680
52211.50    -1.928411     0.508353    -0.578775
52211.75    -1.975039     0.072893     1.556497
52212.00    -1.482475     0.111457     1.114775
52212.25    -1.747940    -0.096822     0.688085
52212.50    -1.291792     0.290384    -0.598893
52212.75    -1.184023    -0.278074     0.989365
52213.00    -0.605658    -0.341841    -0.290180
52213.25    -0.483070    -0.625071    -0.490814
52213.50     0.101410    -0.250667    -2.039836
52213.75     0.378047    -0.758521    -0.156510
52214.00     0.710509    -0.818781    -0.891815
52214.25     0.404154    -0.892447    -0.470641
52214.50     0.505461    -0.561461    -2.149985
52214.75     0.414522    -0.956107    -0.267022
52215.00     0.472772    -1.045955    -0.622073
52215.25     0.018221    -1.072259    -0.157548
52215.50    -0.047155    -0.513279    -1.262923
52215.75    -0.425900    -0.732964     0.991962
52216.00    -0.467638    -0.613481     0.282634
52216.25    -0.900056    -0.546642     1.034091
52216.50    -0.540921     0.079748     0.146446
52216.75    -0.428922    -0.094513     2.187672
52217.00    -0.082203     0.063669     1.537775
52217.25    -0.269438     0.027444     0.777812
52217.50     0.039503     0.429421    -0.017169
52217.75     0.082375    -0.034328     1.579593
52218.00     0.382965    -0.110532     1.443042
52218.25     0.122897    -0.370259     1.921428
52218.50     0.118405     0.113661    -0.127017
52218.75    -0.118806    -0.289889     1.423364
52219.00    -0.225049    -0.307574     1.201034
52219.25    -0.537795    -0.381384     1.208170
52219.50    -0.348425     0.191380    -0.532238
52219.75    -0.420189    -0.087902     1.098179
52220.00    -0.286927    -0.007298     0.609959
52220.25    -0.310080     0.069664     0.335172
52220.50    -0.237372     0.509319    -0.937625
52220.75    -0.365021     0.217805     0.803432
52221.00    -0.127474     0.212410     0.808085
52221.25    -0.283127     0.114193     0.232100
52221.50    -0.133650     0.502533    -1.212320
52221.75    -0.059438    -0.023336     0.147016
52222.00     0.163973    -0.123490    -0.571131
52222.25    -0.028312    -0.323998    -0.588870
52222.50     0.023653     0.077908    -2.060745
52222.75    -0.264123    -0.317432     0.229138
52223.00    -0.359529    -0.349980    -0.691694
52223.25    -0.928390    -0.423655    -0.669066
52223.50    -1.081314    -0.019664    -1.770996
52223.75    -1.222004    -0.374460     0.339836
52224.00    -0.965755    -0.270551     0.060731
52224.25    -1.154371    -0.243092     0.012829
52224.50    -1.041480     0.266858    -1.117860
52224.75    -0.959411    -0.118077     0.827852
52225.00    -0.501036    -0.064172     0.577931
52225.25    -0.624617    -0.101543     0.223399
52225.50    -0.277488     0.382246    -1.111148
52225.75    -0.075126    -0.085606     0.221092
52226.00     0.098220    -0.245460     0.193642
52226.25     0.220402    -0.499009    -0.101624
52226.50     0.653908    -0.102979    -0.791087
52226.75     0.636918    -0.615193     0.842762
52227.00     0.926804    -0.702678     0.534673
52227.25     0.678023    -0.931772     0.465228
52227.50     0.621232    -0.525706    -0.210012
52227.75     0.434168    -0.979401     1.688060
52228.00     0.543261    -0.876395     1.272418
52228.25     0.330464    -0.968968     1.193129
52228.50     0.827170    -0.394888    -0.166173
52228.75     1.034708    -0.754492     1.376447
52229.00     1.418890    -0.641150     0.526240
52229.25     1.073845    -0.703821     0.413834
52229.50     1.030861    -0.039827    -1.287800
52229.75     0.466625    -0.273256     0.650323
52230.00     0.001738    -0.248720     0.579222
52230.25    -0.822335    -0.269888     0.251755
52230.50    -0.811893     0.214407    -0.930642
52230.75    -1.104769    -0.107563     1.001701
52231.00    -0.781552    -0.208024     0.370119
52231.25    -0.899791    -0.315364     0.397004
52231.50    -0.584915     0.045053    -0.876103
52231.75    -0.508580    -0.298862     1.299947
52232.00    -0.052682    -0.288246     0.643833
52232.25    -0.126666    -0.529237     0.650020
52232.50     0.267346    -0.040058    -1.288023
52232.75     0.224735    -0.503292     0.757508
52233.00     0.316393    -0.613972     0.154802
52233.25     0.006489    -0.853101    -0.146474
52233.50     0.267410    -0.597300    -1.499214
52233.75     0.050671    -1.052165     0.437882
52234.00     0.026384    -1.133511     0.071223
52234.25    -0.200339    -1.298982    -0.268298
52234.50    -0.049299    -0.900426    -1.368701
52234.75    -0.107504    -1.245173     0.050412
52235.00     0.227448    -1.203610    -0.325309
52235.25     0.267608    -1.302123    -0.932479
52235.50     0.449175    -0.805366    -2.371138
52235.75     0.341728    -1.148401    -0.061446
52236.00     0.296455    -1.218257    -0.134325
52236.25    -0.279318    -1.379156     0.437001
52236.50    -0.599670    -0.897473    -0.487063
52236.75    -1.036575    -1.216826     1.880134
52237.00    -1.280021    -1.183273     1.786946
52237.25    -1.779156    -1.197019     2.112886
52237.50    -1.689022    -0.605411     0.730699
52237.75    -1.640583    -0.949729     2.430769
52238.00    -1.439850    -0.810482     1.934118
52238.25    -1.492433    -0.879458     1.331629
52238.50    -1.257634    -0.373321     0.525987
52238.75    -1.292824    -0.638226     2.590390
52239.00    -1.185368    -0.555200     2.056293
52239.25    -1.540466    -0.476796     1.706842
52239.50    -1.420601     0.059394     1.025006
52239.75    -1.654983    -0.231931     2.746597
52240.00    -1.759957    -0.261442     2.274024
52240.25    -2.090894    -0.310047     2.185712
52240.50    -2.339711     0.092751     0.778158
52240.75    -2.524859    -0.316857     2.528781
52241.00    -2.587845    -0.327716     1.874817
52241.25    -2.700027    -0.363598     1.538570
52241.50    -2.559077     0.055643    -0.074229
52241.75    -2.180646    -0.361225     1.635519
52242.00    -1.827983    -0.427752     0.934255
52242.25    -1.776097    -0.584085     0.529500
52242.50    -1.477185    -0.358561    -0.670036
52242.75    -1.287706    -0.701948     1.117878
52243.00    -1.242308    -0.831854     0.500046
52243.25    -1.803601    -1.114395     0.510928
52243.50    -1.848083    -0.693796    -0.636990
52243.75    -2.162827    -1.078315     1.366798
52244.00    -2.090610    -0.997658     0.670542
52244.25    -2.308872    -1.122204     0.078423
52244.50    -2.377109    -0.771539    -0.239750
52244.75    -2.361901    -1.081021     1.500820
52245.00    -2.351630    -1.023260     1.298154
52245.25    -2.875899    -1.059673     0.854439
52245.50    -2.979955    -0.652814    -0.085686
52245.75    -3.184266    -0.993664     1.215608
52246.00    -3.092713    -1.040775     0.510653
52246.25    -3.296420    -1.183587     0.104619
52246.50    -3.136187    -0.839082    -0.726306
52246.75    -3.098066    -1.151594     1.077940
52247.00    -2.904609    -1.067231     0.919397
52247.25    -3.088248    -1.081507     0.961968
52247.50    -2.954213    -0.681025    -0.305433
52247.75    -2.987436    -0.817001     1.496479
52248.00    -2.852734    -0.813451     0.982035
52248.25    -3.114003    -0.875091     0.699777
52248.50    -3.083987    -0.483328    -0.231581
52248.75    -3.013296    -0.799638     1.645818
52249.00    -2.702504    -0.939687     0.566641
52249.25    -2.815792    -1.020872     0.285580
52249.50    -2.687316    -0.638879    -0.254337
52249.75    -2.778529    -1.035892     1.445537
52250.00    -2.941507    -1.063089     1.309539
52250.25    -3.523902    -1.171039     1.834206
52250.50    -3.839869    -0.756211     0.744407
52250.75    -4.266348    -1.068847     2.598994
52251.00    -4.432754    -1.023183     1.918935
52251.25    -4.822196    -1.228427     1.335140
52251.50    -4.901171    -1.014077     0.001370
52251.75    -5.052598    -1.434258     1.975301
52252.00    -4.787749    -1.539111     1.028097
52252.25    -4.977700    -1.807636     0.859098
52252.50    -4.847717    -1.427932    -0.499044
52252.75    -5.010482    -1.824726     1.884263
52253.00    -4.898693    -1.876701     1.130235
52253.25    -5.069598    -1.930342     0.169382
52253.50    -4.722692    -1.456359    -0.622943
52253.75    -4.740163    -1.765747     0.751982
52254.00    -4.437235    -1.768521     0.518896
52254.25    -4.482163    -1.677258     0.345333
52254.50    -4.244890    -1.165733    -0.910999
52254.75    -4.259467    -1.302189     1.510737
52255.00    -3.933998    -1.259635     1.247467
52255.25    -4.156051    -1.321715     1.023613
52255.50    -3.944175    -0.936621     0.086291
52255.75    -3.778978    -1.291099     2.037701
52256.00    -3.218256    -1.370041     1.421851
52256.25    -2.903430    -1.620235     1.550020
52256.50    -2.211467    -1.292016     0.117708
52256.75    -1.823162    -1.677251     1.933725
52257.00    -1.424158    -1.811386     1.434987
52257.25    -1.263532    -1.950003     0.561432
52257.50    -1.071291    -1.523620    -0.602453
52257.75    -1.362719    -1.811308     1.680454
52258.00    -1.693895    -1.687170     0.875192
52258.25    -2.086535    -1.625513     0.625825
52258.50    -2.424371    -1.087617    -0.424159
52258.75    -2.733755    -1.169132     1.562339
52259.00    -2.593806    -1.089020     1.612980
52259.25    -2.759558    -1.080279     0.777316
52259.50    -2.398769    -0.575890    -0.323142
52259.75    -2.086973    -0.902980     1.444915
52260.00    -1.880820    -0.918094     1.269733
52260.25    -1.847113    -1.128188     0.442514
52260.50    -1.519785    -0.822886    -0.379522
52260.75    -1.537331    -1.317624     1.504265
52261.00    -1.573505    -1.341795     1.422907
52261.25    -1.833417    -1.449200     0.498580
52261.50    -1.748560    -1.021412    -0.272317
52261.75    -1.912830    -1.382336     1.250695
52262.00    -1.411863    -1.311220     0.760935
52262.25    -1.429161    -1.517126     0.610563
52262.50    -1.184053    -0.887921    -0.761346
52262.75    -1.220620    -1.171775     1.233135
52263.00    -0.878047    -1.033489     0.691091
52263.25    -1.179488    -1.213649     0.196169
52263.50    -0.793518    -0.777186    -0.590270
52263.75    -0.606351    -1.094762     0.965804
52264.00    -0.287185    -1.088882     0.647238
52264.25    -0.333396    -1.198531    -0.263265
52264.50     0.292001    -0.835442    -0.986318
52264.75     0.466860    -1.161152     0.938958
